Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,59.75500,43.82300,15.93200,12.62500,12.62500,3.30700,-0.06000,3.24700,0.91500,2.33200,2.33200,,2.33200,4.34500,3.30700,11.50900,12.03500,0.20000,0.19000,2.13470,0.08500,0.14930,26.66220,5.53430,5.53430,5.43390,3.90260,0.51170,1.27580,70.54510,2.98850,8.46340,1.99700,2.73440,6.73440,0.12990,0.06920
2021-12-31,59.04800,43.34300,15.70500,10.25000,10.25000,5.45500,-0.11300,5.34200,1.45900,3.88300,3.88300,,3.88300,6.47100,5.45500,11.43600,12.00700,0.34000,0.33000,2.00810,0.10470,0.17600,26.59700,9.23820,9.23830,9.04690,6.57600,0.51770,1.36080,66.13890,5.21710,16.76740,3.40410,4.67110,6.49120,0.2756,0.1886
2021-09-30,59.53100,42.91100,16.62000,11.64500,11.64500,4.97500,-0.23500,4.74000,1.33400,3.40600,3.40600,,3.40600,5.98300,4.97500,11.44100,12.02500,0.30000,0.28000,1.97490,0.12070,0.20000,27.91820,8.35700,8.35700,7.96220,5.72140,0.51730,1.31200,68.59870,4.85390,18.80830,2.95960,4.26780,6.13490,0.144,0.1011
2021-06-30,53.65800,39.34300,14.31500,9.00400,9.00400,5.31100,-0.14400,5.16700,1.42900,3.73800,3.73800,,3.73800,6.33100,5.31100,11.44200,12.00200,0.33000,0.31000,1.95790,0.13960,0.22890,26.67820,9.89790,9.89790,9.62950,6.96630,0.49370,1.39070,64.71650,5.66010,28.34610,3.43890,4.86990,5.77380,-0.0497,-0.0661
2021-03-31,49.77500,36.97100,12.80400,10.93500,10.93500,1.86900,-0.23200,1.63700,0.44300,1.19400,1.19400,,1.19400,2.88600,1.86900,11.41500,11.99700,0.10000,0.10000,1.87570,0.16100,0.26350,25.72380,3.75490,3.75490,3.28880,2.39880,0.47550,1.37480,65.46540,1.94290,15.29000,1.14050,1.63000,5.37630,0.06450,0.05380
2020-12-31,48.71000,35.63600,13.07400,9.97800,9.97800,3.09600,-0.19600,2.90000,0.87500,2.02500,2.02500,,2.02500,4.29200,3.09600,11.29200,11.95000,0.18000,0.17000,1.87320,0.17780,0.29020,26.84050,6.35600,6.35600,5.95360,4.15730,0.47730,1.51580,59.37300,3.40150,39.76050,1.98440,2.79670,5.22540,0.3701,0.3667
2020-09-30,47.38300,34.29300,13.09000,8.87300,8.87300,4.21700,-0.19100,4.02600,1.02800,2.99800,2.99800,,2.99800,5.10100,4.21700,11.38100,12.04200,0.26000,0.25000,1.81080,0.06360,0.14840,27.62590,8.89980,8.89980,8.49670,6.32720,0.53700,1.51590,59.37190,5.27240,23.59890,3.39740,4.93680,4.99670,0.4378,0.4292
2020-06-30,47.58300,34.92700,12.65600,9.04200,9.04200,3.61400,-0.15700,3.45700,0.48800,2.96900,2.96900,,2.96900,4.50800,3.61400,11.27100,11.94800,0.26000,0.25000,1.84830,0.15720,0.27240,26.59770,7.59520,7.59520,7.26520,6.23960,0.53720,1.52470,59.02780,5.57460,35.15690,3.35170,4.69840,4.68050,0.7294,0.7266
2020-03-31,50.42500,37.70600,12.71900,10.24300,10.24300,2.47600,-0.22600,2.25000,0.38100,1.86900,1.86900,,1.86900,3.37500,2.47600,11.12700,11.67500,0.17000,0.16000,1.57730,0.21480,0.44840,25.22360,4.91030,4.91030,4.46210,3.70650,0.56140,1.50090,59.96310,3.82800,55.92460,2.08090,3.00560,4.35860,0.23940,0.22920
2019-12-31,50.36000,37.59700,12.76300,9.29500,9.29500,3.46800,-0.32700,3.14100,0.86700,2.27400,2.27400,,2.27400,4.35100,3.46800,11.02900,11.23200,0.20000,0.20000,1.93440,0.30890,0.54570,25.34350,6.88640,6.88640,6.23710,4.51550,0.55590,1.55660,57.81730,4.91360,1833.86400,2.51040,3.39600,4.18670,0.2662,0.255
2019-09-30,49.54300,37.21400,12.32900,9.25900,9.25900,3.07000,-0.38000,2.69000,0.74100,1.94900,1.94900,,1.94900,3.96500,3.07000,11.03900,11.20500,0.18000,0.17000,1.76210,0.33980,0.61900,24.88550,6.19660,6.19660,5.42960,3.93400,0.53230,1.41710,63.50850,4.44810,-64.72930,2.09390,2.93690,3.97140,0.3818,0.3559
2019-06-30,48.47200,36.41800,12.05400,3.47500,3.47500,8.57900,-0.50700,8.07200,2.11400,5.95800,5.95800,,5.95800,9.47400,8.57900,11.02200,11.16400,0.54000,0.53000,1.93600,0.40470,0.78940,24.86800,17.69890,17.69890,16.65290,12.29160,0.50300,1.35430,66.45470,14.27780,-103.24030,6.18220,8.49990,3.78220,0.6834,0.6663
2019-03-31,45.19900,34.36400,10.83500,8.96500,8.96500,1.87000,-0.55400,1.31600,0.35200,0.96400,0.96400,,0.96400,2.73500,1.87000,10.99800,11.21800,0.09000,0.09000,1.64500,0.48710,1.07890,23.97180,4.13730,4.13730,2.91160,2.13280,0.45790,1.15510,77.91740,2.71970,-7.57450,0.97650,1.39480,3.22200,0.10060,0.06450
2018-12-31,44.64500,33.98000,10.66500,6.44100,8.44100,2.22400,-0.66500,1.55900,0.68500,0.87400,0.87400,,0.87400,3.09000,2.22400,10.95000,11.16100,0.07000,0.09000,2.27270,0.49890,1.12920,23.88850,4.98150,4.98150,3.49200,1.95770,0.48220,1.17240,76.76560,2.54990,-5.99940,0.94400,1.27770,3.11830,0.2496,0.2283
2018-09-30,44.29200,33.58200,10.71000,8.20400,8.20400,2.50600,-0.42700,2.07900,0.45900,1.62000,1.62000,,1.62000,3.36000,2.50600,10.96600,11.21700,0.15000,0.14000,2.45630,0.53210,1.27510,24.18040,5.65790,5.65790,4.69390,3.65750,0.46070,1.16030,77.56640,4.88380,-8.83070,1.68490,2.28520,3.01990,-0.241,-0.249
2018-06-30,44.89400,34.00200,10.89200,-1.30300,6.43500,4.45700,-0.60700,3.85000,1.03300,2.81700,2.81700,,2.81700,5.24900,4.45700,10.92600,11.14200,0.26000,0.25000,1.93820,0.51430,1.19810,24.26160,9.92780,9.92780,8.57580,6.27480,0.48680,1.26800,70.97720,8.93660,-13.62980,3.05440,4.34030,2.88350,0.1292,0.1011
2018-03-31,43.33300,33.07200,10.26100,7.82300,7.82300,2.43800,-0.51200,1.92600,0.54600,1.38000,1.38000,,1.38000,3.20800,2.43800,10.92200,11.05800,0.13000,0.12000,1.46720,0.54930,1.36510,23.67940,5.62620,5.62620,4.44460,3.18460,0.43750,1.29120,69.70420,4.81020,-4.32240,1.39320,2.16790,2.62620,-0.18000,-0.19170
2017-12-31,40.46800,30.94300,9.52500,7.04400,7.04400,2.48100,-0.49600,1.98500,1.12000,0.86500,0.86500,,0.86500,3.26000,2.48100,9.92400,9.99800,0.07500,0.07500,1.72430,0.55710,1.40510,23.53710,6.13080,6.13080,4.90510,2.13750,0.41040,1.31980,68.19160,3.18570,-2.53250,0.87720,1.41100,2.48650,0.4836,0.4543
2017-09-30,39.22800,30.41000,8.81800,8.60300,8.60300,0.21500,-0.45000,-0.23500,-0.09900,-0.13600,-0.13600,,-0.13600,0.95200,0.21500,10.68400,10.73000,-0.01000,-0.01000,2.18230,0.60270,1.66290,22.47880,0.54810,0.54810,-0.59910,-0.34670,0.39630,1.30040,69.20700,-0.52090,0.37970,-0.13740,-0.20700,2.39290,-0.2032,-0.2433
2017-06-30,35.08600,28.00900,7.07700,6.09500,6.09500,0.98200,-0.10600,0.87600,0.18000,0.69600,0.69600,,0.69600,1.24600,0.98200,9.07200,9.15200,0.07500,0.07500,1.86030,0.27790,0.47370,20.17040,2.79880,2.79880,2.49670,1.98370,0.84940,1.55690,57.80770,3.43650,14.14640,1.68490,2.48160,2.20520,0.4111,0.3718
2017-03-31,33.10000,26.89100,6.20900,5.80600,5.80600,0.40300,-0.08100,0.32200,0.12100,0.20100,0.20100,,0.20100,0.66400,0.40300,8.99800,9.12200,0.02000,0.02000,2.33670,0.37190,0.68500,18.75830,1.21750,1.21750,0.97280,0.60730,0.79620,1.41590,63.56280,1.03680,5.22210,0.48350,0.65120,2.15450,-0.35670,-0.36080
2016-12-31,32.40200,26.00400,6.39800,5.28400,5.28400,1.11400,-0.11000,1.00400,0.36400,0.64000,0.64000,,0.64000,1.37600,1.11400,8.78600,8.96400,0.07500,0.07000,1.85070,0.29750,0.51790,19.74570,3.43800,3.43800,3.09860,1.97520,0.82230,1.53550,58.61310,3.35570,19.20770,1.62410,2.35740,2.11960,0.6688,0.6652
2016-09-30,34.26300,27.36600,6.89700,5.30300,5.30300,1.59400,-0.12000,1.47400,0.55000,0.92400,0.92400,,0.92400,1.86300,1.59400,8.81000,8.98600,0.10500,0.10500,2.46600,0.44050,0.88660,20.12960,4.65230,4.65230,4.30200,2.69680,0.79730,1.40490,64.06360,5.10050,42.52190,2.15010,2.85380,2.04610,-0.2734,-0.2764
2016-06-30,33.62900,26.74000,6.88900,5.22500,5.22500,1.66400,-0.13900,1.52500,0.58000,0.94500,0.94500,,0.94500,1.92200,1.66400,8.70800,8.90200,0.11000,0.10500,1.90970,0.41320,0.81050,20.48530,4.94810,4.94810,4.53480,2.81010,0.80710,1.47790,60.89830,5.58540,122.40910,2.26810,3.27760,1.94160,0.1831,0.178
2016-03-31,31.71400,25.60100,6.11300,5.97800,5.97800,0.13500,-0.11800,0.01700,0.00600,0.01100,0.01100,,0.01100,0.40000,0.13500,8.70600,8.90000,0.00000,0.00000,2.12270,0.46070,0.96740,19.27540,0.42570,0.42570,0.05360,0.03470,0.78720,1.52030,59.19780,0.06910,-2.50570,0.02730,0.03730,1.82760,-0.32280,-0.32280
2015-12-31,32.54000,25.82200,6.71800,4.50600,4.50600,2.21200,-0.11800,2.09400,0.80500,1.28900,1.28900,,1.28900,2.47900,2.21200,8.67600,8.88200,0.14500,0.14500,1.74610,0.40460,0.79340,20.64540,6.79780,6.79780,6.43520,3.96130,0.84570,1.69570,53.07620,8.15670,-171.86670,3.35010,4.85660,1.81520,0.4506,0.4466
2015-09-30,34.56500,27.68600,6.87900,5.35600,5.35600,1.52300,-0.12400,1.39900,0.51200,0.88700,0.88700,,0.88700,1.79100,1.52300,8.68200,8.87600,0.10000,0.10000,2.04010,0.50000,1.12390,19.90160,4.40620,4.40620,4.04740,2.56620,0.86920,1.71720,52.41170,6.10420,-39.84730,2.23060,3.05210,1.67220,-0.2484,-0.2516
2015-06-30,29.30500,23.79000,5.51500,4.89600,4.89600,0.61900,0.00200,0.62100,0.23900,0.38200,0.38200,,0.38200,0.71300,0.61900,8.66400,8.87200,0.04500,0.04500,1.67590,0.47070,1.02200,18.81930,2.11230,2.11230,2.11910,1.30350,0.79990,1.71670,52.42760,2.81440,-11.27840,1.04270,1.48960,1.56590,0.0967,0.0914
2015-03-31,27.06000,22.37300,4.68700,4.35900,4.35900,0.32800,-0.01700,0.31100,0.11600,0.19500,0.19500,,0.19500,0.38800,0.32800,8.65600,8.88200,0.02500,0.02000,2.61480,,,17.32080,1.21210,1.21210,1.14930,0.72060,1.31880,1.76310,51.04660,1.48700,1.48700,0.95040,1.48700,1.51430,0.04190,0.03550
2014-12-31,28.54900,23.32100,5.22800,3.94000,3.94000,1.28800,-0.02100,1.26700,0.48500,0.78200,0.78200,,0.78200,1.34500,1.28800,8.64000,8.91800,0.09000,0.08500,2.62540,,,18.31240,4.51150,4.51150,4.43800,2.73920,1.42430,1.87500,47.99960,6.07710,6.07710,3.90140,6.07710,1.49450,0.0494,0.0206
2014-09-30,28.63400,23.40700,5.22700,3.78800,3.78800,1.43900,-0.03300,1.40600,0.52700,0.87900,0.87900,,0.87900,1.48000,1.43900,8.66000,8.92800,0.10000,0.10000,2.37040,,,18.25450,5.02550,5.02550,4.91020,3.06980,1.40470,1.81530,49.57950,7.21020,7.21020,4.31200,7.21020,1.41530,0.2158,0.1855
2014-06-30,27.65600,22.55000,5.10600,3.68700,3.68700,1.41900,0.01400,1.43300,0.54000,0.89300,0.89300,,0.89300,1.45300,1.41900,8.63400,8.91600,0.10500,0.10000,2.58580,,,18.46250,5.13090,5.13090,5.18150,3.22900,1.50760,1.81490,49.58850,7.75170,7.75170,4.86780,7.75170,1.33700,0.2754,0.26
2014-03-31,28.68400,23.45900,5.22500,3.83100,3.83100,1.39400,0.00800,1.40200,0.53300,0.86900,0.86900,,0.86900,1.43300,1.39400,8.62000,8.88000,0.10000,0.10000,2.03890,,0.15560,18.21570,4.85990,4.85990,4.88770,3.02960,1.43140,1.60390,56.11350,8.28570,8.28570,4.33650,8.28570,1.22010,-0.17580,-0.17750
2013-12-31,28.48300,23.04500,5.43800,3.91300,3.91300,1.52500,-0.00400,1.52100,0.56000,0.96100,0.96100,0.00000,0.96100,1.56100,1.52500,8.38600,8.68400,0.11500,0.11500,2.16050,,0.00130,19.09210,5.35410,5.35410,5.34000,3.37390,1.67050,1.89750,47.43150,10.15860,10.15860,5.63600,10.15860,1.11500,0.072,0.0694
2013-09-30,28.28300,22.94800,5.33500,3.65900,3.65900,1.67600,-0.06500,1.61100,0.61200,0.99900,0.99900,0.48100,1.48000,1.72200,1.67600,8.38000,8.64000,0.17500,0.17000,2.03530,,,18.86290,5.92580,5.92580,5.69600,5.23280,1.48410,1.78730,50.35390,10.00300,10.00300,5.24220,10.00300,1.18890,0.3956,0.3951
2013-06-30,26.13500,21.16200,4.97300,3.75500,3.75500,1.21800,0.00500,1.22300,0.45800,0.76500,0.76500,0.02400,0.78900,1.26700,1.21800,8.36000,8.57800,0.09500,0.09000,1.66240,,0.41530,19.02810,4.66040,4.66040,4.67950,3.01890,1.34450,1.56050,57.67440,9.13110,9.61660,3.93540,9.13110,1.00160,-0.0911,-0.0966
2013-03-31,24.00000,19.62900,4.37100,3.48800,3.48800,0.88300,-0.01300,0.87000,0.32600,0.54400,0.54400,0.03100,0.57500,0.93200,0.88300,8.35400,8.56400,0.07000,0.06500,1.61810,,0.35220,18.21250,3.67920,3.67920,3.62500,2.39580,1.32330,1.52930,58.84880,7.18720,7.61580,2.99940,7.18720,0.90570,-0.00670,-0.00970
2012-12-31,18.23000,14.72300,3.50700,2.36400,2.36400,1.14300,-0.01100,1.13200,0.44500,0.68700,0.68700,0.04100,0.72800,1.18400,1.14300,8.15000,8.40200,0.09300,0.08700,1.61450,,0.37900,19.23750,6.26990,6.26990,6.20950,3.99340,1.11020,1.32190,68.08510,9.97530,10.63800,4.18390,9.97530,0.82440,0.1171,0.1151
2012-09-30,22.77400,18.40500,4.36900,3.50800,3.50800,0.86100,0.03500,0.89600,0.33500,0.56100,0.56100,0.04000,0.60100,0.89100,0.86100,7.94000,8.19250,0.07600,0.07200,2.46670,,,19.18420,3.78060,3.78060,3.93430,2.63900,1.14160,1.58250,56.87140,4.57920,4.74820,2.81220,4.57920,1.54050,0.1927,0.1917
2012-06-30,25.31200,20.48300,4.82900,4.05800,4.05800,0.77100,-0.03300,0.73800,0.28000,0.45800,0.45800,,0.45800,0.83200,0.77100,7.89500,8.17250,0.05600,0.05600,2.66160,,,19.07790,3.04600,3.04600,2.91560,1.80940,1.41830,1.80110,49.97080,3.97980,4.13920,2.56630,3.97980,1.45210,-0.1368,-0.1421
2012-03-31,24.45400,19.99400,4.46000,3.86400,3.86400,0.59600,-0.02300,0.57300,0.22100,0.35200,0.35200,,0.35200,0.65000,0.59600,8.70250,8.95500,0.04000,0.04000,2.39510,,,18.23830,2.43720,2.43720,2.34320,1.43940,1.35250,1.81760,49.51580,3.21460,3.35270,1.94690,3.21460,1.39310,-0.05430,-0.06220
2011-12-31,14.97100,12.02700,2.94400,2.14000,2.14000,0.80400,-0.03700,0.76700,0.27200,0.49500,0.49500,,0.25300,0.80600,0.80400,9.13200,9.39000,0.02800,0.02800,2.75980,,,19.66470,5.37040,5.37040,5.12320,1.68990,0.75660,1.25540,71.68860,3.79400,3.93200,2.50150,3.79400,1.46230,0.0669,0.0559
2011-09-30,23.48900,18.84000,4.64900,3.92100,3.92100,0.72800,-0.01800,0.71000,0.26900,0.44100,0.44100,,0.44100,0.77200,0.72800,9.14250,9.38750,0.04800,0.04800,2.71190,,,19.79220,3.09930,3.09930,3.02270,1.87750,1.16660,1.89830,47.41200,3.38890,3.51530,2.19020,3.38890,1.43280,0.072,0.0688
2011-06-30,22.11500,17.67700,4.43800,3.81700,3.81700,0.62100,-0.00700,0.61400,0.23200,0.38200,0.38200,,0.38200,0.66600,0.62100,9.18250,9.38750,0.04000,0.04000,3.07010,,,20.06780,2.80810,2.80810,2.77640,1.72730,1.18890,1.88980,47.62290,2.98480,3.10070,2.05350,2.98480,1.35860,0.0641,0.0587
2011-03-31,19.90100,16.05700,3.84400,3.77800,3.77800,0.06600,-0.00700,0.05900,0.02200,0.03700,0.03700,,0.03700,0.11100,0.06600,9.22500,9.49750,0.00400,0.00400,3.20810,,,19.31560,0.33160,0.33160,0.29650,0.18590,1.12260,1.79180,50.23010,0.29760,0.30980,0.20870,0.29760,1.34840,-0.15290,-0.15520
2010-12-31,20.28200,16.29000,3.99200,3.55900,3.55900,0.43300,-0.02000,0.42500,0.12100,0.30400,0.30400,,0.30400,0.49300,0.43300,9.18250,9.36500,0.03200,0.03200,2.91400,,,19.68250,2.13490,2.13490,2.09550,1.49890,1.10250,2.08640,43.13630,2.46190,2.56540,1.65240,2.46190,1.33820,0.0593,0.0524
2010-09-30,18.86900,15.23000,3.63900,3.31000,3.31000,0.32900,-0.00400,0.32500,0.13800,0.18700,0.18700,,0.18700,0.37000,0.32900,9.22750,9.38000,0.02000,0.02000,3.03090,0.00560,0.01040,19.28560,1.74360,1.74360,1.72240,0.99100,1.07220,1.95610,46.00880,1.55860,1.64340,1.06260,1.54980,1.30020,-0.0154,-0.019
2010-06-30,16.92000,13.55600,3.36400,3.17500,3.17500,0.18900,0.00400,0.18100,0.07200,0.10900,0.10900,,0.10900,0.23900,0.18900,9.19000,9.37250,0.01200,0.01200,3.55050,0.00580,0.01070,19.88180,1.11700,1.11700,1.06970,0.64420,1.05130,2.06820,43.51600,0.92870,0.98130,0.67730,0.92330,1.27330,-0.0307,-0.0333
2010-03-31,15.71700,12.64200,3.07500,2.96200,2.96200,0.11300,-0.00600,0.10700,0.04400,0.06300,0.06300,,0.06300,0.14200,0.11300,9.08500,9.39750,0.00800,0.00800,3.37800,0.00590,0.01090,19.56480,0.71900,0.71900,0.68080,0.40080,0.98060,1.98870,45.25480,0.54890,0.58180,0.39310,0.54560,1.25650,0.03200,0.03080
2009-12-31,15.58000,12.58200,2.99800,2.69000,2.69000,0.30800,-0.01100,0.29700,0.07800,0.21900,0.21900,,0.21900,0.33500,0.30800,9.02000,9.26500,0.02400,0.02400,3.71070,,,19.24260,1.97690,1.97690,1.90630,1.40560,1.01760,2.15430,41.77670,1.94630,1.94630,1.43040,1.94630,1.24230,-0.1059,-0.1078
2009-09-30,17.24900,14.06700,3.18200,2.46100,2.46100,0.72100,-0.00800,0.71300,0.28600,0.42700,0.42700,,0.42700,0.75000,0.72100,9.01750,9.29000,0.04800,0.04400,2.83100,,,18.44740,4.18000,4.18000,4.13360,2.47550,1.03980,2.21990,40.54150,3.95550,3.95550,2.57420,3.95550,1.19710,0.1077,0.1069
2009-06-30,17.67500,14.27100,3.40400,2.97000,2.97000,0.43400,-0.00300,0.43100,0.17500,0.25600,0.25600,,0.25600,0.51600,0.43400,9.01750,9.16500,0.02800,0.02800,2.84020,,,19.25880,2.45540,2.45540,2.43850,1.44840,1.12580,2.30560,39.03480,2.48880,2.48880,1.63060,2.48880,1.14070,0.1449,0.1408
2009-03-31,20.55800,16.71500,3.84300,2.98500,2.98500,0.85800,-0.02700,0.83100,0.33600,0.49500,0.49500,,0.49500,0.94300,0.85800,9.01750,9.08000,0.05600,0.05600,2.51200,,,18.69350,4.17360,4.17360,4.04220,2.40780,1.26390,2.14460,41.96610,4.96840,4.96840,3.04320,4.96840,1.10490,0.14600,0.13680
