Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2015-09-30,0.35320,0.02320,0.33000,0.13100,,0.13100,0.19900,0.00540,0.20450,0.06570,0.13870,0.13870,0.13870,0.19900,0.19900,1.94200,1.94200,0.07000,0.07000,17.12200,93.42330,56.34420,56.34420,57.88050,39.27060,0.02440,3.03230,29.68060,1.00730,1.00730,0.95930,1.00730,7.09110,0.129,-0.0078
2015-06-30,0.27530,0.02320,0.25210,0.13080,0.17090,-0.04000,0.29210,0.00500,0.29710,0.10070,0.19640,0.19640,0.19640,0.29210,0.29210,1.94200,1.94200,0.10000,0.10000,76.81070,91.56250,106.09530,106.09530,107.92310,71.33580,0.01960,2.05580,43.77850,1.44060,1.44060,1.40100,1.44060,7.01960,0.0423,0.2586
2015-03-31,0.25290,0.01700,0.23590,0.12080,0.00150,0.11930,0.11660,0.00430,0.12090,0.03190,0.08900,0.08900,0.08900,0.11660,0.11660,1.94200,1.94200,0.05000,0.05000,30.55580,93.26050,46.09770,46.09770,47.79650,35.19160,0.01810,1.98430,45.35670,0.65970,0.65970,0.63750,0.65970,6.94850,0.05970,-0.07220
2014-12-31,0.49250,0.08920,0.40330,0.12770,,0.08040,0.32290,0.00470,0.32760,0.10720,0.22040,0.22040,0.22040,0.28220,0.32290,1.94200,1.94200,0.11000,0.11000,115.97710,81.88010,65.56660,65.56670,66.51990,44.75070,0.03560,3.36380,26.75560,1.62760,1.62760,1.59400,1.62760,6.97270,0.1086,0.1015
2014-09-30,1.03820,0.04220,0.99600,0.13120,,0.16270,0.83330,0.00440,0.83770,0.29510,0.54260,0.54260,0.54260,0.86480,0.83330,1.94200,1.94200,0.28000,0.28000,63.34160,95.93490,80.26780,80.26780,80.68960,52.26460,0.07530,5.87760,15.31250,4.03570,4.03570,3.93740,4.03570,6.92340,0.386,0.2411
2014-06-30,0.46970,0.02680,0.44290,0.14830,,0.16220,0.28070,0.00380,0.28450,0.08380,0.20070,0.20070,0.20070,0.29450,0.28070,1.94200,1.94200,0.10000,0.10000,112.23570,94.28440,59.76400,59.76400,60.56480,42.72830,0.03540,2.73680,32.88570,1.53940,1.53940,1.51100,1.53940,6.71400,0.0494,-0.1624
2014-03-31,0.61830,0.02490,0.59340,0.11960,,0.12130,0.47210,0.00410,0.47620,0.15500,0.32120,0.32120,0.32120,0.47380,0.47210,1.94200,1.94200,0.17000,0.17000,25.65320,95.97020,76.35580,76.35580,77.01420,51.94130,0.04600,3.61110,24.92320,2.47540,2.47540,2.38740,2.47540,6.68060,0.19770,0.19470
2013-12-31,0.53990,0.02930,0.51060,0.12520,,0.21050,0.30010,0.00410,0.30410,0.08800,0.21610,0.21610,0.21610,0.38540,0.30010,1.94200,1.94200,0.11000,0.11000,94.60210,94.58130,55.58470,55.58470,56.33660,40.02710,0.04140,2.36760,38.01260,1.68970,1.68970,1.65630,1.68970,6.58530,0.2115,0.0799
2013-09-30,0.58240,0.04150,0.54090,0.12270,,0.12440,0.41650,0.00490,0.42140,0.12770,0.29370,0.29370,0.29370,0.41820,0.41650,1.94200,1.94200,0.15000,0.15000,87.13240,92.87020,71.51890,71.51890,72.36050,50.42760,0.04490,2.13610,42.13260,2.31100,2.31100,2.26370,2.31100,6.54400,0.1177,0.1177
2013-06-30,0.45600,0.02090,0.43510,0.11800,,0.12490,0.31030,0.00260,0.31280,0.09640,0.21650,0.21650,0.21650,0.31710,0.31030,1.94200,1.94200,0.11000,0.11000,121.48320,95.41960,68.03710,68.03710,68.60310,47.46660,0.03570,2.99800,30.02050,1.72460,1.72460,1.69220,1.72460,6.46280,0.1565,0.1564
2013-03-31,0.53560,0.04840,0.48720,0.13740,,0.14540,0.34180,0.00540,0.34720,0.10370,0.24350,0.24350,0.24350,0.34970,0.34180,1.94200,1.94200,0.13000,0.13000,33.41320,90.96260,63.81730,63.81730,64.83170,45.47370,0.04160,2.22530,40.44400,1.95300,1.95300,1.89270,1.95300,6.42140,0.12110,0.11990
2012-12-31,0.79600,0.03990,0.75610,0.13680,,0.14410,0.61200,0.00500,0.61690,0.19940,0.41750,0.41750,0.84900,0.61930,0.61200,1.94200,1.94200,0.43000,0.43000,168.87560,94.99100,76.88270,76.88280,77.50640,106.66720,0.06320,3.04980,29.51050,3.37700,3.37700,3.31720,3.37700,6.36600,0.4424,0.4423
2012-09-30,0.72670,0.07650,0.65020,0.12710,,0.13190,0.51830,0.00470,0.52300,0.16590,0.35720,0.35720,0.35720,0.52310,0.51830,1.94200,1.94200,0.18000,0.18000,60.21410,89.47420,71.32570,71.32570,71.97410,49.15040,0.06090,2.41540,37.26120,3.06580,3.06580,2.99250,3.06580,5.99880,0.1758,0.1079
2012-06-30,0.80530,0.06500,0.74020,0.11550,,0.11720,0.62310,0.00480,0.62790,0.20920,0.41860,0.41860,0.41860,0.62470,0.62310,1.94200,1.94200,0.22000,0.22000,96.17690,91.92270,77.37990,77.37990,77.97120,51.98880,0.06910,3.66400,24.56300,3.66580,3.66580,3.59030,3.66580,5.88070,0.07,0.0702
2012-03-31,0.93510,0.07400,0.86110,0.10150,,0.10360,0.75750,0.12450,0.88200,0.27030,0.61180,0.61180,0.61180,0.75960,0.75750,1.94200,1.94200,0.32000,0.32000,12.02310,92.08480,81.00670,81.00670,94.32470,65.42250,0.07890,3.04080,29.59760,5.49280,5.49280,5.16170,5.49280,5.73520,0.33450,0.41400
2011-12-31,0.65150,0.06290,0.58860,0.09770,,0.11260,0.47600,0.01140,0.48740,0.17670,0.31070,0.31070,0.31070,0.49080,0.47600,1.94200,1.94200,0.16000,0.16000,32.51640,90.34210,73.06300,73.06300,74.80810,47.68320,0.05930,2.35870,38.15690,2.91370,2.91370,2.82550,2.91370,5.49020,0.1588,-0.4759
2011-09-30,0.67090,0.05880,0.61210,0.09970,,0.13000,0.48210,0.02440,0.50650,0.16110,0.34540,0.34540,0.34540,0.51230,0.48210,1.94200,1.94200,0.18000,0.18000,38.94230,91.23110,71.86540,71.86540,75.49630,51.48190,0.06200,2.84830,31.59760,3.29340,3.29340,3.19100,3.29340,5.40020,0.2542,0.2174
2011-06-30,0.35560,0.03570,0.31990,0.12820,,0.12890,0.19100,0.01490,0.20590,0.04200,0.16390,0.16390,0.16390,0.19170,0.19100,1.94200,1.94200,0.08000,0.08000,92.09820,89.96070,53.70220,53.70220,57.90390,46.10260,0.03380,2.06100,43.66910,1.59360,1.59360,1.55720,1.59360,5.29710,0.0349,0.0348
2011-03-31,0.30690,0.03310,0.27380,0.09170,,0.11230,0.16160,0.01540,0.17690,0.04510,0.13180,0.13180,0.13180,0.18210,0.16160,1.94200,1.94200,0.07000,0.07000,26.63070,89.20130,52.64220,52.64220,57.64700,42.94010,0.02890,2.00920,44.79330,1.28680,1.28680,1.23980,1.28680,5.27170,0.07140,-0.20290
2010-12-31,0.43990,0.03560,0.40430,0.10970,,0.07930,0.32500,0.18660,0.51150,0.17410,0.33750,0.33750,0.33750,0.29460,0.32500,1.94200,1.94200,0.16000,0.16000,96.39670,91.91400,73.87680,73.87680,116.28520,76.71690,0.04190,2.93670,30.64630,3.29370,3.29370,3.21810,3.29370,5.27610,0.0506,0.0435
2010-09-30,0.33300,0.03070,0.30230,0.09880,,0.12380,0.17850,-0.02210,0.15630,0.02960,0.12670,0.12670,0.12670,0.20350,0.17850,1.94200,1.94200,0.07000,0.07000,40.84480,90.77370,53.59080,53.59080,46.94170,38.04660,0.03200,2.11320,42.58890,1.25060,1.25060,1.21640,1.25060,5.21650,0.1207,0.1207
2010-06-30,0.53740,0.04210,0.49530,0.11100,,0.17710,0.31820,0.05030,0.36860,0.10040,0.26810,0.26810,0.26810,0.38430,0.31820,1.94200,1.94200,0.14000,0.14000,48.50040,92.16450,59.21710,59.21710,68.58050,49.89430,0.05220,2.57020,35.01690,2.67300,2.67300,2.60350,2.67300,5.16550,0.1285,-0.1805
2010-03-31,0.36100,0.02910,0.33190,0.09150,,0.09470,0.23720,0.02220,0.25940,0.07480,0.18460,0.18460,0.18460,0.24040,0.23720,1.94200,1.94200,0.10000,0.10000,16.92830,91.94030,65.70260,65.70260,71.83810,51.12120,0.03460,1.92640,46.72030,1.84830,1.84830,1.76640,1.84830,5.14180,0.09910,0.09860
2009-12-31,0.42830,0.05140,0.37700,0.09010,,0.13360,0.24340,0.02460,0.26800,0.07520,0.19280,0.19280,0.19280,0.28690,0.24340,1.94200,1.94200,0.10000,0.10000,78.32720,88.01180,56.81820,56.81820,62.57160,45.02190,0.04220,2.63830,34.11330,1.94770,1.94770,1.90080,1.94770,5.09840,0.1427,0.1211
2009-09-30,0.48880,0.07240,0.41640,0.10280,,0.10480,0.31150,0.01150,0.32300,0.09650,0.22650,0.22650,0.22650,0.31360,0.31150,1.94200,1.94200,0.12000,0.12000,91.79280,85.19650,63.73730,63.73730,66.08860,46.34860,0.04860,2.85150,31.56250,2.30660,2.30660,2.25060,2.30660,5.05740,0.1747,0.1693
2009-06-30,0.30160,0.03220,0.26940,0.10060,,0.10250,0.16690,0.01570,0.18270,0.05360,0.12910,0.12910,0.12910,0.16880,0.16690,1.94200,1.94200,0.07000,0.07000,151.35270,89.32270,55.34250,55.34250,60.55780,42.79640,0.03040,2.00110,44.97420,1.33080,1.33080,1.30090,1.33080,4.99510,-0.0598,-0.0412
2009-03-31,0.50340,0.05730,0.44600,0.08470,,0.08680,0.35930,0.02150,0.38080,0.08240,0.29840,0.29840,0.29840,0.36130,0.35930,1.94200,1.94200,0.15000,0.15000,23.10300,88.60910,71.38180,71.38180,75.65510,59.28250,0.04970,3.39040,26.54520,3.08610,3.08610,2.94520,3.08610,4.97910,0.24250,0.23760
