Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,79.14500,17.58400,61.56100,36.70700,,62.23600,-0.67500,5.41400,4.73900,1.52400,3.21500,3.21500,3.24300,25.61600,-0.67500,88.26330,103.12990,0.04000,0.03000,2.69950,0.39200,0.64470,77.78260,-0.85290,-0.85290,5.98770,4.09750,0.05060,1.92450,46.76430,0.41770,-0.92020,0.20550,0.25400,8.77440,0.5157,0.434
2024-06-30,74.90600,16.32100,58.58500,35.23500,,62.00600,-3.42100,-2.79100,-6.21200,-1.97500,-4.23700,-4.23700,-4.07100,24.06100,-3.42100,91.82140,91.82140,-0.04000,-0.04000,3.82940,0.34400,0.52430,78.21140,-4.56710,-4.56710,-8.29310,-5.43480,0.04920,1.90500,47.24440,-0.51000,1.40090,-0.27840,-0.33460,9.07190,0.3356,0.2091
2024-03-31,80.72000,19.17500,61.54500,37.02100,,64.04900,-2.50400,-2.55900,-5.06300,0.30200,-5.36500,-5.36500,-5.21200,25.23600,-2.50400,91.21820,91.21820,-0.06000,-0.06000,3.44480,0.34400,0.52440,76.24510,-3.10210,-3.10210,-6.27230,-6.45690,0.05320,2.01880,44.58080,-0.64690,1.68060,-0.35370,-0.42440,9.06400,0.27190,0.14990
2023-12-31,75.98700,17.26100,58.72600,36.67900,,137.19000,-78.46400,-2.63300,-81.09700,-3.42300,-77.67400,-77.67400,-73.28700,-53.04200,-78.46400,90.04860,90.04860,-0.81000,-0.81000,2.94660,0.34320,0.52260,77.28430,-103.25980,-103.25980,-106.72480,-96.44680,0.05000,2.10980,42.65900,-9.34940,23.31530,-5.11070,-6.14050,9.14920,0.3964,0.2461
2023-09-30,74.32000,17.63700,56.68300,35.27900,,61.80200,-5.11900,-3.36300,-8.48200,-1.99800,-6.48400,-6.48400,-6.16800,22.11700,-5.11900,91.16040,91.16040,-0.07000,-0.07000,3.29730,0.32450,0.48040,76.26880,-6.88780,-6.88780,-11.41280,-8.29920,0.04700,2.01470,44.67180,-0.71860,1.93540,-0.40970,-0.48540,9.92280,0.2968,0.1488
2023-06-30,71.78300,16.84000,54.94300,38.17700,,64.80900,-9.86600,3.48500,-6.38100,-1.05100,-5.33000,-5.33000,-4.64300,17.32800,-9.86600,89.17080,89.17080,-0.05000,-0.05000,3.19530,0.32380,0.47890,76.54040,-13.74420,-13.74420,-8.88930,-6.46810,0.04560,2.11820,42.48930,-0.58990,1.53670,-0.33830,-0.39880,10.00740,0.2223,0.1113
2023-03-31,74.53700,17.96500,56.57200,38.51800,,74.53600,-17.96400,-5.61100,-23.57500,4.35700,-27.93200,-27.93200,-26.39200,8.88800,-17.96400,88.61580,88.61580,-0.30000,-0.30000,2.65240,0.32360,0.47840,75.89790,-24.10080,-24.10080,-31.62860,-35.40790,0.04710,2.15600,41.74410,-3.09270,7.70120,-1.76620,-2.09200,10.18530,0.23510,0.08010
2022-12-31,72.67300,14.89600,57.77700,41.68100,-9.08000,76.07000,-18.29300,9.88900,-8.40400,-0.24000,-8.16400,-8.16400,-6.67100,7.72700,-18.29300,88.79250,110.67170,-0.08000,-0.05000,1.42070,0.32710,0.48620,79.50270,-25.17170,-25.17170,-11.56410,-9.17950,0.04470,2.16650,41.54170,-0.87950,2.04050,-0.50180,-0.59180,10.51570,0.1949,0.1244
2022-09-30,71.55500,16.63400,54.92100,36.03200,0.34000,60.35400,-5.43300,10.33100,4.89800,-0.47400,5.37200,5.37200,5.84500,19.94100,-5.43300,88.73550,110.11410,0.07000,0.05000,1.51700,0.32520,0.48200,76.75360,-7.59280,-7.59280,6.84510,8.16850,0.04360,2.07500,43.37430,0.57460,-1.29120,0.32760,0.38770,10.57610,0.2369,-0.009
2022-06-30,67.43500,16.73100,50.70400,39.13000,1.05000,67.27100,-16.56700,18.25900,1.69200,3.04500,-1.35300,-1.35300,0.00900,13.33300,-16.56700,88.90400,113.25100,0.00000,0.00000,1.50530,0.32600,0.48360,75.18940,-24.56740,-24.56740,2.50910,0.01330,0.04110,2.08120,43.24350,-0.14550,0.31220,-0.08240,-0.09800,10.46440,0.1172,0.106
