Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,85.96100,85.96100,25.15000,,41.53600,25.33700,66.87300,66.87300,66.87300,66.87300,61.89100,60.81100,170.86700,170.86700,0.39000,0.39000,4.54550,0.53010,1.12830,100.00000,48.31960,70.74250,77.79460,77.79460,0.01530,4.04500,22.24950,2.54900,2.54900,1.18890,1.19760,15.35170,-1.2081,-1.2081
2021-12-31,86.56700,86.56700,23.94100,,44.79000,18.28800,63.07800,63.07800,63.07800,63.07800,64.12000,62.62600,170.04700,170.04700,0.37000,0.37000,7.49150,0.52050,1.08550,100.00000,51.74030,72.34400,72.86610,72.86610,0.01580,4.07030,22.11140,2.41910,2.41910,1.15100,1.16000,15.26040,-1.06870,-1.06870
2021-09-30,81.10900,81.10900,15.47400,,46.29200,25.34100,71.63300,71.63300,71.63300,71.63300,71.46600,65.63500,167.99400,167.99400,0.43000,0.43000,8.28910,0.49700,0.98790,100.00000,57.07380,80.92200,88.31700,88.31690,0.01570,4.44170,20.26270,2.77360,2.77360,1.38690,1.39520,15.18970,-2.3012,-2.3012
2021-06-30,75.76900,75.76900,18.57900,,42.06500,40.82800,82.89300,82.89300,82.89300,82.89300,60.96000,57.19000,168.25200,168.25200,0.49000,0.49000,7.71970,0.45370,0.83050,100.00000,55.51740,75.47940,109.40230,109.40230,0.01610,4.40540,20.42930,3.25460,3.25460,1.76420,1.77800,15.05690,0.2481,0.2481
2021-03-31,76.20100,76.20100,19.70300,,40.30800,51.00700,91.31500,91.31500,91.31500,91.31500,62.32400,56.49800,167.28100,167.28100,0.55000,0.55000,5.79970,0.45280,0.82740,100.00000,52.89700,74.14340,119.83440,119.83440,0.01650,4.14450,21.71550,3.65390,3.65390,1.98280,1.99950,14.85530,1.217,1.217
2020-12-31,74.04600,74.04600,19.95800,,39.00700,55.43200,94.43900,94.43900,94.43900,94.43900,60.38700,54.08800,167.26000,167.26000,0.56000,0.56000,8.53220,0.48740,0.95070,100.00000,52.67940,73.04650,127.54100,127.54100,0.01540,3.97500,22.64160,3.86710,3.86710,1.96640,1.98240,14.60080,-0.98570,-0.98570
2020-09-30,72.01200,72.01200,19.18400,,39.31400,55.33100,94.64500,94.64500,94.64500,94.64500,58.02500,52.82800,148.91400,148.91400,0.76000,0.76000,6.82290,0.45710,0.84210,100.00000,54.59370,73.36000,131.42940,131.42940,0.01620,4.17150,21.57520,3.94980,3.94980,2.12960,2.14420,14.32620,0.7019,0.7019
2020-06-30,73.21000,73.21000,20.62600,,35.06800,107.07500,142.14300,142.14300,142.14300,142.14300,57.92900,52.58400,153.18500,153.18500,0.93000,0.93000,3.59330,0.46030,0.85270,100.00000,47.90060,71.82630,194.15790,194.15790,0.01670,3.93840,22.85220,6.04850,6.04850,3.23660,3.26460,14.05030,0.6966,0.6966
2020-03-31,75.12400,75.12400,21.62800,,31.94600,-260.91000,-228.96400,-228.96400,-228.96400,-228.96400,62.59100,53.49600,138.15000,138.15000,-1.66000,-1.66000,3.79370,0.54640,1.20480,100.00000,42.52440,71.21030,-304.78140,-304.78140,0.01730,5.04660,17.83370,-11.70580,-11.70580,-5.26700,-5.30930,14.61790,0.678,0.678
2019-12-31,78.60700,78.60700,23.59800,,32.73100,14.31700,47.04800,47.04800,47.04800,47.04800,63.74400,55.00900,136.98900,136.98900,0.34000,0.34000,1.35460,0.50340,1.04310,100.00000,41.63880,69.97980,59.85220,59.85220,0.01710,5.41860,16.60960,2.11060,2.11060,1.02330,1.04820,16.65910,-0.81610,-0.81610
2019-09-30,48.97700,48.97700,9.92200,,26.79300,-100.79900,-74.00600,-74.00600,-74.00600,-74.00600,38.98700,39.05500,65.48900,65.48900,-1.19000,-1.19000,1.90720,0.48810,0.95350,100.00000,54.70530,79.74150,-151.10350,-151.10350,0.01110,2.91700,30.85330,-3.32930,-3.32930,-1.68390,-1.70430,16.75630,-0.5241,-0.5241
2019-06-30,42.10500,42.10500,11.85000,,19.40600,-0.20600,19.20000,19.20000,19.20000,19.20000,28.02200,30.25500,62.55800,62.55800,0.31000,0.31000,3.75800,0.51840,1.08020,100.00000,46.08950,71.85610,45.60030,45.60030,0.02060,6.33350,14.21020,1.98300,1.98300,0.94040,0.95500,15.94670,0.9179,0.9179
2019-03-31,41.80500,41.80500,11.11300,,20.05600,-2.26800,17.78800,17.78800,17.78800,17.78800,29.18200,30.69200,60.43000,60.43000,0.29000,0.29000,3.08060,0.51990,1.08280,100.00000,47.97510,73.41710,42.54990,42.54990,0.02050,5.63560,15.96990,1.84100,1.84100,0.87210,0.88390,15.94790,-0.2734,-0.2734
2018-12-31,39.41100,39.41100,9.81000,,19.81700,-1.37800,18.43900,18.43900,18.43900,18.43900,28.31700,29.60100,60.17700,60.17700,0.31000,0.31000,1.27780,0.50080,1.02570,100.00000,50.28290,75.10850,46.78640,46.78640,0.01990,6.20740,14.49870,1.91090,1.91090,0.93140,0.95390,15.97020,-1.92930,-1.92930
2018-09-30,40.42800,40.42800,11.16400,,20.26600,-4.36300,15.90300,15.90300,15.90300,15.90300,28.11600,29.26400,61.74400,61.74400,0.22000,0.22000,2.18680,0.46520,0.86980,100.00000,50.12860,72.38550,39.33660,39.33660,0.02200,6.06660,14.83530,1.64140,1.64140,0.86640,0.87780,16.10330,0.5128,0.5128
2018-06-30,38.39600,38.39600,11.12400,,18.71600,3.00400,21.72000,21.72000,21.72000,21.72000,25.72900,27.27200,59.87200,59.87200,0.36000,0.36000,2.22180,0.47380,0.91020,100.00000,48.74470,71.02820,56.56840,56.56840,0.02040,5.94090,15.14920,2.24070,2.24070,1.15680,1.17910,16.15350,-0.16,-0.16
2018-03-31,36.89700,36.89700,10.46300,,18.52800,4.50400,23.03200,23.03200,23.03200,23.03200,24.71400,26.43400,59.74400,59.74400,0.39000,0.39000,2.75600,0.46290,0.86200,100.00000,50.21550,71.64270,62.42240,62.42240,0.02030,4.82950,18.63570,2.38830,2.38830,1.26830,1.28270,16.10800,-0.2948,-0.2948
2017-12-31,36.45000,36.45000,10.22500,,18.51100,2.80400,21.31500,21.31500,21.31500,21.31500,24.31000,26.22500,59.58400,59.58400,0.36000,0.36000,3.46290,0.46260,0.86070,100.00000,50.78460,71.94790,58.47740,58.47740,0.02020,5.57680,16.13830,2.22420,2.22420,1.17940,1.19540,16.04090,-0.19530,-0.19530
2017-09-30,34.95000,34.95000,8.55700,,18.23800,4.21500,22.45300,22.45300,22.45300,22.45300,24.49100,26.39300,56.91300,56.91300,0.38000,0.38000,3.56130,0.44780,0.81090,100.00000,52.18310,75.51650,64.24320,64.24320,0.01990,5.57330,16.14850,2.34390,2.34390,1.28000,1.29430,16.07910,2.318,2.318
2017-06-30,35.40800,35.40800,9.50100,,17.80800,2.30300,20.11100,20.11100,20.11100,20.11100,23.58000,25.90700,57.72000,57.72000,0.35000,0.35000,1.87180,0.48110,0.92760,100.00000,50.29370,73.16710,56.79790,56.79790,0.01910,6.03100,14.92290,2.12090,2.12090,1.08410,1.10060,16.00780,-0.6491,-0.6491
2017-03-31,33.55700,33.55700,9.32900,,16.55400,4.18600,20.74000,20.74000,20.74000,20.74000,23.20900,24.22800,55.39500,55.39500,0.38000,0.38000,2.69410,0.48640,0.94740,100.00000,49.33100,72.19950,61.80530,61.80530,0.01880,5.58070,16.12690,2.28700,2.28700,1.16240,1.17470,15.88150,-0.324,-0.324
2016-12-31,33.84900,33.84900,9.28000,,16.96300,2.02100,18.98400,18.98400,18.98400,18.98400,23.61100,24.56900,55.06500,55.06500,0.34000,0.34000,3.83160,0.50420,1.01740,100.00000,50.11370,72.58410,56.08440,56.08440,0.01910,5.97930,15.05190,2.18310,2.18310,1.07010,1.08240,15.74250,-0.25210,-0.25210
2016-09-30,34.50300,34.50300,10.13400,,17.22800,-1.12900,16.09900,16.09900,16.09900,16.09900,22.55900,24.36900,51.94800,51.94800,0.30000,0.30000,5.15000,0.49430,0.97810,100.00000,49.93190,70.62870,46.65970,46.65970,0.01960,5.81350,15.48130,1.83190,1.83190,0.91650,0.92630,15.96150,-0.328,-0.328
2016-06-30,32.10600,32.10600,9.20200,,15.88500,2.40400,18.28900,18.28900,18.28900,18.28900,21.67200,22.90400,51.51400,51.51400,0.35000,0.35000,3.27210,0.51070,1.04430,100.00000,49.47670,71.33870,56.96440,56.96440,0.01890,5.62570,15.99790,2.23040,2.23040,1.07790,1.09120,15.88400,0.2517,0.2517
2016-03-31,30.76200,30.76200,7.03000,,16.89900,-2.72200,14.17700,14.17700,14.17700,14.17700,22.93800,23.73200,51.38300,51.38300,0.28000,0.28000,3.19060,0.50530,1.02170,100.00000,54.93470,77.14710,46.08610,46.08610,0.01850,5.10910,17.61560,1.73680,1.73680,0.85150,0.85930,15.84610,-1.4518,-1.4518
2015-12-31,30.50000,30.50000,8.46800,,15.30100,5.33800,20.63900,20.63900,20.63900,20.63900,21.39000,22.03200,51.30300,51.30300,0.40000,0.40000,4.90020,0.49580,0.98360,100.00000,50.16720,72.23610,67.66890,67.66890,0.01860,5.18620,17.35380,2.52820,2.52820,1.25780,1.27480,15.88870,0.44860,0.44860
2015-09-30,33.55200,33.55200,11.41400,,15.48100,3.98900,19.47000,19.47000,19.47000,19.47000,20.46800,22.13800,49.01800,49.01800,0.38000,0.38000,6.11530,0.49840,0.99400,100.00000,46.14030,65.98120,58.02930,58.02930,0.02050,5.88630,15.28970,2.40110,2.40110,1.19200,1.20450,15.80640,1.2735,1.2735
2015-06-30,30.41000,30.41000,9.06300,,15.20500,3.08300,18.28800,18.28800,18.28800,18.28800,19.87700,21.34700,50.49100,50.49100,0.36000,0.36000,3.98710,0.50490,1.02030,100.00000,50.00000,70.19730,60.13810,60.13810,0.01850,5.56140,16.18280,2.26600,2.26600,1.11120,1.12190,15.74440,-2.3128,-2.3128
2015-03-31,28.46100,28.46100,8.69000,,13.75400,4.10700,17.86100,17.86100,17.86100,17.86100,19.04000,19.77100,47.17500,47.17500,0.38000,0.38000,5.42930,0.50570,1.02360,100.00000,48.32580,69.46700,62.75610,62.75610,0.01890,4.78580,18.80570,2.42220,2.42220,1.18790,1.19720,15.61440,-0.2002,-0.2002
2014-12-31,27.54500,27.54500,7.29400,,14.55700,0.61500,15.17200,15.17200,15.17200,15.17200,19.62800,20.25100,47.12100,47.12100,0.32000,0.32000,3.91670,0.49340,0.97450,100.00000,52.84810,73.51970,55.08080,55.08080,0.01890,4.45350,20.20880,2.06780,2.06780,1.03880,1.04750,15.55410,-0.86690,-0.86690
2014-09-30,30.65800,30.65800,9.82200,,14.85000,5.33200,20.18200,20.18200,20.18200,20.18200,18.39700,20.83600,45.27700,45.27700,0.43000,0.43000,6.38230,0.48760,0.95200,100.00000,48.43760,67.96270,65.82950,65.82950,0.02120,5.29410,17.00010,2.75430,2.75430,1.39820,1.41140,15.55080,-0.2271,-0.2271
2014-06-30,28.02900,28.02900,7.34700,,15.07300,1.20700,16.28000,16.28000,16.28000,16.28000,19.95000,20.68200,46.98600,46.98600,0.35000,0.35000,3.95220,0.49180,0.99560,100.00000,53.77640,73.78790,58.08270,58.08270,0.01920,5.36750,16.76760,2.24000,2.24000,1.11350,1.13840,15.44190,-0.7812,-0.7812
2014-03-31,25.26000,25.26000,7.36800,,13.35200,0.73700,14.08900,14.08900,14.08900,14.08900,16.62500,17.89200,43.75500,43.75500,0.32000,0.32000,2.14720,0.44210,0.81780,100.00000,52.85830,70.83140,55.77590,55.77590,0.01910,5.09480,17.66510,1.95160,1.95160,1.06600,1.08870,15.40680,-1.4275,-1.4275
2013-12-31,25.57900,25.57900,8.22700,,13.26000,1.57700,14.83700,14.83700,14.83700,14.83700,15.92600,17.35200,43.28500,43.28500,0.34000,0.34000,2.74400,0.46650,0.89630,100.00000,51.83940,67.83690,58.00460,58.00460,0.02020,6.12230,14.70030,2.24810,2.24810,1.17300,1.19930,15.23290,-3.20890,-3.20890
2013-09-30,22.81600,22.81600,7.21800,,15.59800,-3.30400,12.29400,12.29400,12.29400,12.29400,,15.59800,40.27000,40.27000,0.31000,0.32000,,,,,,,,,,,,,,,,,,
2013-06-30,22.26800,22.26800,7.30100,,12.00000,0.65700,12.65700,12.65700,12.65700,12.65700,13.68800,14.96700,37.11800,37.11800,0.34000,0.34000,3.83830,0.40170,0.67130,100.00000,53.88900,67.21300,56.83940,56.83940,0.02190,4.03410,22.31000,2.10420,2.10420,1.24610,1.25900,15.11610,-4.0997,-4.0997
2013-03-31,20.09600,20.09600,6.41000,,10.39400,1.85700,12.25100,12.25100,12.25100,12.25100,12.37900,13.68600,32.53300,32.53300,0.38000,0.38000,12.45270,0.43560,0.77190,100.00000,51.72170,68.10310,60.96240,60.96240,0.02250,4.69750,19.15900,2.45190,2.45190,1.37160,1.38370,14.80230,-0.2284,-0.2284
2012-12-31,18.59400,18.59400,6.02100,,9.57800,-0.25900,9.31900,9.31900,9.31900,9.31900,10.49900,12.57300,27.93400,27.93400,0.33000,0.33000,3.33410,0.48840,0.95480,100.00000,51.51120,67.61860,50.11830,50.11830,0.02220,5.73000,15.70670,2.22200,2.22200,1.11070,1.13670,14.66140,-2.59650,-2.59650
2012-09-30,16.21900,16.21900,5.45800,,-0.02000,8.76500,8.74500,8.74500,8.74500,8.74500,-1.27900,10.76100,24.27100,24.27100,0.34000,0.34000,8.22450,0.48430,0.93910,100.00000,-0.12330,66.34810,53.91830,53.91830,0.02210,4.15230,21.67460,2.33120,2.33120,1.19130,1.20220,14.60330,-1.3885,-1.3885
2012-06-30,14.81100,14.81100,5.26800,,9.54300,-4.15000,5.39300,5.39300,5.39300,5.39300,8.85100,9.54300,25.64000,25.64000,0.21000,0.21000,8.92320,0.46850,0.88130,100.00000,64.43190,64.43190,36.41210,36.41210,0.02080,3.80450,23.65610,1.44120,1.44120,0.75800,0.76600,14.58170,0.3491,0.3491
2012-03-31,14.35200,14.35200,4.70700,,9.64500,1.78600,11.43100,11.43100,11.43100,11.43100,8.71200,9.64500,24.06000,24.06000,0.48000,0.48000,7.03540,0.46820,0.88050,100.00000,67.20320,67.20320,79.64740,79.64740,0.02000,3.86220,23.30270,3.03430,3.03430,1.58920,1.61360,14.69340,-1.0387,-1.0387
2011-12-31,12.47700,12.47700,3.76900,,8.70800,-2.51700,6.19100,6.19100,6.19100,6.19100,7.95800,8.70800,21.73500,21.73500,0.28000,0.28000,8.06660,0.49660,0.98650,100.00000,69.79240,69.79240,49.61930,49.61930,0.01970,3.91130,23.01030,1.95820,1.95820,0.97650,0.98570,14.53010,-4.44270,-4.44270
2011-09-30,10.83100,10.83100,2.51200,,1.76900,1.21200,2.98100,2.98100,2.98100,2.98100,1.12500,8.31900,19.63200,19.63200,0.11000,0.11000,21.25770,0.42890,0.75090,100.00000,16.33280,76.80730,27.52290,27.52290,0.01940,3.53610,25.45190,0.94170,0.94170,0.53270,0.53790,14.56470,-0.9576,-0.9576
2011-06-30,10.07100,10.07100,2.48200,,7.58900,-1.06900,6.52000,6.52000,6.52000,6.52000,6.82300,7.58900,21.31900,21.31900,0.31000,0.31000,21.24440,0.40950,0.69360,100.00000,75.35500,75.35500,64.74040,64.74030,0.01840,3.91260,23.00270,2.03420,2.03420,1.19140,1.20110,14.74750,-2.7085,-2.7085
2011-03-31,9.11100,9.11100,2.46300,,6.64800,-0.77200,5.87600,5.87600,5.87600,5.87600,5.61700,6.64800,17.73800,17.73800,0.33000,0.33000,17.53160,0.42550,0.74050,100.00000,72.96670,72.96670,64.49350,64.49350,0.01980,4.17740,21.54430,2.24290,2.24290,1.27870,1.28870,14.75430,-0.2065,-0.2065
2010-12-31,9.13700,9.13700,2.32700,,6.81000,-0.84800,5.96200,5.96200,5.96200,5.96200,5.02500,6.81000,17.71300,17.71300,0.34000,0.34000,14.71400,0.42590,0.74190,100.00000,74.53210,74.53210,65.25120,65.25120,0.01980,4.16450,21.61100,2.28010,2.28010,1.29520,1.30900,14.74100,-2.14460,-2.14460
2010-09-30,7.43200,7.43200,1.69800,,7.87700,-1.62900,6.24800,6.24800,6.24800,6.24800,6.93700,5.73400,,,-0.29000,-0.24000,11.54780,0.40040,0.66780,100.00000,105.98760,77.15290,84.06890,84.06890,0.01680,3.79960,23.68680,2.39810,2.39810,1.41110,1.43780,14.70990,-7.3821,-7.3821
2010-06-30,7.23000,7.23000,1.82400,,4.81500,-0.10000,4.71500,4.71500,4.71500,4.71500,3.67300,5.40600,16.25600,16.25600,0.29000,0.24000,50.45150,0.31910,0.46870,100.00000,66.59750,74.77180,65.21440,65.21440,0.01880,4.14090,21.73440,1.81500,1.81500,1.22860,1.23580,14.66720,7.3821,7.3821
2010-03-31,7.64500,7.64500,1.76500,,5.01800,1.92500,6.94300,6.94300,6.94300,6.94300,4.12500,5.88000,,,,0.00000,406.68240,0.59760,1.48500,100.00000,65.63770,76.91300,90.81750,90.81750,0.02150,4.47600,20.10730,,4.89920,1.95670,1.97150,8.14130,0,0
2009-12-31,10.84300,10.84300,0.97100,,9.18200,-0.84000,8.34200,8.34200,8.34200,8.34200,6.78000,9.87200,,,,0.00000,,,,100.00000,84.68140,91.04490,76.93440,76.93440,,,,,,,,,0.00000,
2009-09-30,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
2009-06-30,9.48200,9.48200,1.03100,,7.33700,2.01600,9.35300,9.35300,9.35300,9.35300,6.77200,8.45100,,,,0.00000,,,,100.00000,77.37820,89.12680,98.63950,98.63950,,,,,,,,,0,0
2009-03-31,8.99300,8.99300,0.84200,-0.09100,6.79200,-2.55900,4.23300,4.23300,4.23300,4.23300,8.06000,8.06000,,,,0.00000,,,,100.00000,75.52540,89.62530,47.06990,47.06990,,,,,,,,,0,0
