Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,2.21850,2.21850,,0.28840,-1.04550,0.88450,,0.88450,-0.00250,0.88700,2.63650,2.63650,0.88380,0.88450,2.58100,2.58100,1.02000,1.02000,15.99520,0.05250,0.05540,100.00000,39.87120,39.87120,39.87120,118.84480,0.02780,5.43410,16.56210,3.74260,3.74260,3.30400,3.54620,26.59370,5.8535,5.8535
2024-06-30,2.13610,2.13610,,0.29590,-1.96370,-0.51660,,-0.51660,0.00060,-0.51720,7.73780,7.73780,-0.12420,-0.12350,2.58100,2.58100,3.00000,3.00000,20.16800,0.20060,0.25090,100.00000,-24.18530,-5.77960,-24.18530,362.23000,0.02350,4.13490,21.76610,11.28640,11.28640,8.52280,9.02270,25.88090,1.6593,1.6593
2024-03-31,2.06720,2.06720,,0.42190,-0.41490,0.84040,,0.84040,0.00080,0.83960,1.39940,1.39940,1.22960,1.23040,2.58100,2.58100,0.54000,0.54000,28.32750,0.23770,0.31180,100.00000,40.65190,59.51880,40.65190,67.69390,0.02450,5.94450,15.14010,2.27290,2.27290,1.65890,1.73260,23.85480,-1.87560,-1.87560
2023-12-31,1.93010,1.93010,,0.32550,-0.06080,0.91630,,0.91630,-0.04530,0.96160,1.08900,1.08900,1.54610,1.54380,2.58100,2.58100,0.42000,0.42000,23.73130,0.21090,0.26720,100.00000,47.47490,79.98680,47.47490,56.42030,0.02380,7.89090,11.40550,1.79060,1.79060,1.34410,1.41310,23.56270,-0.4101,-0.4101
2023-09-30,1.74110,1.74110,,0.29210,-0.51780,0.93120,,0.93120,0.13260,0.79860,0.59550,0.59550,0.93340,0.93120,2.58100,2.58100,0.23000,0.23000,23.22390,0.18310,0.22410,100.00000,53.48170,53.48170,53.48170,34.20250,0.02200,7.34050,12.26080,0.97060,0.97060,0.75340,0.79290,23.77070,-2.8405,-2.8405
2023-06-30,1.81540,1.81540,,0.30100,-0.74690,0.50870,,0.50870,0.01610,0.49260,2.67190,2.67190,0.76860,0.76760,2.58100,2.58100,1.04000,1.04000,21.29240,0.14780,0.17340,100.00000,28.02040,42.28210,28.02040,147.17650,0.02390,9.09590,9.89450,4.35150,4.35150,3.51310,3.70830,23.78980,1.7282,1.7282
2023-03-31,1.85150,1.85150,,0.35310,-0.53640,0.80370,,0.80370,0.08870,0.71490,2.17030,2.17030,0.96060,0.96210,2.58100,2.58100,0.84000,0.84000,25.08890,0.11810,0.13390,100.00000,43.40560,51.96080,43.40560,117.21740,0.02620,8.83800,10.18330,3.65520,3.65520,3.07380,3.22360,23.00480,-1.70930,-1.70930
2022-12-31,1.73300,1.73300,,0.26370,-0.03740,1.36190,,1.36190,0.13180,1.23010,0.32020,0.32020,1.36190,1.43190,2.58100,2.58100,0.12000,0.12000,22.58950,0.04230,0.04420,100.00000,78.58670,82.62370,78.58670,18.47530,0.02730,8.31810,10.81970,0.55470,0.55470,0.50440,0.53120,22.36390,-0.4787,-0.4787
2022-09-30,1.55430,1.55430,,0.22520,-0.27380,1.05530,,1.05530,0.04510,1.01020,1.10490,1.10490,1.05530,1.05530,2.58100,2.58100,0.43000,0.43000,18.35140,,,100.00000,67.89740,67.89740,67.89740,71.08840,0.02520,7.04360,12.77760,1.89250,1.89250,1.79050,1.89250,22.61990,0.1388,0.1388
2022-06-30,1.35320,1.35320,,0.33600,0.43220,1.44940,,1.44940,0.03120,1.41810,-1.89640,-1.89640,1.44310,1.44940,2.58100,2.58100,-0.73000,-0.73000,20.59820,,,100.00000,107.10900,107.10900,107.10900,-140.14290,0.02220,6.98210,12.89010,-3.28870,-3.28870,-3.10950,-3.28870,22.34180,0.3796,0.3796
2022-03-31,1.12470,1.12470,,0.34480,-0.00060,0.77940,,0.77940,0.00740,0.77200,-0.41050,-0.41050,0.77310,0.77940,2.58100,2.58100,-0.16000,-0.16000,17.63060,,,100.00000,69.29290,69.29290,69.29290,-36.50040,0.01760,5.74450,15.66730,-0.68480,-0.68480,-0.64220,-0.68480,23.22660,0.05810,0.05810
2021-12-31,1.23650,1.23650,,0.29220,-0.01330,0.31370,,0.31370,-0.00610,0.31990,0.94460,0.94460,0.45460,0.93100,2.58100,2.58100,0.37000,0.37000,14.53770,,,100.00000,25.37230,75.29180,25.37230,76.39410,0.01880,9.65690,9.31980,1.55510,1.55510,1.43900,1.55510,23.53560,-0.4284,-0.4284
2021-09-30,1.01230,1.01230,,0.18800,-0.77390,0.05040,,0.05040,-0.00270,0.05320,2.32120,2.32120,0.05360,0.05040,2.58200,2.58200,0.90000,0.90000,16.89100,0.15280,0.18040,100.00000,4.98290,4.98290,4.98290,229.28980,0.01330,9.10270,9.88710,3.85820,3.85820,3.05900,3.26860,23.30960,0.2454,0.2454
2021-06-30,0.81100,0.81100,,0.24280,-1.37720,-0.80890,,-0.80890,0.00200,-0.81090,4.50080,4.50080,-0.89920,-0.80890,2.58220,2.58220,1.74000,1.74000,17.68160,0.15720,0.18660,100.00000,-99.73910,-99.73910,-99.73910,554.94810,0.01100,2.81900,31.92600,7.74410,7.74410,6.12870,6.52640,22.50960,-0.6619,-0.6619
2021-03-31,1.01640,1.01640,,0.28590,-2.87980,-2.14930,,-2.14930,0.01780,-2.16700,8.03080,8.03080,-2.13990,-2.14930,2.58200,2.58200,3.11000,3.11000,22.58860,0.16740,0.20110,100.00000,-211.46080,-211.46080,-211.46080,790.12420,0.01500,3.23650,27.80740,14.90570,14.90570,11.81530,12.41020,20.86650,-0.68190,-0.68190
