Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,50.97100,30.65200,20.31900,12.89200,12.89200,7.42700,,7.42700,1.47500,5.95200,5.95200,,5.95200,16.83300,16.92100,0.35000,0.35000,0.34470,1.86450,36.55200,29.29280,0.00510,2.52900,2.52900,0.14920,1.65720,13.98160,0.7602,0.4116
2024-06-30,49.91400,30.33800,19.57600,13.19400,13.19400,6.38200,,6.38200,1.19000,5.19200,5.19200,,5.19200,16.82800,16.84800,0.31000,0.31000,0.35830,2.34720,32.60120,26.52230,0.00490,2.31910,2.31910,0.13090,1.48820,13.30020,0.5924,0.1633
2024-03-31,46.86900,27.82000,19.04900,11.86800,11.86800,7.18100,,7.18100,1.37200,5.80900,5.80900,,5.80900,16.73200,16.78600,0.35000,0.35000,0.36060,2.85880,37.69750,30.49500,0.00480,2.59610,2.59610,0.14660,1.66000,13.30770,0.36460,-0.25060
2023-12-31,44.58100,26.32200,18.25900,12.66100,12.66100,5.59800,,5.59800,1.07300,4.52500,4.52500,,4.52500,16.70400,16.75000,0.27000,0.27000,0.36140,2.63340,31.52200,25.48000,0.00460,2.01070,2.01070,0.11830,1.28400,13.45550,0.4313,-0.2681
2023-09-30,43.91400,24.45800,19.45600,12.10500,12.10500,7.35100,,7.35100,1.44500,5.90600,5.90600,,5.90600,16.72500,16.76800,0.35000,0.35000,0.38660,3.45730,38.17510,30.67100,0.00520,2.89600,2.89610,0.15950,1.77630,12.19330,0.4635,-0.1143
2023-06-30,41.74000,22.01000,19.73000,12.47400,12.47400,7.25600,,7.25600,1.39400,5.86200,5.86200,,5.86200,16.72200,16.75600,0.35000,0.35000,0.37400,2.73520,36.77650,29.71110,0.00540,2.69980,2.69980,0.15940,1.69000,12.98210,0.4642,-0.0047
2023-03-31,40.13600,18.48400,21.65200,12.07100,12.07100,9.58100,,9.58100,1.73700,7.84400,7.84400,,7.84400,16.64500,16.80500,0.47000,0.47000,0.37630,2.67390,44.25000,36.22760,0.00600,3.61490,3.61490,0.21640,2.25460,12.98420,0.14840,-0.27790
2022-12-31,37.43300,14.49900,22.93400,11.66500,11.66500,11.26900,,11.26900,2.32300,8.94600,8.94600,,8.94600,16.62000,16.79800,0.53000,0.54000,0.38270,2.30140,49.13670,39.00760,0.00630,4.23760,4.23760,0.24760,2.61600,12.68700,0.6255,0.0747
2022-09-30,35.44500,9.16500,26.28000,11.45800,11.45800,14.82200,,14.82200,3.22000,11.60200,11.60200,,11.60200,16.64000,16.79400,0.70000,0.69000,0.39690,2.31580,56.40030,44.14760,0.00750,5.83710,5.83710,0.32980,3.52050,11.94500,0.9083,0.6997
2022-06-30,31.17500,4.65800,26.51700,9.51600,9.51600,17.00100,,17.00100,4.33400,12.66700,12.66700,,12.66700,16.63800,16.78300,0.76000,0.75000,0.37690,1.79820,60.14430,44.81200,0.00810,5.85920,5.85920,0.36450,3.65110,12.99210,1.0831,0.9866
2022-03-31,29.50400,3.28700,26.21700,9.91200,9.91200,16.30500,,16.30500,3.12100,13.18400,13.18400,,13.18400,16.56100,16.84000,0.80000,0.78000,0.23330,0.83290,60.46280,48.88940,0.00760,5.57510,5.57510,0.37170,4.27450,14.21920,0.92160,0.50880
2021-12-31,30.01200,3.06200,26.95000,11.87100,11.87100,15.07900,,15.07900,3.16900,11.91000,11.91000,,11.91000,16.53400,16.78900,0.72000,0.70000,0.21660,0.76770,55.95180,44.19300,0.00770,4.57500,4.57500,0.34030,3.58400,15.72500,0.922,0.7827
2021-09-30,29.88600,2.99900,26.88700,10.71200,10.71200,16.17500,,16.17500,3.46900,12.70600,12.70600,,12.70600,16.55500,16.80300,0.77000,0.76000,0.13120,0.80240,60.15920,47.25700,0.00830,5.03460,5.03460,0.39100,4.37400,15.24470,0.8244,0.6309
2021-06-30,28.33600,2.97100,25.36500,8.52600,8.52600,16.83900,,16.83900,3.60000,13.23900,13.23900,,13.23900,16.55100,16.76000,0.80000,0.79000,0.14180,0.68690,61.53480,48.37930,0.00840,5.37020,5.37020,0.40500,4.60860,14.89130,0.7999,0.6696
2021-03-31,28.77500,3.18900,25.58600,10.77100,10.77100,14.81500,,14.81500,3.06300,11.75200,11.75200,,11.75200,16.47500,16.70100,0.71000,0.70000,0.15000,0.93990,59.05680,46.84690,0.00790,5.01090,5.01090,0.37040,4.25950,14.17950,0.90110,0.84340
2020-12-31,27.85000,3.25600,24.59400,13.91500,13.91500,10.67900,,10.67900,2.12500,8.55400,8.55400,,8.55400,16.44700,16.51500,0.53000,0.52000,0.15810,0.99410,51.85490,41.53640,0.00650,3.82400,3.82400,0.26850,3.21940,13.58280,0.6806,0.5768
2020-09-30,27.81300,3.47800,24.33500,14.05900,14.05900,10.27600,,10.27600,2.17600,8.10000,8.10000,,8.10000,16.47000,16.52400,0.49000,0.49000,0.16540,1.02180,50.53360,39.83280,0.00730,3.76180,3.76180,0.29180,3.13980,13.07430,0.4543,0.4436
2020-06-30,26.43200,3.91000,22.52200,12.41700,12.41700,10.10500,,10.10500,2.13600,7.96900,7.96900,,7.96900,16.46400,16.50600,0.48000,0.48000,0.17190,1.09700,51.76210,40.82060,0.00710,3.81860,3.81860,0.29080,3.16230,12.67150,0.7951,0.7798
