Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,15.70300,8.99900,6.70400,2.50100,1.41800,,3.91900,2.78500,0.14300,2.92800,0.73200,2.19600,2.19600,,2.19600,3.63400,2.78500,7.95800,8.01800,0.28000,0.27000,4.89830,0.03800,0.03950,42.69250,17.73550,17.73550,18.64610,13.98460,0.25000,2.14520,41.95380,4.24870,4.24870,3.49640,4.08700,6.54180,0.341,0.2135
2024-06-30,13.79700,9.09000,4.70700,1.95200,1.60600,,3.55800,1.14900,0.03600,1.18500,0.28900,0.89600,0.89600,,0.89600,2.05100,1.14900,8.08400,8.14300,0.11000,0.11000,5.08070,0.04120,0.04290,34.11610,8.32790,8.32790,8.58880,6.49420,0.22410,1.94410,46.29490,1.76210,1.76210,1.45560,1.68950,6.33630,0.2206,0.0756
2024-03-31,13.07600,9.50000,3.57600,1.50800,1.54100,,3.04900,0.52700,0.05200,0.57900,0.14900,0.43000,0.43000,,0.43000,1.55200,0.52700,8.23600,8.24800,0.05000,0.05000,4.71500,0.01710,0.01740,27.34780,4.03030,4.03030,4.42800,3.28850,0.21060,1.59680,56.36360,0.83250,0.83250,0.69250,0.81830,6.32890,0.06690,-0.12620
2023-12-31,12.15700,8.19200,3.96500,2.38300,1.18700,,3.57000,0.39500,0.23400,0.62900,0.14300,0.48600,0.48600,,0.48600,1.64000,0.39500,8.45800,8.47400,0.06000,0.06000,4.66340,0.02080,0.02130,32.61500,3.24920,3.24920,5.17400,3.99770,0.19050,1.61320,55.79010,0.92210,0.92210,0.76140,0.90290,6.35370,-0.1737,-0.22
2023-09-30,13.39900,9.27900,4.12000,2.48900,1.21800,,3.70700,0.41300,-0.70700,-0.29400,-0.07200,-0.22200,-0.22200,,-0.22200,1.76900,0.41300,8.46000,8.46000,-0.03000,-0.03000,4.73810,0.02460,0.02520,30.74860,3.08230,3.08230,-2.19420,-1.65680,0.20060,2.28070,39.46190,-0.40900,-0.40900,-0.33240,-0.39900,6.43070,0.382,0.2806
2023-06-30,15.69200,9.29600,6.39600,2.09200,1.62100,,3.71300,2.68300,-0.19000,2.49300,0.61800,1.87500,1.87500,,1.87500,4.64300,2.68300,8.49300,8.51700,0.22000,0.22000,5.78390,0.02720,0.02800,40.75960,17.09790,17.09790,15.88710,11.94880,0.23790,2.56820,35.04330,3.37360,3.37360,2.84250,3.28170,6.54560,1.4298,1.1495
2023-03-31,14.75600,9.80400,4.95200,1.51400,1.61800,,3.13200,1.82000,-0.15100,1.66900,0.41300,1.25600,1.25600,,1.25600,3.51500,1.82000,8.50300,8.53100,0.15000,0.15000,5.54810,0.03120,0.03220,33.55920,12.33400,12.33400,11.31070,8.51180,0.22850,1.05310,85.46220,2.32580,2.32580,1.94520,2.25320,6.35110,0.34560,0.15470
2022-12-31,15.82500,8.84000,6.98500,2.78400,1.17000,,3.95400,3.03100,-1.24000,1.79100,0.79500,0.99600,0.99600,,0.99600,5.09200,3.03100,8.57400,8.59800,0.13000,0.12000,5.61060,0.03620,0.03750,44.13900,19.15320,19.15320,11.31750,6.29380,0.25030,1.19710,75.18490,1.88770,1.88770,1.57520,1.81940,6.20520,-0.1211,-0.2571
2022-09-30,14.45000,8.43100,6.01900,3.12900,1.18700,,4.31600,1.70300,0.09900,1.80200,0.44300,1.35900,1.35900,,1.35900,3.00600,1.70300,8.53900,8.56000,0.16000,0.16000,5.02370,0.04290,0.04490,41.65400,11.78550,11.78550,12.47060,9.40480,0.22620,1.84900,48.67470,2.60170,2.60170,2.12710,2.49000,6.13740,1.1107,0.8993
2022-06-30,15.20600,7.93700,7.26900,2.46300,1.34000,,3.80300,3.46600,0.28900,3.75500,0.89900,2.85600,2.85600,,2.85600,4.47100,3.46600,8.59500,8.61600,0.33000,0.33000,4.73250,0.04860,0.05110,47.80350,22.79360,22.79360,24.69420,18.78210,0.23650,0.93850,95.89500,5.47910,5.47910,4.44190,5.21270,6.08440,0.1216,-0.2318
2022-03-31,24.28400,7.45600,16.82800,3.32400,1.75100,,5.07500,11.75300,-0.06600,11.68700,3.01700,8.67000,8.67000,,8.67000,13.08100,11.75300,8.65500,8.68600,1.00000,1.00000,2.95690,0.05650,0.05990,69.29670,48.39810,48.39810,48.12630,35.70250,0.34850,1.32960,67.68900,17.26300,17.26300,12.44140,16.28720,5.82700,0.03600,-0.27910
2021-12-31,13.04600,6.81100,6.23500,1.75000,1.45900,,3.20900,3.02600,0.08900,3.11500,0.45500,2.66000,2.66000,,2.66000,4.12500,3.02600,8.77700,8.81000,0.30000,0.30000,3.39420,0.05810,0.06170,47.79240,23.19480,23.19490,23.87700,20.38940,0.22440,2.35190,38.26690,6.06280,6.06280,4.57450,5.71040,5.04880,1.3729,1.1268
2021-09-30,12.93500,6.10400,6.83100,2.35600,1.16600,,3.52200,3.30900,0.12700,3.43600,0.90200,2.53400,2.53400,,2.53400,4.23700,3.30900,8.71500,8.74500,0.29000,0.29000,3.99380,0.05550,0.05870,52.81020,25.58180,25.58180,26.56360,19.59030,0.23830,0.91850,97.98070,6.08290,6.08290,4.66750,5.74550,4.78770,-0.4069,-0.4807
2021-06-30,13.35500,5.55800,7.79700,2.65200,1.28700,,3.93900,3.85800,-0.05300,3.80500,1.00000,2.80500,2.80500,,2.80500,4.77200,3.85800,8.79800,8.82900,0.32000,0.32000,4.14150,0.06210,0.06620,58.38260,28.88810,28.88810,28.49120,21.00340,0.25380,1.89490,47.49680,6.90780,6.90780,5.33120,6.47910,4.64440,0.3063,0.1779
