Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,8.43520,5.56900,2.86620,0.12640,3.78150,3.97250,-1.10640,0.12380,-0.98260,0.21520,-1.19780,-1.19780,,-1.19780,-1.04170,-1.10640,1.26800,1.26800,-0.94000,-0.94000,5.73740,,,33.97860,-13.11590,-13.11590,-11.64870,-14.20010,0.28060,0.56710,2.62070,34.34210,-4.78620,-5.42080,-3.98510,-4.78370,12.51970,148.9188,168.5563
2024-06-30,9.30310,6.94680,2.35630,0.43620,3.13740,3.62450,-1.26830,0.43030,-0.83800,-0.34370,-0.49430,-0.49430,,-0.49430,-1.21740,-1.26830,0.04970,0.04970,-9.94000,-9.94000,4.85870,,,25.32770,-13.63290,-13.63290,-9.00770,-5.31330,0.31750,0.81820,2.34120,38.44100,-2.10550,-2.34900,-1.68700,-2.10430,20.05970,-56.7334,-75.633
2024-03-31,7.54100,5.18670,2.35430,0.22200,3.44030,3.70490,-1.35060,0.08910,-1.26140,0.02240,-1.28380,-1.28380,,-1.28380,-1.30800,-1.35060,0.03210,0.03210,-40.00000,-40.00000,4.41290,,,31.22030,-17.90980,-17.90980,-16.72780,-17.02420,0.23640,0.67380,2.66680,33.74790,-5.17520,-5.64210,-4.02460,-5.17250,498.88670,-99.38090,-101.34470
2023-12-31,7.68020,5.11220,2.56800,0.81630,2.87230,3.73100,-1.16300,0.13320,-1.02980,0.22030,-1.25000,-1.25000,,-1.25000,-1.12060,-1.16300,0.01220,0.01220,-103.51000,-103.51000,4.48320,,,33.43720,-15.14230,-15.14230,-13.40800,-16.27590,0.28080,0.89140,3.00910,29.90970,-5.89460,-6.32500,-4.57100,-5.89430,1514.81200,-253.1711,-224.1923
2023-09-30,5.95770,3.96740,1.99030,0.23800,2.49450,2.76970,-0.77950,0.16890,-0.61050,0.04100,-0.65150,-0.65150,,-0.65150,-0.74230,-0.77950,0.01300,0.01300,-50.72000,-50.72000,4.99890,,,33.40660,-13.08360,-13.08360,-10.24780,-10.93520,0.21550,0.87830,2.92890,30.72860,-2.96630,-3.14010,-2.35620,-2.96620,1710.66600,-24.0752,-23.9189
2023-06-30,5.56090,3.60810,1.95270,0.36860,2.56320,2.96670,-1.01390,0.19950,-0.81440,0.08770,-0.90210,-0.90210,,-0.90210,-0.97900,-1.01390,0.01270,0.01270,-71.17000,-71.17000,5.60020,,,35.11590,-18.23260,-18.23260,-14.64580,-16.22240,0.19570,0.84880,2.76480,32.55210,-3.90370,-4.12370,-3.17530,-3.90360,1795.19300,-275.8437,-311.7662
2023-03-31,4.89410,3.06590,1.82810,0.43290,3.18950,3.65710,-1.82900,0.17280,-1.65620,0.04630,-1.70240,-1.70240,,-1.70240,-1.79430,-1.82900,0.01100,0.01100,-154.60000,-154.60000,3.61250,,,37.35400,-37.37150,-37.37150,-33.84030,-34.78570,0.18130,0.82640,2.73340,32.92630,-8.76260,-9.21170,-6.30730,-8.76210,1755.15300,-168.19150,-168.16480
2022-12-31,3.93980,2.44870,1.49110,0.04180,6.46730,24.85480,-23.36360,0.08460,-23.27900,,-23.51230,-23.51230,,-23.51230,-5.01790,-23.36360,0.00760,0.00760,-2840.00000,-2840.00000,3.94060,,,37.84740,-593.00870,-593.00870,-590.86140,-596.78310,0.13470,0.74430,2.06040,43.68040,-108.71960,-112.76500,-80.40090,-108.71450,1915.13000,-373.551,-399.1069
2022-09-30,0.13280,0.06580,0.06700,0.36250,1.42170,1.78500,-1.71800,0.26100,-1.45700,,-1.45700,-1.45700,,-1.45700,-1.71720,-1.71800,0.00940,0.00940,-160.00000,-160.00000,85.08910,,,50.46760,-1293.58200,-1293.58200,-1097.08700,-1097.08700,0.00320,0.24400,,,-3.60800,-3.60790,-3.56550,-3.60790,4276.62200,-80.9066,-80.9066
2022-06-30,0.15030,0.07470,0.07560,0.04590,0.72320,0.77140,-0.69580,0.15690,-0.53890,,-0.53890,-0.53890,,-0.53890,-0.69350,-0.69580,0.00790,0.00790,-60.00000,-60.00000,401.10540,,,50.31300,-462.91660,-462.91660,-358.51430,-358.51430,0.00360,0.36360,,,-1.28650,-1.28650,-1.28330,-1.28650,4435.78300,257.7074,257.7074
