,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-22,2024-09-30,$1.15,$1.29
1,2024-07-23,2024-06-30,$1.03,$1.13
2,2024-04-24,2024-03-31,$0.98,$1.06
3,2024-01-24,2023-12-31,$1.02,$1.23
4,2023-10-25,2023-09-30,$1.12,$1.13
5,2023-07-26,2023-06-30,$1.22,$1.25
6,2023-04-26,2023-03-31,$1.02,$1.22
7,2023-01-25,2022-12-31,$1.11,$0.97
8,2022-10-26,2022-09-30,$0.93,$1.08
9,2022-07-28,2022-06-30,$0.80,$0.83
10,2022-04-28,2022-03-31,$0.71,$0.81
11,2022-01-27,2021-12-31,$0.85,$1.01
12,2021-10-28,2021-09-30,$0.89,$0.97
13,2021-07-23,2021-06-30,$0.96,$0.97
14,2021-04-26,2021-03-31,$1.03,$1.35
15,2021-01-28,2020-12-31,$0.77,$1.30
16,2020-10-26,2020-09-30,$0.87,$1.47
17,2020-07-23,2020-06-30,$0.55,$1.15
18,2020-04-24,2020-03-31,$0.61,$0.57
19,2020-01-28,2019-12-31,$0.79,$0.65
20,2019-10-24,2019-09-30,$0.73,$0.80
21,2019-07-25,2019-06-30,$0.70,$0.56
22,2019-04-25,2019-03-31,$0.62,$0.59
23,2019-01-28,2018-12-31,$0.58,$0.62
24,2018-10-25,2018-09-30,$0.56,$0.58
25,2018-07-26,2018-06-30,$0.59,$0.57
26,2018-04-26,2018-03-31,$0.52,$0.58
27,2018-01-25,2017-12-31,$0.46,$0.44
28,2017-10-26,2017-09-30,$0.51,$0.54
29,2017-07-27,2017-06-30,$0.47,$0.71
30,2017-04-26,2017-03-31,$0.38,$0.43
31,2017-01-26,2016-12-31,--,$0.43
32,2016-10-27,2016-09-30,--,$0.59
33,2016-07-27,2016-06-30,--,$0.48
34,2016-04-28,2016-03-31,--,$0.28
35,2016-01-28,2015-12-31,--,$0.33
36,2015-10-28,2015-09-30,--,$0.33
37,2015-07-28,2015-06-30,--,$0.47
38,2015-04-30,2015-03-31,--,$0.35
39,2015-01-29,2014-12-31,--,$0.26
