Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,604.69400,604.69400,481.93300,0.36500,81.47700,-61.79600,19.68100,-8.96200,28.64300,28.64300,17.58900,140.26700,81.47700,121.91600,272.68600,0.15000,0.09000,1.01350,0.70610,2.43290,100.00000,13.47410,13.47410,3.25470,2.90870,0.07130,1.80700,49.80590,2.60030,-2.18820,0.33780,0.76420,4.20720,0.3671,0.3415
2024-06-30,695.44100,695.44100,497.01600,-1.24300,164.36800,-27.63900,136.72900,18.69100,118.03800,118.03800,46.78700,201.94700,164.36800,118.39400,271.21900,0.38000,0.37000,1.09080,0.64390,1.83920,100.00000,23.63510,23.63510,19.66080,6.72770,0.08410,1.80910,49.74870,10.99830,-14.82830,1.42690,3.91620,4.11990,1.0007,0.9455
2024-03-31,552.04600,552.04600,449.39400,0.06500,72.64900,-25.54600,47.10300,6.42600,40.67700,40.67700,16.53500,107.86500,72.64900,117.81900,269.92200,0.14000,0.13000,1.14660,0.66590,2.03320,100.00000,13.16000,13.16000,8.53240,2.99520,0.07760,1.84530,48.77230,4.17310,-5.66890,0.57160,1.39430,3.74580,-0.43180,-0.46000
2023-12-31,532.86310,532.86310,405.32110,-1.06300,96.33690,-37.16100,59.17600,0.67300,58.50300,58.50300,22.84600,131.26490,96.33690,114.36000,125.74500,0.18000,0.19000,1.15790,0.66490,2.02030,100.00000,18.07910,18.07910,11.10530,4.28740,0.07350,1.81130,49.68920,5.97190,-8.29720,0.80720,2.00110,3.76480,1.6346,1.536
2023-09-30,501.93800,501.93800,398.50000,-1.84800,69.81700,-29.28700,40.53000,24.82700,15.70300,15.70300,-5.04700,106.37400,69.81700,115.87200,115.87200,-0.04000,-0.04000,1.20280,0.67390,2.10470,100.00000,13.90950,13.90950,8.07470,-1.00550,0.07810,2.10170,42.82290,1.66830,-1.27420,0.24440,0.54400,3.61670,0.9909,0.896
2023-06-30,585.14900,585.14900,433.96800,-1.79600,122.84000,-27.37300,95.46700,11.65000,83.81700,83.81700,30.07800,154.16400,122.84000,112.91600,123.84600,0.27000,0.26000,1.21730,0.67370,2.09700,100.00000,20.99290,20.99290,16.31500,5.14020,0.08090,1.94380,46.30050,8.87970,-9.02190,1.15840,2.89750,3.63350,1.7658,1.733
2023-03-31,457.59900,457.59900,359.42100,-0.71400,70.08700,-27.33500,42.75200,6.29500,36.45700,36.45700,13.16000,102.24200,70.08700,111.03500,266.97800,0.12000,0.11000,1.25390,0.69610,2.31660,100.00000,15.31630,15.31630,9.34270,2.87590,0.07570,1.95090,46.13240,4.28100,-3.49820,0.60290,1.30110,3.27970,-0.59630,-0.60680
2022-12-31,435.01500,435.01500,327.66490,-1.27800,79.24710,-27.60600,51.64100,5.85900,45.78200,45.78200,17.89500,110.84710,79.24700,108.61600,265.75000,0.16000,0.15000,1.24240,0.70470,2.42410,100.00000,18.21710,18.21710,11.87110,4.11370,0.06810,1.87970,47.87900,5.59810,-8.69580,0.71720,1.65300,3.14960,0.6956,0.6552
2022-09-30,411.99600,411.99600,323.09900,-0.42300,61.34400,-28.65400,32.69000,3.41100,29.27900,29.27900,11.74500,93.24600,61.34400,109.42800,266.35200,0.11000,0.09000,1.27080,0.72060,2.61720,100.00000,14.88950,14.88950,7.93450,2.85080,0.07240,2.20060,40.89860,3.86510,-2.76730,0.51480,1.08000,2.91800,-0.8034,-0.792
2022-06-30,491.29200,491.29200,358.55300,0.25100,105.52800,-24.24000,81.28800,11.16800,70.12000,70.12000,24.50100,137.32200,105.52800,108.05400,120.20500,0.23000,0.22000,1.18170,0.73590,2.82810,100.00000,21.47970,21.47970,16.54580,4.98710,0.07630,2.00730,44.83640,9.99550,-6.16900,1.08840,2.63950,2.70650,1.6182,1.57
2022-03-31,386.89000,386.89000,316.63500,1.00800,43.38900,-29.81600,13.57300,-4.50300,18.07600,18.07600,6.91100,74.07400,43.38900,106.59300,264.12100,0.07000,0.06000,1.21370,0.75820,3.17170,100.00000,11.21480,11.21480,3.50820,1.78630,0.07050,2.03940,44.13090,2.89660,-1.45850,0.32950,0.70040,2.40800,-0.24790,-0.25630
2021-12-31,378.53500,378.53500,295.76400,-0.53500,55.24900,-19.89900,35.35000,5.73400,29.61600,29.61600,10.05100,85.06200,55.24900,105.73000,105.73000,0.09000,0.09000,1.03180,0.72480,2.67340,100.00000,14.59550,14.59550,9.33860,2.65520,0.06930,1.80040,49.98920,4.97930,-2.29860,0.54250,1.37020,2.29590,1.1208,1.1023
2021-09-30,352.76600,352.76600,325.29200,-0.04300,-0.73000,-37.22800,-37.95800,-5.36800,-32.59000,-32.59000,-1.33400,31.22900,-0.73000,105.30900,105.30900,-0.16000,-0.16000,1.06480,0.73860,2.87370,100.00000,-0.20690,-0.20690,-10.76010,-0.37820,0.07260,2.05260,43.84660,-5.87100,2.72340,-0.67080,-1.53470,2.14270,1.4659,-1.8537
2021-06-30,390.01200,390.01200,267.48600,-1.72300,92.26200,-26.52300,65.73900,2.33200,63.40700,63.40700,63.40700,123.03400,92.26200,,,,0.00000,0.99320,1.01330,-77.22920,100.00000,23.65620,23.65620,16.85560,16.25770,0.08110,1.88590,47.72160,-307.44260,-3.52690,1.31900,4.09180,-0.08070,0,0
2021-03-31,311.45800,311.45800,242.03100,-0.59000,39.84300,-41.41000,-1.56700,2.23400,-3.80100,-3.80100,-6.25100,71.35400,39.84300,,,,0.00000,0.99060,0.99960,2821.15200,100.00000,12.79240,12.79240,-0.50310,-2.00700,0.07500,1.96420,45.82120,5.15700,0.21090,-0.09160,-0.24170,0.00220,0.00000,
2020-12-31,326.94700,326.94700,248.38900,2.29800,48.50400,-49.12500,-0.62100,2.86700,-3.48800,-3.48800,-4.36600,81.80200,48.50400,,,,0.00000,1.00440,0.83440,5.10210,100.00000,14.83540,14.83540,-0.18990,-1.33540,0.07220,1.83990,48.91590,-4.90650,0.22970,-0.07700,-0.18580,,0,0
2020-09-30,236.81100,236.81100,194.35100,0.03500,25.82600,-12.10700,13.71900,2.92300,10.79600,10.79600,10.21100,43.56600,25.82600,,,,0.00000,,,,100.00000,10.90570,10.90570,5.79320,4.31190,,,,,,,,,0,0
2020-06-30,246.32400,246.32400,178.67900,,57.67600,-6.20400,51.47200,1.58500,49.88700,49.88700,49.94100,67.99100,57.67600,,,,0.00000,,,,100.00000,23.41470,23.41470,20.89610,20.27450,,,,,,,,,0,0
2020-03-31,208.19200,208.19200,169.81900,-1.03200,26.53200,-11.63700,14.89500,1.57700,13.31800,13.31800,12.31800,37.68200,26.53200,,,,0.00000,,,,100.00000,12.74400,12.74400,7.15450,5.91670,,,,,,,,,0.00000,
2019-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
