Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,2.06800,0.11200,1.95600,4.42300,19.28100,23.70400,-21.74800,2.62000,-19.12800,-19.12800,-19.12800,-19.12800,-23.55300,-21.74800,97.03230,97.03230,-0.20000,-0.20000,12.56030,,,94.58410,-1051.64400,-1051.64400,-924.95150,-924.95170,0.00950,0.15660,2.67530,33.64120,-9.51750,-9.88640,-8.79040,-9.51750,2.06880,-0.1488,-0.1503
2024-06-30,0.50000,,0.50000,6.89600,8.94400,,-15.34000,2.82400,-12.51600,-12.51600,-12.51600,-12.51600,-17.22600,-15.34000,96.82770,96.82770,-0.13000,-0.13000,32.82350,,,100.00000,-3068.00000,-3068.00000,-2503.20000,-2503.20000,0.00230,,,,-5.81490,-5.81490,-5.63870,-5.81490,2.22040,-0.075,-0.0753
2024-03-31,,,,5.23400,7.95800,,-13.19200,2.90000,-10.29200,-10.29200,-10.29200,-10.29200,-15.16100,-13.19200,96.48650,96.48650,-0.11000,-0.11000,60.89930,,,,,,,,,,,,-4.59740,-4.59740,-4.52230,-4.59740,2.31810,-0.06950,-0.07040
2023-12-31,,,,3.40400,6.82200,,-10.22600,3.05800,-7.16800,-7.16800,-7.16800,-7.16800,-11.97100,-10.22600,95.21530,95.21530,-0.07000,-0.07000,96.91590,,,,,,,,,,,,-3.10630,-3.10630,-3.07390,-3.10630,2.39340,-0.1844,-0.1835
2023-09-30,,,,3.00200,14.97600,,-17.97800,3.11200,-14.86600,-14.86600,-14.86600,-14.86600,-19.51700,-17.97800,95.57660,95.57660,-0.16000,-0.16000,21.86640,,,,,,,,,,,,-6.26510,-6.26510,-5.98090,-6.26510,2.47700,-0.1314,-0.1319
2023-06-30,0.01000,,0.01000,7.30800,13.30500,,-20.60300,3.23300,-17.37000,-17.37000,-17.37000,-17.37000,-22.33500,-20.60300,94.91130,94.91130,-0.18000,-0.18000,25.36640,,,100.00000,-206030.00000,-206030.00000,-173700.00000,-173700.00000,0.00000,,,,-6.98850,-6.98850,-6.71300,-6.98850,2.60750,-0.1747,-0.1749
2023-03-31,0.02000,,0.02000,6.55200,12.18100,,-18.71300,3.75200,-14.96100,-14.96100,-14.96100,-14.96100,-20.50200,-18.71300,94.22730,94.22730,-0.16000,-0.16000,27.17520,,,100.00000,-93565.00000,-93565.00000,-74805.00000,-74805.01000,0.00010,,,,-5.72880,-5.72880,-5.51680,-5.72880,2.76510,-0.13190,-0.13400
2022-12-31,,,,4.71000,10.73300,,-15.44300,1.01400,-14.42900,-14.42900,-14.42900,-14.42900,-15.14400,-15.44300,39.95600,39.95600,-0.21000,-0.21000,51.01030,,,,,,,,,,,,-5.28760,-5.28760,-5.12690,-5.28760,2.90480,-0.3664,-0.369
2022-09-30,0.18900,,0.18900,3.89300,2.92600,,-6.63000,0.04700,-6.58300,-6.58300,-6.58300,-6.58300,-6.62300,-6.63000,30.75510,30.75510,-0.21000,-0.21000,67.86940,,,100.00000,-3507.93700,-3507.93700,-3483.06900,-3483.06900,0.00070,,,,-2.46490,-2.46490,-2.42860,-2.46490,7.44310,-0.1826,-0.1835
2022-06-30,0.46400,,0.46400,4.35000,2.45800,,-6.34400,-0.07600,-6.42000,-6.42000,-6.42000,-6.42000,-6.38100,-6.34400,30.60680,30.60680,-0.21000,-0.21000,23.61380,,,100.00000,-1367.24100,-1367.24100,-1383.62100,-1383.62100,0.00160,,,,-2.30280,-2.30280,-2.18370,-2.30280,7.92700,-0.2261,-0.2268
