Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-12-31,633.77900,497.37100,136.40800,56.85500,56.85500,79.55300,7.42500,86.97800,20.85500,66.12300,66.12300,66.12300,,79.55300,15.69200,16.11400,4.21000,4.10000,,,,,,,,,,,,,,,,,,,
2023-09-30,636.99100,488.74900,148.24200,50.27900,50.27900,97.96300,8.60100,106.56400,24.51200,82.05200,82.05200,82.05200,106.07400,97.96300,16.63800,17.00700,4.93000,4.82000,7.83410,,,23.27220,15.37900,15.37900,16.72930,12.88120,0.32190,3.07410,1.23680,72.77050,4.65760,4.65760,4.14620,4.65760,109.61250,5.0464,2.3631
2023-06-30,636.46000,470.31200,166.14800,38.67100,38.67100,127.47700,8.06700,135.54400,30.80300,104.74100,104.74100,104.74100,135.56500,127.47700,17.09300,17.43100,6.13000,6.01000,8.22860,,,26.10500,20.02910,20.02910,21.29660,16.45680,0.31620,2.88150,1.30190,69.13170,5.82900,5.82900,5.20380,5.82900,107.10450,8.3518,5.7938
2023-03-31,660.49200,455.40700,205.08500,58.70400,58.70400,146.38100,9.17400,155.55500,36.07200,119.48300,119.48300,119.48300,154.07300,146.38100,18.09900,18.36900,6.60000,6.50000,10.47910,,,31.05030,22.16240,22.16240,23.55140,18.09000,0.33080,2.61910,1.37650,65.38280,6.58710,6.58710,5.98430,6.58710,103.41530,6.91040,5.18100
2022-12-31,693.88490,445.43000,248.45490,55.51000,55.50990,192.94490,5.99800,198.94300,44.94400,153.99890,153.99890,153.99900,200.14200,192.94490,19.15900,19.44600,8.44000,8.27000,9.72270,,,35.80640,27.80650,27.80650,28.67090,22.19370,0.34370,2.90780,1.35020,66.65580,8.46770,8.46770,7.62850,8.46770,100.25720,11.1925,9.0467
2022-09-30,762.36300,462.91600,299.44700,55.29100,55.29100,244.15600,3.08700,247.24300,55.47000,191.77300,191.77300,191.77300,250.67000,244.15600,18.96800,19.24300,10.11000,9.97000,8.53940,,,39.27880,32.02620,32.02620,32.43110,25.15510,0.40490,3.39910,1.34960,66.68580,11.38310,11.38310,10.18420,11.38310,92.05100,12.1161,10.4593
2022-06-30,838.23500,517.46300,320.77200,50.40500,50.40500,270.36690,0.64700,271.01400,60.47600,210.53800,210.53800,210.53800,276.67790,270.36690,19.41900,19.66600,10.84000,10.71000,8.31430,,,38.26760,32.25430,32.25430,32.33150,25.11680,0.47390,4.26180,1.38290,65.07950,13.29240,13.29240,11.90300,13.29240,83.00910,6.319,4.0676
2022-03-31,723.07200,479.32500,243.74700,36.21200,36.21200,207.53500,0.11500,207.65000,46.11900,161.53100,161.53100,161.53100,213.74500,207.53500,20.00300,20.30200,8.08000,7.96000,6.19980,,,33.70990,28.70190,28.70190,28.71780,22.33950,0.43550,4.12040,1.31610,68.38370,11.18680,11.18680,9.72950,11.18680,73.35960,5.79780,4.22300
2021-12-31,687.85290,452.71900,235.13390,52.43500,52.43500,182.69890,0.07900,182.77800,41.13600,141.64200,141.64200,141.64200,188.83290,182.69890,20.43900,20.64900,7.00000,6.90000,6.71670,,,34.18380,26.56080,26.56080,26.57220,20.59190,0.44940,4.49050,1.39790,64.38430,10.57750,10.57750,9.25440,10.57750,66.49230,9.0693,7.4716
2021-09-30,716.32000,445.55400,270.76600,43.81600,43.81600,226.95000,0.05200,227.00200,51.46400,175.53800,175.53800,175.53800,233.12700,226.95000,20.42100,20.62900,8.60000,8.51000,6.09030,,,37.79960,31.68280,31.68280,31.69000,24.50550,0.51410,4.91090,1.33600,67.36660,14.54480,14.54480,12.59800,14.54480,59.75220,9.5402,8.2397
2021-06-30,744.40800,467.06600,277.34200,41.14000,41.14000,236.20200,0.03800,236.24000,53.18700,183.05300,183.05300,183.05300,241.87900,236.20200,20.58100,20.76300,8.89000,8.82000,4.62310,,,37.25670,31.73020,31.73020,31.73530,24.59040,0.58390,5.31240,1.29640,69.42050,17.21030,17.21030,14.35820,17.21030,51.66490,1.6947,0.15
2021-03-31,444.14000,359.63600,84.50400,31.15200,31.15200,53.35200,0.02500,53.37700,12.18800,41.18900,41.18900,41.18900,58.65200,53.35200,20.56800,20.71900,2.00000,1.99000,5.05820,,,19.02640,12.01240,12.01240,12.01810,9.27390,0.43110,3.98080,1.27370,70.66200,4.68380,4.68380,3.99820,4.68380,42.74730,-0.04080,-1.32000
2020-12-31,380.82300,322.01900,58.80400,27.61300,27.61300,31.19100,0.07900,31.27000,7.16900,24.10100,24.10100,24.10100,36.33600,31.19100,20.59900,20.65300,1.18000,1.17000,5.93140,,,15.44130,8.19040,8.19040,8.21120,6.32870,0.39400,3.48800,1.37460,65.47220,2.87690,2.87690,2.49380,2.87690,40.75150,0.136,-1.626
2020-09-30,339.70000,286.24100,53.45900,26.35000,26.35000,27.10900,0.03900,27.14800,6.13600,21.01200,21.01200,21.01200,32.10200,27.10900,20.54800,20.60200,1.02000,1.02000,5.87790,,,15.73710,7.98030,7.98030,7.99180,6.18550,0.36080,3.28370,1.32070,68.14510,2.58240,2.58240,2.23170,2.58240,39.58020,-0.2891,-1.6277
2020-06-30,253.63100,217.13200,36.49900,20.75500,20.75500,15.74400,0.26700,16.01100,3.66400,12.34700,12.34700,12.34700,20.49400,15.74400,20.49600,20.53700,0.60000,0.60000,8.91650,,,14.39060,6.20740,6.20740,6.31270,4.86810,0.28690,2.47080,1.32050,68.15420,1.55870,1.55870,1.39660,1.55870,38.57000,2.5035,2.0225
2020-03-31,302.79400,257.02100,45.77300,22.29000,22.29000,23.48300,0.88400,24.36700,5.76000,18.60700,18.60700,18.60700,28.05400,23.48300,20.79200,20.85100,0.89000,0.89000,9.11450,,,15.11690,7.75540,7.75540,8.04740,6.14510,0.34950,2.83790,1.34830,66.74900,2.39420,2.39420,2.14780,2.39420,37.94790,0.43190,-0.15010
2019-12-31,302.25200,266.50490,35.74710,22.92500,22.92500,12.82210,1.00500,13.82700,3.29200,10.53500,10.53500,10.53500,17.27510,12.82210,20.90400,20.99000,0.51000,0.50000,7.29440,,,11.82690,4.24220,4.24220,4.57470,3.48550,0.34220,2.97160,1.33330,67.50330,1.35220,1.35220,1.19290,1.35220,37.25590,1.8427,1.3077
2019-09-30,321.16900,278.18100,42.98800,22.67200,22.67200,20.31600,1.03300,21.34900,4.94800,16.40100,16.40100,16.40100,24.78500,20.31600,20.91200,20.99100,0.78000,0.78000,7.45120,,,13.38490,6.32560,6.32560,6.64730,5.10670,0.36910,3.08250,1.29510,69.49050,2.13370,2.13370,1.88460,2.13370,36.67010,1.8861,0.9315
2019-06-30,336.86600,290.95600,45.91000,23.84600,23.84600,22.06400,1.08200,23.14600,5.36400,17.78200,17.78200,17.78200,26.50500,22.06400,20.89800,20.98800,0.85000,0.85000,7.11240,,,13.62860,6.54980,6.54980,6.87100,5.27870,0.39440,3.02960,1.29950,69.25810,2.36260,2.36260,2.08180,2.36260,36.00130,0.7834,0.3387
