Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-03-31,317.43700,113.56300,203.87400,231.69300,244.29600,-40.42200,,-40.42200,-9.47100,-30.95100,-30.95100,-30.95100,92.84300,92.84300,-0.33000,-0.33000,2.21490,-51.52840,-39.45520,0.00230,-1.23010,-1.26930,-0.09210,-1.23010,27.22910,0.68420,0.68420
2019-12-31,347.16590,124.09900,223.06680,104.92900,118.53900,104.52780,,104.52800,15.07200,89.45600,89.45600,85.33800,95.45400,95.65700,0.90000,0.90000,1.68070,46.76120,38.17640,0.00680,3.00110,3.08140,0.27210,3.00110,31.33440,2.2724,2.0121
2019-09-30,361.25800,137.71200,223.54600,111.56300,123.14500,100.40100,,100.40100,24.18200,76.21900,76.21900,73.04500,93.97700,94.26300,0.78000,0.77000,1.89380,45.28550,32.94660,0.00670,2.61990,2.69170,0.23130,2.61990,30.60140,1.9122,1.7969
2019-06-30,362.56600,136.34600,226.22000,105.84900,117.33800,108.88200,,108.88200,27.43100,81.45100,81.45100,78.06900,96.27700,96.62300,0.81000,0.81000,2.03410,47.55360,34.09620,0.00690,2.84010,2.91920,0.24610,2.84010,30.08840,1.5575,1.495
2019-03-31,358.08400,130.92800,227.15600,125.15900,136.97100,90.18500,,90.18500,24.21300,65.97200,65.97200,63.27500,97.68500,97.96500,0.65000,0.65000,1.91690,41.58390,29.17580,0.00660,2.25670,2.31830,0.20170,2.25670,29.70800,0.90360,0.67490
2018-12-31,448.12400,119.74300,328.38100,118.98700,259.26100,69.12000,,69.12000,16.71700,52.40300,52.40300,49.80600,103.74500,104.07700,0.51000,0.50000,1.83790,21.88740,15.77150,0.00980,1.79230,1.84120,0.16290,1.79230,29.49170,4.05,3.8806
2018-09-30,396.45200,105.74900,290.70300,113.87300,171.99800,118.70500,,118.70500,21.37700,97.32800,97.32800,93.55700,103.88500,104.38400,0.90000,0.90000,1.79640,41.00300,32.31640,0.00920,3.16530,3.24730,0.30880,3.16530,29.62520,1.6899,0.9213
2018-06-30,380.82800,93.59200,287.23600,116.51600,170.24200,116.99400,,116.99400,27.09400,89.90000,89.90000,86.43700,104.94800,105.47100,0.82000,0.82000,1.76610,42.04770,31.06550,0.00890,2.90050,2.97520,0.28680,2.90050,29.17360,0.8761,0.8229
2018-03-31,355.76200,79.96700,275.79500,115.30100,164.96400,110.83100,,110.83100,25.59600,85.23500,85.23500,82.01900,105.41700,105.93400,0.78000,0.77000,1.58240,40.64990,30.08240,0.00900,2.81060,2.88450,0.28010,2.81060,28.56670,1.30360,1.29760
2017-12-31,359.18620,73.81900,285.36720,115.97000,166.44500,118.92210,,118.92200,-298.87200,417.79400,417.79400,401.87500,105.47000,105.85700,3.81000,3.79000,1.70980,42.44290,143.42790,0.00920,13.80650,14.17080,1.37670,13.80650,28.32120,0.8307,0.6342
2017-09-30,362.76900,68.17900,294.59000,140.42900,194.55900,100.03100,,100.03100,32.25200,67.77900,67.77900,65.25400,105.70800,106.07300,0.62000,0.62000,2.01020,38.96260,25.41680,0.00870,2.58350,2.66260,0.22930,2.58350,24.55940,0.9645,0.7375
2017-06-30,328.72800,59.24600,269.48200,119.65800,174.05400,95.42800,,95.42800,29.02100,66.40700,66.40700,63.92400,105.68300,106.13800,0.60000,0.60000,2.07400,37.29650,24.98370,0.00880,2.57310,2.65320,0.22900,2.57310,24.16480,0.8788,0.668
2017-03-31,311.68200,52.94500,258.73700,116.17700,168.65700,90.08000,,90.08000,27.78700,62.29300,62.29300,59.97000,104.75700,105.37800,0.57000,0.57000,2.04400,36.52330,24.31510,0.00880,2.45920,2.53740,0.22260,2.45920,23.70870,0.33600,0.07660
2016-12-31,307.25200,50.46600,256.78600,109.72900,164.68500,92.10100,,92.10100,28.80700,63.29400,63.29400,61.05900,102.94000,103.65600,0.60000,0.59000,2.33300,37.08900,24.58840,0.00890,2.61720,2.70440,0.22700,2.61720,23.21680,0.7816,0.4388
2016-09-30,295.05600,48.24600,246.81000,126.60000,172.41200,74.39800,,74.39800,23.55000,50.84800,50.84800,48.81700,103.00300,103.56100,0.47000,0.47000,2.36900,33.45200,21.94990,0.00820,2.14270,2.21560,0.18650,2.14270,22.78730,0.8067,0.3834
2016-06-30,289.32100,46.15400,243.16700,113.73800,158.44500,84.72200,,84.72200,27.99700,56.72500,56.72500,54.44300,102.96700,103.73200,0.53000,0.52000,2.29360,37.02340,23.79150,0.00870,2.43340,2.51780,0.21560,2.43340,22.37890,0.8273,0.7686
2016-03-31,274.00500,43.96600,230.03900,99.62000,145.81600,84.22300,,84.22300,29.34900,54.87400,54.87400,52.66200,102.77400,103.55300,0.51000,0.51000,2.05870,37.21230,23.26770,0.00910,2.42350,2.51030,0.22110,2.42350,21.74050,0.56070,0.53680
2015-12-31,271.65400,39.40700,232.24700,108.35200,146.73500,85.51200,,85.51200,29.24900,56.26300,56.26300,54.11900,102.05900,102.97200,0.53000,0.53000,1.96580,38.46300,24.34250,0.00930,2.50740,2.59810,0.23560,2.50740,21.65380,0.5813,0.2301
2015-09-30,255.07100,34.94700,220.12400,116.66700,150.08800,70.03600,,70.03600,-32.26700,102.30300,102.30300,98.28700,102.32700,103.31700,0.96000,0.95000,1.85190,34.61900,48.58360,0.00900,4.62790,4.79810,0.45390,4.62790,21.35200,0.8108,0.4811
2015-06-30,233.69200,31.65600,202.03600,101.33600,131.86900,70.16700,,70.16700,23.53000,46.63700,46.63700,44.82700,102.27000,103.13300,0.44000,0.43000,1.74420,36.24050,23.15270,0.00900,2.17290,2.25540,0.21790,2.17290,20.74240,0.4631,-0.1568
2015-03-31,222.62300,29.15400,193.46900,96.84800,122.29100,71.17800,,71.17800,24.72100,46.45700,46.45700,44.68500,101.21900,101.83400,0.44000,0.44000,1.55680,38.40780,24.11210,0.00930,2.19590,2.26910,0.23250,2.19590,20.45770,0.27620,-0.24220
2014-12-31,219.27300,28.72500,190.54800,101.19600,130.54200,60.00590,,61.53600,14.70200,46.83400,46.83400,45.05200,100.45600,100.59600,0.45000,0.45000,1.61680,36.19230,26.49730,0.00890,2.28180,2.36040,0.24380,2.28180,20.19080,0.0181,-0.9992
2014-09-30,215.67300,27.97300,187.70000,96.37200,114.32000,73.38000,,73.38000,19.81300,53.56700,53.56700,51.43700,100.48200,100.62200,0.51000,0.51000,1.27130,40.24950,28.21360,0.01030,2.62560,2.71690,0.30300,2.62560,20.06740,-0.0005,-0.3451
2014-06-30,212.21100,25.85500,186.35600,98.61800,113.81200,72.54400,,72.54400,24.00100,48.54300,48.54300,46.60900,100.44600,100.58700,0.46000,0.46000,1.33960,40.49030,26.01470,0.01050,2.40960,2.49470,0.28540,2.40960,19.81850,-0.3266,-0.1507
2014-03-31,220.75200,24.09800,196.65400,95.12300,110.86400,85.79000,,85.79000,30.51900,55.27100,55.27100,53.12600,100.34800,100.49200,0.53000,0.53000,1.24940,45.57210,28.22080,0.01200,2.79190,2.89250,0.35090,2.79190,19.47300,-0.18550,-0.26030
2013-12-31,209.70000,24.40900,185.29100,85.36400,114.21200,71.07900,,73.38900,20.99600,52.39300,52.39300,50.28800,98.49400,99.75200,0.51000,0.50000,1.25180,42.47570,29.10540,0.01150,2.71650,2.81740,0.34820,2.71650,19.09360,-0.244,1.3525
2013-09-30,201.34400,23.56600,177.77800,86.86700,99.22100,78.55700,,78.55700,24.24800,54.30900,54.30900,52.17700,99.65200,99.84800,0.52000,0.52000,1.25660,44.84510,29.78580,0.01220,2.87990,2.98960,0.37960,2.87990,18.69730,0.0326,-0.8024
2013-06-30,199.32800,22.04800,177.28000,90.37800,90.37800,86.90200,,86.90200,32.89400,54.00800,54.00800,51.88400,99.38000,99.56900,0.52000,0.52000,1.18650,50.40750,30.09530,0.01300,2.91510,3.02850,0.40810,2.91510,18.42580,0.0147,0.2123
2013-03-31,196.49800,22.58800,173.91000,94.75600,94.75600,79.15400,,79.15400,30.92800,48.22600,48.22600,45.20700,94.95500,99.48100,0.48000,0.47000,1.09430,48.87770,27.91540,0.01270,2.61560,2.71820,0.37840,2.61560,18.35460,-0.47600,-0.54210
2012-12-31,192.53900,27.78200,164.75700,87.71200,87.71200,77.04500,,100.33100,37.82900,62.50200,62.50200,56.76900,93.65400,93.82900,0.60000,0.60000,1.06550,61.27950,34.67300,0.01320,3.45960,3.59850,0.50500,3.45950,19.01630,-0.8564,-0.8406
2012-09-30,195.98900,30.88800,165.10100,82.21100,82.21100,82.89000,-1.38500,81.50500,31.94800,49.55700,49.55700,45.10000,93.44900,99.06300,0.48000,0.48000,1.26620,51.34920,28.41360,0.01250,2.82750,2.94500,0.38870,2.82740,18.55270,-1.1605,0.2819
2012-06-30,199.58100,32.11800,167.46300,82.70800,82.70800,84.75500,-3.04800,81.70700,32.77800,48.92900,48.92900,44.32100,92.82500,98.45200,0.48000,0.48000,1.34110,49.59820,26.90390,0.01330,2.89140,3.01640,0.39360,2.89140,17.99790,-0.7019,-1.3593
2012-03-31,206.68800,32.48100,174.20700,89.33800,89.33800,84.86900,-3.54700,81.32200,31.05000,50.27200,50.27200,46.09000,94.74600,94.91200,0.49000,0.49000,1.36330,49.15500,27.85900,0.01360,3.05630,3.19270,0.41210,3.05620,17.50260,-1.02850,-0.52750
2011-12-31,187.98090,33.92600,154.05490,77.09100,77.09100,76.96390,-2.74600,74.21800,32.93800,41.28000,41.28000,42.31400,95.45400,95.60500,0.46000,0.45000,1.45660,49.46450,28.20130,0.01330,2.68880,2.81460,0.36460,2.68880,15.71410,-0.6942,-0.1686
2011-09-30,195.91000,34.35700,161.55300,76.96700,76.96700,84.58600,-4.03700,80.54900,34.99600,45.55300,45.55300,43.28600,95.99200,96.08600,0.45000,0.45000,1.49320,50.24860,27.00300,0.01460,3.03500,3.18070,0.41360,3.03500,15.42830,-0.6197,0.0301
2011-06-30,204.95500,34.77500,170.18000,84.81000,84.81000,85.37000,-8.18700,77.18300,33.18800,43.99500,43.99500,41.77900,95.45900,95.62500,0.44000,0.44000,1.52230,44.59590,24.13970,0.01600,2.97930,3.12500,0.40560,2.97930,15.18430,-0.7479,0.246
2011-03-31,212.46800,35.87900,176.58900,206.19600,206.19600,-29.60700,-9.59900,-39.20600,28.45400,-67.66000,-67.66000,-67.66000,94.30500,94.30500,-0.72000,-0.72000,1.56620,-23.74210,-40.97300,0.01530,-4.70860,-4.94580,-0.62600,-4.70860,14.77770,-0.53840,0.48420
2010-12-31,199.00800,40.73000,158.27800,148.82400,148.82400,9.45400,-3.96700,52.77000,24.96000,27.81000,27.81300,27.81300,92.97200,92.97200,0.30000,0.30000,1.79950,29.59950,15.60070,0.01640,2.21880,2.34810,0.25590,2.21880,13.48260,-0.5818,0.3138
2010-09-30,212.68900,42.58600,170.10300,92.71600,92.71600,77.38700,-6.26300,71.12400,26.08500,45.03900,45.03900,45.03900,92.94700,92.94700,0.48000,0.48000,,47.09050,29.81990,,,,,,,-0.9213,-0.3016
2010-06-30,223.39700,43.46500,179.93200,87.27800,87.27800,92.65400,-5.06300,87.59100,36.42700,51.16400,51.16400,51.16400,92.94700,92.94700,0.55000,0.55000,,54.06050,31.57800,,,,,,,-1.352,-0.5061
2010-03-31,216.39300,41.44400,174.94900,73.04700,73.04700,101.90200,-0.83800,101.06400,40.34500,60.71900,60.71900,60.71900,92.93700,92.93700,0.65000,0.65000,,60.60230,36.40970,,,,,,,-1.96080,-1.53080
2009-12-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,0,0
