Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1129.60000,717.40000,412.20000,,-269.20000,333.20000,78.99990,-68.00000,11.00000,1.70000,9.30000,9.30000,9.30000,153.39990,78.99990,105.10100,107.13100,0.09000,0.09000,0.59940,1.49630,6.99360,6.99360,0.97380,0.82330,0.03000,0.34600,0.34600,0.02470,0.13860,25.86340,2.1954,2.1954
2024-06-30,1066.20000,538.60000,527.60000,,-251.40000,312.80000,214.79990,-64.20000,150.60000,34.30000,116.30000,116.30000,116.30000,286.29990,214.79990,107.73100,109.25800,1.08000,1.06000,0.62340,1.65560,20.14630,20.14630,14.12490,10.90790,0.02940,4.78820,4.78820,0.32050,1.80300,22.80360,1.0275,1.0275
2024-03-31,1156.50000,611.30000,545.20000,,-278.30000,338.80000,206.40000,-60.20000,146.20000,33.90000,112.30000,112.30000,112.30000,276.80000,206.40000,108.96400,110.84500,1.03000,1.01000,0.58450,1.40650,17.84700,17.84700,12.64160,9.71030,0.03310,4.74300,4.74300,0.32140,1.97090,21.80830,0.85340,0.85340
2023-12-31,1170.50000,728.79990,441.69980,,-273.00010,331.90010,109.80000,-63.70000,46.10000,9.80000,36.30000,36.30000,36.30000,109.80000,109.80000,113.27500,115.12400,0.33000,0.31000,0.60050,1.50290,9.38060,9.38060,3.93850,3.10120,0.03330,1.63840,1.63840,0.10340,0.65460,20.26010,1.5144,1.5144
2023-09-30,947.50000,365.20000,582.30000,,-247.10000,304.10000,278.20000,-62.60000,215.60000,48.30000,167.30000,167.30000,167.30000,344.80000,278.20000,112.68900,114.46200,1.48000,1.46000,0.63080,1.70860,29.36150,29.36150,22.75460,17.65700,0.02830,8.85140,8.85140,0.49930,3.26780,16.85140,1.6171,1.6171
2023-06-30,1022.80000,556.60000,466.20000,,-256.50000,312.50000,153.70000,-57.60000,96.10000,22.40000,73.70000,73.70000,73.70000,219.89990,153.70000,114.27300,115.65000,0.64000,0.64000,0.59880,1.49270,15.02740,15.02740,9.39580,7.20570,0.03000,3.69280,3.69280,0.21640,1.48140,17.55720,1.2167,1.2167
2023-03-31,1006.00000,625.10000,380.90000,,-271.70000,327.20000,53.70000,-54.70000,-1.00000,-0.20000,-0.80000,-0.80000,-0.80000,119.40000,53.70000,114.54500,114.54500,-0.01000,-0.01000,0.59450,1.46610,5.33800,5.33800,-0.09940,-0.07950,0.02960,-0.03940,-0.03940,-0.00240,-0.01600,17.68240,0.71500,0.71500
2022-12-31,973.60000,543.00010,430.59990,,-280.00010,334.30010,96.29970,-47.80000,48.50000,10.50000,38.00000,38.00000,38.00000,96.29970,96.29980,115.73300,117.71700,0.34000,0.33000,0.61100,1.57070,9.89110,9.89110,4.98150,3.90300,0.02940,2.14830,2.14830,0.11470,0.83570,15.46930,1.323,1.323
2022-09-30,905.30000,356.20000,549.10000,,-230.10000,283.60000,265.49990,-37.60000,227.90000,52.00000,175.90000,175.90000,175.90000,327.70000,265.49990,114.35400,115.92800,1.54000,1.52000,0.68160,2.14060,29.32730,29.32730,25.17400,19.43000,0.02740,13.55270,13.55270,0.53240,4.31530,11.34860,1.4615,1.4615
2022-06-30,855.00000,252.20000,602.80000,,-222.50000,275.20000,327.60000,-27.80000,299.80000,66.50000,233.30000,233.30000,233.30000,389.00000,327.60000,115.53300,117.28600,2.02000,1.99000,0.55670,1.25600,38.31580,38.31580,35.06430,27.28660,0.02530,10.54700,10.54700,0.68950,4.67520,19.26910,0.9578,0.9578
2022-03-31,842.90000,308.20000,534.70000,,-218.30000,270.60000,264.10000,-23.80000,240.30000,56.90000,183.40000,183.40000,183.40000,325.20000,264.10000,118.62200,121.00200,1.55000,1.52000,0.42940,0.75270,31.33230,31.33230,28.50870,21.75820,0.02380,4.96900,4.96900,0.51710,2.83510,31.48130,0.46610,0.46610
2021-12-31,1074.80000,472.39990,602.40040,,-267.30000,265.30020,337.10020,-23.60000,313.50000,68.40000,245.10000,245.10000,245.10000,337.10020,337.10030,128.40000,131.12600,1.96000,1.92000,0.35170,0.54240,31.36400,31.36400,29.16820,22.80420,0.02970,4.66000,4.66000,0.67700,3.02120,43.69360,0.8501,0.8501
2021-09-30,968.30000,524.80000,443.50000,,-233.90000,291.80000,151.70000,-23.70000,128.00000,28.20000,99.80000,99.80000,99.80000,218.80000,151.70000,126.42900,129.01800,0.79000,0.77000,0.35480,0.55000,15.66660,15.66660,13.21900,10.30670,0.02710,1.90720,1.90720,0.27940,1.23040,42.10910,1.9319,1.9319
2021-06-30,1073.10000,657.40000,415.70000,,-247.50000,290.10000,125.60000,-24.00000,101.60000,23.60000,78.00000,78.00000,78.00000,177.10000,125.60000,131.01600,133.81400,0.59000,0.58000,0.34290,0.52190,11.70440,11.70440,9.46790,7.26870,0.03020,1.46510,1.46510,0.21960,0.96270,41.23780,1.1266,1.1266
2021-03-31,1006.00000,459.10000,546.90000,,-233.10000,332.80000,214.10000,-24.10000,190.00000,42.60000,147.40000,147.40000,147.40000,322.80000,214.10000,134.14000,136.65300,1.10000,1.08000,0.36370,0.57160,21.28230,21.28230,18.88670,14.65210,0.02900,3.03250,3.03250,0.42530,1.92950,36.74890,0.65420,0.65420
2020-12-31,1076.20000,566.09990,510.10030,,-267.40000,343.30020,166.80010,-23.30000,143.50000,31.70000,111.80000,111.80000,111.80000,251.90010,166.80010,142.09600,143.16400,0.78000,0.78000,0.33630,0.50670,15.49900,15.49900,13.33400,10.38840,0.03050,2.03860,2.03860,0.31640,1.35300,40.53990,1.3147,1.3147
2020-09-30,1013.50000,560.70000,452.80000,,-209.20000,262.70000,190.10000,-23.70000,166.40000,37.20000,129.20000,129.20000,129.20000,252.50000,190.10000,140.90000,141.73000,0.92000,0.91000,0.34120,0.51790,18.75680,18.75680,16.41840,12.74790,0.02930,2.54140,2.54140,0.37370,1.67420,36.59300,1.5649,1.5649
