Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,196.56400,33.51500,163.04900,14.90700,-42.86300,145.10100,17.94800,-82.23800,-64.29000,1.34500,-65.63500,-65.63500,-76.57100,122.11100,17.94800,230.46300,230.46300,-0.33000,-0.33000,0.41040,2.09140,9.13090,9.13090,-32.70690,-38.95470,0.02680,-2.88510,-2.95260,-0.89470,-1.70080,9.85710,0.2694,0.2073
2024-06-30,203.28600,35.53300,167.75300,17.53600,6.70000,101.90100,65.85200,-101.76600,-35.91400,-0.25000,-35.66400,-35.66400,-46.60000,184.14900,65.85200,230.38100,230.38100,-0.20000,-0.20000,0.41730,2.02220,32.39380,32.39380,-17.66670,-22.92340,0.02670,-1.47190,-1.50280,-0.46850,-0.85750,10.49920,0.3052,0.2597
2024-03-31,206.04500,37.83000,168.21500,18.15000,1.54000,109.37100,58.84400,-80.20700,-21.36300,2.38800,-23.75100,-23.75100,-34.68700,171.02600,58.84400,230.32000,230.32000,-0.15000,-0.15000,0.41060,2.03130,28.55880,28.55880,-10.36810,-16.83470,0.02590,-0.94010,-0.95840,-0.29810,-0.55400,10.94520,0.40030,0.36560
2023-12-31,206.72600,37.03700,169.68900,17.92500,-3.38600,124.37300,45.31600,-88.43500,-43.11900,5.45900,-48.57800,-48.57800,-59.51400,162.95600,45.31600,142.58400,142.58400,-0.24000,-0.24000,0.39790,1.95070,21.92080,21.92080,-20.85810,-28.78880,0.02550,-1.84080,-1.87400,-0.59980,-1.10820,11.43060,0.3358,-0.0885
2023-09-30,118.16800,13.62300,104.54500,17.42100,-89.68500,200.10300,-95.55800,-37.82500,-133.38300,2.80100,-136.18400,-136.18400,-142.48800,-38.99600,-95.55800,130.82500,130.82500,-1.11000,-1.11000,0.36560,1.81260,-80.86620,-80.86620,-112.87570,-120.58090,0.01440,-4.87590,-4.96620,-1.66390,-3.09290,12.10090,-0.1377,-0.0972
2023-06-30,95.84400,9.03300,86.81100,13.55300,-25.19400,82.32300,4.48800,-27.23800,-22.75000,3.50800,-26.25800,-26.25800,-31.35700,45.83900,4.48800,104.14900,104.14900,-0.30000,-0.30000,0.43390,1.86510,4.68260,4.68260,-23.73650,-32.71670,0.02390,-1.93780,-1.96890,-0.65610,-1.09700,12.97980,0.2028,0.1701
2023-03-31,94.33200,8.14600,86.18600,8.58500,-10.10100,55.81400,30.37200,-28.55500,1.81700,2.70700,-0.89000,-0.89000,-5.98900,71.09200,30.37200,103.78300,103.78300,-0.06000,-0.06000,0.35230,1.77260,32.19690,32.19690,1.92620,-6.34890,0.02330,-0.06310,-0.06400,-0.02200,-0.04080,13.55260,0.60720,-0.24850
2022-12-31,93.94800,9.85400,84.09400,8.96300,-14.26100,60.21100,23.88300,-34.15300,-10.27000,2.37000,-12.64000,-12.64000,-17.73800,64.10800,23.88300,103.68600,103.68600,-0.17000,-0.17000,0.31540,1.64810,25.42150,25.42150,-10.93160,-18.88070,0.02370,-0.86940,-0.88230,-0.31900,-0.59510,13.96500,0.2147,0.1105
2022-09-30,92.59900,7.76500,84.83400,7.19200,-10.74100,55.82700,29.00700,-11.11700,17.89000,3.05200,14.83800,14.83800,9.73900,70.04400,29.00700,103.71500,103.71500,0.09000,0.09000,0.28960,1.58700,31.32540,31.32540,19.31990,10.51740,0.02340,0.99960,1.01340,0.37420,0.71010,14.25500,0.5172,0.3789
2022-06-30,95.17700,7.79800,87.37900,7.03300,-26.05000,72.57500,14.80400,-13.00500,1.79900,2.51500,-0.71600,-0.71600,-5.84700,57.32800,14.80400,103.64900,103.64900,-0.06000,-0.06000,0.26780,1.56900,15.55420,15.55420,1.89020,-6.14330,0.02350,-0.04690,-0.04750,-0.01770,-0.03430,14.67780,0.425,0.069
