,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-29,2024-09-30,--,$0.14
1,2024-07-24,2024-06-30,--,$0.03
2,2024-04-24,2024-03-31,--,$2.17
3,2024-01-30,2023-12-31,--,$0.35
4,2023-10-25,2023-09-30,--,$0.51
5,2023-07-26,2023-06-30,--,$0.57
6,2023-04-26,2023-03-31,--,$0.51
7,2023-01-25,2022-12-31,--,$1.08
8,2022-10-25,2022-09-30,--,$1.10
9,2022-07-27,2022-06-30,--,$0.91
10,2022-04-27,2022-03-31,--,$1.01
11,2022-01-26,2021-12-31,--,$0.81
12,2021-11-09,2021-09-30,--,$0.88
13,2021-07-28,2021-06-30,--,$1.05
14,2021-04-28,2021-03-31,--,$1.35
15,2021-01-27,2020-12-31,--,$1.00
16,2020-10-27,2020-09-30,--,$1.42
17,2020-07-29,2020-06-30,--,$1.46
18,2020-04-29,2020-03-31,--,$0.92
19,2020-01-22,2019-12-31,--,$0.66
20,2019-10-23,2019-09-30,--,$1.04
21,2019-07-24,2019-06-30,--,$1.17
22,2019-04-23,2019-03-31,--,$1.21
23,2019-01-25,2018-12-31,--,$0.86
24,2018-11-05,2018-09-30,--,$0.54
25,2018-07-24,2018-06-30,--,$0.88
26,2018-05-09,2018-03-31,--,$0.89
27,2018-02-20,2017-12-31,--,$0.66
