Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,272.78600,95.89700,176.88900,88.83200,92.20300,84.68600,,84.68600,20.53300,64.15300,64.15300,62.14000,43.00000,43.19500,1.45000,1.44000,0.14850,0.42960,49.63630,36.42160,0.00930,3.16080,4.13830,0.35110,2.55210,49.91190,3.1502,3.1907
2024-06-30,273.83600,96.88800,176.94800,117.85800,119.27900,57.66900,-5.97300,51.69600,11.95400,39.74200,39.74200,37.73000,42.91800,43.06000,0.88000,0.88000,0.15540,0.52660,30.78240,22.46640,0.00890,2.07300,2.76690,0.21130,1.65530,47.32220,1.0781,1.0362
2024-03-31,279.38500,97.50700,181.87800,111.71400,113.20600,68.67200,-1.37500,67.29700,15.59000,51.70700,51.70700,49.69400,42.80700,42.91600,1.16000,1.16000,0.15850,0.51680,37.20290,27.47160,0.00950,2.76790,3.73090,0.27030,2.19890,46.25170,3.03530,3.05420
2023-12-31,144.08500,99.74900,44.33600,136.04700,135.22900,-90.89300,-6.79400,-97.68700,-27.32400,-70.36300,-70.36300,-72.37500,42.70100,42.79200,-1.70000,-1.70000,0.16150,0.51450,-299.67160,-222.02270,0.00170,-3.86100,-5.25610,-0.36250,-3.05190,45.28480,-2.7241,-2.6436
2023-09-30,273.81500,99.67600,174.13900,108.51500,112.56900,61.57000,,61.57000,13.47900,48.09100,48.09100,46.07800,42.76100,42.81300,1.08000,1.08000,0.16930,0.41890,35.66730,26.69290,0.00860,2.80440,3.91140,0.23890,2.18840,42.79660,4.9545,4.9654
2023-06-30,267.99300,88.36800,179.62500,111.21800,112.93300,66.69200,-1.89200,64.80000,15.38400,49.41600,49.41600,47.40400,42.69600,42.75800,1.11000,1.11000,0.16690,0.22420,37.18880,27.20520,0.00860,2.82650,3.91780,0.24430,2.21460,43.59220,2.5788,2.5147
2023-03-31,246.97700,64.76600,182.21100,110.65600,112.44400,69.76700,-1.67300,68.09400,15.31800,52.77600,52.77600,50.76300,42.61500,42.74300,1.19000,1.19000,0.16900,0.25390,38.01230,28.33750,0.00890,3.07070,4.29060,0.26150,2.39730,42.98620,1.74140,1.76530
2022-12-31,234.67610,39.48100,195.19510,116.32200,118.16300,77.03200,-2.44200,74.59000,13.93600,60.65400,60.65400,58.64200,42.49600,42.63100,1.38000,1.37000,0.17650,0.43100,38.88780,30.57330,0.00950,3.73400,5.34920,0.29960,2.87900,40.85660,1.7584,1.7948
2022-09-30,204.98700,19.93000,185.05700,110.36300,112.21900,72.83800,-2.15600,70.68200,14.11800,56.56400,56.56400,54.55100,42.57500,42.64400,1.28000,1.28000,0.18320,0.31310,39.36290,30.37950,0.00910,3.66050,5.37190,0.28740,2.79000,39.01510,2.915,2.8784
2022-06-30,187.42600,10.42600,177.00000,105.23000,107.31300,69.68700,-2.41200,67.27500,15.40200,51.87300,51.87300,49.86100,42.47500,42.56600,1.17000,1.17000,0.17350,0.26510,38.71850,28.69630,0.00880,3.11860,4.43660,0.26390,2.41650,41.80280,2.4587,2.4215
2022-03-31,175.83100,6.58300,169.24800,111.41200,113.46600,55.78200,-0.57600,55.20600,12.11700,43.08900,43.08900,41.07600,42.36000,42.54100,0.97000,0.97000,0.16160,0.24830,33.25600,24.74410,0.00860,2.36600,3.25220,0.22410,1.87010,45.59490,1.96940,1.91460
2021-12-31,176.76900,6.84500,169.92400,100.15800,102.32700,67.59700,-1.98900,59.85100,10.27100,49.58000,49.58000,47.56800,42.26000,42.41100,1.13000,1.12000,0.14570,0.23080,34.15430,27.14500,0.00910,2.39350,3.15160,0.25720,1.94110,51.61860,2.1979,2.237
2021-09-30,181.91100,6.64400,175.26700,103.59400,105.88900,69.37800,-0.20400,69.17400,13.25000,55.92400,55.92400,53.91100,42.30300,42.41600,1.27000,1.27000,0.14610,0.29340,38.47250,29.98370,0.00950,2.71270,3.58240,0.29440,2.19830,51.41430,1.8641,1.8661
2021-06-30,181.24600,6.86400,174.38200,93.67100,96.08600,78.29600,-0.21000,78.08600,16.48100,61.60500,61.60500,59.59300,42.24300,42.36000,1.41000,1.41000,0.11160,0.19620,43.03160,32.84050,0.00990,3.00650,3.98400,0.33530,2.53410,51.12520,2.0535,1.9123
2021-03-31,177.76900,7.84700,169.92200,96.33100,98.84700,71.07500,-2.92800,68.14700,15.33300,52.81400,52.81400,50.80100,42.17400,42.33600,1.20000,1.20000,0.14530,0.23840,39.95250,29.78310,0.00930,2.71470,3.66680,0.28950,2.19540,48.75530,1.57210,1.51390
2020-12-31,173.45210,8.25600,165.19610,111.65400,114.15500,51.04110,-2.18600,48.85500,9.04600,39.80900,39.80900,37.79500,37.26900,37.35700,0.99000,0.98000,0.18020,0.30060,32.98250,25.51580,0.00830,2.02230,2.72510,0.22230,1.56960,49.39500,2.8512,2.7786
2020-09-30,162.18300,8.47000,153.71300,88.43600,90.92800,62.78500,-1.14600,61.63900,13.68100,47.95800,47.95800,45.52100,36.94100,36.99500,1.23000,1.23000,0.22440,0.45860,40.54260,29.94110,0.00970,2.81960,3.62020,0.30720,2.05330,49.11490,1.4035,1.2553
2020-06-30,164.40200,9.61900,154.78300,113.86600,116.56200,38.22100,-0.67300,37.54800,7.41700,30.13100,30.13100,30.13100,36.88100,36.91600,0.82000,0.82000,0.14920,0.22610,29.33740,23.54220,0.00850,1.84100,2.39510,0.20050,1.46710,47.42510,0.379,0.3622
2020-03-31,156.86600,18.53800,138.32800,108.02200,111.00300,27.32500,-1.37600,25.94900,5.90900,20.04000,20.04000,20.04000,36.82100,36.89600,0.54000,0.54000,0.15090,0.25590,22.21510,17.15640,0.00880,1.28980,1.88760,0.15070,1.09520,42.21250,0.46220,0.36130
2019-12-31,161.23200,20.45700,140.77500,91.33700,97.23200,43.54300,-0.53700,43.00600,5.15500,37.85100,37.85100,37.85100,35.99100,36.06200,1.03000,1.03000,0.14880,0.29050,31.65190,27.85790,0.01030,2.39850,3.49470,0.28650,2.04170,42.99630,1.8385,1.5595
2019-09-30,162.80300,22.08200,140.72100,93.76900,96.66800,44.05300,-1.50000,42.55300,7.94100,34.61200,34.61200,34.61200,36.69200,36.83500,0.94000,0.94000,0.15110,0.24700,31.39980,25.54010,0.01080,2.21330,3.18440,0.27540,1.87880,42.61620,0.8945,0.7873
