,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-24,2024-09-30,$2.16,$2.27
1,2024-07-25,2024-06-30,$2.21,$2.36
2,2024-04-25,2024-03-31,$1.88,$1.95
3,2024-02-01,2023-12-31,$2.44,$2.45
4,2023-10-24,2023-09-30,$2.35,$2.35
5,2023-07-25,2023-06-30,$2.21,$2.05
6,2023-04-26,2023-03-31,$1.94,$1.94
7,2023-01-31,2022-12-31,$2.15,$2.16
8,2022-10-20,2022-09-30,$2.20,$2.26
9,2022-07-21,2022-06-30,$2.08,$2.14
10,2022-04-21,2022-03-31,$1.84,$1.90
11,2022-01-27,2021-12-31,$1.66,$1.78
12,2021-10-19,2021-09-30,$1.85,$1.98
13,2021-07-20,2021-06-30,$1.84,$2.06
14,2021-04-20,2021-03-31,$1.47,$1.81
15,2021-01-28,2020-12-31,$1.37,$1.55
16,2020-10-20,2020-09-30,$1.31,$1.60
17,2020-07-22,2020-06-30,$0.89,$1.13
18,2020-04-21,2020-03-31,$1.18,$1.39
19,2020-01-30,2019-12-31,$1.46,$1.54
20,2019-10-17,2019-09-30,$1.53,$1.60
21,2019-07-18,2019-06-30,$1.55,$1.56
22,2019-04-18,2019-03-31,$1.12,$1.24
23,2019-01-29,2018-12-31,$1.29,$1.43
24,2018-10-18,2018-09-30,$1.29,$1.36
25,2018-07-19,2018-06-30,$1.21,$1.30
26,2018-04-27,2018-03-31,$1.13,$1.16
27,2018-01-30,2017-12-31,$1.04,$1.13
28,2017-10-19,2017-09-30,$1.11,$1.16
29,2017-07-20,2017-06-30,$1.01,$1.04
30,2017-04-20,2017-03-31,$0.62,$0.70
31,2017-01-26,2016-12-31,$0.84,$0.71
32,2016-10-19,2016-09-30,$0.82,$0.87
33,2016-07-21,2016-06-30,$0.86,$0.87
34,2016-04-21,2016-03-31,$0.59,$0.52
35,2016-01-26,2015-12-31,$0.75,$0.81
36,2015-10-20,2015-09-30,$1.06,$1.14
37,2015-07-21,2015-06-30,$1.00,$0.97
38,2015-04-21,2015-03-31,$0.73,$0.72
39,2015-01-27,2014-12-31,$0.95,$1.01
