Date,revenue,cost-goods-sold,gross-profit,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,710.46400,,710.46400,-163.98800,,49.46500,-9.62900,39.83600,12.70100,27.13500,27.13500,,27.13500,554.95790,49.46500,55.40200,55.70600,0.49000,0.49000,3.34690,0.48260,0.93270,100.00000,6.96230,6.96230,5.60700,3.81930,0.45170,,8.18510,10.99560,4.28990,13.93390,1.72540,2.21960,11.62360,1.76460,1.72290
2021-12-31,646.54300,,646.54300,-150.31700,,56.78790,-3.93100,52.85700,15.03800,37.81900,37.81900,,37.81900,507.53000,56.78780,66.02600,66.41600,0.62000,0.63000,3.45980,0.46460,0.86790,100.00000,8.78330,8.78330,8.17530,5.84940,0.39870,,8.01940,11.22270,5.56650,16.03240,2.33200,2.98010,12.03750,-0.7388,-0.7797
2021-09-30,650.40500,,650.40500,-136.22700,,78.32100,-0.44400,77.87700,20.46400,57.41300,57.41300,,57.41300,521.88500,78.32100,66.09200,66.38500,0.87000,0.86000,3.18460,0.04440,0.04640,100.00000,12.04190,12.04190,11.97360,8.82730,0.44720,,7.53330,11.94690,5.33350,9.16000,3.94790,5.09680,16.46160,0.8947,0.8633
2021-06-30,659.97100,,659.97100,-128.00300,,92.31000,-0.43600,91.87400,23.03700,68.83700,68.83700,,68.83700,539.10100,92.31000,67.01100,67.32900,1.03000,1.02000,3.24180,0.04490,0.04700,100.00000,13.98700,13.98700,13.92090,10.43030,0.46280,,11.56340,7.78320,6.47370,11.32270,4.82750,6.18300,15.99000,1.0999,1.0563
2021-03-31,721.00100,,721.00100,-109.83600,,106.10800,-0.51200,105.59600,26.10800,79.48800,79.48800,,79.48800,618.27900,106.10800,67.73000,68.26000,1.17000,1.16000,3.22900,0.04600,0.04820,100.00000,14.71680,14.71680,14.64580,11.02470,0.51540,,13.35290,6.74010,7.66550,13.26670,5.68260,7.31290,15.39650,2.44750,2.42070
2020-12-31,605.65200,,605.65200,-138.08900,,66.52580,,66.33900,24.03400,42.30500,42.30500,-1.48700,40.81800,577.15790,66.52590,67.26100,68.02200,0.64000,0.61000,3.28440,0.04830,0.05070,100.00000,10.98420,10.98420,10.95330,6.73950,0.45970,,9.88750,9.10240,4.29000,7.79220,3.21120,4.08300,14.56130,-1.3937,-1.5396
2020-09-30,611.33700,,611.33700,-110.45400,,95.64800,,95.64800,21.00500,74.64300,74.64300,34.70200,109.34500,649.20780,95.64800,67.39800,68.15500,1.62000,1.61000,3.01260,0.14820,0.17400,100.00000,15.64570,15.64570,15.64570,17.88620,0.21190,,6.35280,14.16700,4.55510,6.33710,2.58730,3.88000,24.25630,2.7542,2.5331
2020-06-30,599.16400,,599.16400,-118.66900,,59.76400,,59.76400,0.76700,58.99700,58.99700,9.38000,68.37700,634.80620,59.76400,67.09700,67.52300,1.02000,1.01000,3.04170,0.15820,0.18790,100.00000,9.97460,9.97460,9.97460,11.41210,0.22060,,4.36010,20.64180,3.87830,5.58530,2.17240,3.26490,22.65750,1.9866,1.8518
2020-03-31,668.44200,,668.44200,-154.69800,,49.82500,,49.82500,-7.85700,57.68200,57.68200,-337.68700,-280.00500,1138.52900,49.82500,66.82200,67.86400,-4.19000,-4.13000,3.05110,0.30870,0.44660,100.00000,7.45390,7.45390,7.45390,-41.88920,0.21200,,4.45030,20.22310,3.98740,5.91890,1.82950,2.75640,21.56360,3.35610,3.02190
2019-12-31,-780.87300,,-780.87300,458.80500,,-161.59090,,-151.17900,11.96500,-163.14400,-163.14400,,-107.05700,401.86610,-161.59090,67.32200,67.32200,-1.58000,-1.55000,2.37210,,,86.79910,20.69360,20.69360,19.36030,13.70990,-0.23680,,-9.22070,-9.76070,-9.39090,-12.82680,-4.94710,-9.39090,26.03880,-0.3977,-0.6336
2019-09-30,963.80800,30.65500,933.15300,-382.93500,877.65000,55.50300,-3.83800,51.66500,11.86400,39.80100,39.80100,,39.80100,570.25890,55.50300,67.40000,68.65200,0.59000,0.58000,2.73590,0.15670,0.18590,96.81940,5.75870,5.75870,5.36050,4.12960,0.29940,0.02390,8.84060,10.18030,2.13110,4.26290,1.23620,1.79710,27.81320,1.553,1.2952
2019-06-30,968.14100,34.59900,933.54200,-380.09000,873.69600,59.84600,-3.02700,56.81900,14.16900,42.65000,42.65000,,42.65000,562.01400,59.84600,67.68700,68.79300,0.63000,0.62000,2.79430,0.15830,0.18800,96.42620,6.18150,6.18150,5.86890,4.40540,0.30440,0.02680,9.96260,9.03380,2.30600,4.70600,1.34110,1.94100,27.38180,1.1608,0.8216
2019-03-31,1012.10300,37.82800,974.27500,-386.31900,900.42000,73.85500,-3.54700,70.30800,14.23000,56.07800,56.07800,,56.07800,601.23700,73.85500,67.29400,68.77300,0.83000,0.82000,2.76850,0.18380,0.22510,96.26240,7.29720,7.29720,6.94670,5.54070,0.31260,0.02910,10.38720,8.66460,3.09220,6.50260,1.73190,2.52400,26.79650,2.39540,2.05670
2018-12-31,-799.44000,,-799.44000,538.41890,,-44.48210,,-13.34800,-4.18400,-9.16400,-9.16400,,61.74300,418.82700,-44.48210,69.12800,70.59700,0.90000,0.89000,2.55050,0.19440,0.24120,81.86270,5.56420,5.56420,1.66970,-7.72330,-0.28280,,-6.27960,-14.33210,-0.52050,-1.14700,-0.32420,-0.41930,26.20730,-0.1256,-0.4359
2018-09-30,953.07100,40.09100,912.98000,-420.56400,855.69400,57.28600,-3.87100,53.41500,9.69500,43.72000,43.72000,,43.72000,516.01800,57.28600,68.81900,70.13900,0.64000,0.62000,2.42650,0.14430,0.16860,95.79350,6.01070,6.01070,5.60450,4.58730,0.35310,0.03350,7.80980,11.52400,2.47920,5.27260,1.61990,2.12150,25.71200,1.4093,1.1343
2018-06-30,927.85900,51.22400,876.63500,-388.17200,802.70400,73.93100,-23.95100,49.98000,11.47900,38.50100,38.50100,,38.50100,511.82100,73.93100,69.64500,70.83700,0.55000,0.54000,2.59610,0.13530,0.15640,94.47930,7.96790,7.96790,5.38660,4.14940,0.35430,0.04500,7.13240,12.61840,2.20660,4.30850,1.47010,1.90810,25.22900,1.0366,0.8368
2018-03-31,954.80900,53.68200,901.12700,-390.14900,831.06300,70.06400,-3.31200,66.75200,14.50600,52.24600,52.24600,,52.24600,532.18700,70.06400,70.10500,72.01800,0.75000,0.73000,2.73800,0.16950,0.20410,94.37770,7.33800,7.33800,6.99110,5.47190,0.35120,0.04740,8.43160,10.67420,2.97500,5.81060,1.92150,2.47060,25.02630,2.72950,2.52790
2017-12-31,884.62690,70.57000,814.05690,-370.50590,749.54190,64.51500,-3.77700,60.73800,-116.82200,177.56000,177.56000,,177.56000,461.47190,64.51530,70.83700,72.12100,2.51000,2.46000,2.73080,0.17590,0.21340,92.02260,7.29290,7.29290,6.86590,20.07170,0.32860,0.06130,4.42510,20.33840,10.27540,20.42080,6.59520,8.46810,24.67910,-0.294,-0.4784
2017-09-30,838.88300,55.13000,783.75300,-374.64300,741.06400,42.68900,-3.46800,39.22100,13.88000,25.34100,25.34100,,25.34100,429.23710,42.68900,70.74600,72.09500,0.36000,0.35000,2.35420,0.19150,0.23680,93.42820,5.08880,5.08880,4.67540,3.02080,0.32330,0.05260,9.10240,9.88750,1.61000,3.56530,0.97650,1.30180,22.24360,0.888,0.7044
2017-06-30,815.64400,65.75800,749.88600,-330.03700,688.88010,61.00590,-4.01100,56.99500,20.66000,36.33500,36.33500,,36.33500,426.06590,61.00590,70.68600,71.69700,0.51000,0.51000,2.61900,0.20640,0.26010,91.93790,7.47950,7.47950,6.98770,4.45480,0.32010,0.06610,9.61590,9.35950,2.35620,4.66370,1.42590,1.86990,21.80440,0.1733,0.0301
2017-03-31,844.55400,67.47600,777.07800,-328.26400,690.58900,86.48900,-3.86600,82.62300,29.32300,53.30000,53.30000,,53.30000,469.12700,86.48900,71.31800,72.38600,0.75000,0.74000,2.58410,0.24420,0.32310,92.01050,10.24080,10.24080,9.78300,6.31100,0.32180,0.06850,9.01250,9.98610,3.55290,7.27280,2.03090,2.68530,21.23630,1.43920,1.32270
2016-12-31,794.95410,84.45300,710.50110,-340.30900,672.76610,37.73500,-5.44700,32.28800,10.65700,21.63100,21.63100,,21.63100,375.41810,37.73510,72.35400,73.01300,0.31000,0.30000,2.56180,0.25150,0.33600,89.37640,4.74680,4.74680,4.06160,2.72100,0.30390,0.08450,7.38390,12.18870,1.46000,3.05870,0.82700,1.09280,20.73640,0.0907,-0.0694
2016-09-30,768.98200,64.40900,704.57300,-331.97900,653.76400,50.80900,-5.52700,45.28200,15.81800,29.46400,29.46400,,29.46400,388.57200,50.80900,72.60800,73.19900,0.41000,0.40000,2.59880,0.25400,0.34050,91.62410,6.60730,6.60730,5.88860,3.83160,0.30140,0.06720,7.66000,11.74930,2.02210,4.37630,1.15480,1.50840,20.40270,1.867,1.1992
2016-06-30,789.35300,67.87600,721.47710,-331.35600,653.32500,68.15200,-7.02800,61.12400,22.62300,38.50100,38.50100,,38.50100,410.33400,68.15200,72.76100,73.27900,0.53000,0.53000,2.61920,0.25270,0.33810,91.40110,8.63390,8.63390,7.74360,4.87750,0.31060,0.06610,8.01580,11.22790,2.63770,5.71480,1.51490,1.97120,20.05780,1.7695,2.0625
2016-03-31,854.42700,78.45000,775.97700,-341.69500,689.99700,85.98000,-6.25200,79.72800,30.04100,49.68700,49.68700,,49.68700,455.02500,85.98000,72.63400,73.21700,0.68000,0.68000,2.50540,0.26760,0.36540,90.81840,10.06290,10.06290,9.33120,5.81520,0.33520,0.07120,7.41450,12.13830,3.50420,7.94990,1.94950,2.56650,19.49060,2.67220,2.68580
2015-12-31,821.19890,118.84500,702.35390,-361.51000,661.77690,40.57700,-6.19700,34.38000,12.65400,21.72600,21.72600,,21.72600,361.38800,40.57710,72.56800,73.04300,0.30000,0.29000,2.28550,0.30750,0.44400,85.52790,4.94120,4.94120,4.18660,2.64560,0.30430,0.10430,2.80640,32.06920,1.58980,3.94140,0.80510,1.10100,18.82370,-0.6251,-0.9206
2015-09-30,767.69400,78.10400,689.59000,-344.55200,646.58100,43.00900,-6.45300,36.55600,12.36200,24.19400,24.19400,,24.19400,364.94100,43.00900,72.58600,73.07600,0.33000,0.33000,2.61090,0.26890,0.36790,89.82620,5.60240,5.60240,4.76180,3.15150,0.32870,0.07420,7.81600,11.51490,1.80100,4.58170,1.03580,1.31670,18.50590,-0.0872,-0.2561
2015-06-30,769.04900,81.31200,687.73700,-325.83200,620.19400,67.54300,-3.18900,64.35400,23.80800,40.54600,40.54600,,40.54600,381.71700,67.54300,72.57200,72.96500,0.56000,0.56000,2.42790,0.27310,0.37570,89.42690,8.78270,8.78270,8.36800,5.27220,0.32660,0.07830,7.27090,12.37810,3.07850,8.12630,1.72190,2.23770,18.14750,-0.0817,-0.2237
2015-03-31,821.81400,94.55600,727.25810,-326.46000,642.44600,84.81210,-6.98200,77.83000,28.58700,49.24300,49.24300,,49.24300,420.74210,84.81210,72.51700,72.85500,0.68000,0.68000,2.23870,0.29000,0.40840,88.49420,10.32010,10.32010,9.47050,5.99200,0.34180,0.09020,7.31160,12.30920,3.86280,10.83500,2.04780,2.74260,17.57370,3.08790,2.96810
2014-12-31,748.70200,104.16100,644.54100,-332.53100,603.71900,40.82200,-6.58900,34.23300,12.13900,22.09400,22.09400,,22.09400,334.52300,40.82200,72.38400,72.72300,0.30000,0.30000,2.23670,0.33130,0.49540,86.08780,5.45240,5.45240,4.57230,2.95100,0.30470,0.09580,3.23440,27.82550,1.80580,5.58800,0.89930,1.20760,16.87870,-0.5541,-0.6591
2014-09-30,698.41800,76.81200,621.60600,-324.50700,601.29600,20.31010,-7.11100,13.19900,3.90400,9.29500,9.29500,,9.29500,306.19600,20.31010,72.34000,72.66000,0.13000,0.13000,2.31760,0.31690,0.46390,89.00200,2.90800,2.90800,1.88980,1.33090,0.30530,0.07410,7.77570,11.57460,0.77380,2.50080,0.40630,0.52860,16.57620,0.2191,0.0527
2014-06-30,662.49000,81.70500,580.78500,-328.98900,563.96800,16.81700,-3.25500,13.56200,5.05700,8.50500,8.50500,,8.50500,273.49100,16.81700,72.24600,72.59800,0.12000,0.12000,2.27820,0.34010,0.51540,87.66700,2.53850,2.53850,2.04710,1.28380,0.27960,0.07870,8.33530,10.79750,0.71540,2.45440,0.35890,0.47210,16.44080,-1.1023,-1.2091
2014-03-31,585.42300,91.92000,493.50300,-263.69700,431.60910,61.89390,-1.18400,60.71000,22.37100,38.33900,38.33900,,38.33900,243.86690,61.89390,72.46700,72.88400,0.53000,0.53000,2.55990,0.10750,0.12050,84.29850,10.57250,10.57250,10.37030,6.54890,0.31450,0.10540,9.61870,9.35680,3.25180,4.08830,2.05990,2.90210,16.32600,0.76400,0.57110
2013-12-31,553.85210,104.26900,449.58310,-263.50890,415.69800,33.88500,0.22600,34.11100,11.43700,22.67400,22.67400,,22.67400,200.52100,33.88510,75.74700,76.39000,0.30000,0.29000,2.45600,0.11130,0.12520,81.17390,6.11810,6.11810,6.15890,4.09390,0.30310,0.11990,7.39600,12.16870,1.98900,2.52710,1.24090,1.76770,15.62510,0.8493,0.6679
2013-09-30,537.22400,82.47300,454.75100,-272.07000,426.56500,28.18600,1.23400,29.42000,8.28200,21.13800,21.13800,,21.13800,196.89900,28.18600,76.10100,76.67600,0.28000,0.28000,2.67930,0.10210,0.11380,84.64830,5.24660,5.24660,5.47630,3.93470,0.28020,0.09180,8.99900,10.00110,1.70410,2.11990,1.10240,1.53010,16.28000,1.6698,1.5152
2013-06-30,550.54500,84.37500,466.17000,-265.65800,424.47300,41.69700,-1.31000,40.38700,14.53300,25.85400,25.85400,,25.85400,209.93400,41.69700,75.90100,76.58900,0.34000,0.34000,2.69500,0.10420,0.11630,84.67430,7.57380,7.57380,7.33580,4.69610,0.29360,0.08740,9.41540,9.55880,2.12700,2.64860,1.37870,1.90540,16.00010,0.1828,0.0377
2013-03-31,593.01000,90.78200,502.22800,-251.43100,418.93800,83.29000,-2.24800,81.04200,30.04200,51.00000,51.00000,,51.00000,264.80900,83.29000,75.76000,76.57400,0.67000,0.67000,2.59760,0.10640,0.11900,84.69130,14.04530,14.04530,13.66620,8.60020,0.31850,0.09440,8.82670,10.19640,4.28980,5.37440,2.73920,3.83350,15.68360,1.33580,1.14530
2012-12-31,558.70190,118.70700,439.99490,-240.60800,384.81000,55.18490,2.00700,57.19200,20.56000,36.63200,36.63200,,36.63200,213.29600,55.18490,75.82000,76.82600,0.48000,0.48000,2.48660,0.11080,0.12460,78.75310,9.87730,9.87730,10.23660,6.55660,0.30820,0.12310,7.53400,11.94580,3.22430,4.08880,2.02060,2.86710,15.00430,-0.3486,-0.5645
2012-09-30,529.51000,84.37700,445.13300,-237.29100,398.46800,46.66500,-0.62100,46.04400,17.10300,28.94100,28.94100,,28.94100,213.97200,46.66500,75.82800,76.91800,0.38000,0.38000,2.41450,0.11480,0.12960,84.06510,8.81290,8.81290,8.69560,5.46560,0.29920,0.09290,7.83610,11.48530,2.64920,3.39250,1.63560,2.34520,14.52120,0.5193,0.3116
2012-06-30,538.61900,93.28000,445.33900,-237.57300,385.97900,59.36000,-0.77000,58.59000,22.34600,36.24400,36.24400,,36.24400,220.66600,59.36000,75.92700,76.97900,0.48000,0.47000,2.41150,0.12460,0.14230,82.68160,11.02080,11.02080,10.87780,6.72910,0.30410,0.10310,7.74750,11.61670,3.35640,4.30290,2.04650,2.93820,14.25820,-0.6217,-0.774
2012-03-31,585.99600,112.60600,473.39000,-199.41000,357.57100,115.81900,-0.79000,115.02900,43.80300,71.22600,71.22600,,71.22600,287.43000,115.81900,75.97100,77.03200,0.94000,0.92000,2.21430,0.12730,0.14580,80.78380,19.76450,19.76450,19.62970,12.15470,0.32260,0.13150,6.59530,13.64620,6.76350,8.63550,3.92130,5.90280,13.84850,1.22880,1.04600
2011-12-31,512.48200,109.63100,402.85100,-216.93090,351.55100,51.30000,-2.56100,48.73900,18.20500,30.53400,30.53400,,30.53400,198.16100,49.95400,78.10100,79.33900,0.41000,0.39000,2.11120,0.13610,0.15750,78.60790,10.01010,9.74750,9.51040,5.95810,0.29590,0.12710,5.85890,15.36130,3.12670,4.06500,1.76300,2.70130,12.91060,0.0989,-0.1263
2011-09-30,484.73100,83.38000,401.35100,-218.31900,355.04600,46.30500,-1.21300,45.09200,17.04700,28.04500,28.04500,,28.04500,195.26300,46.30500,77.13300,78.34000,0.36000,0.36000,2.27690,0.14080,0.16390,82.79870,9.55270,9.55270,9.30250,5.78570,0.29080,0.10390,6.80200,13.23140,2.98870,3.91420,1.68230,2.56780,12.45050,1.2868,1.0581
2011-06-30,482.70000,81.92600,400.77400,-247.89000,383.14700,17.62700,,17.62700,6.82800,10.79900,10.79900,,10.79900,164.49000,18.29900,79.68600,80.89900,0.14000,0.13000,2.39030,0.03950,0.04110,83.02760,3.65180,3.79100,3.65180,2.23720,0.31030,0.10190,7.75900,11.59950,1.07870,1.35120,0.69420,1.03610,12.67470,0.706,0.4795
2011-03-31,532.66500,99.56900,433.09600,-216.41000,361.17700,71.91900,,71.91900,27.53000,44.38900,44.38900,,44.38900,231.25400,72.59300,80.08900,81.09600,0.55000,0.55000,2.30090,0.03920,0.04080,81.30740,13.50170,13.62830,13.50170,8.33340,0.34390,0.12110,8.11800,11.08640,4.36260,5.44870,2.86610,4.19180,12.72120,1.78020,1.61960
2010-12-31,483.92000,103.17400,380.74590,-206.23900,328.34920,52.39680,,49.81000,19.02300,30.78700,30.78700,,30.78700,188.33780,49.98190,81.19400,82.10200,0.39000,0.37000,2.24410,0.04090,0.04270,78.67950,10.82760,10.32860,10.29300,6.36200,0.32220,0.12670,6.94670,12.95580,3.14340,3.98170,2.04960,3.01480,12.22940,-0.0036,-0.1187
2010-09-30,452.15000,80.62400,371.52600,-206.02100,329.44100,42.08500,,42.08500,15.90600,26.17900,26.17900,,26.17900,177.28000,42.81300,81.07000,81.69500,0.32000,0.32000,2.48420,0.04170,0.04350,82.16880,9.30780,9.46880,9.30780,5.78990,0.32220,0.11250,7.34530,12.25270,2.70460,3.44010,1.86570,2.59180,11.94090,0.6877,0.4432
2010-06-30,444.99900,73.80800,371.19100,-206.21000,331.86200,39.32900,,39.32900,14.89400,24.43500,24.43500,,24.43500,175.68800,40.17300,81.47900,82.30900,0.30000,0.30000,2.73090,0.05430,0.05740,83.41390,8.83800,9.02770,8.83800,5.49100,0.33180,0.10010,8.24810,10.91170,2.57670,3.29000,1.82210,2.43680,11.63830,-0.0455,-0.2327
2010-03-31,495.26900,96.32500,398.94400,-206.45900,339.38200,59.56200,,59.56200,22.58700,36.97500,36.97500,,36.97500,204.01400,60.40500,81.39900,82.14800,0.45000,0.45000,2.46110,0.05760,0.06120,80.55100,12.02620,12.19640,12.02620,7.46560,0.36050,0.12900,7.60300,11.83740,3.99760,5.11620,2.69160,3.76720,11.35230,-0.03860,0.09120
2009-12-31,446.26790,94.64400,351.62400,-196.10600,311.77000,39.85390,,39.85400,14.81700,25.03700,25.03700,0.02700,25.06400,166.36300,40.70300,81.13800,81.95100,0.31000,0.30000,2.35860,0.05840,0.06200,78.79210,8.93050,9.12070,8.93050,5.61640,0.33770,0.13870,6.75190,13.32960,2.82180,3.64080,1.89470,2.65700,10.90620,0.4695,0.1935
2009-09-30,415.25900,68.78600,346.47300,-193.44000,311.47400,34.99900,,34.99900,10.34400,24.65500,24.65500,-0.01900,24.63600,164.05300,36.00900,81.36600,82.05000,0.30000,0.30000,2.45450,0.06030,0.06420,83.43540,8.42820,8.67150,8.42820,5.93270,0.32930,0.10450,7.91000,11.37800,2.86130,3.73030,1.95520,2.68870,10.59170,0.6743,0.441
2009-06-30,417.31000,68.31000,349.00000,-185.57100,304.65000,44.35000,,44.35000,16.52400,27.82600,27.82600,-0.07600,27.75000,174.56100,45.51400,81.17600,82.07400,0.34000,0.34000,2.50540,0.08840,0.09700,83.63090,10.62760,10.90650,10.62760,6.64970,0.33190,0.10190,8.73120,10.30780,3.32700,4.36090,2.21290,3.03290,10.27970,0.7973,0.9254
2009-03-31,473.95000,93.71700,380.23300,-196.51700,322.99700,57.23600,,57.23600,21.87600,35.36000,35.36000,-0.20900,35.15100,195.13200,58.51200,80.64800,81.54900,0.44000,0.43000,2.29540,0.08970,0.09850,80.22640,12.07640,12.34560,12.07640,7.41660,0.38470,0.13540,7.98100,11.27680,4.41790,5.83480,2.86980,4.02170,9.88990,0.42240,0.24710
