Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-03-31,245.61700,131.20600,114.41100,30.33700,44.38400,81.25200,33.15900,-4.48300,28.67600,7.16200,21.51400,21.51400,,21.51400,50.24200,33.15900,31.99400,32.35800,0.67000,0.66000,1.73520,0.47130,0.92060,46.58110,13.50030,13.50030,11.67510,8.75920,0.20060,0.81410,110.55200,5.56160,56.58000,1.75700,2.94030,11.69560,-0.22290,-0.37190
2019-12-31,254.74700,131.87100,122.87600,32.20700,53.34500,92.61800,30.25800,-6.04400,24.21400,1.63300,22.58100,22.58100,,22.58100,47.60200,30.25800,32.05100,32.46500,0.71000,0.70000,1.59800,0.46630,0.89960,48.23450,11.87770,11.87770,9.50510,8.86410,0.19860,0.90400,99.55940,5.69280,45.28240,1.76000,3.03850,12.05990,1.3457,1.0482
2019-09-30,251.41400,132.05400,119.36000,32.55100,46.69400,85.94000,33.42000,-4.59900,28.82100,7.26200,21.55900,21.55900,,21.55900,49.44800,33.42000,32.01600,32.51800,0.67000,0.66000,1.70120,0.47680,0.93590,47.47550,13.29280,13.29280,11.46360,8.57510,0.20830,0.88440,101.76200,5.64320,53.76980,1.78590,2.95240,11.10440,2.4308,2.129
2019-06-30,245.85600,132.23400,113.62200,30.64500,45.37200,83.28400,30.33800,-3.50100,26.83700,7.45800,19.37900,19.37900,,19.37900,49.15500,30.33800,32.09300,32.45800,0.60000,0.60000,1.70640,0.48310,0.95720,46.21490,12.33980,12.33980,10.91570,7.88230,0.20840,0.78730,114.31420,5.17710,81.14470,1.64270,2.67600,11.32190,0.4805,0.1857
2019-03-31,244.79300,128.96300,115.83000,32.59100,45.91800,83.73700,32.09300,-6.24200,25.85100,6.60000,19.25100,19.25100,,19.25100,49.84500,32.09300,32.12800,32.43800,0.60000,0.59000,1.72380,0.48890,0.97700,47.31750,13.11030,13.11030,10.56040,7.86420,0.21340,0.84840,106.07990,5.23820,178.08460,1.67830,2.67720,11.04300,0.39540,0.14000
2018-12-31,247.26700,130.18000,117.08700,32.22500,48.79300,87.66210,29.42500,-3.85800,25.56700,4.66900,20.89800,20.89800,,20.89800,47.47000,29.42500,32.48800,32.85500,0.65000,0.64000,1.71110,0.49390,0.99670,47.35250,11.90010,11.90010,10.33980,8.45160,0.22190,0.88380,101.83190,5.78850,623.43910,1.87530,2.92960,10.43940,2.1294,1.734
2018-09-30,213.05500,109.05200,104.00300,31.47700,39.24300,78.35000,25.65300,-5.16100,20.49200,4.39100,16.10100,16.10100,,16.10100,42.17200,25.65300,32.50700,32.80600,0.50000,0.49000,2.61080,0.49630,1.00610,48.81510,12.04060,12.04060,9.61820,7.55720,0.22490,0.73210,122.93870,4.49220,21.21180,1.69970,2.26290,10.27700,1.4368,0.906
2018-06-30,213.03300,109.49200,103.54100,30.95300,40.62400,79.45400,24.08700,-3.36300,20.72400,5.60700,15.11700,15.11700,,15.11700,40.30700,24.08700,32.58900,32.90800,0.46000,0.46000,2.68160,0.50290,1.03300,48.60330,11.30670,11.30670,9.72810,7.09610,0.22980,0.73540,122.38780,4.32090,22.64510,1.63030,2.14800,10.00000,-0.1053,-0.5475
2018-03-31,201.70400,101.09600,100.60800,29.37900,40.64800,74.84100,25.76700,-5.56300,20.20400,6.19000,14.01400,14.01400,,14.01400,40.27900,25.76700,32.52800,33.10200,0.43000,0.42000,2.78950,0.49770,1.01170,49.87900,12.77470,12.77470,10.01670,6.94780,0.21730,0.77360,116.34090,3.91370,21.70090,1.50940,1.96600,10.20190,0.90190,0.53230
2017-12-31,205.20390,99.72600,105.47800,28.11200,43.71400,79.43000,26.04800,-4.37700,21.67100,6.70500,14.96600,14.96600,,14.96600,37.92700,26.04800,32.41500,32.86500,0.45000,0.46000,2.49000,0.47430,0.96790,51.40150,12.69370,12.69370,10.56070,7.29320,0.22690,0.77570,116.03150,4.36650,24.08670,1.65460,2.29550,9.80930,0.745,0.5747
2017-09-30,199.19500,99.71700,99.47800,30.32400,35.81600,71.10200,28.37600,-4.99000,23.38600,8.80600,14.58000,14.58000,,14.58000,39.60600,28.37600,32.56100,32.90100,0.45000,0.44000,2.55650,0.49120,1.02900,49.94000,14.24530,14.24530,11.74030,7.31950,0.22760,0.80950,111.18580,4.48820,28.57810,1.66560,2.28340,9.28150,1.1708,1.0284
2017-06-30,192.71300,97.66000,95.05300,27.93900,36.81900,70.80500,24.24800,-3.94500,20.30300,8.72200,11.58100,11.58100,,11.58100,35.13600,24.24800,32.57200,32.99600,0.36000,0.35000,2.54180,0.50230,1.06890,49.32360,12.58240,12.58240,10.53540,6.00950,0.22290,0.77600,115.98610,3.67500,27.89730,1.33980,1.82890,8.97160,1.0351,0.7604
2017-03-31,192.47000,97.70800,94.76200,26.84000,37.34600,67.74900,27.01300,-4.66300,22.35000,2.11300,20.23700,20.23700,,20.23700,38.68700,27.01300,32.01600,32.59400,0.63000,0.62000,2.59900,0.51500,1.11750,49.23470,14.03490,14.03490,11.61220,10.51440,0.22580,0.75960,118.48000,6.66280,61.39130,2.37410,3.23130,8.61650,0.91930,0.62610
2016-12-31,195.16900,99.46100,95.70800,27.20400,38.92800,70.34200,25.36600,-5.90500,19.46100,6.81400,12.64700,12.64700,,12.64700,37.27400,25.36600,30.96800,33.01400,0.40000,0.38000,2.21630,0.59340,1.65600,49.03850,12.99690,12.99700,9.97140,6.48000,0.21880,0.77540,116.06360,5.03140,-60.69800,1.41800,2.04580,7.15880,0.7268,0.6485
2016-09-30,189.31100,93.42000,95.89100,23.57200,32.50800,59.29300,36.59800,-6.43900,30.15900,12.26500,17.89400,17.89400,,17.89400,47.93900,36.59800,31.06300,32.63900,0.58000,0.55000,2.31720,0.58680,1.60700,50.65260,19.33220,19.33220,15.93090,9.45220,0.21810,0.79030,113.88690,7.09320,-86.54480,2.06120,2.93080,7.17330,0.276,0.1924
2016-06-30,190.25200,92.78300,97.46900,24.28100,34.98000,68.09500,29.37400,-12.08900,17.28500,6.44800,10.83700,10.83700,,10.83700,40.64400,29.37400,30.94200,32.81100,0.35000,0.33000,2.20920,0.60270,1.73940,51.23150,15.43950,15.43950,9.08530,5.69610,0.21700,0.86700,103.80660,4.49150,-28.69370,1.23610,1.78430,6.83720,1.2302,1.1164
2016-03-31,186.22600,89.48300,96.74300,23.62600,34.05100,55.45200,41.29100,-8.19700,33.09400,11.59000,21.50400,21.50400,,21.50400,52.88000,41.29100,30.76200,33.67200,0.70000,0.64000,2.17780,0.66470,2.49460,51.94930,22.17250,22.17250,17.77090,11.54730,0.18840,0.82690,108.83550,9.63510,-33.36180,2.17560,3.23090,6.32280,0.31700,0.16070
2015-12-31,197.28800,95.49700,101.79100,25.38300,37.57800,67.72090,34.07010,-4.82900,29.24100,5.57300,23.66800,23.66800,,23.66800,46.11310,34.07010,31.05100,33.43800,0.75000,0.70000,1.39140,0.27360,0.80710,51.59520,17.26920,17.26920,14.82150,11.99670,0.22870,0.88070,102.18650,6.84350,46.14720,2.74340,4.97120,9.76800,1.562,1.5024
2015-09-30,186.96000,92.18200,94.77800,24.94100,34.24700,63.75700,31.02100,-3.07800,27.94300,11.19600,16.74700,16.74700,,16.74700,43.49800,31.02100,30.92000,33.28700,0.54000,0.50000,2.48530,0.45370,0.85310,50.69430,16.59230,16.59230,14.94600,8.95750,0.22240,0.81200,110.83870,5.01550,53.37010,1.99200,2.73980,9.39450,0.7659,0.6071
2015-06-30,182.64100,91.79600,90.84500,25.89700,34.57200,64.68900,26.15600,-3.71000,22.44600,9.65200,12.79400,12.79400,,12.79400,38.51100,26.15600,30.79800,33.09500,0.42000,0.39000,1.37350,0.29750,0.87020,49.73970,14.32100,14.32100,12.28970,7.00500,0.21830,0.79820,112.75860,3.90460,76.71660,1.52890,2.74310,9.20120,1.2,1.0556
2015-03-31,185.63100,100.26600,85.36500,25.72900,33.44200,63.47200,21.89300,-5.18200,16.71100,7.35300,9.35800,9.35800,,9.35800,35.32100,21.89300,31.54200,33.34000,0.30000,0.28000,2.41690,0.47520,0.92980,45.98640,11.79380,11.79380,9.00230,5.04120,0.22910,0.80650,111.59690,3.04780,744.47770,1.15500,1.59960,8.62390,0.56800,0.36720
2014-12-31,193.69700,99.08700,94.61000,26.93900,40.01300,75.48500,19.12500,-2.41000,16.71500,5.33100,11.38400,11.38400,,11.38400,32.56300,19.12500,32.44900,33.73600,0.35000,0.35000,2.22880,0.39420,0.71340,48.84430,9.87370,9.87370,8.62950,5.87720,0.22660,0.83890,107.28420,3.17430,27.28080,1.33200,1.92310,9.74650,1.4234,1.2828
2014-09-30,185.00300,94.47000,90.53300,26.32900,39.03600,76.70200,13.83100,-3.76700,10.06400,4.83100,5.23300,5.23300,,5.23300,27.12700,13.83100,32.60400,33.99600,0.16000,0.15000,2.34920,0.38880,0.69150,48.93600,7.47610,7.47610,5.43990,2.82860,0.21830,0.78000,115.37810,1.40200,10.08400,0.61750,0.85690,10.81040,0.5712,0.2753
2014-06-30,184.55800,93.68200,90.87600,26.43700,39.14000,69.05600,21.82000,-4.07900,17.74100,8.33800,9.40300,9.40300,,9.40300,35.02400,21.82000,32.61900,33.54300,0.29000,0.28000,2.31990,0.38690,0.68020,49.23980,11.82280,11.82280,9.61270,5.09490,0.21190,0.77270,116.47410,2.45620,18.74150,1.07980,1.50580,11.22930,0.737,0.5354
2014-03-31,188.02800,102.10400,85.92400,25.00700,35.29900,65.01000,20.91400,-3.91200,17.00200,7.31100,9.69100,9.69100,,9.69100,34.39400,20.91400,32.31900,34.03500,0.30000,0.28000,2.37450,0.39840,0.70760,45.69750,11.12280,11.12280,9.04230,5.15400,0.22010,0.78380,114.82960,2.61020,23.31470,1.13420,1.57040,10.89270,-0.25200,-0.38420
2013-12-31,194.54900,94.15500,100.39400,26.31500,41.92400,83.95900,16.43500,-3.95300,12.48200,9.48400,2.99800,2.99800,,2.99800,31.47200,16.43500,32.11700,32.87300,0.09000,0.08000,2.29870,0.40580,0.72400,51.60350,8.44780,8.44770,6.41590,1.54100,0.22390,0.88150,102.09350,0.81890,8.88320,0.34500,0.48660,10.84910,1.2015,0.8679
2013-09-30,186.18000,94.89800,91.28200,27.60000,38.44400,70.72900,20.55300,-3.92200,16.63100,1.33100,15.30000,15.30000,,15.30000,36.16900,20.55300,32.08400,32.66400,0.48000,0.47000,2.31740,0.41590,0.75430,49.02890,11.03930,11.03930,8.93280,8.21790,0.21910,0.83860,107.31890,4.31540,72.76690,1.80030,2.52070,10.47750,0.7596,0.5212
2013-06-30,186.10700,94.75800,91.34900,27.54800,37.38800,69.66800,21.68100,-2.81900,18.86200,6.79000,12.07200,12.07200,,12.07200,36.79700,21.68100,32.12500,32.43900,0.38000,0.37000,2.18610,0.43310,0.80890,49.08410,11.64970,11.64970,10.13500,6.48660,0.22040,0.81510,110.41830,3.61920,-2429.07800,1.42960,2.05180,9.86930,1.198,0.9932
2013-03-31,180.63200,93.35400,87.27800,28.54500,34.79700,69.24300,18.03500,-4.49100,13.54400,-1.35400,14.89800,14.89800,,14.89800,34.07000,18.03500,32.13300,32.52700,0.46000,0.46000,2.25450,0.44060,0.83340,48.31810,9.98440,9.98440,7.49810,8.24770,0.21890,0.78320,114.91550,4.56070,-277.37680,1.80580,2.55140,9.61890,0.69310,0.55500
2012-12-31,198.00700,100.91600,97.09090,28.69600,39.39600,74.94200,22.14890,-4.49300,17.65600,1.86600,15.79000,15.79000,,15.79000,39.50890,22.14900,32.14200,32.45900,0.50000,0.49000,2.07980,0.44290,0.84100,49.03420,11.18590,11.18600,8.91690,7.97450,0.23380,0.87280,103.12140,4.83410,-77.39800,1.86440,2.69300,9.68280,0.5796,0.1886
2012-09-30,190.00100,100.41100,89.59000,28.52600,33.96300,67.86200,21.72800,-4.61400,17.11400,7.70100,9.41300,9.41300,,9.41300,40.55000,21.72800,31.98000,32.39800,0.29000,0.29000,2.08590,0.46840,0.94760,47.15240,11.43570,11.43570,9.00730,4.95420,0.22730,0.91240,98.64180,3.06080,-21.50220,1.12620,1.62730,9.12250,0.723,0.51
2012-06-30,183.85100,92.52000,91.33100,27.79400,33.79900,67.58600,23.74500,-4.90300,18.84200,6.97200,11.87000,11.87000,,11.87000,41.63900,23.74500,32.19500,32.31000,0.37000,0.37000,2.14450,0.48810,1.01540,49.67660,12.91540,12.91540,10.24850,6.45630,0.22340,0.93380,96.37560,4.08350,-25.81110,1.44260,2.09030,8.60260,1.1466,0.7983
2012-03-31,185.00700,89.96900,95.03800,27.92200,31.62500,66.08600,28.95200,-5.34000,23.61200,11.80600,11.80600,11.80600,,11.80600,46.29400,28.95200,32.45800,32.62700,0.36000,0.36000,2.15860,0.49850,1.06580,51.37000,15.64910,15.64910,12.76280,6.38140,0.22500,0.92490,97.30530,4.13970,-19.85070,1.43590,2.07620,8.35680,1.47700,1.40590
2011-12-31,187.57400,91.02200,96.55200,26.66300,31.47000,69.50900,27.04310,-4.90300,22.14000,10.84600,11.29400,11.29400,,11.29400,45.30710,27.04300,32.62400,32.83300,0.35000,0.34000,2.07700,0.50720,1.12750,51.47410,14.41730,14.41730,11.80330,6.02110,0.23020,0.87270,103.12280,4.11120,-15.33090,1.38590,2.02600,8.12230,0.9745,0.8924
2011-09-30,182.75300,92.98800,89.76500,27.92100,31.01100,66.99800,22.76700,-2.99600,19.77100,9.29200,10.47900,10.47900,,10.47900,40.71300,22.76700,32.90600,33.02800,0.32000,0.32000,2.19450,0.52500,1.17140,49.11820,12.45780,12.45780,10.81840,5.73400,0.23210,0.88850,101.29820,3.94600,-13.34900,1.33070,1.87420,7.79250,0.9175,0.6564
2011-06-30,181.31200,90.87600,90.43600,27.92000,32.52600,68.06500,22.37100,-6.55500,15.81600,6.80100,9.01500,9.01500,,9.01500,41.13300,22.37100,33.02700,33.23300,0.27000,0.27000,2.07540,0.52660,1.17240,49.87870,12.33840,12.33840,8.72310,4.97210,0.22660,0.88150,102.10080,3.37220,-11.86320,1.12680,1.59630,7.72480,0.0215,-0.1832
2011-03-31,183.09200,90.76400,92.32800,28.63800,33.33900,68.22400,24.10400,-5.85900,18.24500,6.75100,11.49400,11.49400,,11.49400,41.94600,24.10400,32.93700,33.17900,0.35000,0.35000,1.88330,0.54190,1.32970,50.42710,13.16500,13.16500,9.96490,6.27770,0.22450,0.93700,96.04710,4.51330,-12.95550,1.40940,2.06750,7.36190,-0.05690,-0.18500
2010-12-31,154.07900,74.20000,79.87910,21.43500,29.97800,59.21800,20.66110,-18.38900,2.27200,4.06300,-1.79100,-1.79100,,-1.79100,34.43210,20.66110,33.08000,33.36500,-0.06000,-0.06000,1.63270,0.56280,1.58040,51.84290,13.40940,13.40940,1.47460,-1.16240,0.17510,0.79080,113.81550,-0.75540,1.49830,-0.20360,-0.33030,6.94820,1.3923,1.2623
2010-09-30,133.69100,67.79500,65.89600,19.11300,19.39600,43.37400,22.52200,-4.53700,17.98500,6.29500,11.69000,11.69000,,11.69000,33.52700,22.52200,32.82900,33.08900,0.36000,0.35000,2.32130,0.32700,0.59750,49.28980,16.84630,16.84630,13.45270,8.74400,0.23080,1.05840,85.03120,4.98030,14.67230,2.01830,3.35160,6.88770,0.5593,0.4886
2010-06-30,131.34600,74.83700,56.50900,18.99000,16.67800,41.75200,14.75700,-3.05700,11.70000,0.23400,11.46600,11.46600,,11.46600,26.70700,14.75700,32.83400,33.09300,0.35000,0.35000,2.06550,0.33920,0.73070,43.02300,11.23520,11.23520,8.90780,8.72960,0.22850,1.16250,77.42090,5.20870,18.40100,1.99440,3.44190,6.46910,0.7439,0.6382
2010-03-31,130.26300,72.97200,57.29100,18.51200,16.53400,40.88900,16.40200,-14.68600,1.71600,0.65200,1.06400,1.06400,,1.06400,28.43500,16.40200,33.05100,33.31300,0.03000,0.03000,2.79910,0.43670,0.77520,43.98100,12.59150,12.59150,1.31730,0.81680,0.22590,1.08680,82.80830,0.51820,2.30260,0.18450,0.29190,6.02810,0.94030,0.81880
2009-12-31,127.78700,72.47400,55.31300,17.61700,15.61900,39.03900,16.27400,-3.19900,13.07500,4.60900,8.46600,8.46600,,8.46600,27.58100,16.27400,34.32500,34.44900,0.25000,0.25000,2.87590,0.42600,0.74230,43.28530,12.73520,12.73520,10.23190,6.62510,0.22570,1.07330,83.85640,3.99130,16.44070,1.49530,2.29090,6.03850,1.6125,1.4437
2009-09-30,124.54800,68.75400,55.79400,17.78700,15.08400,38.48700,17.30700,-3.21000,14.09700,4.22900,9.86800,9.86800,1.47100,11.33900,28.20200,17.30700,34.29500,34.42700,0.33000,0.33000,2.89920,0.43700,0.77610,44.79720,13.89590,13.89590,11.31850,9.10410,0.24150,0.98680,91.20530,4.92860,20.32080,1.91300,2.77500,5.70210,1.0967,0.805
2009-06-30,124.83600,67.79500,57.04100,17.55800,14.98900,37.45400,19.58700,-3.12100,16.46600,5.76300,10.70300,10.70300,,10.70300,30.73300,19.58700,34.28100,34.35400,0.31000,0.31000,2.89840,0.45060,0.82010,45.69280,15.69020,15.69020,13.19010,8.57360,0.25750,1.02030,88.21280,5.72330,28.39290,2.20730,3.14440,5.32460,1.2503,0.8432
2009-03-31,123.54600,66.65600,56.89000,17.15100,13.81800,35.31100,21.57900,-1.84800,19.73100,6.90600,12.82500,12.82500,,12.82500,31.00700,21.57900,33.07000,33.11300,0.37000,0.37000,2.73410,0.48790,0.95260,46.04760,17.46640,17.46640,15.97060,10.38080,0.25490,0.87840,102.45690,7.41670,57.27750,2.64610,3.79830,4.92500,0.48360,0.18090
