Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,19.57000,19.57000,31.25700,9.97100,-21.65800,5.76600,-15.89200,-1.86000,-14.03200,-14.03200,-14.03200,-23.93400,-21.65800,40.62960,40.62960,-0.35000,-0.35000,6.59090,100.00000,-110.66940,-110.66940,-81.20590,-71.70160,0.03530,7.51820,11.97090,-3.32160,-3.32160,-2.53020,-3.32160,11.29520,-0.648,-0.6571
2024-06-30,94.69400,94.69400,32.03500,9.23600,53.42300,4.36600,57.78900,2.75800,55.03100,55.03100,55.03100,52.07200,53.42300,34.18100,35.50700,1.61000,1.55000,5.70490,100.00000,56.41650,56.41650,61.02710,58.11460,0.16270,12.33960,7.29360,12.80010,12.80010,9.45610,12.80010,11.56570,1.1366,1.1077
2024-03-31,59.12000,59.12000,28.60800,9.39900,21.11300,4.21400,25.32700,1.83100,23.49600,23.49600,23.49600,20.01000,21.11300,33.49710,34.79090,0.70000,0.68000,2.38110,100.00000,35.71210,35.71210,42.84000,39.74290,0.11570,0.76270,118.00170,8.72270,8.72270,4.59940,8.72270,8.01590,-0.73350,-0.75760
2023-12-31,41.84800,41.84800,28.29100,8.65200,4.90500,4.29200,9.19700,18.74100,-9.54400,-9.54400,-9.54400,3.64200,4.90500,33.05030,33.05030,-0.28000,-0.23000,2.32860,100.00000,11.72100,11.72100,21.97720,-22.80640,0.08920,7.11940,12.64150,-3.93790,-3.93790,-2.03410,-3.93790,7.24820,0.0944,0.0579
2023-09-30,43.73500,43.73500,22.19100,7.53200,14.01200,4.05100,18.06300,-17.39800,35.46100,35.46100,35.46100,12.99400,14.01200,33.28130,34.77550,1.07000,1.02000,2.31540,100.00000,32.03840,32.03840,41.30100,81.08150,0.09020,8.70350,10.34070,14.37630,14.37630,7.31100,14.37630,7.39840,-0.9396,-0.9768
2023-06-30,18.17000,18.17000,26.30000,8.16900,-16.29900,4.21800,-12.08100,13.84700,-25.92800,-25.92800,-25.92800,-17.26000,-16.29900,33.16300,33.16300,-0.78000,-0.78000,3.09830,100.00000,-89.70280,-89.70280,-66.48870,-142.69670,0.03680,4.85310,18.54490,-12.53120,-12.53120,-5.24880,-12.53120,6.23110,-1.2075,-1.2522
2023-03-31,25.26000,25.26000,23.10200,7.93800,-5.78000,2.65700,-3.12300,3.55100,-6.67400,-6.67400,-6.67400,-5.47600,-5.78000,32.37430,32.37430,-0.21000,-0.21000,2.94140,100.00000,-22.88200,-22.88200,-12.36340,-26.42120,0.05310,4.01140,22.43590,-2.90660,-2.90660,-1.40340,-2.90660,6.92990,6.28270,6.23120
2022-12-31,,,15.68500,9.89400,-25.57900,0.95000,-24.62900,,-24.62900,-24.62900,-24.62900,-25.15700,-25.57900,31.29330,31.29330,-0.79000,-0.79000,9.55190,,,,,,,,,-11.58720,-11.58720,-9.77120,-11.58720,6.77040,-0.8728,-0.8955
2022-09-30,,,18.95800,6.97800,-25.93600,0.79900,-25.13700,,-25.13700,-25.13700,-25.13700,-25.45200,-25.93600,31.29810,31.29810,-0.80000,-0.80000,10.89200,,,,,,,,,-10.77820,-10.77820,-9.15860,-10.77820,7.44510,-0.8772,-0.903
2022-06-30,,,16.24800,7.33400,-23.58200,0.40300,-23.17900,,-23.17900,-23.17900,-23.17900,-22.97400,-23.58200,31.27530,31.27530,-0.74000,-0.74000,14.04560,,,,,,,,,-9.05290,-9.05290,-7.83290,-9.05290,8.18420,-0.5752,-0.6
2022-03-31,,,15.71800,6.43300,-22.15100,0.48000,-21.67100,,-21.67100,-21.67100,-21.67100,-21.61900,-22.15100,31.24690,31.24690,-0.69000,-0.69000,17.67870,,,,,,,,,-7.81240,-7.81240,-6.84270,-7.81240,8.87240,-0.67180,-0.69080
2021-12-31,,,12.36100,6.09900,-18.46000,0.01300,-18.44700,,-18.44700,-18.44700,-18.44700,-18.09600,-18.46000,6.26780,6.26780,15.85000,15.85000,44.45600,,,,,,,,,-6.17540,-6.17540,-6.03170,-6.17540,9.56680,12.4394,13.9172
2021-09-30,,,10.51300,3.85100,-14.36400,-0.06600,-14.43000,,-14.43000,-14.43000,-14.43000,-14.06200,-14.36400,1.47520,1.47520,-9.78000,-9.78000,17.25690,,,,,,,,,19.87850,-11.55340,-10.89920,-11.55340,80.69520,-8.1483,-8.4844
2021-06-30,,,6.82900,3.08100,-9.91000,0.00900,-9.90100,,-9.90100,-9.90100,-9.90100,-9.65800,-9.91000,1.30950,1.30950,-7.56000,-7.56000,,,,,,,,,,,,,,,-5.7715,-6.9214
2021-03-31,,,6.22300,2.17000,-8.39300,0.01300,-8.38000,,-8.38000,-8.38000,-8.38000,-8.19400,-8.39300,1.25650,1.25650,-6.67000,-6.67000,,,,,,,,,,,,,,,-6.63440,-7.35700
2020-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,16.6244,17.3852
2020-09-30,,,5.70000,1.27300,-6.97300,-0.01700,-6.99000,,-6.99000,-6.99000,-6.99000,-6.97300,-6.97300,1.13960,1.13960,-6.13000,-6.13000,,,,,,,,,,,,,,,-16.6244,-17.3852
2019-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,0,0
