Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,275.90000,206.70000,69.20000,9.90000,52.60000,,62.70000,6.50000,-0.70000,5.80000,2.60000,3.20000,3.20000,,3.20000,19.80000,6.50000,152.60000,154.10000,0.02000,0.02000,3.21840,0.11650,0.13180,25.08160,2.35590,2.35590,2.10220,1.15980,0.14430,1.30080,0.86460,104.09210,0.23830,0.44560,0.16730,0.21050,8.89240,0.0396,-0.0589
2024-06-30,300.10000,222.90000,77.20000,10.20000,54.50000,,64.70000,12.50000,0.20000,12.70000,4.80000,7.90000,7.90000,,7.90000,26.00000,12.50000,151.80000,153.50000,0.05000,0.05000,3.12600,0.11900,0.13500,25.72480,4.16530,4.16530,4.23190,2.63250,0.15680,1.43990,0.88680,101.48620,0.59430,1.12490,0.41270,0.52360,8.81910,-0.0179,-0.0915
2024-03-31,277.20000,206.20000,71.00000,9.60000,54.40000,,64.00000,7.00000,-3.00000,4.00000,2.70000,1.30000,1.30000,,1.30000,19.50000,7.00000,139.60000,141.50000,0.01000,0.01000,3.02460,0.12080,0.13740,25.61330,2.52530,2.52530,1.44300,0.46900,0.14480,1.29040,0.85080,105.77920,0.09950,0.19200,0.06790,0.08750,8.70620,0.00490,-0.11240
2023-12-31,273.80000,201.90000,71.90000,8.00000,51.80000,,60.20000,11.70000,-4.10000,7.60000,2.20000,5.40000,5.40000,,2.40000,24.10000,11.70000,130.40000,130.40000,0.01000,0.01000,2.03150,0.18350,0.22470,26.26010,4.27320,4.27320,2.77570,0.87660,0.16770,1.29260,0.83170,108.21040,0.55330,1.56750,0.33080,0.45180,7.54910,0.517,0.3706
2023-09-30,274.60000,201.20000,73.40000,10.30000,50.90000,,61.20000,12.20000,-5.40000,6.80000,3.80000,3.00000,3.00000,,-1.60000,23.60000,12.20000,129.60000,129.60000,-0.01000,-0.01000,2.29810,0.19720,0.24560,26.72980,4.44280,4.44280,2.47630,-0.58270,0.17260,1.34040,0.78030,115.33500,0.31470,0.87080,0.18860,0.25260,7.44420,0,-0.109
2023-06-30,256.90000,193.00000,63.90000,9.90000,47.30000,,57.20000,6.70000,-4.90000,1.80000,2.20000,-0.40000,-0.40000,,-2.70000,17.50000,6.70000,129.10000,129.10000,-0.02000,-0.02000,2.34280,0.19710,0.24550,24.87350,2.60800,2.60800,0.70070,-1.05100,0.16440,1.32280,0.76070,118.30670,-0.04230,-0.11930,-0.02560,-0.03400,7.40820,0.1836,0.0973
2023-03-31,231.80000,172.40000,59.40000,10.20000,47.80000,,58.90000,0.50000,-5.60000,-5.10000,0.70000,-5.80000,-5.80000,,-7.00000,11.30000,0.50000,128.10000,128.10000,-0.05000,-0.05000,2.40040,0.21180,0.26880,25.62550,0.21570,0.21570,-2.20020,-3.01980,0.14890,1.28660,0.65520,137.36840,-0.62290,-1.81590,-0.37250,-0.49090,7.35090,-0.20060,-0.26070
2022-12-31,249.29990,187.90000,61.40000,10.60000,46.20000,,57.30000,4.10000,-3.20000,0.90000,6.00000,-5.10000,-5.10000,0.20000,-8.30000,14.60000,4.10000,126.70000,126.70000,-0.07000,-0.07000,2.48760,0.21090,0.26720,24.62900,1.64460,1.64460,0.36100,-3.32930,0.16070,1.49720,0.75890,118.59210,-0.54470,-1.57940,-0.32870,-0.42980,7.43180,0.0518,-0.0329
2022-09-30,228.60000,173.70000,54.90000,9.60000,48.50000,,58.50000,-3.60000,-5.20000,-8.80000,-0.80000,-8.00000,-8.00000,,-8.00000,8.00000,-3.60000,127.20000,127.20000,-0.06000,-0.06000,2.81640,0.23830,0.31280,24.01580,-1.57480,-1.57480,-3.84950,-3.49960,0.14580,1.44390,0.75650,118.97640,-0.85520,-2.48680,-0.51020,-0.65150,7.42690,-0.0205,-0.1209
2022-06-30,224.20000,166.40000,57.80000,9.20000,44.50000,,59.70000,-1.90000,-2.90000,-4.80000,0.50000,-5.30000,-5.30000,0.90000,-4.70000,7.80000,-1.90000,126.40000,126.40000,-0.04000,-0.04000,2.74060,0.23850,0.31320,25.78060,-0.84750,-0.84750,-2.14090,-2.09630,0.14160,1.40780,0.71170,126.44960,-0.56500,-1.64950,-0.33470,-0.43020,7.46730,-0.1707,-0.2581
