Date,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-03-31,1.20680,0.68790,-1.89470,0.01070,-1.88400,-1.88400,-1.88400,-1.88400,-1.89470,-1.89470,2.42780,2.42780,-0.80000,-0.80000,32.04590,,,-7.50600,-7.50600,-7.27240,-7.50600,9.98420,-0.79830,-0.79830
2020-12-31,1.63240,0.62840,-2.26080,0.13230,-2.12840,-2.12840,-2.12840,-2.12840,-2.26080,-2.26080,2.19160,2.19160,-0.95000,-0.95000,14.27750,,,-13.56390,-13.56390,-12.61780,-13.56390,6.85060,-0.5883,-0.5883
2020-09-30,1.25590,0.39210,-1.64800,0.00850,-1.63940,-1.63940,-1.63940,-1.63940,-1.64800,-1.64800,2.22320,2.22320,-0.75000,-0.75000,29.65900,0.00310,0.00700,-9.37270,-9.37270,-9.02970,-9.34350,7.63690,-0.543,-0.543
2020-06-30,0.83250,0.63160,-1.46410,0.01830,-1.44580,-1.44580,-1.44580,-1.44580,-1.46410,-1.46410,2.12960,2.12960,-0.70000,-0.70000,22.21080,0.00610,0.01010,-11.89530,-11.89530,-11.29310,-11.82230,5.66060,-0.4655,-0.4655
2020-03-31,0.34440,0.79160,-1.13600,0.04510,-1.09090,-1.09090,-1.09090,-1.09090,-1.13600,-1.13600,2.12160,2.12160,-0.50000,-0.50000,28.67190,,,-8.80060,-8.80060,-8.49660,-8.80060,5.83420,-0.53050,-0.53050
2019-12-31,0.58380,0.64110,-1.22490,0.01800,-1.20690,-1.20690,-1.20690,-1.20690,-1.22490,-1.22490,1.86420,1.86420,-0.60000,-0.60000,18.26880,,,-9.55710,-9.55710,-9.03880,-9.55710,5.96330,-0.3547,-0.3547
2019-09-30,0.21980,0.53960,-0.75940,0.02340,-0.73610,-0.73610,-0.73610,-0.73610,-0.75940,-0.75940,1.85820,1.85820,-0.40000,-0.40000,10.56230,,,-15.91540,-15.91540,-14.40860,-15.91540,2.48890,-0.33,-0.33
2019-06-30,0.32930,0.60280,-0.93210,0.02640,-0.90570,-0.90570,-0.90570,-0.90570,-0.93210,-0.93210,1.85820,1.85820,-0.50000,-0.50000,11.94840,,,-17.66590,-17.66590,-16.18740,-17.66590,2.75900,-0.3981,-0.3981
2019-03-31,0.83560,0.57170,-1.40730,0.03110,-1.37620,-1.37620,-1.37620,-1.37620,-1.40730,-1.40730,1.85820,1.85820,-0.75000,-0.75000,10.95510,,,-23.83580,-23.83580,-21.66000,-23.83580,3.10720,-0.53600,-0.53600
2018-12-31,0.52000,0.40600,-0.92600,0.03590,-0.89100,-0.89100,-0.89100,-0.89100,-0.92600,-0.92600,1.85820,1.85820,-0.50000,-0.50000,18.15090,,,-12.87870,-12.87870,-12.17550,-12.87870,3.72320,-0.3906,-0.3906
2018-09-30,0.30370,0.36380,-0.66750,0.02730,-0.64020,-0.64020,-0.64020,-0.64020,-0.66750,-0.66750,1.85820,1.85820,-0.35000,-0.35000,,,,,,,,,-0.3227,-0.3227
2018-06-30,0.49260,0.34740,-0.84000,0.01910,-0.82090,-0.82090,-0.82090,-0.82090,-0.84000,-0.84000,1.85820,1.85820,-0.45000,-0.45000,,,,,,,,,-0.4051,-0.4051
2018-03-31,0.45710,0.44010,-0.89730,0.02090,-0.87630,-0.87630,-0.87630,-0.87630,-0.89730,-0.89730,1.85820,1.85820,-0.45000,-0.45000,,,,,,,,,-0.43530,-0.43530
2017-12-31,,,,,,,,,,,,,,0.00000,,,,,,,,,0,0
