Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,12.16100,12.16100,9.56200,3.27800,-0.67900,0.67200,-0.00700,,-0.00700,-0.00700,-0.00700,-0.81000,-0.67900,35.42440,35.42440,0.00000,0.00000,3.04300,,,100.00000,-5.58340,-5.58340,-0.05760,-0.05760,0.35290,2.42780,37.07010,-0.03020,-0.03020,-0.02030,-0.03020,0.65430,-0.2234,-0.2234
2024-06-30,13.85300,13.85300,10.80800,3.14500,-0.10000,0.56800,0.46800,,0.46800,0.46800,0.46800,-0.58400,-0.10000,35.29200,36.58980,0.01000,0.01000,2.07680,,,100.00000,-0.72190,-0.72190,3.37830,3.37830,0.32320,2.35080,38.28560,2.08620,2.08620,1.09190,2.08620,0.63330,0.029,0.0274
2024-03-31,10.68900,10.68900,9.74300,3.73700,-2.79100,0.05700,-2.73400,,-2.73400,-2.73400,-2.73400,-2.75900,-2.79100,35.25480,35.25480,-0.08000,-0.08000,1.91280,,,100.00000,-26.11100,-26.11100,-25.57770,-25.57770,0.24520,2.11750,42.50350,-12.96100,-12.96100,-6.27110,-12.96100,0.59830,-0.24960,-0.25020
2023-12-31,9.21100,9.21100,9.18300,3.22800,-3.20000,0.87400,-2.32600,0.01600,-2.34200,-2.34200,-2.34200,-3.33200,-3.20000,34.72640,34.72640,-0.06000,-0.06000,1.78980,,,100.00000,-34.74110,-34.74110,-25.25240,-25.42610,0.18230,2.46610,36.49440,-10.37520,-10.37520,-4.63490,-10.37520,0.64030,-0.1652,-0.1661
2023-09-30,8.87000,8.87000,8.97400,3.51900,-3.62300,0.40900,-3.21400,0.49600,-3.71000,-3.71000,-3.71000,-3.74400,-3.62300,34.87870,34.87870,-0.11000,-0.11000,1.91180,,,100.00000,-40.84560,-40.84560,-36.23450,-41.82640,0.16060,2.35340,38.24240,-15.38910,-15.38910,-6.71800,-15.38910,0.68650,-0.0496,-0.0501
2023-06-30,9.12400,9.12400,9.61000,3.10500,-3.59100,0.25600,-3.33500,0.00800,-3.34300,-3.34300,-3.34300,-4.00700,-3.59100,34.44980,34.44980,-0.10000,-0.10000,2.27440,,,100.00000,-39.35780,-39.35780,-36.55200,-36.63960,0.15530,2.43760,36.92130,-12.39020,-12.39020,-5.68890,-12.39020,0.78050,-0.1802,-0.1802
2023-03-31,8.87900,8.87900,9.27200,3.71500,-4.10800,0.22800,-3.88000,0.06000,-3.94000,-3.94000,-3.94000,-4.04700,-4.10800,34.41420,34.41420,-0.11000,-0.11000,2.19300,0.05920,0.25810,100.00000,-46.26650,-46.26650,-43.69860,-44.37440,0.12370,2.59320,34.70660,-13.46130,-13.46130,-5.48820,-12.66470,0.85050,-0.23230,-0.23230
2022-12-31,,,8.52500,5.19200,-13.71700,0.73100,2.77300,,2.77300,2.77300,2.77300,-13.61000,2.04200,33.72790,33.72790,0.13000,0.13000,2.39510,0.09210,0.28030,,,,,,,,,8.68130,8.68130,3.53600,7.88210,0.92820,0.8024,0.8022
2022-09-30,,,8.77100,4.46600,-13.23700,-0.41800,-13.65500,,-13.65500,-13.65500,-13.65500,-13.12500,-13.23700,34.35210,34.35210,-0.40000,-0.40000,3.13300,0.14080,0.36680,,,,,,,,,-48.49080,-48.49080,-28.07880,-41.66160,0.81970,-0.3791,-0.3792
2022-06-30,,,9.48800,4.06400,-13.55200,-0.57700,-14.12900,,-14.12900,-14.12900,-14.12900,-13.44300,-13.55200,34.29260,34.29260,-0.41000,-0.41000,3.98220,0.12950,0.25520,,,,,,,,,-35.08830,-35.08830,-22.61650,-30.54330,1.17220,-0.3014,-0.3024
2022-03-31,,,33.81200,3.51700,-37.32900,-0.08800,-37.41700,,-37.41700,-37.41700,-37.41700,-37.20900,-37.32900,31.86580,31.86580,-1.17000,-1.17000,5.49720,0.12280,0.19430,,,,,,,,,-71.09440,-71.09440,-50.40350,-62.36170,1.53550,-0.38080,-0.38780
2021-12-31,,,7.54900,2.83800,-10.38700,-0.23400,-10.62100,,-10.62100,-10.62100,-10.62100,-10.27800,-10.38700,28.80630,28.80630,-0.37000,-0.37000,9.35170,0.11630,0.15300,,,,,,,,,-15.97020,-15.97020,-12.43600,-14.11340,2.25780,-0.3667,-0.3668
2021-09-30,,,6.96500,2.89600,-9.86100,-0.42100,-10.28200,,-10.28200,-10.28200,-10.28200,-9.71200,-9.86100,29.38280,29.38280,-0.35000,-0.35000,11.85010,0.10480,0.13350,,,,,,,,,-13.56430,-13.56430,-11.11930,-12.14290,2.57980,-0.2333,-0.2344
2021-06-30,,,5.98500,2.85800,-8.84300,-0.31500,-9.15800,,-9.15800,-9.15800,-9.15800,-8.65900,-8.84300,29.07660,29.07660,-0.31000,-0.31000,19.99320,0.10610,0.11880,,,,,,,,,-10.80300,-10.80300,-9.17300,-9.65630,2.88510,-0.223,-0.2238
2021-03-31,,,5.88000,2.81500,-8.69500,-0.29600,-8.99100,,-8.99100,-8.99100,-8.99100,-8.51400,-8.69500,27.32540,27.32540,-0.33000,-0.33000,14.37440,0.07550,0.10890,,,,,,,,,-9.78560,-9.78560,-8.41550,-9.04650,3.16390,-0.29070,-0.29070
2020-12-31,,,6.56700,2.40300,-8.97000,0.05200,-8.91800,,-8.91800,-8.91800,-8.91800,-8.81400,-8.97000,20.35550,20.35550,-0.33000,-0.33000,11.75630,0.10590,0.14230,,,,,,,,,-12.76660,-12.76660,-10.43920,-11.41450,2.82200,-0.4438,-0.4456
2020-09-30,,,4.21800,2.29800,-6.51600,-0.08100,-6.59700,,-6.59700,-6.59700,-6.59700,-6.41600,-6.51600,21.37420,21.37420,-0.31000,-0.31000,17.91250,0.10370,0.12640,,,,,,,,,-8.44410,-8.44410,-7.14080,-7.56810,3.15980,-0.1187,-0.126
2020-06-30,,,3.89300,2.71700,-6.61000,0.14900,-6.46100,,-6.46100,-6.46100,-6.46100,-6.52300,-6.61000,17.69270,17.69270,-0.37000,-0.37000,13.04340,0.24050,0.31670,,,,,,,,,-20.86080,-20.86080,-14.59820,-15.84280,1.74750,-0.2845,-0.2845
