Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,other-income,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-02-28,614.09100,372.74700,241.34400,382.53800,,382.53800,-141.19400,36.77400,-104.42000,16.86300,-121.28300,,-125.64900,,-122.43900,-141.19400,-141.19400,169.69660,169.69660,-0.72000,-0.72000,2.48270,,,39.30100,-22.99240,-22.99240,-17.00400,-19.93830,0.09210,12.12900,13.97500,6.44010,,-3.12270,-1.88400,-3.06120,,1.271,1.271
2021-11-30,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,,
2021-08-31,1308.81100,642.04100,666.77000,634.33700,,634.33700,32.43300,35.34800,67.78100,18.97900,48.80200,,42.64200,,60.53000,32.43300,32.43300,168.13900,168.13900,0.36000,0.36000,,,,50.94470,2.47800,2.47800,5.17880,4.62480,,,,,,,,,,-2.65560,-2.65560
2021-05-31,1211.98600,578.84700,633.13900,703.70700,,703.70700,-70.56790,-25.06400,-95.63200,-29.32200,-66.31000,,-75.23400,,-45.46600,-70.56790,-70.56800,164.54600,164.54600,-0.29800,-0.27800,1.89380,,,52.23980,-5.82250,-5.82250,-7.89050,-3.75140,0.11940,18.56770,94.79750,0.94940,-1.49920,-1.52730,-0.74110,-1.49920,29.69190,1.9981,-0.3344
2021-02-28,1190.49800,539.49900,650.99900,549.52900,,549.52900,101.47000,65.63400,167.10400,46.97100,120.13300,,126.64200,,151.32600,101.47000,101.47000,168.97120,169.53160,0.90000,0.89000,2.00690,,,54.68290,8.52330,8.52330,14.03650,12.71120,0.12180,15.10530,95.88420,0.93860,,2.57300,1.29530,2.51040,,-0.0846,-0.0846
2020-11-30,887.68900,453.66300,434.02600,466.17300,,466.17290,-32.14690,62.52900,30.38200,6.81700,23.56500,,27.77900,,53.90200,-32.14690,-32.14690,161.33600,161.93100,0.33000,0.33000,1.98010,,,48.89390,-3.62140,-3.62140,3.42260,6.07220,0.09370,14.75950,74.04810,1.21540,,0.59110,0.29310,0.57670,,2.6726,3.075
2020-08-31,986.36600,464.86600,521.50000,371.19500,,371.19500,150.30500,62.81800,213.12300,59.12200,154.00100,,150.83400,,174.65200,184.51100,150.30500,158.93100,159.77000,1.10000,1.09000,1.57860,,,52.87080,15.23830,15.23830,21.60690,17.70660,0.13460,14.95080,28.79140,3.12590,,4.95900,2.05800,4.78980,,2.28180,1.87940
2020-05-31,798.47300,391.08000,407.39310,397.13810,,397.13820,10.25480,11.76300,22.01800,36.19400,-14.17600,,-15.17600,,13.19100,10.25480,10.25470,158.42960,159.53690,0.04000,0.05000,1.51510,0.03950,0.04110,51.02150,1.28430,1.28430,2.75750,1.65200,0.12180,12.48500,105.59020,0.85240,-0.52880,-0.54720,-0.23150,-0.50800,18.10150,0.6797,-1.1071
2020-02-29,923.22100,398.62800,524.59300,407.34000,,407.34000,117.25300,34.47000,151.72300,33.25500,118.46800,,117.22400,,137.71500,117.25300,117.25300,158.50350,159.52920,0.90000,0.90000,1.51750,0.03890,0.04040,56.82200,12.70040,12.70040,16.43410,14.91680,0.13900,12.16220,22.02450,4.08640,,4.17700,1.76490,3.87730,,0.2446,0.2446
2019-11-30,785.21100,358.96200,426.24900,400.95000,,400.95000,25.29900,33.92900,59.22800,14.07700,45.15100,,49.58300,,53.43700,25.29900,25.29900,158.42900,159.37500,0.34000,0.34000,1.46740,0.04080,0.04250,54.28470,3.22190,3.22190,7.54290,6.80540,0.12090,12.43850,17.43360,5.16240,,1.86440,0.76350,1.72590,,1.6655,2.262
2019-08-31,1071.77700,440.22900,631.54800,385.35200,,385.35200,246.19600,8.67100,254.86700,50.83600,204.03100,,203.22800,,208.99000,292.36400,246.19600,158.24600,159.66800,1.32000,1.31000,1.50300,0.03450,0.03570,58.92530,22.97080,22.97080,23.77990,19.49940,0.17660,14.85800,21.31580,4.22220,,7.91450,3.34900,7.36580,,2.45260,1.85610
2019-05-31,842.85100,371.24110,471.60990,394.68990,0.05200,394.63810,76.97190,-7.50900,69.46300,30.55500,38.90800,,37.83100,,43.24800,76.97190,76.97190,158.29400,159.03900,0.26000,0.28000,1.72770,0.03680,0.03820,55.95410,9.13230,9.13230,8.24140,5.13120,0.18140,12.78120,18.34520,4.90590,1.49820,1.56000,0.81420,1.44310,15.99680,5.0657,3.4818
2019-02-28,796.72200,337.52400,459.19800,363.41800,,363.41800,95.78000,30.65100,126.43100,29.46400,96.96700,,95.23300,,97.41100,95.78000,95.78000,157.11500,159.69000,0.62000,0.61000,1.62900,0.02390,0.02450,57.63590,12.02180,12.02180,15.86890,12.22650,0.18880,9.88530,30.86280,2.91610,,4.82140,2.25730,4.45100,,0,0
2018-11-30,597.07200,300.10500,296.96700,327.24400,1.72400,325.52000,-28.55300,0.64800,-27.90500,0.01100,-27.91600,,-26.34100,,-25.82600,-28.55300,-28.55300,158.69100,159.03100,-0.16000,-0.16000,1.60610,,,49.73720,-4.78220,-4.78220,-4.67360,-4.32540,0.14920,8.54000,23.31220,3.86060,,-1.40420,-0.65810,-1.33840,,0,0
2018-08-31,859.84600,367.39900,492.44700,332.96300,1.85100,331.11200,161.33500,-13.47500,147.86000,25.68400,122.17600,,121.12300,,123.23200,161.33500,161.33500,158.57400,159.19400,0.78000,0.77000,1.67880,,,57.27150,18.76330,18.76330,17.19610,14.33190,0.21710,10.11530,46.02050,1.95570,,6.18030,3.05770,6.02450,,0.00000,
2018-05-31,701.00090,299.46500,401.53590,344.95100,,344.95090,56.58500,23.65200,80.23710,16.14800,64.08900,,63.71900,,65.08200,56.58500,56.58500,158.16900,158.55700,0.41000,0.41000,1.68020,,,57.28040,8.07200,8.07200,11.44610,9.28420,0.17620,7.45400,146.83720,0.61290,3.17310,3.24430,1.60190,3.17310,12.68360,4.9265,3.6371
2018-02-28,618.08100,268.82300,349.25800,290.89100,,290.89100,58.36700,21.90200,80.26900,13.40900,66.86000,,66.60200,,68.37600,58.36700,58.36700,159.01400,159.01400,0.43000,0.43000,1.82640,,,56.50680,9.44330,9.44330,12.98680,11.06260,0.17290,6.37380,91.71700,0.98130,,3.28020,1.86320,3.20890,,0,0
2017-11-30,467.18300,227.25800,239.92500,252.99500,,252.99500,-13.07000,23.57800,10.50800,2.97300,7.53500,,7.75900,,4.27900,-13.07000,-13.07000,158.12000,158.32200,0.03000,0.03000,1.76340,,,51.35570,-2.79760,-2.79760,2.24920,0.91590,0.13830,6.53510,75.65720,1.18960,,0.42500,0.22980,0.41570,,0,0
2017-08-31,661.16500,270.19400,390.97100,229.89400,,229.89400,161.07700,24.93300,186.01000,26.87800,159.13200,,159.15700,,158.39300,161.07700,161.07700,157.98300,158.23400,1.00000,1.00000,1.87340,,,59.13370,24.36260,24.36260,28.13370,23.95670,0.20420,8.49640,113.00030,0.79650,,8.67660,4.91620,8.55670,,0.00000,
2017-05-31,486.35300,199.25700,287.09600,235.26000,,235.26000,51.83600,18.87900,70.71500,14.46000,56.25500,,55.90900,,55.41600,51.83600,51.83600,157.55130,157.98640,0.34000,0.35000,1.93420,,,59.03040,10.65810,10.65810,14.53990,11.39420,0.16630,6.27740,52.34670,1.71930,3.25040,3.29200,1.91140,3.25040,10.90800,3.9414,3.2899
2017-02-28,437.84900,183.55100,254.29800,196.78300,,196.78300,57.51500,19.75000,77.26500,10.58300,66.68200,,66.42200,,67.61900,57.51500,57.51500,157.60800,158.03900,0.43000,0.43000,2.03300,,,58.07890,13.13580,13.13580,17.64650,15.44350,0.16460,6.51630,50.33330,1.78810,,4.18410,2.49760,4.12270,,0,0
2016-11-30,341.23800,163.40800,177.83000,177.61600,,177.61600,0.21400,15.88400,16.09800,2.87000,13.22800,,12.38200,,10.36000,0.21400,0.21400,157.47100,157.86600,0.07000,0.07000,2.01900,,,52.11320,0.06270,0.06270,4.71750,3.03600,0.13280,5.41270,41.70590,2.15800,,0.80780,0.48180,0.79960,,0,0
2016-08-31,534.06900,203.37000,330.69900,178.11500,,178.11500,152.58400,14.04700,166.63100,22.71100,143.92000,,142.08300,,141.06200,152.58400,152.58400,157.44700,157.82900,0.90000,0.89000,2.13540,,,61.92070,28.57010,28.57010,31.20030,26.41270,0.21270,6.93170,62.45690,1.44100,,9.15060,5.65910,9.05430,,0.00000,
2016-05-31,394.86500,163.43300,231.43190,198.09900,,194.33900,37.09300,16.82700,53.92000,10.62200,43.29800,,42.09400,,42.01600,37.09300,37.09310,156.78240,157.39170,0.26000,0.26000,2.03590,,,58.61040,9.39380,9.39390,13.65530,10.64060,0.16770,5.98590,47.65450,1.88860,2.93410,2.96940,1.78760,2.93410,9.11240,3.2905,2.8896
2016-02-29,346.91200,145.04500,201.86700,159.57000,,159.57000,42.29700,16.12500,58.42200,8.51500,49.90700,,48.77000,,48.44200,42.29700,42.29700,156.93230,157.72150,0.31000,0.31000,2.09630,,,58.18970,12.19240,12.19240,16.84060,13.96380,0.16290,5.62120,62.28220,1.44500,,3.73200,2.28970,3.68290,,0,0
2015-11-30,278.08200,134.23500,143.84700,154.24600,,154.24600,-10.39900,17.82000,7.42100,0.45500,6.96600,,5.88000,,5.88300,-10.39900,-10.39900,147.07500,147.07500,0.04000,0.04000,1.79370,,,51.72830,-3.73960,-3.73960,2.66860,2.11560,0.13230,4.75080,58.10320,1.54900,,0.45810,0.27980,0.45170,,0,0
2015-08-31,458.48900,171.65100,286.83800,156.99200,,156.99200,129.84600,17.67500,147.52100,17.93900,129.58200,,128.58400,,128.54300,129.84600,129.84600,156.56240,157.01000,0.82000,0.82000,1.79550,,,62.56160,28.32040,28.32040,32.17550,28.03620,0.22040,6.60960,140.64080,0.63990,,10.34280,6.18120,10.19100,,0.00000,
2015-05-31,328.80800,137.24000,191.56800,167.50700,,167.50700,24.06100,17.73700,41.81600,4.48100,37.33500,0.00000,35.18600,0.00000,35.18600,71.44700,24.06100,155.52700,156.37300,0.23000,0.23000,1.85990,,,58.29720,7.31760,7.31760,12.71750,10.70110,0.16850,5.72240,42.11170,2.13720,2.87500,2.92130,1.80300,2.87500,7.82070,2.3926,2.05
2015-02-28,287.73300,126.01500,161.71800,129.81500,,129.81500,31.90300,16.31800,48.22100,6.33300,41.88800,,41.43500,,41.48300,31.90300,31.90300,155.99300,156.87500,0.27000,0.26000,1.94170,,,56.20420,11.08770,11.08770,16.75890,14.41720,0.16290,5.10390,70.52280,1.27620,,3.66170,2.34640,3.59970,,0,0
2014-11-30,236.24300,114.60000,121.64300,134.62000,,134.62000,-12.97700,16.81000,3.83000,1.22000,2.61000,,2.39000,0.00000,2.39000,-12.97700,-12.97700,156.54200,157.39500,0.02000,0.02000,1.92210,,,51.48940,-5.49310,-5.49310,1.62120,1.01170,0.13470,4.64530,40.59160,2.21720,,0.21180,0.13620,0.21010,,0,0
2014-08-31,393.98200,148.47000,245.51200,134.98000,,134.98000,110.53200,16.09000,126.61000,14.19000,112.42000,,112.36000,0.00000,112.36000,110.53200,110.53200,157.68400,158.55800,0.71000,0.71000,2.11770,,,62.31250,28.05510,28.05510,32.13600,28.51910,0.22370,6.16830,116.90860,0.76980,,9.78840,6.37850,9.71330,,0.00000,
2014-05-31,287.48700,113.83900,173.64800,142.90100,,142.90100,30.74700,20.39200,51.16900,7.28200,43.88700,0.00000,42.88200,0.00000,42.88200,30.74700,30.74700,156.86900,158.28500,0.27000,0.27000,2.14160,,,60.40970,10.69510,10.69510,17.79870,14.91620,0.17930,5.08980,41.67690,2.15950,4.18060,4.21660,2.67420,4.18050,6.50210,2.2828,2.2828
2014-02-28,254.40700,107.76000,146.64700,115.98000,,115.98000,30.66700,11.42000,42.08000,,42.08000,,42.08000,0.00000,42.08000,30.66700,30.66700,156.29700,158.37900,0.27000,0.27000,2.38420,,,57.63990,12.05430,12.05430,16.54040,16.54040,0.16750,4.60910,68.75860,1.30890,,4.28240,2.77080,4.24370,,0,0
2013-11-30,208.33000,97.47000,110.86000,110.19000,,110.19000,0.67000,3.60000,4.26000,,4.26000,,4.26600,0.00000,4.26600,0.67000,0.67000,155.83700,157.84500,0.03000,0.03000,2.29530,,,53.20890,0.32160,0.32160,2.04480,2.04770,0.14220,3.99470,31.95250,2.81670,,0.45640,0.29110,0.45200,,0,0
2013-08-31,388.66300,132.60000,256.06300,120.58000,,120.58000,135.48300,10.22000,145.69000,18.76000,126.93000,,126.47600,0.00000,126.47600,135.48300,135.48300,155.13600,157.10800,0.82000,0.81000,2.14880,,,65.87970,34.85870,34.85870,37.48490,32.54130,0.25810,6.04650,56.98870,1.57930,,13.78050,8.39910,13.64510,,0.00000,
2013-05-31,239.64500,94.10000,145.54500,121.19000,,121.19000,24.35500,7.59000,31.95000,2.35000,29.60000,0.00000,28.17700,0.00000,28.17700,24.35500,24.35500,155.71400,157.77500,0.18000,0.18000,2.18610,,,60.73990,10.16300,10.16300,13.33220,11.75780,0.17710,4.17480,40.61780,2.21580,3.28690,3.32240,2.08190,3.28690,,1.7976,1.4299
2013-02-28,218.47400,91.19000,127.28400,103.79000,,103.79000,23.49400,8.39000,31.88000,3.87000,28.01000,,28.00900,0.00000,28.00900,23.49400,23.49400,155.90800,158.34400,0.18000,0.18000,2.35500,,,58.25870,10.75370,10.75370,14.59210,12.82030,0.17280,4.26720,26.19590,3.43560,,3.36850,2.21520,3.33210,,0,0
2012-11-30,165.90600,80.67000,85.23600,112.08000,,112.08000,-26.84400,7.18000,-19.67000,-3.90000,-15.77000,,-15.76900,0.00000,-15.76900,-26.84400,-26.84400,155.85700,157.93100,-0.10000,-0.10000,2.34360,,,51.36640,-16.18020,-16.18020,-11.85610,-9.50480,0.13710,3.79450,39.78560,2.26210,,-1.98230,-1.30350,-1.95980,,0,0
2012-08-31,335.82900,118.21000,217.61900,116.05000,,116.05000,101.56900,7.73000,109.29000,13.03000,96.26000,,96.25900,-0.40700,95.85200,101.56900,101.56900,155.57700,157.25000,0.62000,0.61000,2.23990,,,64.79790,30.24430,30.24430,32.54340,28.54190,0.27200,5.70240,80.34190,1.12020,,12.20760,7.79780,12.11400,,0.00000,
2012-05-31,193.28800,78.25000,115.03800,105.62000,,105.62000,9.41800,8.06000,17.51000,1.25000,16.26000,0.00000,16.25000,0.00000,16.25000,9.41800,9.41800,154.97400,157.03600,0.10000,0.10000,2.04280,,,59.52780,4.87250,4.87250,9.05900,8.40710,0.17120,3.89890,50.99950,1.76470,2.35370,2.37470,1.43960,2.35370,,1.5875,1.1515
2012-02-29,174.46900,71.89000,102.57900,85.99000,,85.99000,16.58900,7.05000,23.63000,1.22000,22.41000,,22.41500,0.00000,22.41500,16.58900,16.58900,160.10700,160.10700,0.14000,0.14000,2.48650,,,58.78980,9.50830,9.50830,13.54400,12.84760,0.16440,3.72680,53.19180,1.69200,,3.12700,2.11200,3.10020,,0,0
2011-11-30,131.98100,61.16000,70.82100,74.80000,,74.80000,-3.97900,6.38000,2.39000,-0.92000,3.31000,,3.31400,0.00000,3.31400,-3.97900,-3.97900,154.70700,157.00000,0.02000,0.02000,2.64770,,,53.65170,-3.01480,-3.01480,1.81090,2.51100,0.13420,3.54960,45.82670,1.96390,,0.48650,0.33700,0.48210,,0,0
2011-08-31,271.98000,92.72000,179.26000,84.48000,,84.48000,94.78000,5.17000,99.93000,9.22000,90.71000,,90.70900,0.00000,90.70900,94.78000,94.78000,154.05200,156.49800,0.59000,0.58000,2.70390,,,65.90560,34.84820,34.84820,36.74170,33.35140,0.28070,5.31040,93.14380,0.96620,,13.45090,9.36130,13.32860,,0.00000,
2011-05-31,137.38600,56.69000,80.69600,68.74000,,68.74000,11.95600,2.88000,14.85000,0.53000,14.32000,-0.23000,14.30300,0.00000,14.30300,11.95600,11.95600,154.62800,154.62800,0.09250,0.09250,2.34470,,,58.74690,8.70250,8.70250,10.80900,10.41080,0.15910,3.14770,83.26420,1.08090,2.49090,2.56250,1.65660,2.49090,,1.3957,1.089
2011-02-28,132.51800,54.92000,77.59800,56.39000,,56.39000,21.20800,3.95000,25.15000,1.88000,23.27000,,23.27400,0.00000,23.27400,21.20800,21.20800,152.61600,155.16000,0.15250,0.15000,2.61680,,,58.55050,16.00390,16.00390,18.97860,17.56290,0.17040,3.17460,55.44690,1.62320,,4.38050,2.99200,4.24080,,0,0
2010-11-30,95.66000,44.59000,51.07000,53.11000,,53.11000,-2.04000,3.50000,1.45000,-0.29000,1.74000,0.08000,1.83600,0.00000,1.83600,-2.04000,-2.04000,146.88000,146.88000,0.01250,0.01250,2.61520,,,53.37650,-2.13250,-2.13250,1.51580,1.91930,0.13130,2.57150,39.52890,2.27680,-834.54540,0.36870,0.25190,0.35650,,0,0
2010-08-31,192.30800,66.42000,125.88800,59.96000,,59.96000,65.92800,2.40000,68.32000,6.11000,62.21000,0.15000,62.36100,0.00000,62.36100,65.92800,65.92800,152.10000,154.93600,0.41000,0.40250,2.89690,,,65.45750,34.28250,34.28250,35.52630,32.42770,0.28060,3.74200,92.90240,0.96880,-44543.57000,12.67890,9.10030,12.50150,,0.00000,
2010-05-31,86.58100,36.36000,50.22100,46.58000,,46.58000,3.64100,1.57000,5.22000,-0.73000,5.95000,0.07000,5.77300,0.00000,5.77300,3.64100,3.64100,151.53200,155.26800,0.03750,0.03750,2.74930,,,58.01500,4.20530,4.20530,6.02900,6.66770,0.14520,2.11890,45.09430,1.99580,1.35020,1.37260,0.96790,1.35020,,0.9138,0.7901
2010-02-28,89.16700,35.43000,53.73700,40.09000,,40.09000,13.64700,1.56000,15.20000,1.43000,13.77000,0.07000,13.84300,0.00000,13.84300,13.64700,13.64700,149.65600,153.81200,0.09250,0.09000,3.35010,,,60.25770,15.30500,15.30500,17.04670,15.52480,0.16590,2.55260,76.21110,1.18090,-8651.87500,3.38930,2.57590,3.33270,,0,0
2009-11-30,61.19500,27.82000,33.37500,34.28000,,34.28000,-0.90500,1.63000,0.72000,-0.29000,1.01000,0.08000,1.10700,0.00000,1.10700,-0.90500,-0.90500,147.60000,147.60000,0.00750,0.00750,3.25930,,,54.53060,-1.47890,-1.47890,1.17660,1.80900,0.11890,1.90940,30.14530,2.98550,-1383.75000,0.28520,0.21510,0.28020,,0,0
2009-08-31,149.36400,47.65000,101.71400,40.78000,,40.78000,60.93400,1.46000,62.39000,5.56000,56.83000,,57.06600,0.00000,57.06600,60.93400,60.93400,150.17200,155.28000,0.38000,0.36750,3.37060,,,68.09540,40.79560,40.79560,41.77040,38.20600,0.28310,3.48570,75.43640,1.19310,,14.23160,10.81550,13.98710,,0.00000,
2009-05-31,59.42600,25.79000,33.63600,31.16000,,31.16000,2.47600,0.80000,3.30000,0.42000,2.88000,0.00000,2.64000,0.00000,2.64000,2.47600,2.47600,149.63200,153.58000,0.01750,0.01750,2.95280,,,56.64190,4.16650,4.16650,5.55310,4.44250,0.12660,1.69890,38.84050,2.31720,0.75160,0.76700,0.56240,0.75160,,0.6328,0.5302
2009-02-28,65.44900,26.03000,39.41900,30.72000,,30.72000,8.69900,1.92000,10.61000,0.20000,10.41000,,10.40900,0.00000,10.40900,8.69900,8.69900,149.18400,153.09600,0.07000,0.06750,3.26480,,,60.21480,13.29130,13.29130,16.21110,15.90400,0.14880,1.79390,47.77300,1.88390,,3.10610,2.36720,3.04660,,0,0
