Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,2499.50000,2240.40000,259.10010,18.70000,91.90000,-1.00000,122.70000,136.40010,-11.00000,125.40000,33.70000,91.70000,91.70000,91.70000,184.20010,136.40010,118.20000,118.90000,0.78000,0.77000,1.47150,0.32680,0.51720,10.36610,5.45710,5.45710,5.01700,3.66870,0.42170,1.22600,1.23580,72.82460,5.03930,7.91400,1.54720,3.39240,,1.2268,0.8372
2024-06-30,2391.90000,2135.80000,256.09990,19.40000,80.10000,-10.10000,120.30000,135.79980,-15.70000,120.10000,20.50000,99.60000,99.60000,99.60000,180.79980,135.79980,118.80000,119.40000,0.84000,0.83000,1.47190,0.33040,0.52780,10.70700,5.67750,5.67750,5.02110,4.16410,0.40660,1.15270,1.25320,71.81490,5.52290,8.79700,1.69320,3.69790,,1.0301,0.7456
2024-03-31,2208.90000,1980.10000,228.79990,16.50000,65.20000,-4.80000,96.70000,132.09990,-16.50000,115.60000,13.90000,101.70000,101.70000,101.70000,175.69990,132.09990,119.00000,119.30000,0.85000,0.85000,1.42010,0.31260,0.48650,10.35810,5.98030,5.98030,5.23340,4.60410,0.38640,1.01070,1.20900,74.43980,5.94220,9.40970,1.77890,4.08450,,1.09890,0.76030
2023-12-31,2140.50000,1917.30000,223.20040,17.60000,75.70000,-1.50000,104.60000,118.60000,-14.50000,104.10000,19.90000,84.20000,84.20000,84.20000,161.90000,118.59970,120.10000,120.30000,0.71000,0.70000,1.40160,0.29250,0.44260,10.42750,5.54080,5.54070,4.86330,3.93370,0.36340,0.91040,1.18420,76.00280,4.76110,7.46120,1.42940,3.36840,,1.1396,0.8788
2023-09-30,2043.30000,1836.60000,206.70010,16.90000,56.90000,-5.60000,89.30000,117.40000,-18.30000,99.10000,18.90000,80.20000,80.20000,80.20000,156.80000,117.40000,119.30000,119.60000,0.67000,0.67000,1.42920,0.29860,0.45520,10.11600,5.74560,5.74560,4.85000,3.92500,0.35560,0.81230,1.27020,70.85300,4.61900,7.30950,1.39590,3.23990,,0.749,0.5268
2023-06-30,1939.40000,1754.80000,184.60000,14.30000,69.10000,-3.50000,96.80000,87.79990,-22.10000,65.70000,10.20000,55.50000,55.50000,55.50000,127.19990,87.79990,120.30000,120.30000,0.46000,0.46000,1.42940,0.29930,0.46610,9.51840,4.52720,4.52720,3.38760,2.86170,0.35260,0.74810,1.47940,60.83380,3.30240,5.37790,1.00900,2.31380,,1.0887,0.8264
2023-03-31,1837.80000,1673.80000,164.00000,12.10000,77.90000,-4.60000,104.60000,59.40000,-21.70000,37.70000,13.00000,24.70000,24.70000,24.70000,97.70000,59.40000,121.50000,121.60000,0.20000,0.20000,1.42770,0.30430,0.46830,8.92370,3.23210,3.23210,2.05140,1.34400,0.33610,0.69650,1.45230,61.96870,1.49200,2.47670,0.45170,1.03800,,0.59460,0.32240
2022-12-31,2042.60000,1856.40000,186.20020,14.50000,77.10000,-2.80000,104.60000,81.60000,-19.30000,62.30000,19.90000,42.40000,42.40000,42.40000,119.10000,81.59990,123.50000,123.60000,0.35000,0.35000,1.41630,0.30430,0.46860,9.11580,3.99490,3.99490,3.05000,2.07580,0.36290,0.78990,1.45960,61.65960,2.52730,4.20050,0.75340,1.75820,14.10400,0.8144,0.5551
2022-09-30,1923.30000,1755.60000,167.70010,11.60000,66.10000,-1.60000,89.30000,78.40020,-17.50000,60.90000,15.20000,45.70000,45.70000,45.70000,113.90010,78.40020,123.10000,123.20000,0.37000,0.37000,1.42920,0.32070,0.50490,8.71940,4.07630,4.07630,3.16640,2.37610,0.35960,0.75480,1.64450,54.72630,2.91140,5.12160,0.85450,1.97770,,0.6103,0.2942
2022-06-30,1717.20000,1567.30000,149.89990,8.80000,71.00000,2.50000,87.20000,62.69980,-13.10000,49.60000,14.00000,35.60000,35.60000,35.60000,98.59980,62.69980,124.00000,124.00000,0.29000,0.29000,1.45340,0.32450,0.52590,8.72930,3.65130,3.65130,2.88840,2.07310,0.33410,0.74360,1.40710,63.96230,2.32740,4.22600,0.69250,1.57210,,0.7024,0.5282
2022-03-31,1566.90000,1434.40000,132.50000,11.40000,65.70000,-4.80000,91.90000,40.60000,-9.80000,30.80000,9.00000,21.80000,21.80000,21.80000,76.50000,40.60000,124.60000,124.70000,0.17000,0.17000,1.50830,0.32480,0.52050,8.45620,2.59110,2.59110,1.96570,1.39130,0.32320,0.74140,1.25150,71.91270,1.44430,2.68410,0.44970,0.97520,,0.28310,0.15160
2021-12-31,1512.10000,1370.00000,142.10010,10.60000,65.50000,-7.40000,92.20000,49.90040,-8.30000,41.60000,9.70000,31.90000,31.90000,31.90000,84.70040,49.90020,126.70000,126.70000,0.25000,0.25000,1.52440,0.33680,0.54300,9.39750,3.30010,3.30010,2.75110,2.10960,0.32400,0.80730,1.19170,75.52480,2.18050,4.21510,0.68350,1.44610,11.73110,0.5072,0.397
2021-09-30,1467.40000,1342.00000,125.40000,10.00000,62.00000,3.90000,73.70000,51.70010,-7.80000,43.90000,8.70000,35.20000,35.20000,35.20000,82.30010,51.70010,125.40000,125.50000,0.28000,0.28000,1.67150,0.25990,0.38920,8.54570,3.52320,3.52320,2.99170,2.39880,0.36450,0.95450,1.26870,70.93770,2.39570,3.33740,0.87430,1.77290,,0.4577,0.3496
2021-06-30,1420.30000,1302.30000,118.00000,9.00000,58.80000,-2.20000,75.60000,42.40000,-7.60000,34.80000,8.50000,26.30000,26.30000,26.30000,73.00000,42.40000,127.60000,127.60000,0.21000,0.21000,1.71470,0.24920,0.38860,8.30810,2.98530,2.98530,2.45020,1.85170,0.37920,1.06320,1.29990,69.23470,1.84140,2.60450,0.70220,1.38250,,0.4469,0.3714
2021-03-31,1234.90000,1133.40000,101.50000,8.80000,58.80000,-4.60000,77.80000,23.70000,-8.00000,15.70000,5.20000,10.50000,10.50000,10.50000,54.00000,23.70000,128.90000,129.00000,0.08000,0.08000,1.77160,0.24980,0.39220,8.21930,1.91920,1.91920,1.27140,0.85030,0.34750,0.98250,1.27100,70.81060,0.74440,1.06320,0.29550,0.55840,10.98600,0.37830,0.28060
2020-12-31,1386.60000,1272.80000,113.80030,8.40000,59.40000,-4.50000,78.30000,35.49990,-9.10000,26.40000,6.30000,20.10000,20.10000,20.10000,66.29990,35.50000,129.10000,129.10000,0.15000,0.15000,1.73440,0.25650,0.41580,8.20710,2.56020,2.56020,1.90390,1.44960,0.37840,1.16610,1.26030,71.41060,1.42650,2.04890,0.54860,1.06060,10.91820,0.3849,0.2394
2020-09-30,1550.50000,1426.30000,124.20000,8.10000,56.90000,-3.70000,75.00000,49.20000,-8.90000,40.30000,9.90000,30.40000,30.40000,30.40000,80.40000,49.20000,129.10000,129.10000,0.24000,0.24000,1.66920,0.26440,0.41360,8.01030,3.17320,3.17320,2.59920,1.96070,0.40920,1.18350,1.37200,65.59760,2.17070,3.14180,0.80230,1.59670,,0.3254,0.2486
2020-06-30,1492.40000,1383.80000,108.60000,6.60000,58.00000,-7.30000,78.50000,30.10000,-8.90000,21.20000,7.90000,13.30000,13.30000,13.30000,61.40000,30.10000,129.10000,129.10000,0.10000,0.10000,1.61900,0.26690,0.42000,7.27690,2.01690,2.01690,1.42050,0.89120,0.39400,1.14730,1.30920,68.74230,0.97630,1.43960,0.35110,0.71570,10.55230,0.4999,0.4217
2020-03-31,1318.60000,1227.60000,91.00000,6.80000,56.40000,-8.00000,77.90000,13.10000,-10.80000,2.30000,5.50000,-3.20000,-3.20000,-3.20000,44.50000,13.10000,129.00000,129.00000,-0.02000,-0.02000,1.75860,0.29350,0.47200,6.90130,0.99350,0.99350,0.17440,-0.24270,0.37270,1.14470,1.33420,67.45560,-0.23900,-0.35720,-0.09050,-0.16880,10.37100,0.64570,0.55120
2019-12-31,1491.70000,1389.90000,101.79970,7.30000,57.10000,-19.60000,90.90000,10.89980,-11.30000,-0.40000,6.60000,-7.00000,-7.00000,-7.00000,44.29980,10.89980,131.00000,131.80000,-0.03000,-0.03000,1.74980,0.29190,0.51520,6.82440,0.73070,0.73070,-0.02680,-0.46930,0.41890,1.40080,1.40670,63.97800,-0.51610,-0.77210,-0.19660,-0.36550,10.53010,0.5281,0.4105
2019-09-30,1517.90000,1420.20000,97.70010,7.30000,53.40000,-11.50000,79.30000,18.40000,-12.00000,6.40000,13.30000,-6.90000,-6.90000,-6.90000,51.70000,18.40000,128.50000,128.50000,-0.05000,-0.05000,1.30820,0.06270,0.52780,6.43650,1.21220,1.21220,0.42160,-0.45460,0.42670,1.37400,1.48760,60.50200,-0.50550,-0.75900,-0.19400,-0.47380,10.63160,0.8569,0.7128
2019-06-30,1445.60000,1347.80000,97.79990,7.20000,60.70000,-10.50000,86.20000,11.60000,-12.60000,-1.00000,5.10000,-6.10000,-6.10000,-6.10000,45.80000,11.60000,131.10000,131.10000,-0.05000,-0.05000,1.82720,0.33120,0.56080,6.76540,0.80240,0.80240,-0.06920,-0.42200,0.39780,1.24120,1.40300,64.15050,-0.44460,-0.67550,-0.16790,-0.29730,10.68540,0.7106,0.5624
2019-03-31,1433.10000,1345.70000,87.40000,6.60000,56.10000,91.50000,-21.00000,108.40000,-13.60000,94.80000,4.50000,90.30000,90.30000,90.30000,142.90000,108.40000,135.70000,136.60000,0.67000,0.66000,1.81030,0.32810,0.58390,6.09870,7.56400,7.56400,6.61500,6.30100,0.38860,1.24810,1.37410,65.49510,6.48610,9.85490,2.44840,4.35810,10.57900,0.52200,1.20500
2018-12-31,1727.00000,1607.00000,120.00020,8.10000,59.60000,-16.90000,90.70000,29.30080,-9.20000,20.10000,-40.00000,60.10000,60.10000,60.10000,54.30080,29.30040,139.40000,140.60000,0.43000,0.43000,1.74260,0.32800,0.56890,6.94850,1.69660,1.69660,1.16390,3.48000,0.46200,1.47440,1.42540,63.14070,4.51100,7.06810,1.60790,3.03150,9.77480,-0.0141,-0.1205
2018-09-30,1711.30000,1599.10000,112.20010,7.90000,54.40000,-17.80000,83.70000,28.50000,-7.00000,21.50000,12.90000,8.60000,8.60000,8.60000,49.70000,28.50000,139.00000,140.30000,0.06000,0.06000,1.79320,0.21390,0.31940,6.55640,1.66540,1.66540,1.25640,0.50250,0.51610,1.50520,1.50680,59.72830,0.66740,0.75720,0.25930,0.52460,9.08740,0.3938,0.2176
2018-06-30,1695.20000,1590.40000,104.79990,6.80000,52.70000,-15.80000,79.00000,25.79990,-4.90000,20.90000,4.80000,16.10000,16.10000,16.10000,47.39990,25.79990,139.60000,140.70000,0.12000,0.11000,1.86520,0.21200,0.27540,6.18220,1.52190,1.52190,1.23290,0.94970,0.52770,1.57950,1.50400,59.83900,1.24770,1.41930,0.50120,0.98320,9.10010,-0.1067,-0.2869
2018-03-31,1499.70000,1406.20000,93.50000,6.00000,52.30000,-10.50000,70.80000,22.70000,-3.30000,19.40000,5.30000,14.10000,14.10000,14.10000,44.00000,22.70000,142.20000,143.50000,0.10000,0.10000,1.90570,0.10570,0.13800,6.23460,1.51360,1.51360,1.29360,0.94020,0.50390,1.51400,1.49000,60.40210,1.04010,1.07500,0.47380,0.93010,9.71130,-0.03760,-0.13310
2017-12-31,1570.20000,1468.60000,101.60030,6.90000,51.10000,-17.50000,77.70100,23.89950,-2.60000,21.30000,7.70000,13.60000,13.60000,13.60000,43.49950,23.89970,143.10000,145.20000,0.10000,0.09000,1.95550,0.10830,0.14920,6.47050,1.52210,1.52210,1.35650,0.86610,0.52970,1.78230,1.53150,58.76770,0.99260,1.02610,0.45880,0.88500,9.66290,0.303,0.1592
2017-09-30,1532.80000,1427.20000,105.60010,6.90000,48.00000,-3.90000,61.00000,44.60010,-2.30000,42.30000,7.50000,34.80000,34.80000,34.80000,64.00010,44.60010,143.70000,145.70000,0.24000,0.24000,2.00790,0.11320,0.15620,6.88940,2.90970,2.90970,2.75970,2.27040,0.53380,1.39420,2.09000,43.06240,2.56350,2.65300,1.21180,2.27350,9.44680,-0.0524,-0.2729
2017-06-30,1557.60000,1448.80000,108.79990,6.60000,50.40000,-8.00000,67.20000,41.60000,-2.60000,39.00000,4.40000,34.60000,34.60000,34.60000,60.70000,41.60000,143.40000,145.50000,0.24000,0.24000,1.97530,0.11970,0.16620,6.98510,2.67080,2.67080,2.50390,2.22140,0.54510,1.48460,2.12550,42.34210,2.61780,2.71310,1.21080,2.30450,9.39370,0.3769,0.213
2017-03-31,1482.10000,1379.60000,102.50000,5.80000,53.70000,-7.60000,69.40000,33.10000,-2.60000,30.50000,8.00000,22.50000,22.50000,22.50000,51.50000,33.10000,142.10000,144.00000,0.16000,0.16000,1.95310,0.12760,0.17850,6.91590,2.23330,2.23330,2.05790,1.51810,0.52660,1.44290,2.04120,44.09220,1.76650,1.83630,0.79940,1.54110,8.89460,0.24720,0.07430
2016-12-31,1623.70000,1511.80000,111.89990,6.70000,53.20000,-25.80000,88.19900,23.70060,5.60000,29.30000,8.40000,20.90000,20.90000,20.90000,44.00060,23.70030,141.80000,143.90000,0.15000,0.15000,1.88370,0.13220,0.19750,6.89170,1.45970,1.45960,1.80450,1.28720,0.57530,1.69750,2.04010,44.11590,1.68710,1.75620,0.74050,1.46410,8.79830,0.6043,0.4826
2016-09-30,1554.00000,1442.90000,111.10000,6.50000,51.50000,-1.00000,61.30000,49.79990,3.60000,53.40000,-0.20000,53.60000,53.60000,53.60000,68.29990,49.79990,140.80000,143.00000,0.38000,0.37000,1.87840,0.14450,0.22600,7.14930,3.20460,3.20460,3.43630,3.44920,0.55230,1.55220,2.03670,44.18920,4.42500,4.59890,1.90500,3.78560,8.60300,0.7582,0.6746
2016-06-30,1485.50000,1373.70000,111.80000,6.30000,54.40000,3.00000,60.00000,51.79990,-2.70000,49.10000,12.90000,36.20000,36.20000,36.20000,70.79990,51.79990,142.10000,144.10000,0.25000,0.25000,1.86210,0.15410,0.25450,7.52610,3.48700,3.48700,3.30530,2.43690,0.54610,1.51690,1.96860,45.71790,3.11510,3.24580,1.33080,2.63500,8.25940,-0.0322,-0.1559
2016-03-31,1353.30000,1260.50000,92.80010,5.40000,52.00000,-1.70000,61.40000,31.40000,-2.20000,29.20000,3.60000,25.60000,25.60000,25.60000,49.20000,31.40000,143.50000,145.20000,0.18000,0.18000,1.90410,0.17890,0.27950,6.85730,2.32030,2.32030,2.15770,1.89170,0.51620,1.47270,2.03200,44.29170,2.29000,2.39340,0.97640,1.88040,7.80110,-0.12600,-0.23550
2015-12-31,1514.90000,1413.60000,101.30000,8.80000,66.10000,-14.30000,77.20000,24.10000,-2.60000,23.80000,11.70000,12.10000,12.10000,12.10000,41.90000,24.10000,143.10000,145.20000,0.08000,0.08000,1.87400,0.18680,0.25640,6.75290,1.59090,1.59090,1.57110,0.79870,0.58000,1.77900,2.19110,41.07600,1.10910,1.16220,0.46320,0.90190,7.39810,0.6341,0.5278
2015-09-30,1408.50000,1307.40000,101.10000,5.30000,50.20000,-11.90000,69.70000,31.39990,-2.10000,29.30000,18.40000,10.90000,10.90000,10.90000,48.39990,31.39990,143.00000,145.30000,0.08000,0.08000,1.83800,0.17550,0.26140,7.17780,2.22930,2.22930,2.08020,0.77390,0.54100,1.54050,2.14710,41.91690,1.00340,1.05300,0.41870,0.82730,,0.2415,0.1962
2015-06-30,1417.30000,1320.00000,97.30010,5.20000,50.10000,-9.30000,66.90000,30.40000,-1.10000,29.30000,5.10000,24.20000,24.20000,24.20000,47.30000,30.40000,164.90000,166.90000,0.15000,0.14000,1.81400,0.17470,0.21170,6.86520,2.14490,2.14490,2.06730,1.70750,0.54000,1.61350,2.07660,43.33950,2.22320,2.33430,0.92200,1.83490,,0.2749,0.1627
2015-03-31,1298.50000,1207.10000,91.40000,6.20000,55.40000,-0.30000,64.20000,27.20000,-0.50000,26.70000,7.00000,19.70000,19.70000,19.70000,43.80000,27.20000,172.30000,174.30000,0.11000,0.11000,2.00940,,,7.03890,2.09470,2.09470,2.05620,1.51710,0.50340,1.60110,1.97730,45.51640,1.40580,1.46110,0.76380,1.40580,,0.20140,0.12910
2014-12-31,1424.30000,1319.80000,104.50000,5.00000,90.00000,,97.50000,7.00000,-1.31000,5.70000,10.10000,-4.40000,-4.40000,-4.40000,24.80000,7.00000,175.60000,175.60000,-0.03000,-0.03000,1.99580,,,7.33690,0.49150,0.49150,0.40020,-0.30890,0.55130,1.83560,2.02060,44.54190,-0.31540,-0.32830,-0.17030,-0.31540,8.18340,0.4649,0.3727
2014-09-30,1423.10000,1317.50000,105.60000,5.20000,48.80000,,56.60000,49.00000,-6.79000,42.20000,7.80000,34.40000,34.40000,34.40000,66.30000,49.00000,177.50000,179.60000,0.19000,0.19000,2.00520,,,7.42040,3.44320,3.44320,2.96540,2.41730,0.53370,1.69960,2.02520,44.44030,2.35680,2.52590,1.29020,2.35680,,0.5785,0.5192
2014-06-30,1471.50000,1366.60000,104.90000,5.60000,53.60000,,61.90000,43.00010,3.00000,46.00000,5.10000,40.90000,40.90000,40.90000,59.80010,43.00010,179.60000,182.00000,0.23000,0.22000,1.99330,,,7.12880,2.92220,2.92220,3.12610,2.77950,0.55040,1.74780,1.95340,46.07340,2.78500,2.98890,1.52990,2.78500,,0.3418,0.2277
