Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-06-30,20.67400,13.79500,6.87900,2.19400,16.51500,-1.84800,20.55700,-13.67800,1.46100,-12.21700,0.00500,-12.22200,-12.22200,-12.22300,-13.67800,-13.67800,40.74300,40.74300,-0.30000,-0.30000,2.42890,0.00010,0.00580,33.27370,-66.16040,-66.16040,-59.09360,-59.12260,0.21040,1.21840,73.86670,-20.23980,-22.54610,-12.44050,-20.23810,,0,0
2024-03-31,22.17500,14.10600,8.06900,1.85100,14.39700,-4.11200,20.36000,-12.29100,-0.75700,-13.04800,0.05200,-13.10000,-13.10000,-13.10000,-12.29100,-12.29100,43.66700,43.66700,-0.30000,-0.30000,2.61910,,0.00640,36.38780,-55.42730,-55.42730,-58.84110,-59.07550,0.20250,1.10460,81.48100,-18.62890,-20.62410,-11.96250,-18.62890,,0.00000,
2023-12-31,25.86910,17.07300,8.79610,4.45140,90.57890,4.80160,90.22870,-81.43260,-12.86290,-94.29260,0.00300,-94.29550,-94.29550,-94.29550,-81.43260,-81.43260,9.63170,9.63170,32.58000,32.58000,2.99500,0.00040,0.00770,34.00240,-314.78740,-314.78740,-364.49910,-364.51050,0.22490,1.50090,59.96500,-119.23460,-131.34910,-81.96260,-119.18790,,-1.7694,-1.781
2023-09-30,20.25000,11.20300,9.04700,1.81500,11.18700,-1.97600,14.97800,-5.93100,-1.24600,-7.17800,0.02500,-7.20300,-7.20300,-7.20400,-5.93100,-5.93100,4.80300,4.80300,-1.50000,-1.50000,0.44050,-0.32170,-0.25470,44.67650,-29.28890,-29.28890,-35.44690,-35.57530,0.34010,1.55450,57.89780,12.36350,10.10340,-12.09800,16.34110,,0.3291,0.3291
2023-06-30,16.65000,7.17800,9.47200,1.72200,13.26600,-3.29100,18.27900,-8.80700,-59.73900,-68.54800,0.02400,-68.57200,-68.57200,-68.57100,-8.80700,-8.80700,1.45000,1.45000,-47.30000,-47.30000,0.04220,,-0.03730,56.88890,-52.89490,-52.89490,-411.69970,-411.83790,0.10720,,,196.59220,196.59220,-44.13200,196.59220,-2.34490,-0.1799,-0.1799
2023-03-31,17.90200,8.47600,9.42600,1.53400,9.89700,1.12200,10.30900,-0.88300,-1.63600,-2.51900,0.01100,-2.53000,-2.53000,-2.53000,-0.88300,-0.88300,1.48800,1.48800,-1.70000,-1.70000,0.09310,,-0.04350,52.65330,-4.93240,-4.93240,-14.07110,-14.13250,0.11600,,,8.46880,8.46880,-1.63970,8.46880,-2.00840,-0.14920,-0.14920
2022-12-31,50.80030,24.91430,25.88600,4.97930,45.87210,2.31850,48.53270,-22.64680,-27.23420,-49.88100,0.01020,-49.89120,-49.89120,-36.09330,-22.64680,-22.64680,0.48270,0.48270,-78.76000,-78.76000,1.24690,0.36360,0.60240,50.95650,-44.58000,-44.58000,-98.19050,-71.04950,0.79060,5.23370,17.19630,-315.33080,-3525.37200,-77.64970,-200.68860,10.92500,-29.6459,-30.1554
2022-09-30,17.33200,8.96700,8.36500,1.57500,18.74600,-5.55200,25.87300,-17.50800,0.44800,-17.06000,-0.26200,-16.79800,-16.79800,-16.79800,-17.50800,-17.50800,0.70300,0.70300,-23.90000,-23.90000,0.06210,,-0.05100,48.26330,-101.01550,-101.01550,-98.43060,-96.91900,0.02890,,,65.92120,65.92120,-2.80160,65.92120,-1.71310,-0.5999,-0.5999
2022-06-30,,,,,,-0.46700,,-0.46700,8.93420,8.46710,,8.46710,8.46710,1.69340,-0.46700,-0.46700,14.87500,14.87500,0.11000,0.11000,0.12950,,-0.04590,,,,,,,,,-29.87550,-29.87550,1.41820,-29.87550,-1.90530,-0.0077,-0.0077
2022-03-31,,,,,,-0.35120,,-0.35120,9.13150,8.78030,,8.78030,8.78030,1.75610,-0.35120,-0.35120,14.87500,14.87500,0.12000,0.12000,0.20190,,-0.03680,,,,,,,,,-24.82430,-24.82430,1.47220,-24.82430,-2.37720,-0.01380,-0.01380
2021-12-31,,,,,,-0.30240,,-0.30240,9.46100,9.15870,,9.15870,9.15870,-31.72860,-0.30240,-0.30240,14.87500,14.87500,0.13000,0.13000,0.18050,,-0.01810,,,,,,,,,-20.74440,-20.74440,1.53630,-20.74440,-2.96810,-0.0958,-0.0958
2021-09-30,,,,,,-1.04250,,-1.04250,21.37760,20.33500,,20.33500,20.33500,4.06700,-1.04250,-1.04250,14.87500,14.87500,0.27000,0.27000,0.27300,,-0.00560,,,,,,,,,-38.14570,-38.14570,3.40910,-38.14570,-3.58400,-0.0371,-0.0371
2021-06-30,,,,,,-2.06170,,-2.06170,19.66460,17.60290,,17.60290,17.60290,3.52060,-2.06170,-2.06170,14.87500,14.87500,0.24000,0.24000,0.42810,,0.06000,,,,,,,,,352.16290,352.05880,2.94980,352.05810,0.21990,-0.0102,-0.0102
