Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,287.48200,185.10600,102.37600,78.29700,78.29700,24.07900,-1.60800,22.47100,4.93400,17.53700,17.53700,17.53400,24.07900,24.07900,31.14700,31.22700,0.56000,0.56000,0.20690,0.26080,8.37580,8.37580,7.81650,6.09920,0.16440,4.42470,4.42470,1.00270,3.50930,12.80750,-0.86720,-0.93720
2021-12-31,292.65890,280.44000,12.21890,76.12600,76.07100,-63.85210,-0.60900,-64.46100,-16.33600,-48.12500,-48.12500,-48.12700,-63.85210,-63.90710,31.21800,31.30700,-1.55000,-1.53000,0.19440,0.30350,-21.81790,-21.83670,-22.02600,-16.44470,0.14230,-11.19960,-11.19960,-2.34050,-9.02270,13.76320,-1.2566,-1.3132
2021-09-30,287.25400,187.58100,99.67300,73.18000,73.18000,26.49300,-0.02900,26.46400,6.28100,20.18300,20.18300,20.18000,26.49300,26.49300,31.24700,31.33700,0.65000,0.64000,0.01470,0.01490,9.22290,9.22290,9.21280,7.02510,0.13400,4.08340,4.08340,0.94170,4.02350,15.85890,0.5309,0.7545
2021-06-30,279.18100,167.22100,111.96000,81.86600,81.90100,30.05900,,30.05900,8.11800,21.94100,21.94100,21.93900,30.09400,30.09400,31.24000,31.31000,0.70000,0.70000,0.01580,0.01610,10.76690,10.77940,10.76690,7.85830,0.11920,4.56300,4.56300,0.93700,4.49090,15.37760,6.2533,6.1958
2021-03-31,262.75700,143.96300,118.79400,82.42300,82.44300,36.35100,,36.35100,9.94300,26.40800,26.40800,26.40500,36.37100,36.37100,31.20800,31.27700,0.85000,0.84000,0.01750,0.01780,13.83450,13.84210,13.83450,10.04920,0.15300,5.80820,5.80820,1.53760,5.70670,14.56510,1.95880,1.92060
2020-12-31,273.12600,233.94000,39.18600,66.09000,66.08990,-26.90390,,-26.99900,-9.32400,-17.67500,-17.67500,-17.67700,-26.90390,-26.90400,31.88400,31.97200,-0.54000,-0.53000,0.01850,0.15100,-9.85040,-9.85040,-9.88520,-6.47210,0.15530,-3.93420,-3.93420,-1.00500,-3.86150,14.42860,-4.5638,-4.6405
2020-09-30,311.66500,238.47700,73.18800,76.98000,76.98000,-3.79200,,-3.79200,-0.62300,-3.16900,-3.16900,-3.17200,-3.79200,-3.79200,31.65900,31.65900,-0.10000,-0.10000,0.01820,0.01860,-1.21670,-1.21670,-1.21670,-1.01780,0.15200,-0.66750,-0.66750,-0.15460,-0.65530,15.15170,-0.4508,-0.5901
2020-06-30,252.70400,151.34500,101.35900,73.92100,73.92100,27.43800,,27.43800,7.55600,19.88200,19.88200,19.88000,27.43800,27.43800,32.10200,32.17000,0.62000,0.62000,0.01710,0.01740,10.85780,10.85780,10.85780,7.86690,0.12350,3.76770,3.76770,0.97130,3.70320,16.56680,4.538,4.3646
2020-03-31,235.27500,135.04800,100.22700,72.64300,72.64300,27.58400,,27.58400,7.51700,20.06700,20.06700,20.06400,27.58400,27.58400,32.59100,32.73100,0.62000,0.61000,0.01900,0.01930,11.72420,11.72420,11.72420,8.52790,0.15220,4.05980,4.05980,1.29840,3.98280,15.26290,1.39450,1.25110
2019-12-31,239.40200,244.44500,-5.04300,64.01000,64.01000,-69.05300,,-69.05300,-17.98000,-51.07300,-51.07300,-51.07500,-69.05300,-69.05300,33.89300,34.23300,-1.48000,-1.45000,0.01970,0.20310,-28.84390,-28.84390,-28.84400,-21.33440,0.13920,-10.34070,-10.34070,-2.96960,-10.13700,15.13270,0.8034,0.7598
2019-09-30,229.64100,132.57100,97.07000,69.17400,69.17400,27.89600,,27.89600,7.75000,20.14600,20.14600,20.14300,27.89600,27.89600,33.64900,33.93000,0.60000,0.59000,0.01780,0.02110,12.14770,12.14770,12.14770,8.77150,0.12550,3.54070,3.54070,1.10130,3.47780,17.13230,0.0502,-0.004
2019-06-30,233.72200,113.29600,120.42600,69.49600,69.49600,50.93000,,50.93000,13.63700,37.29300,37.29300,37.29100,50.93000,50.93000,34.31100,34.61200,1.09000,1.08000,0.01850,0.06410,21.79090,21.79090,21.79090,15.95530,0.11320,6.58810,6.58810,1.80670,6.46630,16.57100,0.7243,0.6734
2019-03-31,236.58600,113.09400,123.49200,69.74800,69.74800,53.74400,,53.74400,13.59600,40.14800,40.14800,40.14500,53.74400,53.74400,34.74100,35.20600,1.16000,1.14000,0.02000,0.10080,22.71650,22.71650,22.71650,16.96850,0.13930,7.44790,7.44790,2.36460,7.29860,15.56960,0.89330,0.71270
2018-12-31,216.37300,162.74000,53.63300,64.87400,64.87400,-11.24090,,-11.24100,-4.77300,-6.46800,-6.46800,-6.47000,-11.24090,-11.24100,34.85600,35.78600,-0.18000,-0.18000,0.02220,0.22770,-5.19520,-5.19520,-5.19520,-2.99020,0.11640,-1.28940,-1.28940,-0.34800,-1.26070,14.42180,0.1811,0.1641
2018-09-30,206.15500,85.94700,120.20800,69.04100,69.04100,51.16700,,51.16700,13.78700,37.38000,37.38000,37.37700,51.16700,51.16700,34.86100,35.91900,1.07000,1.04000,0.02170,0.07930,24.81970,24.81970,24.81970,18.13050,0.11960,7.03920,7.03920,2.16910,6.88670,15.20120,1.807,1.7495
2018-06-30,209.78800,89.84200,119.94600,58.69800,58.69800,61.24800,,61.24800,15.16400,46.08400,46.08400,46.08200,61.24800,61.24800,34.90900,35.58900,1.32000,1.29000,0.02410,0.03070,29.19520,29.19520,29.19520,21.96600,0.12260,9.36530,9.36530,2.69300,9.13990,14.11080,2.9745,2.8985
2018-03-31,191.50000,75.92600,115.57400,63.87500,63.87500,51.69900,,51.69900,11.64400,40.05500,40.05500,40.05200,51.69900,51.69900,34.83900,35.66000,1.15000,1.12000,0.02620,0.02720,26.99690,26.99690,26.99690,20.91490,0.14780,8.61220,8.61220,3.09140,8.38680,13.28380,1.46740,1.43080
2017-12-31,201.31200,83.29900,118.01300,59.42200,59.42200,58.59100,,58.59100,22.19500,36.39600,36.39600,36.39400,58.59100,58.59100,34.84100,35.80900,1.05000,1.03000,0.02840,0.11270,29.10460,29.10460,29.10460,18.07840,0.13840,8.27200,8.27200,2.50140,8.03700,12.66700,-1.1937,-1.2199
2017-09-30,190.24300,116.37500,73.86800,57.26900,57.26900,16.59900,,16.59900,6.63500,9.96400,9.96400,9.96100,16.59900,16.59900,34.68600,35.61500,0.29000,0.28000,0.03050,0.03150,8.72520,8.72520,8.72520,5.23590,0.10240,2.36920,2.36920,0.53650,2.29700,12.21130,4.1155,4.0897
2017-06-30,185.48700,80.18400,105.30300,57.38000,57.38000,47.92300,,47.92300,18.54700,29.37600,29.37600,29.37400,47.92300,47.92300,34.95900,35.95800,0.84000,0.82000,0.03130,0.03230,25.83630,25.83630,25.83630,15.83620,0.13540,6.97650,6.97650,2.14410,6.75820,12.09240,1.9303,1.8885
2017-03-31,174.87400,70.57000,104.30400,56.93300,56.93300,47.37100,,47.37100,16.17200,31.19900,31.19900,31.19600,47.37100,47.37100,35.14000,36.18000,0.89000,0.86000,0.03380,0.03500,27.08870,27.08870,27.08870,17.83910,0.16490,7.82390,7.82390,2.94210,7.55910,11.36960,1.99000,1.95550
2016-12-31,178.60500,101.48100,77.12400,54.39700,54.39700,22.72710,,22.72700,9.07200,13.65500,13.65500,13.65400,22.72710,22.72700,34.91900,35.65000,0.39000,0.39000,0.03890,0.04050,12.72480,12.72470,12.72470,7.64480,0.16850,3.67870,3.67870,1.28820,3.53560,10.58970,-1.5954,-1.6568
2016-09-30,172.43600,73.54800,98.88800,54.72500,54.72500,44.16300,,44.16300,17.28100,26.88200,26.88200,26.87900,44.16300,44.16300,35.04200,35.72300,0.77000,0.75000,0.03960,0.04120,25.61130,25.61130,25.61120,15.58780,0.13970,7.20190,7.20190,2.17810,6.91660,10.65740,0.7189,0.6527
2016-06-30,169.80200,60.08300,109.71900,54.82500,54.82500,54.89400,,54.89400,21.24700,33.64700,33.64700,33.64400,54.89400,54.89400,35.06200,35.64900,0.96000,0.94000,0.04290,0.04640,32.32820,32.32820,32.32820,19.81370,0.14770,9.57610,9.57610,2.92710,9.16500,10.02060,3.0529,2.9995
2016-03-31,164.44600,66.11700,98.32900,57.23000,57.23000,41.09900,,41.09900,15.87300,25.22600,25.22600,25.22300,41.09900,41.09900,34.52700,35.59400,0.73000,0.71000,0.06840,0.07340,24.99240,24.99240,24.99240,15.33820,0.15980,8.02620,8.02620,2.45150,7.47720,9.03150,1.22880,1.18020
2015-12-31,162.10000,60.59100,101.50900,53.62900,53.62900,47.88000,,47.88000,18.72800,29.15200,29.15200,29.15000,47.88000,47.88000,34.79900,35.88400,0.83000,0.82000,0.07580,0.08210,29.53730,29.53730,29.53730,17.98270,0.16320,9.94640,9.94640,2.93410,9.19210,8.34780,-0.5891,-0.4691
2015-09-30,157.04300,53.85400,103.18900,55.28900,55.28900,47.90000,,47.90000,17.60200,30.29800,30.29800,30.29500,47.90000,47.90000,34.91100,35.99900,0.87000,0.84000,0.07920,0.09910,30.50120,30.50120,30.50120,19.29090,0.14560,10.70780,10.70780,2.80960,9.86010,7.94190,0.9348,0.6909
2015-06-30,123.59100,39.70400,83.88700,42.66700,42.66700,41.22000,,41.22000,16.51600,24.70400,24.70400,24.70100,41.22000,41.22000,35.01900,36.00200,0.71000,0.69000,0.08790,0.10700,33.35190,33.35190,33.35190,19.98610,0.11800,9.67540,9.67540,2.35870,8.82510,7.15300,4.0836,4.0887
2015-03-31,103.81000,33.59000,70.22000,32.19700,32.19700,38.02300,,38.02300,15.69300,22.33000,22.33000,22.32800,38.02300,38.02300,34.57800,36.08100,0.65000,0.62000,0.11620,0.16240,36.62750,36.62750,36.62750,21.50850,0.10730,9.23030,9.23030,2.30880,8.15760,6.80380,1.68130,1.47170
2014-12-31,104.48200,34.59000,69.89200,32.96600,32.96600,36.92600,,36.92600,15.95400,20.97200,20.97200,20.97000,37.85100,36.92600,33.56900,35.15000,0.62000,0.60000,0.12270,0.16690,35.34200,35.34200,35.34200,20.07040,0.11460,10.49040,9.57990,2.30010,8.40470,6.41940,-0.3374,-0.5541
2014-09-30,103.50000,34.18100,69.31900,32.16700,32.16700,37.15200,,37.15200,15.81100,21.34100,21.34100,21.33800,37.97900,37.15200,33.43200,34.81200,0.64000,0.61000,0.14000,0.19380,35.89570,35.89570,35.89570,20.61640,0.11010,11.28320,11.28320,2.26970,9.70330,5.51600,1.0548,1.0409
2014-06-30,86.98900,27.67900,59.31000,28.90100,28.90100,30.40900,,30.40900,13.28300,17.12600,17.12600,17.12300,31.18800,30.40900,33.96800,35.17400,0.50000,0.49000,0.14820,0.19820,34.95730,34.95730,34.95730,19.68410,0.09150,9.61590,9.61590,1.80200,8.19100,5.09030,1.954,1.944
2014-03-31,74.30500,26.82500,47.48000,24.36300,24.36300,23.11700,,23.11700,9.56800,13.54900,13.54900,13.54400,23.89600,23.11700,33.42200,35.64100,0.41000,0.38000,0.17840,0.23460,31.11100,31.11100,31.11100,18.22760,0.08240,7.92410,7.92410,1.50310,6.51060,4.91670,0.83770,0.81710
2013-12-31,77.58000,28.59800,48.98200,22.98900,22.98900,25.99300,,25.99300,10.41100,15.58200,15.58200,15.57700,26.77900,25.99300,35.86600,37.77600,0.44000,0.43000,0.17500,0.29720,33.50480,33.50480,33.50480,20.07860,0.08430,8.87310,8.87310,1.69350,7.32070,4.96550,-1.0069,-1.012
2013-09-30,78.36800,28.33500,50.03300,24.92000,24.92000,25.11300,,25.11300,10.70600,14.40700,14.40700,14.39300,26.13700,25.11300,33.65800,35.61100,0.43000,0.40000,0.18330,0.35800,32.04500,32.04500,32.04500,18.36590,0.08060,8.65800,8.65800,1.48170,7.07060,4.73930,0.1476,0.1393
2013-06-30,77.75600,25.19900,52.55700,22.86900,22.86900,29.68800,,29.68800,12.65900,17.02900,17.02900,17.02400,30.18100,29.68800,36.37800,38.31400,0.47000,0.44000,0.19370,0.39990,38.18100,38.18100,38.18100,21.89410,0.07760,10.91410,10.91410,1.69980,8.80030,4.42040,1.4347,1.4225
2013-03-31,67.45500,26.48300,40.97200,21.21000,21.21000,19.76200,,19.76200,7.80300,11.95900,11.95900,11.95400,20.05300,19.76200,39.91700,41.19900,0.30000,0.29000,0.10340,0.27260,29.29660,29.29660,29.29660,17.72150,0.07000,6.94710,6.94710,1.24040,6.22870,4.23250,3.57960,3.56970
2012-12-31,75.22700,34.27500,40.95200,31.58800,31.58800,9.36400,,9.36400,4.95800,4.40600,4.40600,4.40100,9.58000,9.36400,39.61400,40.61600,0.11000,0.12000,0.11010,0.28260,12.44760,12.44760,12.44770,5.85030,0.08130,2.69460,2.69460,0.47590,2.39800,4.00070,-0.0735,-0.0819
2012-09-30,74.53700,36.30100,38.23600,24.26200,24.26200,13.97400,,13.97400,5.71800,8.25600,8.25600,8.23300,14.16300,13.97400,39.67900,40.45000,0.21000,0.20000,0.11030,0.29990,18.74770,18.74770,18.74770,11.04550,0.07610,4.97310,4.97310,0.84250,4.42440,4.06190,0.3181,0.3148
2012-06-30,59.92800,29.43700,30.49100,17.49900,17.49900,12.99200,,12.99200,5.21500,7.77700,7.77700,7.77200,13.22100,12.99200,39.66800,40.37700,0.20000,0.19000,0.11470,0.30050,21.67940,21.67940,21.67940,12.96890,0.05370,4.80770,4.80770,0.69680,4.25630,4.02680,0.9141,0.897
2012-03-31,60.24700,26.17400,34.07300,17.84400,17.84400,16.22900,,16.22900,6.35600,9.87300,9.87300,9.61900,16.43100,16.22900,39.38800,40.54400,0.24000,0.24000,0.11990,0.31940,26.93750,26.93750,26.93740,15.96590,0.06430,6.30570,6.30570,1.05410,5.54980,3.90290,2.34990,2.31230
2011-12-31,58.44300,42.92900,15.51400,19.23600,19.23600,-3.72200,,-3.72200,-1.40900,-2.31300,-2.31300,-2.31800,-3.44400,-3.72200,39.18400,40.44200,-0.05000,-0.05000,0.12630,0.31450,-6.36860,-6.36860,-6.36860,-3.96630,0.06540,-1.54200,-1.54200,-0.25870,-1.34720,3.74250,-0.3018,-0.321
2011-09-30,49.41300,29.34300,20.07000,18.82700,18.82700,1.24300,,1.24300,0.26800,0.97500,0.97500,0.97000,0.41900,1.24300,39.19000,40.33000,0.02000,0.02000,0.12320,0.36300,2.51550,2.51550,2.51550,1.96300,0.05110,0.62120,0.62120,0.10080,0.54470,3.92430,-1.7253,-1.7402
2011-06-30,53.67200,25.85200,27.82000,14.69900,14.69900,13.12100,,13.12100,5.57200,7.54900,7.54900,7.54400,14.17000,13.12100,39.18700,40.64500,0.19000,0.19000,0.12420,0.28460,24.44660,24.44660,24.44660,14.05580,0.05990,4.77170,4.77160,0.84180,4.17920,3.95620,1.8772,1.8634
2011-03-31,64.33300,26.18500,38.14800,15.07200,15.07200,23.07600,,23.07600,9.17800,13.89800,13.89800,13.89300,23.41500,23.07600,39.38800,40.83800,0.35000,0.34000,0.13360,0.33320,35.86960,35.86960,35.86960,21.59550,0.07640,9.25660,9.25660,1.64970,8.01940,3.81190,2.93370,2.92400
2010-12-31,68.10800,35.49800,32.61000,20.65900,20.65900,11.95100,,11.95100,5.75500,6.19600,6.19600,6.19100,11.50000,11.95100,39.11300,40.57900,0.17000,0.15000,0.14210,0.33040,17.54710,17.54710,17.54710,9.09000,0.08470,4.43240,4.43240,0.77080,3.80230,3.54910,-3.3742,-3.3769
2010-09-30,70.73500,29.37000,41.36500,20.05300,20.05300,21.31200,,21.31200,8.23500,13.07700,13.07700,13.07200,22.11400,21.31200,39.16700,40.27600,0.33000,0.32000,0.14510,0.34840,30.12940,30.12940,30.12940,18.48020,0.08970,9.43240,9.43230,1.65740,8.06380,3.53980,0.8764,0.8693
2010-06-30,55.86000,24.83500,31.02500,13.38900,13.38900,17.63600,,17.63600,6.86900,10.76700,10.76700,10.76200,18.18300,17.63600,39.16700,40.44600,0.27000,0.27000,0.16200,0.37600,31.57180,31.57180,31.57180,19.26600,0.07010,8.71090,8.71080,1.35130,7.29960,3.15590,1.0324,1.0044
2010-03-31,45.22000,23.65200,21.56800,10.18900,10.18900,11.37900,,11.37900,4.43500,6.94400,6.94400,6.93900,11.85700,11.37900,38.88900,40.43400,0.18000,0.17000,0.17470,0.43370,25.16370,25.16370,25.16360,15.34500,0.06150,6.05700,6.05690,0.94400,4.99890,2.92720,1.36530,1.36170
2009-12-31,53.99180,37.43750,16.55440,21.55680,21.55680,-5.00250,,-5.00250,-2.19860,-2.80390,-2.80390,-2.80840,-3.13060,-5.00250,37.61800,40.79000,-0.08000,-0.07000,0.17860,0.39660,-9.26530,-9.26530,-9.26520,-5.20160,0.07960,-2.47530,-2.47530,-0.41340,-2.03320,2.99870,-1.3947,-1.4007
2009-09-30,60.98310,23.76870,37.21430,18.67470,18.67480,18.53960,,18.53960,7.02510,11.51450,11.51450,11.50950,18.92090,18.53960,37.62500,40.67150,0.31000,0.28000,0.16460,0.35670,30.40120,30.40120,30.40120,18.87330,0.08720,9.07410,9.07410,1.64730,7.58060,3.37090,-0.666,-0.6695
2009-06-30,47.54930,24.50620,23.04320,10.59920,10.59920,12.44400,,12.44400,4.80540,7.63860,7.63860,7.63170,12.80730,12.44400,37.61720,40.52970,0.20000,0.19000,0.17400,0.38460,26.17070,26.17070,26.17070,16.05010,0.06660,6.43570,6.43560,1.06980,5.31590,3.15530,1.0062,0.9994
2009-03-31,48.11780,20.42070,27.69710,7.51520,7.51520,20.18190,,20.18190,7.74410,12.43780,12.43780,12.42720,20.46740,20.18190,37.56130,39.92190,0.33000,0.31000,0.18620,0.22880,41.94270,41.94270,41.94270,25.82660,0.07740,11.38380,11.38370,2.00130,9.26400,2.90450,1.56480,1.56250
