,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-01,2024-09-30,$-3.70,$-3.39
1,2024-08-12,2024-06-30,$-8.00,$-4.00
2,2024-04-29,2024-03-31,$-10.25,$-5.00
3,2024-03-08,2023-12-31,$-7.75,$-5.75
4,2023-11-06,2023-09-30,$-11.75,$-7.50
5,2023-07-31,2023-06-30,$-15.00,$-10.25
6,2023-04-28,2023-03-31,$-14.00,$-12.75
7,2023-03-09,2022-12-31,$-14.25,$-13.75
8,2022-11-08,2022-09-30,$-17.00,$-13.50
9,2022-07-29,2022-06-30,$-17.25,$-16.75
10,2022-04-29,2022-03-31,--,$-16.75
11,2022-02-17,2021-12-31,$-14.00,$-13.25
12,2021-11-04,2021-09-30,$-14.00,$-12.50
13,2021-08-05,2021-06-30,$-13.50,$-12.25
14,2021-05-04,2021-03-31,$-11.50,$-13.25
15,2020-12-11,2020-09-30,--,$-1381.25
