Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,90.76300,28.35500,62.40800,15.11100,,49.36200,13.04600,310.10600,323.15200,0.19900,322.95300,322.95300,,320.16400,82.56100,13.04600,52.40000,52.55300,6.09000,6.07000,0.10190,0.11340,14.37370,14.37370,356.03940,352.74730,0.02900,13.03850,12.17810,10.32760,10.93730,50.64700,0.7099,22.158
2024-06-30,115.67100,35.39900,80.27200,12.71300,-18.42600,71.57800,8.69400,229.83200,238.52600,0.28100,238.24500,238.24500,,235.45600,58.81600,8.69400,52.38830,52.82730,4.48000,4.44000,0.39340,0.64850,7.51610,7.51610,206.21070,203.55660,0.02860,11.03450,10.20720,5.88900,6.19180,43.55150,1.2518,13.5038
2024-03-31,122.09100,37.28200,84.80900,11.07200,-70.66300,124.88500,-40.07600,16.77600,-23.30000,0.25200,-23.55200,-23.55200,,-26.34100,4.89300,-40.07600,52.35480,52.35480,-0.52000,-0.52000,0.42430,0.73690,-32.82470,-32.82470,-19.08410,-21.57490,0.03140,-1.20840,-1.10890,-0.60500,-0.63840,40.59760,0.76310,2.24250
2023-12-31,124.66600,38.21800,86.44800,14.93200,,40.24900,46.19900,151.45900,197.65800,1.23400,196.42400,196.42400,,193.63500,94.37200,46.19900,52.36480,52.40530,3.69000,3.69000,0.42780,0.74750,37.05820,37.05820,158.55000,155.32300,0.03070,9.81850,9.02870,4.83640,5.16660,41.58150,0.8831,12.7054
2023-09-30,144.75900,41.52900,103.23000,11.25900,,64.08000,39.15000,9.72800,48.87800,0.23600,48.64200,48.64200,,45.85300,92.98200,39.15000,52.32200,52.35000,0.87000,0.87000,0.45950,0.85020,27.04500,27.04500,33.76510,31.67540,0.03600,2.59880,2.37660,1.20850,1.28450,39.16580,1.247,2.3061
2023-06-30,138.15800,42.75500,95.40300,14.03100,-20.92100,93.65000,1.75300,3.96200,5.71500,0.36200,5.35300,5.35300,,2.56400,61.54600,1.75300,52.31650,52.36180,0.04000,0.04000,0.47000,0.88670,1.26880,1.26880,4.13660,1.85580,0.03400,0.28940,0.26440,0.13180,0.14010,38.75090,1.62,0.2484
2023-03-31,138.69200,43.21900,95.47300,10.64500,-0.68700,65.34800,30.12500,-14.61000,15.51500,0.21300,15.30200,15.30200,,12.49500,85.25200,30.12500,52.49280,52.60180,0.24000,0.24000,0.46570,0.87150,21.72080,21.72080,11.18670,9.00920,0.03420,0.81830,0.74830,0.37750,0.39980,39.14180,0.80160,-0.23430
2022-12-31,138.50800,42.22600,96.28200,12.16100,0.50100,62.64200,33.64000,-5.47200,28.16800,-0.04700,28.21500,28.21500,,25.40800,85.76800,33.64000,53.24950,53.47080,0.48000,0.44000,0.44930,0.81570,24.28740,24.28740,20.33670,18.34410,0.03420,1.47140,1.34830,0.69750,0.74260,39.74890,0.9763,3.0849
2022-09-30,138.84300,42.73700,96.10600,10.79900,-0.50100,62.47900,33.62700,32.84400,66.47100,0.25800,66.21300,66.21300,,63.40600,85.95300,33.62700,53.46150,53.58200,1.20000,1.20000,0.46250,0.86050,24.21950,24.21950,47.87490,45.66740,0.03310,3.40880,3.12700,1.57760,1.68080,39.90340,1.3762,0.8348
2022-06-30,140.68200,42.90200,97.78000,11.35300,-2.53600,64.91000,32.87000,27.89200,60.76200,0.35300,60.40900,60.40900,,57.60100,85.52800,32.87000,53.46600,53.72780,1.08000,1.08000,0.47170,0.89300,23.36480,23.36480,43.19100,40.94410,0.03350,3.15340,2.88940,1.43710,1.52640,39.11590,1.5203,-1.7221
2022-03-31,134.32000,42.11900,92.20100,12.25100,,62.61500,29.58600,-15.37900,14.20700,0.25200,13.95500,13.95500,,11.14800,81.09500,29.58600,53.02580,53.30080,0.20000,0.20000,0.46100,0.85520,22.02650,22.02650,10.57700,8.29960,0.03320,0.74180,0.67870,0.34440,0.36580,38.50610,0.93850,-2.02640
2021-12-31,134.81600,36.22800,98.58800,13.50500,0.84800,60.97900,37.60900,21.97500,59.58400,0.49300,59.09100,59.09100,,56.20500,87.03300,37.60900,52.00100,52.28580,1.12000,1.12000,0.45090,0.82120,27.89660,27.89660,44.19650,41.69020,0.03400,3.16390,2.89290,1.48950,1.58850,38.72350,1.3058,-0.4196
2021-09-30,134.44100,37.72200,96.71900,11.72700,-0.52400,56.92000,39.79900,-11.44000,28.35900,0.20200,28.15700,28.15700,,25.27500,85.56100,39.79900,52.76200,53.04780,0.48000,0.48000,0.47040,0.88810,29.60330,29.60330,21.09400,18.80010,0.03320,1.52740,1.39500,0.69480,0.73880,38.29350,1.3647,0.6945
