Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,10598.00000,6270.00000,4328.00000,346.00000,2098.00000,2489.00000,1839.00000,-95.00000,1742.00000,99.00000,1643.00000,1629.00000,,1630.00000,2578.00000,1839.00000,382.00000,384.00000,4.26000,4.25000,1.62890,0.38910,0.72110,40.83790,17.35230,17.35230,16.43710,15.38030,0.10560,1.15470,1.28380,70.10280,3.32640,-11.62240,1.62310,2.03200,128.03140,5.6188,4.9668
2024-06-30,10541.00000,6194.00000,4347.00000,339.00000,2111.00000,2527.00000,1820.00000,-54.00000,1765.00000,128.00000,1637.00000,1553.00000,,1548.00000,2611.00000,1820.00000,382.00000,383.00000,4.05000,4.04000,1.72460,0.38970,0.74660,41.23900,17.26590,17.26590,16.74410,14.68550,0.10700,1.19160,1.32710,67.81800,3.27500,-13.00340,1.57670,1.99860,124.13480,5.126,4.3795
2024-03-31,10345.00000,6140.00000,4205.00000,331.00000,2183.00000,2543.00000,1662.00000,-74.00000,1589.00000,281.00000,1308.00000,1331.00000,,1328.00000,2498.00000,1662.00000,382.00000,384.00000,3.47000,3.46000,1.69620,0.40640,0.78250,40.64770,16.06570,16.06570,15.36010,12.83710,0.10650,1.19620,1.30440,68.99860,2.92500,-9.25140,1.37080,1.73620,119.20900,3.25780,2.36460
2023-12-31,10886.00000,6493.00000,4393.00000,327.00000,2132.00000,2539.00000,1854.00000,-114.00000,1740.00000,133.00000,1607.00000,1606.00000,,1630.00000,2693.00000,1854.00000,386.00000,388.00000,4.21000,4.20000,1.75490,0.40120,0.74730,40.35460,17.03110,17.03110,15.98380,14.97340,0.11030,1.27610,1.32420,67.96710,3.43720,-11.49940,1.62670,2.05810,120.84410,9.5954,8.5799
2023-09-30,10574.00000,6258.00000,4316.00000,319.00000,2049.00000,2452.00000,1864.00000,-99.00000,1765.00000,53.00000,1712.00000,1695.00000,,1715.00000,2717.00000,1864.00000,386.00000,388.00000,4.44000,4.42000,1.63100,0.40200,0.77810,40.81710,17.62820,17.62820,16.69190,16.21900,0.10890,1.15800,1.26330,71.24080,3.73790,-11.05820,1.74640,2.23510,117.36360,6.2217,5.5361
2023-06-30,10687.00000,6436.00000,4251.00000,345.00000,2145.00000,2673.00000,1578.00000,-148.00000,1430.00000,52.00000,1378.00000,1362.00000,,1361.00000,2433.00000,1578.00000,386.00000,388.00000,3.53000,3.51000,1.41690,0.39990,0.77640,39.77730,14.76560,14.76560,13.38070,12.73510,0.11360,1.13810,1.33270,67.53160,3.10940,-8.05540,1.44730,1.86590,113.49140,3.969,3.2474
2023-03-31,10710.00000,6570.00000,4140.00000,346.00000,2119.00000,2577.00000,1563.00000,-200.00000,1363.00000,46.00000,1317.00000,1292.00000,,1289.00000,2422.00000,1563.00000,386.00000,388.00000,3.34000,3.32000,1.27230,0.40780,0.83330,38.65550,14.59380,14.59380,12.72640,12.03550,0.11310,1.16000,1.35190,66.57140,3.05370,-6.87160,1.36490,1.80840,109.69070,1.87890,0.71390
2022-12-31,11450.00000,6844.00000,4606.00000,391.00000,2299.00000,2745.00000,1861.00000,-84.00000,1777.00000,173.00000,1604.00000,1574.00000,,1576.00000,2709.00000,1861.00000,392.00000,394.00000,4.02000,4.01000,1.48320,0.39630,0.78320,40.22710,16.25330,16.25330,15.51970,13.76420,0.11790,1.21480,1.41100,63.78600,3.57470,-10.77640,1.62010,2.15790,112.75480,8.8867,7.4952
2022-09-30,10677.00000,6375.00000,4302.00000,351.00000,2208.00000,2592.00000,1710.00000,-109.00000,1601.00000,31.00000,1570.00000,1498.00000,,1495.00000,2548.00000,1710.00000,392.00000,395.00000,3.82000,3.79000,1.73580,0.39230,0.66870,40.29220,16.01570,16.01570,14.99490,14.00210,0.11790,1.11410,1.39190,64.66140,3.43510,-10.19530,1.65460,2.08760,111.18930,4.8798,3.5124
2022-06-30,10970.00000,6371.00000,4599.00000,365.00000,2209.00000,2598.00000,2001.00000,-84.00000,1917.00000,198.00000,1719.00000,1668.00000,,1664.00000,2837.00000,2001.00000,392.00000,394.00000,4.25000,4.22000,1.64590,0.40850,0.71450,41.92340,18.24070,18.24070,17.47490,15.16860,0.12110,1.12400,1.41640,63.54150,3.93820,-9.64720,1.84150,2.32950,108.10410,3.8923,2.6344
