,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-12-04,2024-09-30,--,$-0.26
1,2024-08-27,2024-06-30,--,$-0.23
2,2024-05-21,2024-03-31,--,$-0.01
3,2024-02-27,2023-12-31,--,$-0.07
4,2023-11-22,2023-09-30,--,$-0.03
5,2023-08-30,2023-06-30,--,$0.03
6,2023-05-30,2023-03-31,--,$0.06
7,2023-02-28,2022-12-31,--,$0.04
8,2022-11-22,2022-09-30,--,$-0.03
9,2022-09-08,2022-06-30,--,$-0.03
10,2022-06-06,2022-03-31,--,$0.03
11,2022-03-08,2021-12-31,--,$0.17
12,2022-02-22,2021-09-30,--,$-0.63
13,2021-09-22,2021-06-30,--,$-0.55
14,2021-05-26,2021-03-31,--,$-0.85
15,2021-03-05,2020-12-31,--,$-0.39
16,2020-11-20,2020-09-30,--,$-0.57
17,2020-09-02,2020-06-30,--,$0.01
18,2020-05-06,2020-03-31,--,$0.08
19,2020-02-18,2019-12-31,--,$0.10
20,2019-11-05,2019-09-30,--,$0.01
21,2019-08-22,2019-06-30,--,$0.01
