Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1671.50000,576.90000,1094.60000,808.00000,,856.80000,237.80000,-105.10000,132.70000,42.00000,90.70000,90.70000,,79.60000,342.40010,237.80000,867.90000,875.30000,0.09000,0.09000,0.84690,0.48180,0.93050,65.48610,14.22670,14.22670,7.93900,4.76220,0.13350,0.73730,2.37600,37.87920,2.14320,-2.69600,0.72470,1.11070,4.87660,0.07700,-0.00900
2024-06-30,1363.40000,488.00000,875.39980,790.99980,,840.70000,34.69970,-142.10000,-107.40000,-11.80000,-95.60000,-95.60000,,-100.20000,139.19970,34.70010,874.40000,883.40000,-0.11000,-0.11000,0.75470,0.48920,0.95840,64.20710,2.54510,2.54510,-7.87740,-7.34930,0.11280,0.63870,3.08740,29.15070,-2.38300,2.76330,-0.79120,-1.21730,4.62280,0.2046,0.1349
2024-03-31,1385.60000,487.80000,897.80000,770.60000,,820.00000,77.80010,-74.40000,3.40000,-5.40000,8.80000,8.80000,,0.50000,182.20010,77.80010,883.10000,892.00000,0.00000,0.00000,0.80190,0.48270,0.93420,64.79500,5.61490,5.61490,0.24540,0.03610,0.11240,0.64210,2.88730,31.17130,0.21040,-0.25760,0.07140,0.10890,4.81830,-0.1679,-0.2463
2023-12-31,1727.60000,603.50000,1124.10000,833.40000,,887.40000,236.70010,20.70000,257.40000,71.40000,186.00000,186.00000,,177.60000,342.10010,236.70010,892.80000,922.80000,0.20000,0.20000,0.84940,0.44400,0.80040,65.06710,13.70110,13.70110,14.89930,10.28020,0.13270,0.77820,3.45380,26.05810,4.03230,-5.90720,1.42900,2.24220,5.15330,0.441,0.3845
2023-09-30,1641.40000,599.50000,1041.90000,767.40000,,844.40000,197.50000,-146.40000,51.10000,40.90000,10.20000,10.20000,,-1.70000,304.30000,197.50000,854.30000,854.30000,0.00000,0.00000,0.79330,0.51170,1.05820,63.47630,12.03240,12.03240,3.11320,-0.10360,0.13010,0.70910,3.06860,29.32920,0.26100,-0.27510,0.08080,0.12740,4.40170,0.21800,0.14510
2023-06-30,1351.60000,502.10010,849.50000,672.89980,,720.50090,128.99950,-50.20000,78.79990,43.30000,35.50000,35.50000,,29.60000,237.89950,128.99960,849.00000,886.50000,0.03000,0.03000,0.74970,0.51110,1.05970,62.85140,9.54420,9.54420,5.83010,2.19000,0.10670,0.58840,3.74510,24.03150,0.88810,-0.93700,0.28040,0.43420,4.68740,0.1039,0.0329
2023-03-31,1288.90000,478.10000,810.80000,720.40000,,767.30000,43.50010,98.10000,141.60000,29.80000,111.80000,111.80000,,105.10000,150.90010,43.50010,851.60000,865.20000,0.12000,0.12000,0.69430,0.51840,1.09380,62.90640,3.37500,3.37500,10.98610,8.15420,0.10140,0.59900,3.21580,27.98670,2.84840,-2.86480,0.87990,1.37180,4.60300,-0.1259,-0.2552
2022-12-31,1523.60000,525.30000,998.30000,754.30000,,799.00000,199.30000,80.90000,280.20000,38.80000,241.40000,241.40000,,235.00000,303.10000,199.30000,850.80000,886.80000,0.28000,0.27000,0.65380,0.51890,1.09690,65.52250,13.08090,13.08090,18.39070,15.42400,0.12230,0.73140,3.51220,25.62480,6.48650,-5.96540,1.93820,3.12060,4.36550,0.5428,0.5768
2022-09-30,1390.00000,501.30000,888.70000,670.70000,,716.80000,171.89990,32.30000,204.20000,69.70000,134.50000,134.50000,,125.30000,278.49990,171.89990,842.00000,882.20000,0.15000,0.15000,0.70100,0.57080,1.33990,63.93530,12.36690,12.36690,14.69070,9.01440,0.11630,0.74110,2.87780,31.27340,4.14730,-3.15140,1.12570,1.78010,3.81860,0.18500,0.10000
2022-06-30,1168.30000,446.20000,722.10030,726.80000,-31.90000,799.50000,-77.39940,-203.40000,-280.80000,0.30000,-281.10000,-281.10000,1.20000,-284.80000,49.50060,-77.39990,820.60000,834.10000,-0.34000,-0.34000,0.65560,0.56860,1.32470,61.80780,-6.62500,-6.62500,-24.03490,-24.37730,0.09640,0.67450,3.20430,28.08700,-8.40160,6.28620,-2.32010,-3.62480,3.98690,-0.0194,-0.0722
2022-03-31,1186.20000,423.10000,763.10000,659.30000,-3.30000,706.00000,57.10000,-2.30000,54.80000,0.50000,54.30000,54.30000,0.70000,50.30000,179.00000,57.10000,838.40000,852.90000,0.06000,0.06000,0.68960,0.53230,1.27430,64.33150,4.81370,4.81370,4.61980,4.24040,0.08940,0.65790,2.47540,36.35810,1.43160,-1.24210,0.40920,0.66960,4.51970,0.0187,-0.1853
2021-12-31,1578.20000,561.10000,1017.10000,718.90000,-6.90000,773.10000,243.99990,65.30000,309.30000,49.40000,259.90000,259.90000,3.80000,192.70000,373.79990,243.99990,829.10000,842.70000,0.23000,0.23000,0.75060,0.57080,1.33630,64.44680,15.46060,15.46060,19.59830,12.21010,0.11750,0.95260,3.11400,28.90130,7.08440,-5.71940,1.93460,3.04080,4.37420,0.5091,0.6143
2021-09-30,1371.70000,504.80000,866.90000,776.30000,-4.00000,849.70000,17.20000,326.30000,343.50000,114.60000,228.90000,228.90000,,103.00000,155.00000,17.20000,777.60000,787.70000,0.13000,0.13000,0.67070,0.60390,1.53130,63.19900,1.25390,1.25390,25.04190,7.50890,0.09770,0.76400,2.64910,33.97390,6.64600,-4.64380,1.63050,2.63280,4.21570,0.36270,0.30560
2021-06-30,1062.40000,421.10000,641.30000,592.70000,-11.10000,639.50000,1.80030,-70.30000,-68.50000,132.90000,-201.40000,-201.40000,10.90000,-210.30000,151.00030,1.80030,764.80000,764.80000,-0.28000,-0.26000,0.73820,0.63820,1.77170,60.36330,0.16950,0.16950,-6.44770,-19.79480,0.07760,0.64700,3.05290,29.48040,-6.57700,3.64930,-1.47100,-2.37970,3.99770,0.0425,0.0029
2021-03-31,1027.80000,391.70000,636.10000,545.60000,-29.70000,637.50000,-1.39990,12.20000,10.80000,-19.20000,30.00000,30.00000,-17.30000,-18.50000,145.00010,-1.39990,765.40000,765.40000,-0.02000,-0.02000,0.70860,0.62040,1.69570,61.88950,-0.13620,-0.13620,1.05080,-1.80000,0.07540,0.64780,2.58180,34.85990,0.94620,-0.56270,0.22020,0.35920,4.13850,-0.244,-0.2829
2020-12-31,1415.60000,584.00000,831.60000,641.50000,-51.70000,814.60000,17.00000,-76.80000,-59.80000,-40.80000,-19.00000,-19.00000,-235.60000,-275.40000,160.50000,17.00000,764.60000,764.60000,-0.36000,-0.36000,0.74340,0.60930,1.62080,58.74540,1.20090,1.20090,-4.22440,-19.45470,0.10000,0.93280,2.66240,33.80400,-0.57660,0.35510,-0.13420,-0.22520,4.30140,0.5717,0.5059
2020-09-30,1124.10000,464.90000,659.20000,583.40000,-46.30000,725.20000,-66.00000,-56.30000,-122.30000,-244.90000,122.60000,122.60000,104.70000,200.60000,80.20000,-66.00000,763.90000,916.70000,0.26000,0.24000,1.89670,0.70370,2.43170,58.64250,-5.87140,-5.87140,-10.87980,17.84540,0.06320,0.63890,2.15470,41.76940,3.57890,-2.44150,0.68950,1.06050,4.47380,0.04650,-0.03090
2020-06-30,560.40000,336.20000,224.20000,638.90000,-438.60000,1144.70000,-920.50000,-57.40000,-962.30000,-260.70000,-701.60000,-701.60000,-76.60000,-696.20000,-751.70000,-920.50000,763.30000,763.30000,-1.01000,-1.01000,1.81140,0.70970,2.50260,40.00710,-164.25770,-164.25770,-171.71660,-124.23270,0.03350,0.49570,1.27330,70.67990,-21.72940,13.71060,-4.19400,-6.30880,4.22010,-0.3355,-0.414
2020-03-31,1062.50000,460.80000,601.70000,757.90000,-89.70000,901.20000,-299.50000,-64.10000,-363.60000,-59.80000,-303.80000,-303.80000,39.40000,-271.60000,-109.10000,-299.50000,760.80000,760.80000,-0.36000,-0.36000,1.19030,0.69840,2.36250,56.63060,-28.18820,-28.18820,-34.22120,-25.56240,0.05800,0.48010,1.25860,71.50870,-7.66960,3.61530,-1.65920,-2.31320,5.19080,-0.3406,-0.4204
