Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,58.47800,54.35700,4.12100,12.31900,-5.04400,17.84500,-13.72400,-66.63700,-80.36100,0.05000,-80.41100,-80.41100,-55.54300,-13.24200,-13.72400,67.07200,67.07200,-0.83000,-0.83000,1.76540,-0.00010,-0.00020,7.04710,-23.46870,-23.46870,-137.42090,-94.98100,0.26010,1.13970,78.97120,16.23310,16.23310,-35.77030,16.23550,-3.52950,-0.2239,-0.2403
2024-06-30,41.40800,57.10200,-15.69400,12.05700,,12.48000,-28.17400,44.15500,15.98100,,15.98100,15.98100,18.14300,-27.75100,-28.17400,55.09300,62.27600,0.33000,0.29000,0.97770,-0.00040,-0.01330,-37.90090,-68.04000,-68.04000,38.59400,43.81520,0.29550,1.08220,83.16220,-6.82290,-6.82290,11.40510,-6.82530,-1.83960,-0.4294,-0.447
2024-03-31,73.06800,60.91100,12.15700,17.14300,,17.55700,-5.40000,-115.25600,-120.65600,,-120.65600,-120.65600,-98.80800,-4.98600,-5.40000,36.61200,36.61200,-2.70000,-2.70000,1.10410,-0.00020,-0.01650,16.63790,-7.39040,-7.39040,-165.12840,-135.22740,0.42790,2.07440,43.38520,24.48980,24.48980,-70.65370,24.49380,-4.03320,-0.17600,-0.21930
2023-12-31,30.56100,28.37200,2.18900,5.88000,,7.27600,-5.08700,10.21600,5.12900,-0.25200,5.38100,5.38100,8.65400,-4.65500,-5.08700,17.64800,25.56400,0.36000,0.31000,0.38770,-0.00030,-0.03100,7.16270,-16.64540,-16.64540,16.78280,28.31710,0.35570,1.81040,49.71340,-2.05830,-2.05830,6.26370,-2.05880,-2.84360,-0.8934,-1.0044
2023-09-30,12.73100,26.49300,-13.76200,9.91300,,10.24200,-24.00400,38.92000,14.91600,0.60500,14.31100,14.31100,32.62900,-23.67500,-24.00400,17.41100,26.12600,1.87000,1.27000,0.48450,,-0.05770,-108.09830,-188.54770,-188.54770,117.16280,256.29570,0.12360,5.19000,17.34110,-4.13360,-4.13360,13.89780,-4.13360,-3.76740,-0.064,-0.0809
2023-06-30,17.99300,22.48100,-4.48800,8.37600,,8.69500,-13.18300,28.43200,15.24900,-3.52800,18.77700,18.77700,28.86600,-12.86400,-13.18300,15.70500,19.38400,1.84000,1.52000,0.46530,,-0.02940,-24.94300,-73.26740,-73.26740,84.74960,160.42900,0.18790,7.92990,11.34940,-2.76840,-2.76840,19.60780,-2.76840,-7.82300,0.4123,-0.0672
2023-03-31,18.23600,23.12600,-4.89000,8.77700,,9.07300,-13.96300,-6.26900,-20.23200,3.21500,-23.44700,-23.44700,-9.68800,-13.66700,-13.96300,15.22400,15.22400,-0.64000,-0.64000,0.60710,-0.00440,-0.02260,-26.81510,-76.56830,-76.56830,-110.94540,-53.12570,0.18290,7.90120,11.39070,2.65440,2.65440,-23.51610,2.66610,-10.65240,-1.22610,-1.78870
2022-12-31,37.98700,20.82500,17.16200,3.86400,,4.15300,13.00900,-0.58400,12.42500,0.00200,12.42300,12.42300,,13.29800,13.00900,,,,0.00000,0.43070,-0.07190,-0.34640,45.17860,34.24590,34.24590,32.70860,,0.56690,29.17590,3.08470,-21.56060,-21.56060,18.54070,-23.11000,,0,0
2022-09-30,10.27100,17.28500,-7.01400,4.50700,,4.78300,-11.79700,-0.51500,-12.31200,-0.38000,-11.93200,-11.93200,,-11.52100,-11.79700,,,,0.00000,0.19300,,0.37480,-68.28940,-114.85740,-114.85740,-119.87150,,0.03090,,,-3577.54200,-3577.52600,-3.59160,-3577.54300,0.03460,0,0
2022-06-30,19.21700,17.66000,1.55700,3.51700,,3.77600,-2.21900,0.01900,-2.20000,0.35400,-2.55400,-2.55400,0.00000,-1.96000,-2.21900,,,,0.00000,0.84970,,,8.10220,-11.54710,-11.54710,-11.44820,0.00000,0.05810,,,-108.89090,-108.89130,-0.77200,-108.89090,0.24360,0,0
