Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,138.96400,45.41300,93.55100,3.80800,81.09000,-2.51400,89.47700,4.07400,-8.90600,-4.83200,0.58900,-5.42100,-5.42100,,-4.82400,16.34900,4.07400,65.25800,65.25800,-0.07000,-0.07000,1.41230,0.64870,2.05310,67.32030,2.93170,2.93170,-3.47720,-3.47140,0.18060,0.50440,1.13980,78.96470,-2.90150,2.30250,-0.70450,-1.01930,2.30310,0.1554,0.1546
2024-06-30,151.21700,47.57800,103.63900,3.98800,94.78500,-32.17000,133.00700,-29.36800,-10.08300,-39.45100,-7.33900,-32.11200,-32.11200,,-23.99200,-16.27800,-29.36800,64.05700,64.05700,-0.37000,-0.37000,1.33450,0.64580,2.02730,68.53660,-19.42110,-19.42110,-26.08900,-15.86590,0.19090,0.54310,1.10130,81.72000,-16.98490,13.21740,-4.05370,-6.01600,2.33530,0.2377,0.2365
2024-03-31,129.45700,41.07700,88.38000,2.59700,78.40600,-0.29500,83.05300,5.32700,-10.40200,-5.07500,0.90700,-5.98200,-5.98200,,-4.57000,17.11200,5.32700,63.38000,63.38000,-0.07000,-0.07000,1.53420,0.62040,1.79940,68.26980,4.11490,4.11490,-3.92020,-3.53010,0.16300,0.42350,1.03120,87.27760,-2.75120,2.29460,-0.75320,-1.04420,2.73640,-0.09470,-0.09930
2023-12-31,135.42300,49.12200,86.30100,3.26200,78.35700,77.12900,85.13610,1.16490,-9.57100,-8.40600,-0.75000,-7.65600,-7.65600,,-6.09600,13.62990,1.16490,62.64760,62.64760,-0.07000,-0.07000,1.52710,0.62400,1.78570,63.72700,0.86020,0.86020,-6.20720,-4.50150,0.16700,0.53780,1.10290,81.60370,-3.46240,2.84930,-0.94410,-1.30180,2.79710,0.1658,0.1596
2023-09-30,120.79400,41.94400,78.85000,3.01500,69.82000,-1.30600,76.43200,2.41800,-10.60900,-8.19100,0.60000,-8.79100,-8.79100,,-7.30300,16.24500,2.41800,62.82400,62.82400,-0.12000,-0.12000,1.55090,0.62350,1.74260,65.27640,2.00180,2.00180,-6.78100,-6.04580,0.14890,0.42990,1.06990,84.11770,-3.88200,3.20450,-1.08380,-1.46150,2.87560,-0.1333,-0.1653
2023-06-30,137.06900,47.94600,89.12300,3.39800,74.84400,-1.21700,82.37300,6.75000,-11.10000,-4.35000,0.38100,-4.73100,-4.73100,,-3.68100,21.35000,6.75000,62.55100,62.55100,-0.06000,-0.06000,1.45520,0.61620,1.65380,65.02050,4.92450,4.92450,-3.17360,-2.68550,0.16380,0.49800,1.14570,78.55340,-2.02750,1.69360,-0.56530,-0.77820,2.96900,0.1723,0.1503
2023-03-31,119.05900,45.14000,73.91900,3.77100,80.85800,-78.90200,165.97700,-92.05800,-8.10600,-100.16400,-0.14600,-100.01800,-100.01800,-74.42900,-139.15000,-75.58500,-92.05800,62.12500,62.12500,-2.24000,-2.24000,1.57430,0.62710,1.85380,62.08600,-77.32130,-77.32130,-84.12970,-116.87480,0.13420,0.51320,1.00430,89.61070,-41.61140,35.32470,-11.27090,-15.51560,3.07000,0.04010,-0.01720
2022-12-31,125.83400,51.64500,74.18900,5.94600,77.43500,124.41500,89.82590,-15.63690,-16.80300,-32.44000,-10.96300,-21.47700,-21.47700,-23.39600,-31.93000,1.30510,-15.63690,61.38910,61.38910,-0.53000,-0.53000,0.89660,0.48290,1.01420,58.95780,-12.42660,-12.42660,-25.78000,-25.37470,0.09170,0.60930,0.92320,97.48200,-5.21010,9.13560,-1.56460,-2.69390,5.29510,0.084,0.0281
2022-09-30,128.66200,44.12700,84.53500,4.61400,78.95500,-124.97500,211.37400,-126.83900,-3.71900,-130.55800,-29.52300,-101.03500,-101.03500,-44.66300,-108.24500,-113.24600,-126.83900,61.67400,61.67400,-1.76000,-1.76000,0.94000,0.50900,1.11940,65.70320,-98.58310,-98.58310,-101.47360,-84.13130,0.09200,0.57340,0.97330,92.46440,-26.64810,14.60440,-7.22700,-13.08320,4.88810,-0.0104,-0.0369
2022-06-30,140.33100,43.67700,96.65400,6.36600,89.62000,-0.27300,99.96200,-3.30800,-3.18200,-6.49000,1.24400,-7.73400,-7.73400,-0.28000,-7.25200,9.07600,-3.30800,61.47500,61.47500,-0.11000,-0.11000,1.39360,0.40320,0.71890,68.87570,-2.35730,-2.35730,-4.62480,-5.16780,0.11610,0.63230,0.98120,91.72330,-1.48680,2.67160,-0.63980,-0.88730,6.71710,0.0534,0.0211
2022-03-31,117.29000,41.58800,75.70200,6.92800,86.12400,-0.26900,97.15200,-21.45000,1.91300,-19.53700,-5.13200,-14.40500,-14.40500,-0.40100,-11.27700,-8.97100,-21.45000,60.48500,60.48500,-0.19000,-0.19000,1.43070,0.40010,0.70570,64.54260,-18.28800,-18.28800,-16.65700,-9.61460,0.09800,0.64290,0.98330,91.53310,-2.76000,4.68580,-1.20330,-1.65580,6.76550,-0.34750,-0.39640
2021-12-31,130.41400,42.64600,87.76800,7.10300,80.88100,0.46300,90.91800,-3.15000,0.40000,-2.75000,-2.72500,-0.02500,-0.02500,,-0.36400,8.54000,-3.15000,45.47250,45.47250,0.00000,0.00000,1.45470,0.38890,0.67010,67.29950,-2.41540,-2.41540,-2.10870,-0.27910,0.10640,0.69130,1.04360,86.23820,-0.00470,0.00810,-0.00200,-0.00290,7.08550,0.2696,0.0815
