Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,,,1.58520,1.04520,-2.63050,0.41170,-2.21880,,-2.21880,-2.21880,-2.21880,-2.79010,-2.63050,5.34790,5.34790,-0.41000,-0.44000,12.96720,,,,,,,,,,,-11.60650,-11.60650,-10.71980,-11.60650,3.57460,-0.5297,-0.5447
2024-06-30,0.08960,0.08960,1.87470,1.50740,-3.29260,0.22440,-3.06820,-0.00050,-3.06770,-3.06770,-3.06860,-3.48030,-3.29260,5.34390,5.34390,-0.57000,-0.56000,12.56040,,,100.00000,-3676.17700,-3676.17700,-3425.61600,-3426.15300,0.00390,1.40750,63.94510,-14.46450,-14.46440,-13.31900,-14.46450,3.96570,-0.4663,-0.4663
2024-03-31,7.61720,7.61720,2.81890,1.57570,3.22250,0.29130,3.51380,0.00020,3.51360,3.51360,3.51360,3.01610,3.22250,5.31580,5.35750,0.66000,0.66000,16.98840,,,100.00000,42.30610,42.30610,46.13020,46.12760,0.29930,76.06980,1.18310,14.66670,14.66670,13.80790,14.66670,4.50650,0.44940,0.44940
2023-12-31,0.21620,0.21620,1.67490,1.13460,-2.59340,0.31170,-2.28170,-0.00100,-2.28070,-2.28070,-2.28230,-2.78790,-2.59340,5.26970,5.26970,-0.42000,-0.43000,8.68710,,,100.00000,-1199.58300,-1199.58300,-1055.42300,-1055.68000,0.00940,4.13730,21.75360,-11.19690,-11.19690,-9.91580,-11.19690,3.83170,-0.3917,-0.3935
2023-09-30,-3.12200,-3.12200,2.87880,1.04260,-7.04340,0.39240,-6.65100,,-6.65100,-6.65100,-6.65100,-7.27730,-7.04340,5.29210,5.29210,-1.26000,-1.27000,10.98150,,,100.00000,225.60460,225.60460,213.03580,213.03580,-0.12610,-76.03310,-1.18370,-29.58420,-29.58420,-26.87010,-29.58420,4.22900,-0.4775,-0.4774
2023-06-30,,,2.51520,1.44040,-3.95560,0.40700,-3.54860,,-3.54860,-3.54860,-3.54860,-4.20170,-3.95560,5.23480,5.23480,-0.68000,-0.68000,14.82310,,,,,,,,,,,-12.42870,-12.42870,-11.64120,-12.42870,5.45410,-0.6322,-0.6323
2023-03-31,0.05500,0.05500,3.10630,1.28730,-4.33860,0.46860,-3.87000,0.00020,-3.87020,-3.87020,-3.87030,-4.58800,-4.33860,5.23480,5.23480,-0.74000,-0.76000,15.86180,,,100.00000,-7889.85800,-7889.85800,-7037.69800,-7038.22300,0.00160,1.40780,63.92800,-12.10960,-12.10960,-11.37570,-12.10960,6.14090,-0.75040,-0.75110
2022-12-31,,,1.67050,0.89030,-2.56080,0.33140,-2.22940,-0.00090,-2.22860,-2.22860,-2.22990,-2.71730,-2.56080,5.23170,5.25620,-0.41970,-0.33970,20.34120,,,,,,,,,,,-6.25380,-6.25380,-5.93600,-6.25380,6.80710,-0.3477,-0.3661
2022-09-30,,,2.10040,0.79890,-2.89940,0.49020,-2.40920,,-2.40920,-2.40920,-2.40920,-2.94710,-2.89940,5.23460,5.25020,-0.46000,-0.52000,23.89360,,,,,,,,,,,-6.39900,-6.39900,-6.11090,-6.39900,7.23400,-0.6124,-0.6125
2022-06-30,0.50000,0.50000,2.89800,1.12950,-3.52750,0.89580,-2.63180,,-2.63180,-2.63180,-2.63180,-3.48900,-3.52750,5.23410,5.26340,-0.50000,-0.61000,22.22580,,,100.00000,-705.50610,-705.50610,-526.35540,-526.35540,0.01190,6.21810,14.47400,-6.59760,-6.59760,-6.23740,-6.59760,7.66560,-0.5687,-0.5706
