Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,17487.00000,2657.00000,14830.00000,7861.00000,-3702.00000,12405.00000,2425.00000,-519.00000,1906.00000,424.00000,1482.00000,1482.00000,1270.00000,3276.00000,2425.00000,256.76300,259.91700,4.94000,4.88000,1.11830,0.97990,54.66290,84.80590,13.86740,13.86740,10.89950,7.26250,0.29410,1.49610,1.76370,51.02930,188.54960,-16.11570,2.49250,3.79330,3.08820,13.7922,9.0648
2024-06-30,17492.00000,2634.00000,14858.00000,7685.00000,-3623.00000,12127.00000,2731.00000,-494.00000,2237.00000,550.00000,1687.00000,1687.00000,1461.00000,3558.00000,2731.00000,261.15600,264.07100,5.60000,5.53000,1.06100,0.96440,30.53030,84.94170,15.61290,15.61290,12.78870,8.35240,0.30490,1.46330,1.70840,52.68180,125.98950,-19.56170,2.94010,4.48130,5.16510,7.6016,2.6883
2024-03-31,17339.00000,2671.00000,14668.00000,7707.00000,-3608.00000,12110.00000,2558.00000,-311.00000,2247.00000,445.00000,1802.00000,1802.00000,1591.00000,3362.00000,2558.00000,264.43500,268.01600,6.01000,5.93000,1.16290,0.96700,31.64650,84.59540,14.75290,14.75290,12.95920,9.17580,0.30440,1.40360,1.72630,52.13450,141.88980,-20.71980,3.16350,4.68870,4.82490,9.21210,5.04070
2023-12-31,17303.00000,2584.00000,14719.00000,7570.00000,-3531.00000,11890.00000,2829.00000,-484.00000,2345.00000,484.00000,1861.00000,1861.00000,1607.00000,3627.00000,2829.00000,272.40400,276.41200,6.00000,5.92000,1.17950,0.97230,37.35190,85.06620,16.34980,16.34980,13.55260,9.28740,0.30780,1.27860,1.73760,51.79560,175.56600,-20.94540,3.31070,4.86800,3.99190,9.5863,5.4398
2023-09-30,16213.00000,2417.00000,13796.00000,7556.00000,-3360.00000,11685.00000,2111.00000,-481.00000,1630.00000,355.00000,1275.00000,1275.00000,1079.00000,2889.00000,2111.00000,271.17300,275.42400,3.98000,3.91000,1.15210,0.99040,110.21290,85.09220,13.02040,13.02040,10.05370,6.65520,0.29700,1.19060,1.76570,50.97020,357.14290,-13.53360,2.33560,3.43200,1.32730,9.1556,4.9028
2023-06-30,15861.00000,2478.00000,13383.00000,7277.00000,-3050.00000,11090.00000,2293.00000,-484.00000,1809.00000,397.00000,1412.00000,1412.00000,1193.00000,3064.00000,2293.00000,274.49400,278.19800,4.35000,4.29000,1.20290,0.98750,84.45120,84.37680,14.45680,14.45680,11.40530,7.52160,0.29590,1.20880,1.82040,49.44010,306.29070,-15.38130,2.63460,3.81640,1.68910,8.9602,4.4571
2023-03-31,15591.00000,2423.00000,13168.00000,7084.00000,-2912.00000,10752.00000,2416.00000,-494.00000,1922.00000,379.00000,1543.00000,1543.00000,1363.00000,3181.00000,2416.00000,276.91000,280.96100,4.92000,4.85000,1.22790,0.99370,167.48280,84.45900,15.49610,15.49610,12.32760,8.74220,0.29580,1.16210,1.80100,49.97310,665.08620,-16.48860,2.92730,4.20320,0.84080,6.41730,2.15690
2022-12-31,15497.00000,2429.00000,13068.00000,7055.00000,-2834.00000,10639.00000,2429.00000,873.00000,3302.00000,656.00000,2646.00000,2646.00000,2081.00000,3186.00000,2429.00000,290.34800,294.66600,7.30000,7.20000,1.37780,1.00190,-521.69860,84.32600,15.67400,15.67400,21.30740,13.42840,0.29550,1.17460,1.74300,51.63520,-3624.65700,-27.20540,5.04600,7.02960,-0.26320,8.2379,3.9212
2022-09-30,14971.00000,2320.00000,12651.00000,6899.00000,-2850.00000,10498.00000,2153.00000,-449.00000,1704.00000,360.00000,1344.00000,1344.00000,1134.00000,2909.00000,2153.00000,285.95800,289.85200,3.97000,3.91000,1.37790,1.02120,-48.47040,84.50340,14.38110,14.38110,11.38200,7.57460,0.29080,1.15480,1.75060,51.41140,-172.75060,-12.88710,2.61050,3.66070,-2.74040,10.6344,6.592
2022-06-30,14820.00000,2301.00000,12519.00000,6792.00000,-2685.00000,10215.00000,2304.00000,-544.00000,1760.00000,381.00000,1379.00000,1379.00000,1155.00000,3050.00000,2304.00000,292.52700,296.06100,3.95000,3.90000,1.54870,1.03040,-34.06570,84.47370,15.54660,15.54660,11.87580,7.79350,0.28730,1.12630,1.71770,52.39680,-120.75310,-12.84580,2.67330,3.67590,-3.97900,5.6728,1.9179
2022-03-31,14945.00000,2321.00000,12624.00000,6939.00000,-2741.00000,10412.00000,2212.00000,-398.00000,1814.00000,349.00000,1465.00000,1465.00000,1273.00000,2951.00000,2212.00000,302.44600,307.37400,4.21000,4.14000,1.42670,0.98870,91.05310,84.46970,14.80090,14.80090,12.13780,8.51790,0.28630,1.15880,1.75410,51.30810,353.86470,-16.07950,2.80610,4.00010,1.38470,4.37580,1.57460
2021-12-31,15064.00000,2414.00000,12650.00000,6999.00000,-2502.00000,10229.00000,2421.00000,165.00000,2586.00000,581.00000,2005.00000,2005.00000,1814.00000,3155.00000,2421.00000,323.31500,328.75200,5.76000,5.66000,1.41330,0.95840,23.22300,83.97500,16.07140,16.07140,17.16680,12.04200,0.29690,1.21550,1.86090,48.36370,134.65410,-24.90370,3.95140,5.59570,4.87430,7.1422,3.6221
