Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,2753.00000,401.00000,2352.00000,1289.00000,1506.00000,846.00000,846.00000,191.00000,655.00000,655.00000,,627.00000,335.67800,337.81200,1.87000,1.86000,0.50750,1.28690,38.71850,28.69570,0.01190,5.00420,4.24970,0.35540,2.09280,47.09050,4.85770,4.85770
2021-12-31,2800.00000,415.00000,2385.00000,1300.00000,1486.00000,899.00000,899.00000,241.00000,658.00000,658.00000,-6.00000,681.00000,362.58300,365.18000,1.83000,1.81000,0.49970,0.99880,41.33330,31.31030,0.01190,4.46830,3.85920,0.36130,1.93080,50.45260,2.5485,2.5485
2021-09-30,2568.00000,444.00000,2124.00000,1078.00000,1217.00000,907.00000,907.00000,195.00000,712.00000,712.00000,,683.00000,359.17900,361.85500,1.90000,1.89000,0.46370,0.86450,44.28710,33.34960,0.01140,4.75780,4.11820,0.39740,2.20880,49.45380,4.1718,4.1718
2021-06-30,2665.00000,498.00000,2167.00000,1043.00000,1125.00000,1042.00000,1042.00000,143.00000,899.00000,899.00000,1.00000,900.00000,370.41200,373.02900,2.43000,2.41000,0.49080,0.96380,47.38520,40.92770,0.01220,5.91210,5.12840,0.49810,2.61140,48.34010,1.2491,1.2491
2021-03-31,2657.00000,557.00000,2100.00000,930.00000,1093.00000,1007.00000,1007.00000,211.00000,796.00000,796.00000,,796.00000,375.22900,377.52900,2.12000,2.11000,0.58370,1.40190,47.65740,37.67160,0.01160,5.44270,5.44270,0.43770,2.26600,39.33510,3.09910,3.09910
2020-12-31,2801.00000,644.00000,2157.00000,1125.00000,1301.00000,856.00000,856.00000,169.00000,687.00000,687.00000,,687.00000,375.62900,377.10100,1.83000,1.83000,0.59950,1.64200,41.65450,33.43070,0.01130,4.67250,4.67250,0.37710,1.87150,39.24210,3.0081,3.0081
2020-09-30,2629.00000,770.00000,1859.00000,1052.00000,1227.00000,632.00000,632.00000,156.00000,476.00000,476.00000,,476.00000,375.65800,377.01100,1.27000,1.26000,0.64530,2.03430,36.91590,27.80370,0.00920,3.36970,3.36970,0.25690,1.19510,37.78450,3.8146,3.8146
2020-06-30,2733.00000,872.00000,1861.00000,1222.00000,1524.00000,337.00000,337.00000,95.00000,242.00000,242.00000,-1.00000,241.00000,375.05100,375.76200,0.64000,0.64000,0.67850,2.37700,21.41040,15.31130,0.00860,1.75030,1.75030,0.13150,0.56280,36.98400,0.9259,0.9259
2020-03-31,2617.00000,957.00000,1660.00000,1823.00000,2071.00000,-411.00000,-411.00000,-92.00000,-319.00000,-319.00000,,-319.00000,375.72300,375.72300,-0.85000,-0.85000,0.69680,3.00010,-54.29330,-42.14000,0.00410,-2.35960,-2.35960,-0.17480,-0.71550,36.22890,2.16650,2.16650
2019-12-31,2929.00000,1024.00000,1905.00000,1156.00000,1418.00000,487.00000,487.00000,106.00000,381.00000,381.00000,-3.00000,378.00000,393.23400,395.39500,1.00000,0.99000,0.70240,2.74400,29.89560,23.20440,0.00900,2.64290,2.64290,0.21090,0.78650,38.51130,2.2628,2.2628
2019-09-30,2904.00000,1069.00000,1835.00000,1101.00000,1335.00000,500.00000,500.00000,119.00000,381.00000,381.00000,,381.00000,390.20500,392.60400,0.97000,0.97000,0.71200,2.84190,31.80660,24.23660,0.00870,2.63670,2.63670,0.20990,0.75930,37.67700,3.3691,3.3691
2019-06-30,2886.00000,1095.00000,1791.00000,1058.00000,1297.00000,494.00000,494.00000,-90.00000,584.00000,584.00000,-2.00000,582.00000,398.10000,399.91600,1.46000,1.46000,0.72350,3.07240,30.60720,36.05950,0.00890,4.07940,4.07940,0.32360,1.12780,36.44840,1.9482,1.9482
2019-03-31,2899.00000,1055.00000,1844.00000,1112.00000,1358.00000,486.00000,486.00000,111.00000,375.00000,375.00000,-1.00000,374.00000,404.12900,405.95900,0.93000,0.92000,0.75180,3.47510,31.11400,23.94370,0.00870,2.73740,2.73740,0.20820,0.67950,34.26800,2.66280,2.66280
2018-12-31,2706.00000,1028.00000,1678.00000,1070.00000,1310.00000,368.00000,368.00000,79.00000,289.00000,289.00000,,290.00000,425.16500,427.68000,0.70000,0.69000,0.76910,4.08350,26.06230,20.53820,0.00790,2.17820,2.17820,0.16160,0.50290,32.76860,1.8313,1.8313
2018-09-30,2694.00000,942.00000,1752.00000,1040.00000,1287.00000,465.00000,465.00000,91.00000,374.00000,374.00000,,374.00000,422.18700,424.78400,0.89000,0.88000,0.77680,4.04130,30.61230,24.62150,0.00880,2.85820,2.85820,0.21610,0.63790,31.40970,3.2277,3.2277
2018-06-30,2596.00000,873.00000,1723.00000,997.00000,1262.00000,461.00000,461.00000,113.00000,348.00000,348.00000,1.00000,349.00000,430.62800,432.55400,0.81000,0.81000,0.78270,4.14310,29.45690,22.30030,0.00910,2.64860,2.64860,0.20310,0.57550,30.86070,2.1452,2.1452
2018-03-31,2470.00000,794.00000,1676.00000,1075.00000,1348.00000,328.00000,328.00000,76.00000,252.00000,252.00000,-2.00000,250.00000,436.21300,438.93100,0.57000,0.57000,0.77510,4.17670,23.18020,17.66780,0.00830,1.92630,1.92630,0.14820,0.43330,30.23410,2.49930,2.49930
2017-12-31,2475.00000,740.00000,1735.00000,1063.00000,1325.00000,410.00000,410.00000,231.00000,179.00000,179.00000,2.00000,181.00000,453.70400,455.35000,0.41000,0.40000,0.76620,4.12320,28.45250,12.56070,0.00860,1.32650,1.32650,0.10710,0.31010,30.87490,1.4803,1.4803
2017-09-30,2469.00000,735.00000,1734.00000,1067.00000,1339.00000,395.00000,395.00000,115.00000,280.00000,280.00000,2.00000,282.00000,449.16900,451.07800,0.63000,0.63000,0.76880,4.07400,27.81690,19.85920,0.00870,2.06290,2.06290,0.17070,0.47700,30.58390,2.966,2.966
2017-06-30,2476.00000,700.00000,1776.00000,1079.00000,1400.00000,376.00000,376.00000,122.00000,254.00000,254.00000,-2.00000,252.00000,457.89100,458.81900,0.55000,0.55000,0.78480,4.44270,24.95020,16.72200,0.00920,1.88530,1.88530,0.15460,0.40560,29.78830,1.9946,1.9946
2017-03-31,2446.00000,682.00000,1764.00000,1049.00000,1438.00000,326.00000,326.00000,113.00000,213.00000,213.00000,1.00000,214.00000,465.96100,466.82900,0.46000,0.46000,0.79260,4.44680,21.83520,14.33360,0.00920,1.59370,1.59370,0.13140,0.33060,28.91650,2.51700,2.51700
2016-12-31,2459.00000,674.00000,1785.00000,988.00000,1405.00000,380.00000,380.00000,134.00000,246.00000,246.00000,2.00000,248.00000,481.10500,482.18200,0.52000,0.52000,0.80260,5.01620,25.03290,16.33730,0.00930,1.84730,1.84730,0.15020,0.36470,28.51610,2.0497,2.0497
2016-09-30,2448.00000,656.00000,1792.00000,993.00000,1401.00000,391.00000,391.00000,130.00000,261.00000,261.00000,-52.00000,209.00000,482.39300,483.57500,0.43000,0.43000,0.80660,4.64200,25.48890,13.62450,0.00970,1.91490,1.91490,0.16580,0.37040,28.66640,2.4102,2.4102
2016-06-30,2443.00000,651.00000,1792.00000,945.00000,1379.00000,413.00000,413.00000,56.00000,357.00000,357.00000,3.00000,345.00000,485.37000,486.07400,0.71000,0.71000,0.81770,4.92500,25.49380,21.29630,0.01030,2.62290,2.62290,0.22600,0.47820,28.13630,2.5315,2.5315
2016-03-31,2485.00000,648.00000,1837.00000,930.00000,1440.00000,397.00000,397.00000,150.00000,247.00000,247.00000,3.00000,235.00000,484.23300,484.65400,0.49000,0.49000,0.81780,4.87660,24.55160,14.53310,0.01030,1.88160,1.78690,0.15780,0.32560,28.49330,2.48010,2.48010
2015-12-31,2480.00000,605.00000,1875.00000,908.00000,1444.00000,431.00000,431.00000,155.00000,276.00000,276.00000,-13.00000,-952.00000,482.87300,482.87300,-1.98000,-1.98000,0.83130,5.53130,26.36090,-58.22630,0.01030,2.16590,2.05370,0.17400,0.34640,27.88290,2.3889,2.3889
2015-09-30,2434.00000,604.00000,1830.00000,885.00000,1413.00000,417.00000,417.00000,144.00000,273.00000,273.00000,-5.00000,230.00000,483.07330,484.39910,0.48000,0.48000,0.82210,4.98930,25.75660,14.20630,0.01040,1.98030,1.87000,0.17490,0.33270,30.30410,4.5859,4.5859
2015-06-30,2298.00000,608.00000,1690.00000,864.00000,1427.00000,263.00000,263.00000,94.00000,169.00000,169.00000,13.00000,-1069.00000,482.84700,482.84700,-2.22000,-2.22000,0.82160,5.30710,16.96770,-68.96770,0.00990,1.25350,1.18220,0.10800,0.21090,29.67310,3.0982,3.0982
2015-03-31,2327.00000,612.00000,1715.00000,811.00000,1433.00000,282.00000,282.00000,103.00000,179.00000,179.00000,397.00000,509.00000,482.24790,482.78160,1.06000,1.06000,0.80500,4.53160,17.63600,31.83240,0.01040,1.21940,1.12340,0.11660,0.21910,33.09220,0.51160,0.51160
2014-12-31,2319.00000,672.00000,1647.00000,827.00000,1460.00000,187.00000,187.00000,36.00000,151.00000,151.00000,26.00000,109.00000,481.15500,481.93400,0.22000,0.22000,0.81170,4.76930,12.53350,7.30560,0.00980,1.06760,0.98060,0.09960,0.18460,32.07500,1.9669,1.9669
2014-09-30,2484.00000,671.00000,1813.00000,844.00000,1393.00000,420.00000,420.00000,127.00000,293.00000,293.00000,130.00000,356.00000,481.61110,482.50610,0.74000,0.74000,0.81590,4.77640,24.54710,20.80660,0.01150,2.10260,1.92890,0.19640,0.35520,31.65780,1.9574,1.9574
2014-06-30,2468.00000,728.00000,1740.00000,884.00000,1393.00000,347.00000,347.00000,64.00000,283.00000,283.00000,40.00000,258.00000,481.35000,482.34200,0.54000,0.54000,0.82030,4.99270,20.69170,15.38460,0.01120,2.07740,1.90210,0.18870,0.34180,31.01050,1.1942,1.1942
2014-03-31,2396.00000,712.00000,1684.00000,850.00000,1392.00000,292.00000,292.00000,94.00000,198.00000,198.00000,29.00000,159.00000,479.76750,479.76750,0.33000,0.33000,0.82530,5.08040,18.87520,10.27800,0.01040,1.49950,1.36940,0.13340,0.23930,30.13750,1.94260,1.94260
2013-12-31,2415.00000,770.00000,1645.00000,1024.00000,1570.00000,75.00000,75.00000,-4.00000,79.00000,79.00000,25.00000,-345.00000,420.16620,420.16620,-0.80000,-0.80000,0.83020,5.49060,4.98340,-22.92360,0.01000,0.60990,0.55600,0.05230,0.09440,29.61440,-4.6268,-4.6268
2013-09-30,2410.00000,787.00000,1623.00000,903.00000,1418.00000,205.00000,205.00000,28.00000,177.00000,177.00000,-86.00000,-110.00000,412.60070,412.60070,-0.27000,-0.27000,0.76100,3.50010,13.83270,-7.42240,0.00980,1.46030,0.92860,0.11760,0.22190,14321.13000,2.3073,2.3073
2013-06-30,2410.00000,881.00000,1529.00000,890.00000,1389.00000,140.00000,140.00000,40.00000,100.00000,100.00000,-1027.00000,-1127.00000,412.60100,412.60100,-2.73000,-2.73000,0.77100,3.58630,9.72220,-78.26390,0.00960,0.81800,0.52180,0.06640,0.11950,14399.27000,2.809,2.809
2013-03-31,2342.00000,881.00000,1461.00000,1089.00000,1524.00000,-63.00000,-63.00000,-123.00000,60.00000,60.00000,1033.00000,893.00000,412.60070,412.60070,2.16000,2.16000,,,-4.73680,67.14290,,,,,,,5.46290,5.46290
2012-12-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,-3640.202,-3640.202
2012-09-30,2642.00000,1029.00000,1613.00000,950.00000,1316.00000,297.00000,297.00000,46.00000,251.00000,251.00000,133.00000,183.00000,1.33100,1.33100,138.00000,138.00000,,,19.69500,12.13530,,,,,,,-71.377,-71.377
2012-06-30,2522.00000,1016.00000,1506.00000,1004.00000,1339.00000,167.00000,167.00000,-16.00000,183.00000,183.00000,-1081.00000,-1099.00000,1.33100,1.33100,-825.00000,-825.00000,,,11.33740,-74.60960,,,,,,,3711.579,3711.579
2011-12-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,0,0
2010-12-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,0,0
2009-12-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,0,0
