Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,191.10800,42.05700,149.05100,35.90900,84.96800,,134.92800,14.12300,-1.79700,12.32600,3.29900,9.02700,9.02700,9.02700,30.22300,14.12300,71.44700,71.83700,0.13000,0.13000,1.68170,0.04890,0.05140,77.99310,7.39010,7.39010,6.44980,4.72350,0.09230,2.56630,1.61090,55.86830,0.61850,8.98850,0.43590,0.58830,20.34980,-0.0547,-0.0669
2024-06-30,174.56500,44.36900,130.19600,42.46500,95.91100,,593.52000,-463.32400,9.62800,-453.69600,-10.32000,-443.37600,-443.37600,-443.37600,-19.95200,-463.32400,71.46700,71.46700,-6.20000,-6.20000,1.53980,0.04980,0.05240,74.58310,-265.41630,-265.41630,-259.90090,-253.98910,0.08370,2.95910,1.35040,66.64740,-30.96210,-739.06980,-21.26080,-29.42120,20.08100,0.53770,0.52000
2024-03-31,203.44300,50.34000,153.10300,43.55800,83.82000,,190.07890,-36.97600,4.04400,-32.93200,-0.51300,-32.41900,-32.41900,-32.41900,31.23610,-36.97590,71.47400,71.47400,-0.44000,-0.43000,1.70220,0.05020,0.05290,75.25600,-18.17510,-18.17510,-16.18730,-15.93520,0.07840,3.57150,1.05910,84.98030,-1.71340,-40.22910,-1.24910,-1.62740,26.49800,1.3119,1.29
2023-12-31,218.07200,43.62400,174.44800,37.02300,92.23300,,308.89500,-134.44700,0.72900,-133.71800,-1.14100,-132.57700,-132.57700,-132.57700,51.17700,-134.44700,71.07700,71.07700,-1.87000,-1.87000,1.59400,0.04990,0.05250,79.99560,-61.65260,-61.65260,-61.31830,-60.79510,0.08420,2.84340,0.98420,91.44530,-6.96340,-465.78490,-5.11920,-6.61590,26.80800,0.1803,0.1617
2023-09-30,196.80200,43.05200,153.75000,35.11200,83.60200,3.80600,127.45800,26.29200,1.18200,27.47400,6.01200,21.46200,21.46200,21.46200,45.26600,26.29200,72.11200,72.79700,0.30000,0.29000,1.50510,0.04670,0.04900,78.12420,13.35960,13.35960,13.96020,10.90540,0.07300,2.70610,1.28960,69.78730,1.05220,-114.28690,0.79560,1.00310,28.44810,-0.3567,-0.3775
2023-06-30,211.13800,50.39600,160.74200,45.52000,107.21000,,165.43700,-4.69500,-0.63900,-5.33400,-1.13400,-4.20000,-4.20000,-4.20000,14.74100,-4.69500,71.54000,71.54000,-0.06000,-0.06000,1.43450,0.04690,0.04920,76.13130,-2.22370,-2.22370,-2.52630,-1.98920,0.07730,2.73160,1.94970,46.16070,-0.20680,9.37020,-0.15380,-0.19710,28.15420,-0.31270,-0.34000
2023-03-31,208.09300,50.94100,157.15200,46.24100,95.40400,,155.51390,1.63810,-2.69500,-1.05700,2.16400,-3.22100,-3.22100,-3.22100,23.25410,1.63810,71.78100,73.04600,-0.04000,-0.04000,1.36100,0.04700,0.04930,75.52010,0.78720,0.78720,-0.50790,-1.54790,0.07380,2.83700,1.44650,62.21710,-0.15870,5.25050,-0.11420,-0.15120,28.48670,1.5432,1.5144
2022-12-31,269.54400,56.80200,212.74200,42.55800,92.52700,,148.99200,63.75000,-3.17200,60.57800,7.96000,52.61800,52.61800,52.61800,85.20500,63.75000,71.74400,73.04900,0.73000,0.72000,1.54980,0.09070,0.09970,78.92660,23.65110,23.65110,22.47430,19.52110,0.09280,3.05040,1.24880,72.06770,2.62410,-51.16840,1.81180,2.38610,28.25710,0.6341,0.5909
2022-09-30,228.08100,57.64100,170.44000,43.91700,91.37900,,149.03700,21.40300,-2.02400,19.37900,1.99600,17.38300,17.38300,17.38300,42.66500,21.40300,71.85600,72.89100,0.24000,0.24000,1.46290,0.09360,0.10320,74.72780,9.38390,9.38390,8.49650,7.62140,0.08080,2.39540,1.63940,54.89870,0.89710,-9.18060,0.61600,0.81320,26.82090,0.14,0.0989
2022-06-30,208.81200,57.71400,151.09800,43.45700,101.11300,,160.22500,-9.12700,-1.35800,-10.48500,-3.35300,-7.13200,-7.13200,-7.13200,12.45800,-9.12700,72.45200,72.45200,-0.10000,-0.10000,1.35690,0.09490,0.10490,72.36080,-4.37090,-4.37090,-5.02130,-3.41550,0.07410,2.52690,1.84970,48.65630,-0.37400,3.04450,-0.25320,-0.33850,26.67580,-0.17280,-0.20320
2022-03-31,191.19100,47.66200,143.52900,42.19100,94.81100,,151.84800,-8.31900,-1.16300,-9.48200,-1.07600,-8.40600,-8.40600,-8.40600,15.41800,-8.31900,74.01900,75.08400,-0.13000,-0.12000,1.93620,0.14520,0.16990,75.07100,-4.35110,-4.35110,-4.95940,-4.39670,0.05980,1.68890,1.28970,69.78390,-0.40800,8.73990,-0.26310,-0.34870,27.80490,2.068,2.0238
