,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-14,2024-09-30,$-0.04,$-0.02
1,2024-08-08,2024-06-30,$-0.04,$-0.03
2,2024-05-09,2024-03-31,$-0.04,$-0.04
3,2024-03-07,2023-12-31,$-0.07,$-0.03
4,2023-11-09,2023-09-30,$-0.04,$-0.04
5,2023-08-10,2023-06-30,$-0.04,$-0.03
6,2023-05-11,2023-03-31,$-0.03,$-0.03
7,2023-03-09,2022-12-31,$-0.03,$-0.03
8,2022-11-10,2022-09-30,$-0.03,$-0.04
9,2022-08-11,2022-06-30,$-0.03,$-0.04
10,2022-05-12,2022-03-31,$0.01,$-0.04
11,2022-03-10,2021-12-31,$-0.04,$-0.05
12,2021-11-10,2021-09-30,$-0.05,$-0.05
13,2021-08-12,2021-06-30,$-0.03,$-0.03
14,2021-05-13,2021-03-31,$-0.04,$-0.06
15,2021-03-11,2020-12-31,$-0.05,$0.01
16,2020-11-04,2020-09-30,$-0.05,$-0.04
17,2020-08-06,2020-06-30,$-0.04,$-0.04
18,2020-05-07,2020-03-31,$-0.05,$-0.06
19,2020-03-12,2019-12-31,$-0.07,$-0.03
20,2019-11-12,2019-09-30,$-0.05,$-0.04
21,2019-08-08,2019-06-30,$-0.05,$-0.06
22,2019-05-09,2019-03-31,$-0.06,$0.30
23,2019-03-14,2018-12-31,$-0.07,$-0.07
24,2018-11-08,2018-09-30,$-0.06,$-0.07
25,2018-08-02,2018-06-30,$-0.09,$-0.06
26,2018-05-10,2018-03-31,$-0.08,$-0.09
27,2018-03-15,2017-12-31,$-0.06,$-0.08
28,2017-11-09,2017-09-30,$-0.09,$-0.05
29,2017-08-02,2017-06-30,$-0.09,$-0.05
30,2017-05-10,2017-03-31,$-0.09,$-0.08
31,2016-11-03,2016-09-30,$-0.20,$-0.08
32,2016-08-09,2016-06-30,$-0.17,$-0.11
33,2016-05-10,2016-03-31,$-0.12,$-0.19
34,2016-03-15,2015-12-31,--,$-0.16
35,2015-11-09,2015-09-30,--,$-0.18
36,2015-08-10,2015-06-30,--,$-0.12
37,2015-05-11,2015-03-31,--,$-0.13
38,2015-03-11,2014-12-31,--,$-0.14
