,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-23,2024-09-30,--,$1.17
1,2024-07-24,2024-06-30,--,$0.91
2,2024-04-24,2024-03-31,--,$0.17
3,2024-02-07,2023-12-31,--,$0.60
4,2023-10-25,2023-09-30,--,$0.86
5,2023-07-26,2023-06-30,--,$0.69
6,2023-04-26,2023-03-31,--,$-0.25
7,2023-02-08,2022-12-31,--,$0.60
8,2022-10-26,2022-09-30,--,$1.37
9,2022-07-27,2022-06-30,--,$2.58
10,2022-04-27,2022-03-31,--,$2.03
11,2022-02-09,2021-12-31,--,$2.94
12,2021-10-27,2021-09-30,--,$3.17
13,2021-07-21,2021-06-30,--,$3.17
14,2021-04-21,2021-03-31,--,$1.92
15,2021-02-10,2020-12-31,--,$2.09
16,2020-10-21,2020-09-30,--,$2.21
17,2020-07-22,2020-06-30,--,$1.37
18,2020-04-22,2020-03-31,--,$0.56
19,2020-02-05,2019-12-31,--,$0.87
20,2019-10-22,2019-09-30,--,$1.28
21,2019-07-25,2019-06-30,--,$0.81
22,2019-04-25,2019-03-31,--,$-0.06
23,2019-02-14,2018-12-31,--,$0.48
24,2018-10-25,2018-09-30,--,$0.74
25,2018-07-18,2018-06-30,--,$0.95
26,2018-05-03,2018-03-31,--,$-0.01
27,2018-02-08,2017-12-31,--,$0.75
28,2017-11-06,2017-09-30,$0.71,$0.46
29,2017-07-20,2017-06-30,--,$0.79
30,2017-04-20,2017-03-31,--,$0.10
31,2017-02-09,2016-12-31,--,$0.71
32,2016-10-20,2016-09-30,$1.00,$1.12
33,2016-07-21,2016-06-30,$0.86,$0.49
34,2016-04-21,2016-03-31,$-0.25,$-0.29
35,2016-02-11,2015-12-31,$0.30,$0.29
36,2015-10-22,2015-09-30,$0.70,$0.94
37,2015-07-23,2015-06-30,$0.57,$0.72
38,2015-04-23,2015-03-31,$0.06,$0.00
39,2015-02-12,2014-12-31,$0.36,$0.38
