,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-08,2024-09-30,$2.50,$2.82
1,2024-08-05,2024-06-30,--,$2.41
2,2024-05-08,2024-03-31,--,$3.71
3,2024-02-07,2023-12-31,--,$2.66
4,2023-11-01,2023-09-30,--,$1.94
5,2023-08-04,2023-06-30,--,$1.96
6,2023-05-10,2023-03-31,--,$1.99
7,2023-02-06,2022-12-31,--,$2.70
8,2022-11-07,2022-09-30,$2.31,$1.83
9,2022-08-03,2022-06-30,--,$2.00
10,2022-05-11,2022-03-31,$4.50,$3.62
11,2022-02-07,2021-12-31,$2.50,$2.38
12,2021-11-04,2021-09-30,$2.68,$3.06
13,2021-08-03,2021-06-30,$2.23,$2.45
14,2021-05-13,2021-03-31,$2.19,$1.94
15,2021-02-08,2020-12-31,$1.95,$1.87
16,2020-11-02,2020-09-30,$1.62,$1.65
17,2020-08-04,2020-06-30,--,$1.86
18,2020-05-21,2020-03-31,--,$2.13
19,2020-02-03,2019-12-31,$3.19,$3.07
20,2019-11-13,2019-09-30,--,$3.27
21,2019-07-29,2019-06-30,--,$0.25
22,2019-05-07,2019-03-31,--,$0.31
23,2019-01-28,2018-12-31,--,$2.81
24,2018-10-26,2018-09-30,--,$0.26
25,2018-07-30,2018-06-30,--,$2.86
26,2018-05-09,2018-03-31,--,$0.20
27,2018-01-30,2017-12-31,--,$0.31
28,2017-10-30,2017-09-30,--,$0.27
29,2017-07-31,2017-06-30,--,$0.31
30,2017-05-15,2017-03-31,--,$0.19
31,2017-01-26,2016-12-31,--,$0.26
32,2016-10-26,2016-09-30,--,$0.24
33,2016-07-26,2016-06-30,--,$0.27
34,2016-05-11,2016-03-31,--,$0.15
35,2016-01-27,2015-12-31,--,$0.17
36,2015-10-29,2015-09-30,--,$0.25
37,2015-07-30,2015-06-30,--,$0.26
38,2015-01-29,2014-12-31,--,$0.15
