,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-14,2024-09-30,--,$-0.57
1,2024-08-13,2024-06-30,--,$-0.35
2,2024-06-17,2024-03-31,--,$-0.50
3,2024-06-06,2023-12-31,--,$-0.65
4,2024-05-16,2023-09-30,--,$-3.05
5,2023-08-11,2023-06-30,--,$-3.40
6,2023-07-14,2023-03-31,--,$-3.50
7,2023-03-27,2022-12-31,--,$20.50
8,2022-11-14,2022-09-30,--,$-5.20
9,2022-08-15,2022-06-30,--,$-8.30
10,2022-05-16,2022-03-31,--,$-10.51
11,2022-03-25,2021-12-31,$-25.53,$-22.52
12,2021-11-19,2021-09-30,$-24.02,$-40.54
13,2021-08-12,2021-06-30,$-22.52,$-24.02
14,2021-05-12,2021-03-31,$-19.52,$-21.02
15,2021-03-11,2020-12-31,$-15.02,$-22.52
16,2020-11-12,2020-09-30,$-13.51,$-15.02
17,2020-08-12,2020-06-30,$-13.51,$-7.51
18,2020-05-14,2020-03-31,$-21.02,$1.50
19,2020-03-10,2019-12-31,--,$-19.52
20,2019-11-07,2019-09-30,--,$-13.51
21,2019-08-08,2019-06-30,--,$-18.02
