Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1935.20000,591.60000,1343.60000,416.90000,-324.80000,1242.30000,101.30000,-1511.30000,-1410.00000,0.90000,-1410.90000,-1410.90000,,-1434.10000,619.70010,101.30000,363.15670,363.15670,-3.95000,-3.95000,1.19440,0.44400,0.85200,69.42950,5.23460,5.23460,-72.86070,-74.10600,0.04630,2.24140,40.15400,-7.56450,-21.53320,-3.37810,-4.20620,51.89680,1.3204,0.2978
2024-06-30,1873.70000,589.60000,1284.10000,436.80000,-296.80000,1265.00000,19.09990,316.80000,335.90000,60.70000,275.20000,275.20000,,268.10000,568.09990,19.09990,371.20100,377.45400,0.72000,0.71000,1.33670,0.44590,0.84690,68.53290,1.01940,1.01940,17.92710,14.30860,0.04590,2.18180,41.25100,1.50240,4.07760,0.67390,0.83250,49.87820,1.4597,0.6748
2024-03-31,1945.10000,980.70000,964.40000,427.60000,-33.50000,941.80000,22.60000,531.30000,553.90000,26.90000,527.00000,527.00000,,510.00000,520.70000,22.60000,377.74700,385.11000,1.35000,1.32000,1.28010,0.44560,0.84390,49.58100,1.16190,1.16190,28.47670,26.21970,0.04800,2.26540,39.72750,2.86550,7.92090,1.29930,1.58860,49.02100,0.63800,-0.27290
2023-12-31,1920.50000,342.29990,1578.20000,479.80010,-670.29990,1783.50010,-205.30020,-3286.80000,-3492.10000,-20.40000,-3471.70000,-3471.70000,,-3489.90000,445.99960,-205.30000,425.67900,425.67900,-8.38000,-8.37000,1.30210,0.44040,0.82950,82.17650,-10.68990,-10.68990,-181.83290,-181.71830,0.04560,2.20720,40.77530,-18.26500,-53.60210,-8.24870,-10.22100,49.67880,1.9366,1.0945
2023-09-30,1854.50000,586.30000,1268.20000,423.70000,-287.90000,1295.60000,-27.40000,848.40000,821.00000,-1.70000,822.70000,822.70000,,659.20000,572.10000,-27.40000,416.01430,420.97340,1.58000,1.57000,1.45490,0.41120,0.72870,68.38500,-1.47750,-1.47750,44.27070,35.54600,0.04340,2.24760,40.04260,3.94630,9.07910,1.92690,2.32360,51.76270,0.8888,0.0332
2023-06-30,1848.00000,583.80000,1264.20000,442.10000,-300.40000,1313.40000,-49.20000,-302.90000,-352.10000,159.20000,-511.30000,-511.30000,,-499.60000,540.60010,-49.20000,441.78000,441.78000,-1.13000,-1.13000,1.45380,0.39630,0.68870,68.40910,-2.66230,-2.66230,-19.05300,-27.03460,0.04210,2.11880,42.47730,-2.33040,-5.02890,-1.16370,-1.40670,51.07140,1.5853,0.8571
2023-03-31,1868.40000,872.30000,996.10000,415.40000,-16.40000,958.70000,37.40000,-738.40000,-701.00000,12.50000,-713.50000,-713.50000,,-721.40000,577.70010,37.40000,454.39500,454.39500,-1.59000,-1.59000,1.52760,0.38980,0.67270,53.31300,2.00170,2.00170,-37.51870,-38.61060,0.04270,2.24950,40.00960,-3.18960,-6.68520,-1.62880,-1.94630,49.82950,0.67740,-0.15270
2022-12-31,1841.90000,41.10000,1800.80000,437.20000,-826.00000,1846.20000,-45.39920,-4529.60000,-4575.00000,109.30000,-4684.30000,-4684.30000,-2.50000,-4699.70000,548.50070,-45.39930,489.55600,496.98900,-9.47000,-9.33000,1.60610,0.36480,0.60970,97.76860,-2.46480,-2.46480,-248.38480,-255.15500,0.04290,2.21760,40.58530,-20.75140,-42.91660,-10.92040,-13.18150,49.14230,1.6591,-0.6534
2022-09-30,1746.30000,759.90000,986.40000,365.10000,-6.40000,877.50000,108.90000,2387.60000,2496.50000,64.80000,2431.70000,2431.70000,,2348.00000,622.50000,108.90000,477.17700,482.51600,4.92000,4.87000,1.61610,0.34740,0.56280,56.48510,6.23600,6.23600,142.95940,134.45570,0.04100,2.40400,37.43690,10.35250,19.29570,5.70580,6.75620,50.42380,1.2751,2.2103
2022-06-30,1754.20000,747.90000,1006.30000,405.80000,-58.30000,981.80000,24.50000,2321.30000,2345.80000,63.60000,2282.20000,2282.20000,848.90000,2786.60000,548.80000,24.50000,501.40700,509.44300,5.56000,5.47000,1.56280,0.33480,0.53410,57.36520,1.39660,1.39660,133.72480,158.85310,0.03970,2.28530,39.38210,9.20030,16.54900,5.16810,6.12030,50.60830,1.543,0.9979
2022-03-31,1853.30000,536.80000,1316.50000,410.40000,-282.60000,1257.70000,58.80010,1098.10000,1156.90000,81.20000,1075.70000,1075.70000,34.60000,1038.30000,629.40010,58.80010,520.32000,532.68500,2.00000,1.95000,1.42770,0.35530,0.58370,71.03550,3.17270,3.17270,62.42380,56.02440,0.04070,2.11560,42.54030,4.30160,8.00590,2.36170,2.77330,48.91680,1.23280,0.53300
2021-12-31,1920.79900,292.40010,1628.39900,487.50010,-451.10000,1547.49990,80.89940,586.50020,667.39980,29.10000,638.29990,638.30000,38.30000,636.10000,696.09920,80.90000,555.69500,569.11400,1.27000,1.18000,1.45430,0.35310,0.57920,84.77720,4.21180,4.21180,34.74590,33.11640,0.04090,2.11710,42.51200,2.49360,4.64820,1.36050,1.61300,48.54020,1.7095,1.2077
2021-09-30,1901.40000,801.90000,1099.50000,399.00000,-17.20000,998.50000,101.00010,216.80000,317.80000,2.20000,315.60000,315.60000,3.10000,277.10000,689.70020,101.00010,551.97340,565.04450,0.50000,0.49000,1.46880,0.35520,0.58940,57.82580,5.31190,5.31190,16.71400,14.57350,0.04060,2.01610,44.64030,1.23320,2.29160,0.67370,0.79520,46.88170,1.1087,0.6167
2021-06-30,2989.20000,843.90000,2145.30000,608.60000,-444.20000,1608.10000,537.20000,10890.50000,11427.70000,276.80000,11150.90000,11150.90000,23.60000,11128.20000,1101.40000,537.20000,557.05190,569.10070,19.98000,19.55000,1.31220,0.34970,0.57460,71.76840,17.97140,17.97140,382.29960,372.28020,0.06160,3.22390,27.91650,41.99960,80.00590,22.96570,27.31420,47.54290,2.0131,1.324
