Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,2.78950,2.78950,7.40290,1.24120,-5.85460,0.03910,-5.81550,-5.81550,-5.81550,-5.81550,-5.82420,-5.85460,6.40500,6.40500,-0.91000,-0.91000,4.16740,,,100.00000,-209.88020,-209.88020,-208.47830,-208.47830,0.25100,5.09430,17.66690,-68.38610,-68.38610,-52.33480,-68.38610,0.98780,0.3599,0.3567
2024-06-30,0.30070,0.30070,4.27690,1.08600,-5.06220,-0.00180,-5.06400,-5.06400,-5.06400,-5.06400,-5.03850,-5.06220,2.54000,2.54000,-1.99000,-1.99000,0.60010,,-0.06160,100.00000,-1683.60800,-1683.60800,-1684.21300,-1684.21300,0.07340,1.00000,90.00000,219.29600,219.29610,-123.66190,219.29610,-0.55260,-0.6007,-0.6007
2024-03-31,,,4.42570,1.45740,-5.88310,0.03290,-5.85010,-5.85010,-5.85010,-5.85010,-5.86350,-5.88310,2.36700,2.36700,-2.47000,-2.47000,0.86640,,,,,,,,,,,-10778.58000,-10778.68000,-174.20530,-10778.69000,0.02350,-2.40120,-2.40120
2023-12-31,,,6.23390,1.45990,-7.69370,0.10130,-7.59240,-7.59240,-7.59240,-7.59240,-7.67150,-7.69370,1.81700,1.81700,-3.45000,-3.45000,2.24030,,,,,,,,,,,-131.73640,-131.73630,-81.78640,-131.73630,2.91520,-5.4389,-5.4488
2023-09-30,,,6.94800,1.65180,-8.59980,0.19090,-8.40880,-8.40880,-8.40880,-8.40880,-8.58240,-8.59980,1.77000,1.77000,-4.75000,-4.75000,2.08990,,,,,,,,,,,-92.20860,-92.20860,-51.90300,-92.20860,5.12160,-2.1456,-2.1474
2023-06-30,,,4.71970,1.45910,-6.17880,0.25120,-5.92760,-5.92760,-5.92760,-5.92760,-6.16150,-6.17880,1.56300,1.56300,-3.79000,-3.79000,4.85310,,,,,,,,,,,-34.53610,-34.53610,-27.89590,-34.53610,9.73090,-4.1271,-4.1423
2023-03-31,,,2.81920,1.45140,-4.27060,0.23270,-4.03790,-4.03790,-4.03790,-4.03790,-4.25330,-4.27060,1.75600,1.75600,-2.30000,-2.30000,5.72560,,,,,,,,,,,-17.65970,-17.65970,-14.73470,-17.65970,12.96350,-2.14290,-2.14290
2022-12-31,,,3.76460,1.62290,-5.38750,0.00370,-5.38380,-5.38380,-5.38380,-5.38380,-5.37340,-5.38750,1.13200,1.13200,-2.04520,-2.04520,6.09510,,,,,,,,,,,-20.23990,-20.23990,-17.17440,-20.23990,15.14810,-9.1647,-9.1975
2022-09-30,,,2.72120,1.24930,-3.97050,0.00240,-3.96810,-3.96810,-3.96810,-3.96810,-3.95290,-3.97050,1.56490,1.56490,-2.54870,-2.54870,7.54520,,,,,,,,,,,-12.48580,-12.48580,-10.28790,-12.48580,18.09290,1.978,1.9892
2022-06-30,,,1.30720,0.93530,-2.24250,0.00080,-2.24170,-2.24170,-2.24170,-2.24170,-2.23020,-2.24250,0.84860,0.84860,-2.69870,-2.69870,9.51290,,,,,,,,,,,-8.04260,-8.04260,-6.74390,-8.04260,25.73320,-0.4858,-0.4517
2022-03-31,0.08150,0.08150,1.33050,1.17900,-2.42800,0.00050,-2.42750,-2.42750,-2.42750,-2.42750,-2.41580,-2.42800,0.47420,0.47420,-5.09750,-5.09750,4.75190,,,100.00000,-2978.24200,-2978.24200,-2977.59600,-2977.59600,0.00480,0.81910,109.87100,-21.38090,-21.38090,-14.40260,-21.38090,18.01460,-9.13860,-9.26970
2021-12-31,0.16500,0.16500,12.89420,1.01450,-13.74370,0.00070,-13.74300,-13.74300,-13.74300,-13.74300,-13.73200,-13.74370,0.40690,0.40690,-33.43330,-33.43330,2.13950,,,100.00000,-8331.46000,-8331.46000,-8331.01100,-8331.01300,0.01400,3.36620,26.73670,-315.08340,-315.08330,-116.49510,-315.08330,10.24650,-16.8608,-16.8654
2021-09-30,0.03040,0.03040,1.22440,0.75740,-1.95140,0.00090,-1.95050,-1.95050,-1.95050,-1.95050,-1.94240,-1.95140,0.42350,0.42350,-4.64770,-4.64770,54.10350,,,100.00000,-6416.05900,-6416.05900,-6413.17400,-6413.17400,0.00170,,,-10.83380,-10.83380,-10.63550,-10.83380,42.29440,-3.8298,-3.8953
2021-06-30,0.07970,0.07970,0.83280,0.73350,-1.48660,0.17260,-1.31400,-1.31400,-1.31400,-1.31400,-1.47330,-1.48660,0.42170,0.42170,-3.14840,-3.14840,54.75030,,,100.00000,-1865.09000,-1865.09000,-1648.55800,-1648.55800,0.00400,,,-6.75310,-6.75310,-6.63070,-6.75310,46.10130,-2.2698,-2.317
2021-03-31,0.11040,0.11040,0.60280,1.07170,-1.56410,0.00130,-1.56280,-1.56280,-1.56280,-1.56280,-1.55960,-1.56410,0.35560,0.35560,-4.34780,-4.34780,46.37960,0.00060,0.00940,100.00000,-1416.51700,-1416.51700,-1415.34200,-1415.34200,0.00520,,,-7.59540,-7.56740,-7.40110,-7.56300,49.02860,-4.55800,-4.55800
2020-12-31,0.25160,0.25160,0.75730,0.83140,-1.33710,0.00060,-1.33650,-1.33650,-1.33650,-1.33650,-1.32040,-1.33710,0.09230,0.09230,26.83660,26.83660,12.63120,0.00150,0.02070,100.00000,-531.39010,-531.39000,-531.16470,-531.16470,0.02420,1.37750,65.33500,-14.07940,-13.96740,-12.85870,-13.94590,37.41810,-6.6541,-8.3053
2020-09-30,0.41550,0.41550,0.41680,0.43500,-0.43630,-0.13430,-0.57060,-0.57060,-0.57060,-0.57060,-0.31620,-0.43630,0.05220,0.05220,-10.94450,-10.94450,12.70490,0.00170,0.01860,100.00000,-105.01930,-105.01930,-137.35390,-137.35400,0.03530,2.94330,30.57800,-5.31450,-5.27710,-4.85410,-5.26800,45.55360,-3.0618,-3.1091
2020-06-30,0.44060,0.44060,0.46140,0.42730,-0.44810,-0.00710,-0.45520,-0.45520,-0.45520,-0.45520,-0.44210,-0.44810,0.04610,0.04610,-9.89510,-9.89510,0.33680,-0.01190,-0.34590,100.00000,-101.70430,-101.70430,-103.31410,-103.31410,0.45990,2.35410,38.23100,20.45200,24.61070,-47.51890,24.90280,-40.09030,2.8967,2.8967
2020-03-31,0.71600,0.71600,0.80890,0.50230,-0.59530,-0.00040,-0.59570,-0.59570,-0.59570,-0.59570,-0.59430,-0.59530,0.01560,0.01560,-38.08100,-38.08100,0.30340,-0.01350,-0.01980,100.00000,-83.14570,-83.14570,-83.20020,-83.20020,0.86180,1.37550,65.42920,26.58940,31.95360,-71.69840,32.38400,-40.53040,-22.97700,-22.97700
2019-12-31,0.26850,0.26850,0.43610,0.42350,-0.59110,0.00050,-0.59060,-0.59060,-0.59060,-0.59060,-0.58840,-0.59110,0.00020,0.00020,1460513.00000,1460513.00000,0.22180,-0.01760,-0.02520,100.00000,-220.12520,-220.12520,-219.94860,-219.94880,0.57270,3.91400,22.99420,16.84050,37.50850,-125.95820,38.16890,-105.07550,-466.6323,-469.1702
2019-09-30,0.33320,0.33320,0.46770,0.29150,-0.42590,0.00150,-0.42440,-0.42440,-0.42440,-0.42440,-0.42400,-0.42590,0.00000,0.00000,-19224.59000,-19224.59000,0.44000,-0.02940,-0.04080,100.00000,-127.82970,-127.82970,-127.37770,-127.37770,0.40810,3.21990,27.95140,12.69790,41.58190,-51.98030,42.80500,-0.01070,0,0
2019-06-30,0.20990,0.20990,0.45120,0.41270,-0.65390,-0.00020,-0.65410,-0.65410,-0.65410,-0.65410,-0.65200,-0.65390,0.00000,0.00000,-598006.00000,-598006.00000,0.19510,-0.02490,-0.03370,100.00000,-311.48560,-311.48560,-311.58660,-311.58660,0.61270,3.26780,27.54170,17.84120,49.23470,-190.91800,50.46110,-1.63220,0,0
2019-03-31,0.36420,0.36420,0.55570,0.51010,-0.70160,0.00010,-0.70150,-0.70150,-0.70150,-0.70150,-0.69970,-0.70160,0.00000,0.00000,-855004.60000,-855004.60000,0.27240,-0.03020,-0.03970,100.00000,-192.61080,-192.61080,-192.58440,-192.58440,0.77060,2.27250,39.60370,21.39070,58.10830,-148.41070,59.86470,-2.17110,0.00000,
2018-12-31,0.29930,0.29930,0.46180,0.47190,-0.63430,0.00000,-0.63430,-0.63430,-0.63430,-0.63430,-0.62940,-0.63430,0.00000,0.00000,-4680753.00000,-4680753.00000,0.38140,-0.04030,-0.29340,100.00000,-211.94260,-211.94270,-211.94630,-211.94640,0.46610,2.45700,36.63030,21.18950,62.04790,-98.79780,64.54680,,3.1089,3.1089
