Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,39.17800,16.64300,22.53500,4.46800,-0.10500,24.48600,-1.95100,-8.18000,-10.13100,0.07600,-10.20700,-10.20700,-10.21700,18.88200,-1.95100,55.94800,55.94800,-0.18000,-0.18000,0.37600,0.60250,-4.97980,-4.97980,-25.85890,-26.07840,0.02860,-1.27220,-1.45640,-0.74570,-0.79390,14.34060,0.2454,-0.4555
2024-06-30,40.12400,15.75700,24.36700,4.54400,-5.84700,49.00500,-24.63800,-9.09000,-33.72800,0.07300,-33.80100,-33.80100,-33.80100,14.89000,-24.63800,55.91000,55.91000,-0.60000,-0.60000,0.36020,0.56290,-61.40460,-61.40460,-84.05940,-84.24140,0.02990,-4.13470,-4.69780,-2.52270,-2.64550,14.61160,0.3035,0.2735
2024-03-31,47.19700,15.99900,31.19800,4.94900,-19.79500,49.24800,-18.05000,-8.09900,-26.14900,0.07700,-26.22600,-26.22600,-26.23200,7.37800,-18.05000,55.80300,55.80300,-0.47000,-0.47000,0.35400,0.54800,-38.24400,-38.24400,-55.40400,-55.57980,0.03410,-3.06400,-3.51650,-1.89290,-1.97940,15.32040,0.19750,0.11850
2023-12-31,43.75100,14.44600,29.30500,5.47900,-6.28400,37.81800,-8.51300,-7.75100,-16.26400,-0.04900,-16.21500,-16.21500,-16.16800,18.47500,-8.51300,56.41000,56.41000,-0.29000,-0.29000,0.34580,0.52860,-19.45780,-19.45780,-37.17400,-36.95460,0.03070,-1.82810,-2.13180,-1.13870,-1.19590,15.90070,0.3486,0.3764
2023-09-30,49.07600,15.50600,33.57000,4.36700,-11.50400,42.88400,-9.31400,-7.03300,-16.34700,0.16000,-16.50700,-16.50700,-16.51900,18.63200,-9.31400,56.54300,56.54300,-0.29000,-0.29000,0.36720,0.58030,-18.97870,-18.97870,-33.30960,-33.66000,0.03260,-1.81540,-2.15790,-1.09730,-1.14880,16.30100,0.4559,0.5929
2023-06-30,52.02400,15.48700,36.53700,4.56500,-11.96900,44.41100,-7.87400,-7.65600,-15.53000,0.18500,-15.71500,-15.71500,-15.73000,21.06300,-7.87400,56.68000,56.68000,-0.28000,-0.28000,0.36000,0.56250,-15.13530,-15.13530,-29.85160,-30.23600,0.03400,-1.67590,-2.02550,-1.02850,-1.07250,16.53950,0.5728,0.5093
2023-03-31,50.19000,15.34400,34.84600,4.30900,-3.85900,36.33400,-1.48800,-7.22600,-8.71400,0.16000,-8.87400,-8.87400,-8.88500,27.72600,-1.48800,56.64200,56.64200,-0.16000,-0.16000,0.35420,0.54850,-2.96470,-2.96470,-17.36200,-17.70270,0.03240,-0.92440,-1.14160,-0.57370,-0.59700,16.94100,0.20200,0.14660
2022-12-31,50.29400,15.74600,34.54800,4.42800,-12.47500,47.39600,-12.84800,-6.42700,-19.27500,-0.28200,-18.99300,-18.99300,-18.97000,18.71400,-12.84800,56.63200,56.63200,-0.34000,-0.34000,0.35020,0.53900,-25.54580,-25.54580,-38.32470,-37.71820,0.03200,-1.94630,-2.45700,-1.20890,-1.26460,17.22940,0.5001,0.5944
2022-09-30,51.76900,15.30300,36.46600,4.67200,-44.99500,82.36000,-45.89400,-6.97100,-52.86500,0.16400,-53.02900,-53.02900,-53.04700,-12.13400,-45.89400,56.63500,56.63500,-0.94000,-0.94000,0.35740,0.55610,-88.65150,-88.65150,-102.11710,-102.46870,0.03190,-5.29930,-6.82350,-3.27030,-3.40550,17.66900,0.6024,0.8641
2022-06-30,52.84900,15.15600,37.69300,3.29100,-8.10700,45.22600,-7.53300,-7.87300,-15.40600,0.16400,-15.57000,-15.57000,-15.57100,27.35100,-7.53300,56.62900,56.62900,-0.27000,-0.27000,0.36040,0.56340,-14.25380,-14.25380,-29.15100,-29.46320,0.03080,-1.47200,-1.92220,-0.90840,-0.94150,18.67620,0.4174,0.451
2022-03-31,53.20600,15.31400,37.89200,3.51700,-2.42100,40.29100,-2.39900,-7.31700,-9.71600,0.16600,-9.88200,-9.88200,-9.90600,33.12600,-2.39900,56.62600,56.62600,-0.17000,-0.17000,0.36360,0.57140,-4.50890,-4.50890,-18.26110,-18.61820,0.03030,-0.91750,-1.22850,-0.56310,-0.58390,19.02000,0.49720,0.46480
2021-12-31,40.80100,8.80000,32.00100,2.16700,,86.00200,-54.00100,-0.73000,-54.73100,,-54.88800,-54.88800,-54.90500,-27.20600,-54.00100,56.62600,56.62600,-0.97000,-0.97000,0.19430,0.56680,-132.35210,-132.35210,-134.14130,-134.56780,0.02320,-5.04350,-6.94630,-3.11960,-4.06340,19.21890,0.47,0.2976
2021-09-30,13.31500,1.66000,11.65500,0.59400,,6.50600,5.14900,-6.57200,-1.42300,,-1.42300,-1.42300,-1.42300,11.04200,5.14900,56.62600,56.62600,-0.03000,-0.03000,,,38.67070,38.67070,-10.68720,-10.68720,,,,,,0.01000,0.1439,0.1425
2021-06-30,12.58700,1.48300,11.10400,0.51500,0.00000,6.47000,4.63400,-0.33800,4.29600,0.00000,4.29600,4.29600,4.29600,10.56900,4.63400,56.62600,56.62600,0.08000,0.08000,,,36.81580,36.81580,34.13050,34.13050,,,,,,,0.1801,0.1797
2021-03-31,13.02800,1.46800,11.56000,0.55600,,6.54400,5.01600,-0.46500,4.55100,,4.55100,4.55100,4.55100,10.98300,5.01600,56.62600,56.62600,0.08000,0.08000,,,38.50170,38.50170,34.93250,34.93250,,,,,,,0.19690,0.19590
2020-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
2019-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
