Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,51.74300,17.67400,34.06900,28.18300,28.18300,5.88600,5.88600,1.15800,4.72800,4.72800,4.72800,18.35000,18.44500,0.26000,0.26000,0.62090,1.63780,17.08760,13.72580,0.01530,1.38240,1.38240,0.21070,0.52410,17.57740,3.999,3.9883
2024-06-30,54.51700,17.34100,37.17600,30.03400,30.03400,7.14200,7.14200,1.43000,5.71200,5.71200,5.71200,18.52400,18.56800,0.31000,0.31000,0.66360,1.97290,19.09580,15.27230,0.01630,1.70540,1.70530,0.24950,0.57360,17.19560,-2.1414,-2.1506
2024-03-31,48.15300,15.76800,32.38500,27.61700,27.61700,4.76800,4.76800,1.73000,3.03800,3.03800,3.03800,19.02100,19.03600,0.16000,0.16000,0.65230,1.87620,14.75340,9.40030,0.01450,0.89880,0.89880,0.13590,0.31250,16.97690,-0.52210,-0.54260
2023-12-31,43.57000,14.93800,28.63200,29.22700,29.22700,-0.59500,-0.59500,-0.55500,-0.04000,-0.04000,-0.04000,20.15800,20.19600,0.01000,0.00000,0.63980,1.77600,-2.04700,-0.13760,0.01310,-0.01160,-0.01160,-0.00180,-0.00420,16.93620,-0.0381,-0.0585
2023-09-30,48.60700,14.38800,34.21900,30.46600,30.46600,3.75300,3.75300,0.50000,3.25300,3.25300,3.25300,19.99800,20.02200,0.16000,0.16000,0.62930,1.69760,11.11210,9.63170,0.01520,0.93930,0.93930,0.14640,0.34820,16.60270,2.3432,2.3366
2023-06-30,47.77200,11.57200,36.20000,31.10800,31.10800,5.09200,5.09200,1.08500,4.00700,4.00700,4.00700,20.38400,20.43100,0.20000,0.20000,0.63350,1.72830,14.13900,11.12620,0.01620,1.12630,1.12630,0.17970,0.41280,16.64320,-2.0064,-2.0116
2023-03-31,40.44400,8.09500,32.34900,29.56700,29.56700,2.78200,2.78200,0.62700,2.15500,2.15500,2.15500,20.89000,20.98000,0.10000,0.10000,0.57830,1.37150,8.72400,6.75780,0.01510,0.58910,0.58910,0.10190,0.24840,16.72860,-1.66420,-1.66660
2022-12-31,37.76900,5.06300,32.70600,32.04700,32.04700,0.65900,0.65900,-0.27700,0.93600,0.93600,0.93600,21.88400,22.01000,0.05000,0.05000,0.51080,1.04400,2.05670,2.92120,0.01580,0.25260,0.25260,0.04610,0.12360,16.70800,3.0879,3.0859
2022-09-30,45.52900,2.72700,42.80200,36.02600,36.02600,6.77600,6.77600,1.50600,5.27000,5.27000,5.27000,21.34200,21.45400,0.25000,0.25000,0.45960,0.85050,15.95480,12.40880,0.02150,1.40090,1.40090,0.26680,0.75700,16.13200,0.986,0.9763
2022-06-30,47.65400,2.33500,45.31900,35.09800,35.09800,10.22100,10.22100,2.23100,7.99000,7.99000,7.99000,22.12600,22.22900,0.36000,0.36000,0.42110,0.72750,22.57740,17.64930,0.02330,2.06790,2.06790,0.41160,1.19700,16.99590,-0.8018,-0.8168
2022-03-31,44.84800,3.16600,41.68200,34.85900,34.85900,6.82300,6.82300,1.53200,5.29100,5.29100,5.29100,23.13200,23.31100,0.23000,0.23000,0.44190,0.79190,16.33940,12.67060,0.02080,1.28340,1.28340,0.26390,0.71620,17.07270,6.11750,6.11230
2021-12-31,58.60000,3.41200,55.18800,39.50400,39.50400,15.68400,15.68400,3.13100,12.55300,12.55300,12.55300,23.74100,23.93100,0.53000,0.54000,0.52440,1.10250,27.68190,22.15570,0.02560,2.90060,2.90060,0.56650,1.37960,17.45400,0.7724,0.7673
2021-09-30,70.44200,3.39200,67.05000,42.62300,42.62300,24.42700,24.42700,5.42700,19.00000,19.00000,19.00000,23.78500,23.96000,0.80000,0.79000,0.51770,1.07330,36.05460,28.04430,0.03030,4.29310,4.29310,0.85050,2.07070,17.67590,1.9608,1.9598
2021-06-30,69.86800,3.54700,66.32100,42.54700,42.54700,23.77400,23.77400,5.88000,17.89400,17.89400,17.89400,23.84800,24.02900,0.75000,0.74000,0.52390,1.10020,35.44600,26.67920,0.03050,4.14460,4.14460,0.81260,1.97340,17.12360,0.721,0.7058
2021-03-31,74.16800,4.01700,70.15100,41.93000,41.93000,28.22100,28.22100,6.87700,21.34400,21.34400,21.34400,23.73500,23.95000,0.90000,0.89000,0.53250,1.13890,39.62460,29.96870,0.03240,4.95590,4.95590,0.97110,2.31700,17.07000,2.47980,2.46860
