Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,11.65500,11.65500,26.97500,11.75300,,-27.07300,8.29400,-18.77900,0.11400,-18.89300,-18.89300,-18.89300,-26.72200,-27.07300,43.49000,43.49000,-0.43000,-0.43000,6.17220,,,100.00000,-232.28660,-232.28660,-161.12400,-162.10210,0.02790,4.36350,20.62550,-6.35120,-6.39920,-4.52530,-6.35120,6.83080,-1.06680,-1.07470
2021-12-31,14.70900,14.70900,26.75100,10.82300,,-22.86500,8.58300,-14.28200,0.13900,-14.42100,-14.42100,-14.42100,-22.54500,-22.86500,38.63800,38.63800,-0.35000,-0.35000,5.89970,,,100.00000,-155.44900,-155.44900,-97.09710,-98.04200,0.03220,2.33250,38.58450,-4.56070,-4.59480,-3.15830,-4.56070,7.27450,-0.8154,-0.824
2021-09-30,13.66900,13.66900,26.01800,10.17100,,-22.52000,7.65600,-14.86400,-0.01100,-14.85300,-14.85300,-14.85300,-22.13600,-22.52000,38.51300,38.51300,-0.39000,-0.39000,4.46960,,,100.00000,-164.75240,-164.75240,-108.74240,-108.66190,0.03840,4.22270,21.31320,-7.21830,-7.30600,-4.17300,-7.21830,5.33010,-0.5987,-0.6058
2021-06-30,12.37900,12.37900,24.61200,10.56900,,-22.80200,-4.52400,-27.32600,0.06200,-27.38800,-27.38800,-27.38800,-22.41900,-22.80200,38.37600,38.37600,-0.71000,-0.71000,5.69800,,,100.00000,-184.19910,-184.19910,-220.74480,-221.24570,0.03260,3.36110,26.77680,-12.50100,-12.65160,-7.21530,-12.50100,5.69880,-0.6633,-0.6658
2021-03-31,8.35000,8.35000,20.80600,9.33300,,-21.78900,11.68400,-10.10500,0.04900,-10.15400,-10.15400,-10.15400,-21.39100,-21.78900,36.21000,36.21000,-0.28000,-0.28000,7.29150,,,100.00000,-260.94610,-260.94610,-121.01800,-121.60480,0.02100,4.33770,20.74850,-4.29280,-4.34130,-2.55160,-4.29280,6.18040,0.53420,0.52990
2020-12-31,9.01600,9.01600,21.80600,9.72000,,-22.51000,-5.25600,-27.76600,0.19800,-27.96400,-27.96400,-27.96400,-22.10200,-22.51000,29.25620,29.25620,-1.06000,-1.06000,4.66340,,,100.00000,-249.66730,-249.66720,-307.96360,-310.15970,0.03900,5.40200,16.66040,-27.34520,-28.12710,-12.09430,-27.34520,3.23590,-0.8191,-0.8336
2020-09-30,8.57000,8.57000,17.53800,9.13600,,-18.10400,-4.79400,-22.89800,0.17700,-23.07500,-23.07500,-23.07500,-17.73400,-18.10400,29.06100,29.06100,-0.64000,-0.64000,4.43120,,,100.00000,-211.24850,-211.24850,-267.18790,-269.25320,0.04010,4.06930,22.11670,-27.30740,-28.23770,-10.80830,-27.30740,2.90640,-0.4011,-0.4129
2020-06-30,6.05600,6.05600,13.70900,8.04300,,-15.69600,-2.24700,-17.94300,0.03100,-17.97400,-17.97400,-17.97400,-15.35400,-15.69600,29.03400,29.03400,-0.54000,-0.54000,5.51750,,,100.00000,-259.18090,-259.18090,-296.28470,-296.79660,0.02710,3.10400,28.99440,-17.92100,-18.42260,-8.03630,-17.92100,3.45280,-0.6382,-0.6508
2020-03-31,6.30100,6.30100,16.98700,8.88200,,-19.56800,3.16500,-16.40300,0.09700,-16.50000,-16.50000,-16.50000,-19.24400,-19.56800,28.94600,28.94600,-0.68000,-0.68000,6.33880,,,100.00000,-310.55390,-310.55390,-260.32380,-261.86320,0.02650,4.19510,21.45370,-14.39970,-14.75230,-6.93390,-14.39970,3.95000,-0.87270,-0.87780
2019-12-31,7.79200,7.79200,19.60200,11.13100,,-22.94100,-2.53000,-25.47100,-0.04500,-25.42600,-25.42600,-25.42600,-22.61100,-22.94100,24.21800,24.21800,-0.83000,-0.83000,6.72430,,,100.00000,-294.41740,-294.41740,-326.88660,-326.30910,0.02960,2.93820,30.63140,-19.36480,-19.79850,-9.65390,-19.36480,4.54610,-0.753,-0.7559
2019-09-30,8.15500,8.15500,13.51100,8.02400,,-13.38000,4.05900,-9.32100,-0.05400,-9.26700,-9.26700,-9.26700,-13.07700,-13.38000,23.40300,23.40300,-0.55000,-0.55000,5.62110,,,100.00000,-164.07110,-164.07110,-114.29800,-113.63580,0.03860,0.79560,113.12540,-11.84180,-12.24260,-4.38930,-11.84180,3.34320,-0.5985,-0.6544
2019-06-30,6.35700,6.35700,10.76800,8.21400,,-12.62500,-0.67900,-13.30400,0.07100,-13.37500,-13.37500,-13.37500,-12.36500,-12.62500,23.38800,23.38800,-0.52000,-0.52000,5.94330,,,100.00000,-198.59990,-198.59990,-209.28110,-210.39800,0.02820,0.68180,131.99970,-15.50040,-15.99000,-5.92330,-15.50040,3.68860,-0.6739,-0.6888
2019-03-31,8.82900,8.82900,11.79900,6.74100,,-9.71100,2.85000,-6.86100,0.22200,-7.08300,-7.08300,-7.08300,-9.46600,-9.71100,23.37300,23.37300,-0.38000,-0.38000,6.39590,,,100.00000,-109.98980,-109.98980,-77.70980,-80.22430,0.03660,0.93860,95.88880,-7.17070,-7.37400,-2.93600,-7.17070,4.22490,-0.57800,-0.59600
2018-12-31,10.80610,10.80610,13.34230,19.61060,,-10.32170,10.24380,-0.07790,-0.04060,-0.03730,-0.03730,-0.03730,-9.98740,-10.32170,22.28700,22.28700,0.00670,0.00670,7.16850,,,100.00000,-95.51700,-95.51690,-0.72050,-0.34500,0.04270,3.22470,27.90930,-0.03520,-0.03620,-0.01470,-0.03520,4.53170,-0.493,-0.5192
2018-09-30,7.57380,7.57380,13.83150,3.09050,-4.59150,-13.93960,1.58820,-12.35140,0.07790,-12.42930,-12.42930,-12.42930,-13.77990,-13.93960,22.68700,22.68700,-0.54650,-0.54650,5.29730,,,100.00000,-184.04980,-184.04980,-163.07950,-164.10810,0.02900,0.68530,131.32480,-12.58740,-12.95190,-4.75800,-12.58740,,-0.7778,-0.801
2018-06-30,7.80320,7.80320,14.93490,3.14730,-3.93200,-14.21100,8.83720,-5.37390,0.10380,-5.47760,-5.47760,-5.47760,-14.07150,-14.21100,22.62860,22.62860,-0.23850,-0.23850,6.38040,,,100.00000,-182.11830,-182.11830,-68.86750,-70.19720,0.02820,1.19460,75.33700,-4.94550,-4.96590,-1.98010,-4.94550,,-0.0349,-0.0575
2018-03-31,12.19490,12.19490,12.65830,3.50570,-3.30160,-7.27070,-3.03120,-10.30190,0.06390,-10.36580,-10.36580,-10.36580,-7.15030,-7.27070,20.98470,20.98470,-0.49170,-0.49170,7.47800,,,100.00000,-59.62100,-59.62100,-84.47740,-85.00150,0.04240,0.86470,104.07920,-8.84270,-8.87030,-3.60250,-8.84270,,-0.76260,-0.77290
2017-12-31,4.42710,4.42710,12.39360,2.89180,-3.58850,-14.44670,-2.91100,-17.35770,0.07680,-17.43450,-17.43450,-17.43450,-14.35750,-14.44670,19.19600,19.19600,-0.88570,-0.88570,10.04940,,,100.00000,-326.32100,-326.32110,-392.07510,-393.81000,0.01990,0.88760,101.40240,-32.21050,-32.42170,-7.83760,-32.21050,2.78570,-0.4967,-0.5064
2017-09-30,4.07950,4.07950,9.44940,4.27100,-2.56220,-12.20310,-6.18800,-18.39110,0.07520,-18.46630,-18.46630,-18.46630,-12.09450,-12.20310,19.40300,19.40300,-0.95200,-0.95200,12.67020,,,100.00000,-299.13570,-299.13570,-450.82110,-452.66490,0.01670,0.85450,105.32410,-26.29840,-26.44360,-7.55580,-26.29840,,-0.8229,-0.826
2017-06-30,4.42930,4.42930,9.26120,3.84090,-2.50450,-11.17720,-12.69510,-23.87220,0.11770,-23.98990,-23.98990,-23.98990,-11.08370,-11.17720,19.39250,19.39250,-1.23190,-1.23190,12.91020,,,100.00000,-252.34670,-252.34670,-538.96200,-541.61910,0.01800,0.93480,96.28010,-29.97750,-30.11950,-9.75320,-29.97750,,-0.5093,-0.53
2017-03-31,2.43620,2.43620,7.46740,4.47810,-1.96410,-11.47330,-11.23670,-22.71010,0.01170,-22.72180,-22.72180,-22.72180,-11.40510,-11.47330,18.53900,18.53900,-1.22560,-1.22560,17.02040,,,100.00000,-470.95360,-470.95360,-932.19600,-932.67720,0.00950,1.04380,86.22050,-23.35700,-23.44900,-8.85060,-23.35700,,-0.37410,-0.38320
2016-12-31,-0.48500,-0.48500,6.81880,3.44480,-2.76440,-13.51290,-21.69960,-35.21250,,-35.21250,-35.21250,-35.21250,-13.43370,-13.51290,13.23670,13.23670,-2.45770,-2.45770,9.17200,0.00930,0.01430,100.00000,2786.30100,2786.30100,7260.64800,7260.64800,-0.00610,-0.18590,-484.02850,-93.50440,-94.54620,-44.00560,-92.63600,2.34110,-0.969,-0.9943
2016-09-30,1.31910,1.31910,4.92830,0.44640,-1.47980,-5.53540,0.01670,-5.51860,,-5.51860,-5.51860,-5.51860,-5.47430,-5.53540,15.95200,15.95200,-0.34600,-0.34600,14.58010,0.00580,0.00850,100.00000,-419.62780,-419.62780,-418.35880,-418.35880,0.01710,0.69000,130.43150,-7.75830,-7.80600,-7.16680,-7.71290,,-0.0412,-0.0411
2016-06-30,1.24030,1.24030,4.45630,0.42130,-1.87970,-5.51700,0.01130,-5.50570,,-5.50570,-5.50570,-5.50570,-5.45460,-5.51700,12.18500,12.18500,-0.45180,-0.45180,15.92560,0.00610,0.00850,100.00000,-444.80880,-444.80880,-443.89800,-443.89800,0.01490,0.76250,118.03280,-7.12970,-7.17210,-6.62080,-7.08650,,-0.2883,-0.2995
2016-03-31,0.93440,0.93440,4.81220,0.39940,-1.77950,-6.05660,0.03090,-6.02570,,-6.02570,-6.02570,-6.02570,-6.00030,-6.05660,8.66980,8.66980,-0.69500,-0.69500,5.84270,0.01940,0.02690,100.00000,-648.17000,-648.17000,-644.86430,-644.86430,0.02950,0.51800,173.73080,-23.55020,-23.98450,-19.00360,-23.09420,,-0.85280,-0.85790
2015-12-31,0.41630,0.41630,,,,0.41630,,-27.52250,,-27.52250,-7.30850,-7.30850,0.41630,-27.36150,5.87120,5.87120,-0.84610,-0.84610,5.46650,0.01660,0.02260,100.00000,100.00000,-6573.16500,-6611.84400,-1755.75300,0.01060,0.22620,397.82750,-23.25330,-23.61390,-18.54480,-22.87480,,-4.3551,-4.3739
2015-09-30,0.37900,0.37900,,,,0.37900,,0.37900,,0.37900,-6.82800,-6.82800,0.37900,0.37900,8.29600,8.29600,-0.82000,-0.82000,,,,100.00000,100.00000,100.00000,100.00000,-1801.58300,,,,,,,,,0,0
2015-06-30,1.27900,1.27900,,,,1.27900,,1.27900,,1.27900,-6.15200,-6.15200,1.27900,1.27900,4.45100,4.45100,-1.38000,-1.38000,,,,100.00000,100.00000,100.00000,100.00000,-481.00080,,,,,,,,,0,0
2015-03-31,0.12100,0.12100,,,,0.12100,,0.12100,,0.12100,-5.45500,-5.45500,0.12100,0.12100,4.06300,4.06300,-1.34000,-1.34000,,,,100.00000,100.00000,100.00000,100.00000,-4508.26500,,,,,,,,,0.00000,
