Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,22.90600,9.46700,13.43900,19.22800,19.22800,-5.78900,-5.78900,-1.17300,-4.61600,-4.61600,-3.51900,6.09400,6.09400,-0.58000,-0.58000,0.24720,1.07470,-129.50780,-78.72480,0.00300,-3.81170,-4.22980,-0.31120,-2.86940,19.85250,1.9429,2.3529
2024-06-30,20.23300,9.54200,10.69100,8.19800,8.19800,2.49300,2.49300,0.48100,2.01200,2.01200,1.51500,6.08800,6.08800,0.25000,0.25000,0.26970,1.63850,23.96890,14.56590,0.00720,1.62030,1.68280,0.13910,1.18320,20.35640,0.2492,0.1045
2024-03-31,20.34700,9.21000,11.13700,8.43200,8.43200,2.70500,2.70500,0.53200,2.17300,2.17300,1.60600,6.08100,6.08100,0.26000,0.26000,0.27220,1.36510,25.98210,15.42600,0.00720,1.77200,1.84130,0.14950,1.28960,19.69990,0.08290,0.04510
2023-12-31,19.64600,9.16900,10.47700,7.30900,7.30900,3.16800,3.16800,0.59000,2.57800,2.57800,1.92000,6.03300,6.03300,0.31000,0.31000,0.29330,1.70900,31.02230,18.80140,0.00700,2.14380,2.22940,0.17590,1.51490,19.71410,1.4006,1.3508
2023-09-30,18.86400,7.61100,11.25300,8.48600,8.48600,2.76700,2.76700,0.57300,2.19400,2.19400,1.64500,6.05100,6.05100,0.27000,0.27000,0.32020,1.22750,26.55470,15.78700,0.00740,1.91710,1.99790,0.15660,1.30320,18.40500,0.8411,0.6751
2023-06-30,17.70800,6.88900,10.81900,8.31400,8.31400,2.50500,2.50500,0.53000,1.97500,1.97500,1.49700,6.01900,6.01900,0.25000,0.25000,0.34370,1.39190,25.88080,15.46650,0.00700,1.72600,1.79870,0.14180,1.13280,18.47120,-0.693,-0.7749
2023-03-31,16.63500,5.07500,11.56000,8.21600,8.21600,3.34400,3.34400,0.66900,2.67500,2.67500,1.96000,5.98900,5.98900,0.33000,0.33000,0.33130,1.14790,30.76920,18.03460,0.00770,2.38070,2.48310,0.19050,1.59200,18.62750,1.00920,0.98110
2022-12-31,16.88100,3.84800,13.03300,9.09200,9.09200,3.94100,3.94100,0.38300,3.55800,3.55800,1.86900,5.93900,5.93900,0.33000,0.33000,0.33280,1.30600,35.34530,16.76230,0.00800,3.18870,3.32690,0.25420,2.12740,18.49830,1.615,1.7029
2022-09-30,14.54400,2.60300,11.94100,7.97700,7.97700,3.96400,3.96400,0.77200,3.19200,3.19200,3.18000,5.94400,5.94400,0.53000,0.53000,0.33430,0.88420,35.29520,28.31450,0.00800,2.96120,3.09440,0.22850,1.97140,17.96580,0.8621,0.8003
2022-06-30,13.00200,1.72900,11.27300,7.20500,7.20500,4.06800,4.06800,0.78000,3.28800,3.28800,2.45900,5.92900,5.92900,0.41000,0.41000,0.35700,0.97450,36.27610,21.92800,0.00820,3.04080,3.17730,0.24120,1.95540,18.02430,0.4891,0.4176
