,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-01,2024-09-30,$0.94,$0.95
1,2024-08-02,2024-06-30,$0.98,$0.99
2,2024-05-02,2024-03-31,$0.93,$0.80
3,2024-02-08,2023-12-31,$1.10,$1.21
4,2023-10-31,2023-09-30,$0.86,$0.83
5,2023-08-01,2023-06-30,$0.84,$0.90
6,2023-04-28,2023-03-31,$0.82,$0.71
7,2023-02-09,2022-12-31,$1.07,$1.21
8,2022-10-27,2022-09-30,$0.73,$0.75
9,2022-07-28,2022-06-30,$0.70,$0.74
10,2022-04-28,2022-03-31,$0.66,$0.65
11,2022-02-11,2021-12-31,$0.73,$0.85
12,2021-10-27,2021-09-30,$0.64,$0.62
13,2021-07-29,2021-06-30,$0.50,$0.64
14,2021-04-29,2021-03-31,$0.51,$0.46
15,2021-02-11,2020-12-31,$0.45,$0.54
16,2020-10-28,2020-09-30,$0.42,$0.48
17,2020-08-05,2020-06-30,$0.37,$0.39
18,2020-05-06,2020-03-31,$0.40,$0.45
19,2020-02-13,2019-12-31,$0.50,$0.67
20,2019-10-31,2019-09-30,$0.37,$0.34
21,2019-07-31,2019-06-30,$0.37,$0.35
22,2019-05-02,2019-03-31,$0.37,$0.35
23,2019-02-14,2018-12-31,$0.31,$0.41
24,2018-11-01,2018-09-30,$0.38,$0.30
25,2018-08-02,2018-06-30,$0.40,$0.34
26,2018-05-03,2018-03-31,$0.38,$0.37
27,2018-02-15,2017-12-31,$0.48,$0.54
28,2017-11-03,2017-09-30,$0.39,$0.40
29,2017-08-04,2017-06-30,$0.69,$0.69
30,2017-05-08,2017-03-31,$0.39,$0.30
31,2017-02-24,2016-12-31,$0.35,$0.44
32,2016-11-07,2016-09-30,$0.38,$0.46
33,2016-08-09,2016-06-30,$0.26,$0.44
34,2016-05-10,2016-03-31,$0.24,$0.08
35,2016-02-29,2015-12-31,$0.26,$0.20
36,2015-11-10,2015-09-30,$0.18,$0.00
37,2015-08-11,2015-06-30,$0.39,$0.32
38,2015-05-12,2015-03-31,$0.39,$0.35
39,2015-03-05,2014-12-31,$0.36,$0.27
