Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,141.00700,42.77400,98.23300,67.38000,68.03100,30.20200,-1.63300,28.56900,6.14700,22.42200,22.42200,22.42200,27.61300,28.21300,0.81000,0.79000,0.06820,0.29170,30.64260,24.04940,0.01150,2.16830,2.62880,0.27550,2.02040,37.37750,1.6952,1.6578
2024-06-30,137.80300,41.63000,96.17300,63.37700,64.02900,32.14400,-1.04600,31.09800,6.53800,24.56000,24.56000,24.56000,27.43100,28.03200,0.90000,0.88000,0.07050,0.24180,32.74410,25.86000,0.01190,2.46440,3.02140,0.30700,2.29070,36.31520,0.7326,0.6949
2024-03-31,132.84800,39.23400,93.61400,75.02400,75.83900,17.77500,-2.48900,15.28600,2.99000,12.29600,12.29600,12.29600,27.02000,27.62900,0.46000,0.45000,0.07250,0.24950,19.82260,15.94520,0.00990,1.27460,1.57120,0.15800,1.18220,35.15150,0.98050,0.94390
2023-12-31,127.19500,37.90500,89.29000,58.05400,58.88300,30.40700,,30.40700,6.39300,24.01400,24.01400,24.01400,24.93840,25.38720,0.97000,0.94000,0.07910,0.55800,36.76120,29.03220,0.01050,2.73760,3.45010,0.30480,2.52110,35.14270,1.6108,1.4966
2023-09-30,125.42500,33.36500,92.06000,59.16700,60.06600,31.99400,,31.99400,6.76200,25.23200,25.23200,25.23200,24.94200,25.35800,1.01000,1.00000,0.08180,0.51090,36.28670,28.61740,0.01140,2.99060,3.83820,0.32530,2.74590,33.82590,0.7209,0.7132
2023-06-30,126.32200,28.19700,98.12500,60.41500,62.46500,35.66000,,35.66000,7.65400,28.00600,28.00600,28.00600,24.93400,25.20600,1.12000,1.11000,0.08900,0.83040,38.05640,29.88810,0.01200,3.40030,4.38240,0.35920,3.09750,33.02330,1.6262,1.6216
2023-03-31,113.83400,20.78600,93.04800,58.58200,59.62600,33.42200,,33.42200,7.14100,26.28100,26.28100,26.28100,24.92300,25.48800,1.05000,1.03000,0.09140,0.86270,37.26470,29.30270,0.01180,3.28900,4.25690,0.34530,2.98840,32.05950,0.97280,0.93120
2022-12-31,103.78300,11.88900,91.89400,59.02500,61.04300,30.85100,0.00000,30.85100,6.28100,24.57000,24.57000,24.57000,23.24560,23.83850,1.04000,1.01000,0.09390,0.98230,35.75100,28.47240,0.01160,3.17220,4.15630,0.33070,2.87450,31.07970,2.4068,2.3851
2022-09-30,98.71600,5.27700,93.43900,58.36300,59.29800,34.14100,,34.14100,7.62800,26.51300,26.51300,26.51300,24.87800,25.49400,1.07000,1.04000,0.09640,0.58910,38.06600,29.56100,0.01270,3.53200,4.68850,0.37590,3.19150,30.13940,0.3485,0.3196
2022-06-30,85.53000,4.64300,80.88700,61.28500,62.22000,18.66700,-18.44800,0.21900,-0.21100,0.43000,0.43000,0.43000,24.76000,25.45800,0.02000,0.02000,0.09900,0.42710,0.28860,0.56660,0.01070,0.05910,0.07830,0.00610,0.05330,29.27620,0.5078,0.4953
2022-03-31,68.35400,3.37600,64.97800,55.53700,55.86400,9.11400,-0.30300,8.81100,1.14200,7.66900,7.66900,7.66900,18.34600,18.90000,0.42000,0.41000,0.14550,0.38290,14.37870,12.51510,0.01070,1.48760,1.85200,0.13380,1.27110,28.10100,0.80240,0.77350
2021-12-31,72.97400,3.12700,69.84700,58.05500,58.41000,11.43700,-1.10100,10.33600,1.51900,8.81700,8.81700,8.81700,18.32180,18.77080,0.48000,0.48000,0.11700,0.38460,15.06770,12.85330,0.01210,1.68250,2.02530,0.15560,1.48560,28.56420,1.6182,1.5249
2021-09-30,71.94500,3.29600,68.64900,57.01100,57.36500,11.28400,-0.70500,10.57900,1.85100,8.72800,8.72800,8.72800,18.32200,18.77100,0.48000,0.46000,0.11740,0.43500,16.23820,13.39700,0.01150,1.67870,2.00970,0.15360,1.48160,28.37690,1.608,1.5355
2021-06-30,72.35200,3.66900,68.68300,53.59100,53.94500,14.73800,-1.27900,13.45900,2.17800,11.28100,11.28100,11.28100,18.32200,18.76100,0.62000,0.60000,0.11890,0.43620,19.20440,16.09660,0.01260,2.20940,2.63740,0.20280,1.94670,27.86720,1.4623,1.4521
2021-03-31,76.32700,4.02900,72.29800,54.47600,54.83000,17.46800,,17.46800,3.13000,14.33800,14.33800,14.33800,18.32200,18.78400,0.78000,0.76000,,,24.04470,19.73630,,,,,,,1.33730,1.32950
2020-12-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,-1.3982,-1.2243
2020-09-30,81.87900,4.82200,77.05700,58.80200,59.17300,17.88400,,17.88400,3.13000,14.75400,14.75400,14.75400,18.32100,18.32100,0.81000,0.81000,,,24.75050,20.41880,,,,,,,0.1545,-0.0112
2020-06-30,82.15700,5.13300,77.02400,58.81900,59.18000,17.84400,,17.84400,3.44600,14.39800,14.39800,14.39800,18.31900,18.31900,0.79000,0.79000,,,25.66600,20.70940,,,,,,,1.2437,1.2355
2019-12-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,0,0
