,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-25,2024-09-30,$0.55,$0.49
1,2024-07-26,2024-06-30,$0.44,$0.54
2,2024-04-25,2024-03-31,$0.35,$0.30
3,2024-02-02,2023-12-31,$0.25,$0.34
4,2023-10-27,2023-09-30,$0.33,$0.34
5,2023-07-28,2023-06-30,--,$0.41
6,2023-04-27,2023-03-31,--,$0.27
7,2023-02-03,2022-12-31,--,$0.11
8,2022-10-28,2022-09-30,--,$0.25
9,2022-07-29,2022-06-30,--,$0.27
10,2022-04-27,2022-03-31,--,$0.34
11,2022-02-04,2021-12-31,--,$0.26
12,2021-10-29,2021-09-30,--,$0.34
13,2021-07-23,2021-06-30,--,$0.32
14,2021-04-22,2021-03-31,--,$0.28
15,2021-02-05,2020-12-31,--,$0.27
16,2020-10-23,2020-09-30,--,$0.31
17,2020-07-24,2020-06-30,--,$0.28
18,2020-04-23,2020-03-31,--,$0.25
19,2020-02-07,2019-12-31,--,$0.28
20,2019-10-25,2019-09-30,--,$0.33
21,2019-07-26,2019-06-30,--,$0.40
22,2019-04-25,2019-03-31,--,$0.28
23,2019-02-08,2018-12-31,--,$0.43
24,2018-10-26,2018-09-30,--,$0.45
25,2018-07-27,2018-06-30,--,$0.46
26,2018-04-26,2018-03-31,--,$0.38
27,2018-02-09,2017-12-31,--,$0.31
28,2017-10-27,2017-09-30,$0.25,$0.33
29,2017-07-28,2017-06-30,$0.22,$0.35
30,2017-04-27,2017-03-31,$0.26,$0.23
31,2017-02-03,2016-12-31,$0.21,$0.24
32,2016-10-28,2016-09-30,$0.25,$0.24
33,2016-07-29,2016-06-30,$0.22,$0.25
34,2016-04-28,2016-03-31,$0.20,$0.24
35,2016-02-05,2015-12-31,$0.18,$0.21
36,2015-10-23,2015-09-30,$0.30,$0.27
37,2015-07-24,2015-06-30,$0.38,$0.25
38,2015-04-23,2015-03-31,$0.41,$0.28
39,2015-02-06,2014-12-31,$0.32,$0.30
