Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,169.55600,29.47900,140.07700,39.30600,63.56400,114.35300,25.72400,3.87200,29.59600,11.39500,18.20100,18.20100,18.20100,37.39400,25.72400,170.25400,173.91100,0.11000,0.10000,6.57060,0.00120,0.00340,82.61400,15.17140,15.17140,17.45500,10.73450,0.12920,0.87720,102.60490,1.60990,3.17490,1.38690,1.60800,6.62590,0.3186,0.2819
2024-06-30,155.89000,26.10200,129.78800,39.80600,67.92900,118.73900,11.04900,1.83100,12.88000,5.40600,7.47400,7.47400,7.47400,22.12600,11.04900,171.62800,175.96100,0.04000,0.04000,7.03630,0.00170,0.00380,83.25610,7.08770,7.08770,8.26220,4.79440,0.12250,0.83030,108.40010,0.67630,1.36330,0.58730,0.67520,6.45370,0.2041,0.1633
2024-03-31,140.78200,26.61800,114.16400,36.39400,59.94700,107.26900,6.89500,2.04000,8.93500,1.77900,7.15600,7.15600,7.15600,17.89700,6.89500,171.30600,176.12400,0.04000,0.04000,7.30180,0.00210,0.00450,81.09280,4.89760,4.89760,6.34670,5.08300,0.11170,0.71960,125.06870,0.65230,1.34660,0.56780,0.65090,6.38870,0.18040,0.14410
2023-12-31,172.23100,30.02200,142.20900,32.56500,60.48100,104.56600,37.64300,4.09800,41.74100,8.63600,33.10500,33.10500,33.10500,49.23600,37.64300,167.80300,173.43500,0.20000,0.19000,6.35620,0.00270,0.00540,82.56870,21.85610,21.85610,24.23550,19.22130,0.13860,0.83230,108.13780,3.08260,6.66030,2.66320,3.07440,6.27500,0.3014,0.274
2023-09-30,143.97400,26.46600,117.50800,32.31500,56.25100,99.27200,18.23600,1.34500,19.58100,6.23400,13.34700,13.34700,13.34700,29.01600,18.23600,168.60600,173.98000,0.08000,0.08000,6.27900,0.00340,0.00640,81.61750,12.66620,12.66620,13.60040,9.27040,0.12250,0.75510,119.19220,1.31980,3.08480,1.13570,1.31540,5.95210,0.2025,0.1763
2023-06-30,133.74400,26.19100,107.55300,31.94100,51.29200,92.90900,14.64400,2.22900,16.87300,4.03400,12.83900,12.83900,12.83900,24.39300,14.64400,166.54000,172.48800,0.08000,0.07000,7.42900,0.00420,0.00760,80.41710,10.94930,10.94930,12.61590,9.59970,0.12350,0.75990,118.43990,1.37430,2.74590,1.18590,1.36850,5.58630,0.0617,0.0411
2023-03-31,122.59400,23.95200,98.64200,28.55500,45.90000,83.43800,15.20400,2.47800,17.68200,5.50700,12.17500,12.17500,12.17500,24.26100,15.20400,165.63100,171.65700,0.07000,0.07000,6.27150,0.00050,0.00230,80.46230,12.40190,12.40190,14.42320,9.93120,0.11510,0.70350,127.93100,1.34800,2.83150,1.14330,1.34720,5.43670,0.12480,0.10090
2022-12-31,133.63600,22.83000,110.80600,26.37600,46.94800,82.20600,28.60000,1.44700,30.04700,11.97900,18.06800,18.06800,18.06800,37.55500,28.60000,163.88200,170.75500,0.11000,0.10000,6.45910,0.00090,0.00300,82.91630,21.40140,21.40140,22.48420,13.52030,0.12890,0.79960,112.55180,2.06050,4.53490,1.74230,2.05870,5.30090,0.214,0.1421
2022-09-30,112.25400,19.32300,92.93100,23.93200,46.51300,78.53400,14.39700,-0.45700,13.94000,3.60900,10.33100,10.33100,10.33100,22.56000,14.39700,164.29700,170.87600,0.06000,0.06000,7.00530,0.00130,0.00390,82.78640,12.82540,12.82540,12.41830,9.20320,0.11210,0.79360,113.40320,1.22990,2.84890,1.03160,1.22820,5.10040,0.1855,0.1033
2022-06-30,109.80500,18.83600,90.96900,23.22200,46.26200,77.80100,13.16800,-0.36800,12.80000,2.51000,10.29000,10.29000,10.29000,21.55800,13.16800,163.61000,170.22300,0.06000,0.06000,8.05510,0.00190,0.00440,82.84600,11.99220,11.99220,11.65700,9.37120,0.11250,0.77240,116.51270,1.25280,3.07870,1.05430,1.25040,5.01270,0.1692,0.1171
2022-03-31,96.72300,16.87700,79.84600,21.58800,46.35900,76.98700,2.85900,-0.27800,2.58100,-1.99800,4.57900,4.57900,4.57900,11.97300,2.85900,162.61200,170.43900,0.03000,0.03000,8.29330,0.00250,0.00500,82.55120,2.95590,2.95590,2.66840,4.73410,0.10020,0.72170,124.71390,0.56270,1.44670,0.47420,0.56130,4.99110,-0.01320,-0.04110
2021-12-31,105.53300,18.45300,87.08000,17.04000,45.72200,71.05800,16.02200,0.43800,16.46000,-11.84800,28.30800,28.30800,28.30800,24.39100,16.02200,148.30900,160.26400,0.18000,0.17000,6.44930,0.00320,0.00570,82.51450,15.18200,15.18200,15.59700,26.82380,0.11830,0.85840,104.84320,3.54260,9.59230,3.17290,3.53120,4.92350,0.1665,0.1408
2021-09-30,83.09800,13.43500,69.66300,16.35900,34.00400,57.85500,11.80800,-0.61400,11.19400,3.27000,7.92400,7.92400,7.92400,19.37500,11.80800,158.04500,167.04500,0.05000,0.05000,11.28960,0.00420,0.00720,83.83230,14.20970,14.20970,13.47080,9.53570,0.10310,0.87010,103.44180,1.08140,2.13940,0.98310,1.07680,4.62380,0.0675,0.0581
2021-06-30,76.52400,12.29100,64.23300,15.12000,51.59700,74.15700,-9.92400,-0.34600,-10.27000,2.29800,-12.56800,-12.56800,-12.56800,-2.41200,-9.92400,149.59600,149.59600,-0.08000,-0.08000,11.91480,0.00500,0.00780,83.93840,-12.96850,-12.96850,-13.42060,-16.42360,0.09690,0.89440,100.62140,-1.74700,-3.31360,-1.59070,-1.73820,4.56000,0.1366,0.1274
2021-03-31,67.58600,10.20300,57.38300,14.17900,27.36900,48.60500,8.77800,-0.34100,8.43700,2.79300,5.64400,5.64400,5.64400,15.90900,8.77800,125.11200,133.57800,0.05000,0.04000,4.84620,0.05790,0.06650,84.90370,12.98790,12.98790,12.48340,8.35080,0.13140,0.77870,115.58340,1.33110,7.05310,1.09720,1.25220,2.73360,0.14570,0.13140
2020-12-31,78.64100,11.78700,66.85400,12.68000,44.00600,63.11400,3.74000,-0.72900,3.01100,-5.11900,8.13000,8.13000,8.13000,10.24200,3.74000,138.07200,145.44300,0.06000,0.05000,4.17210,0.05760,0.06470,85.01160,4.75580,4.75580,3.82880,10.33810,0.15380,0.83060,108.35230,1.95390,12.02020,1.59000,1.83880,3.33160,0.0242,0.0017
2020-09-30,61.03700,8.99800,52.03900,13.08700,27.09700,46.27100,5.76800,-1.33900,4.42900,-1.37600,5.80500,5.80500,5.80500,11.92400,5.76800,139.84100,146.55400,0.04000,0.04000,,,,85.25810,9.45000,9.45000,7.25630,9.51060,,,,,,,,,0.0025,-0.011
2020-06-30,53.02000,7.65500,45.36500,10.90600,21.09500,38.14700,7.21800,-1.13400,6.08400,2.00600,4.07800,4.07800,4.07800,13.43400,7.21800,139.75600,146.54100,0.03000,0.03000,,,,85.56210,13.61370,13.61370,11.47490,7.69140,,,,,,,,,0.0329,0.0225
2020-03-31,51.21900,7.31000,43.90900,10.33100,23.01500,39.28000,4.62900,-0.84400,3.78500,1.34500,2.44000,2.44000,2.44000,10.63500,4.62900,139.74100,147.23300,0.02000,0.02000,,,,85.72800,9.03770,9.03770,7.38980,4.76390,,,,,,,,,0.08630,0.06560
2019-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
2018-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
