,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2025-01-31,2024-12-31,--,$1.48
1,2024-10-25,2024-09-30,--,$1.41
2,2024-08-09,2024-06-30,--,$1.11
3,2024-04-26,2024-03-31,--,$1.19
4,2024-01-25,2023-12-31,--,$1.14
5,2023-11-13,2023-09-30,--,$-1.72
6,2023-08-11,2023-06-30,--,$0.83
7,2023-05-12,2023-03-31,--,$1.04
8,2023-01-27,2022-12-31,--,$1.46
9,2022-11-10,2022-09-30,--,$1.46
10,2022-07-28,2022-06-30,--,$1.48
11,2022-05-12,2022-03-31,--,$1.24
12,2022-03-25,2021-12-31,--,$1.60
13,2021-11-12,2021-09-30,--,$1.97
14,2021-08-13,2021-06-30,--,$2.24
15,2021-04-27,2021-03-31,--,$2.66
16,2020-11-13,2020-09-30,--,$1.55
17,2020-08-14,2020-06-30,--,$1.61
18,2020-05-14,2020-03-31,--,$0.62
19,2020-01-28,2019-12-31,--,$0.90
20,2019-10-17,2019-09-30,--,$1.19
21,2019-08-09,2019-06-30,--,$0.44
22,2019-04-30,2019-03-31,--,$0.56
23,2019-01-30,2018-12-31,--,$0.60
24,2018-11-09,2018-09-30,--,$0.79
25,2018-08-14,2018-06-30,--,$0.45
26,2018-05-15,2018-03-31,--,$0.21
27,2018-01-30,2017-12-31,--,$0.04
28,2017-11-13,2017-09-30,--,$0.11
29,2017-08-10,2017-06-30,--,$0.09
30,2017-04-28,2017-03-31,--,$0.18
31,2017-01-27,2016-12-31,--,$0.23
32,2016-11-14,2016-09-30,--,$0.27
33,2016-08-12,2016-06-30,--,$0.34
34,2016-05-13,2016-03-31,--,$0.16
35,2016-03-28,2015-12-31,--,$-0.06
36,2015-11-04,2015-09-30,--,$0.21
37,2015-08-12,2015-06-30,--,$-0.06
38,2015-05-15,2015-03-31,--,$15.40
39,2015-03-02,2014-12-31,--,$-2.11
