Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,6.77100,6.77100,37.97600,19.54500,-50.75000,0.23500,-50.51500,-50.51500,-50.51500,-50.51500,-49.19200,-50.75000,68.48500,68.48500,-0.74000,-0.74000,13.61620,,,100.00000,-749.52010,-749.52010,-746.04930,-746.04930,0.01090,4.93870,18.22330,-9.85160,-9.85160,-8.10690,-9.85160,7.47430,-0.71880,-0.75160
2021-12-31,12.46900,12.46900,37.55200,16.52600,-41.60900,0.17300,-41.43600,-41.43600,-41.43600,-41.43600,-38.44100,-41.60900,67.61900,67.61900,-0.61000,-0.61000,10.82050,,,100.00000,-333.69960,-333.69960,-332.31220,-332.31220,0.01840,46.70040,1.92720,-7.48430,-7.48430,-6.11620,-7.48430,8.09000,-0.5282,-0.571
2021-09-30,6.19700,6.19700,29.26500,16.18500,-39.25300,0.17100,-39.08200,-39.08200,-39.08200,-39.08200,-38.06300,-39.25300,68.22000,68.22000,-0.57000,-0.57000,11.14990,,,100.00000,-633.41940,-633.41940,-630.66000,-630.66000,0.00860,24.68930,3.64530,-6.66030,-6.66030,-5.45060,-6.66030,8.58880,-0.5913,-0.6254
2021-06-30,0.37900,0.37900,33.75300,22.02700,-55.40100,0.14500,-55.25600,-55.25600,-55.25600,-55.25600,-54.21200,-55.40100,67.87700,67.87700,-0.81000,-0.81000,9.33550,,,100.00000,-14617.68000,-14617.68000,-14579.42000,-14579.42000,0.00050,1.14500,78.60160,-9.00870,-9.00870,-7.31020,-9.00870,8.99880,-0.5531,-0.593
2021-03-31,6.49900,6.49900,41.93700,21.44500,-56.88300,0.15500,-56.72800,-56.72800,-56.72800,-56.72800,-55.72000,-56.88300,65.99200,65.99200,-0.86000,-0.86000,9.87840,,,100.00000,-875.25770,-875.25770,-872.87270,-872.87270,0.00830,9.67110,9.30600,-8.89160,-8.89160,-7.27010,-8.89160,9.45560,-0.74980,-0.75100
2020-12-31,11.41900,11.41900,61.50300,15.79000,-65.87400,3.37500,-62.49900,-62.49900,-62.49900,-62.49900,-64.69100,-65.87400,58.60900,58.60900,-0.99000,-0.98000,7.19980,,,100.00000,-576.88040,-576.88040,-547.32450,-547.32450,0.01990,1.88810,47.66790,-15.87940,-15.87940,-10.91490,-15.87940,6.29100,-0.8396,-0.8697
2020-09-30,62.84100,62.84100,33.91600,19.93600,8.98900,-1.17000,7.81900,7.81900,7.81900,7.81900,10.09600,8.98900,62.14400,62.69700,0.13000,0.12000,9.24600,,,100.00000,14.30440,14.30440,12.44250,12.44250,0.10520,59.56490,1.51100,1.77240,1.77240,1.30940,1.77240,7.09380,-0.6942,-0.7142
2020-06-30,10.74900,10.74900,28.00700,14.08100,-31.33900,7.76700,-23.57200,-23.57200,-23.57200,-23.57200,-30.46800,-31.33900,55.34600,55.34600,-0.43000,-0.43000,8.95270,,,100.00000,-291.55270,-291.55270,-219.29480,-219.29480,0.01640,5.76350,15.61540,-5.52330,-5.52330,-3.59610,-5.52330,6.87190,-0.5439,-0.5764
2020-03-31,5.72300,5.72300,34.57000,17.76900,-46.61600,8.89200,-37.72400,-37.72400,-37.72400,-37.72400,-45.81800,-46.61600,54.59000,54.59000,-0.69000,-0.69000,6.17270,,,100.00000,-814.53780,-814.53780,-659.16470,-659.16470,0.01230,3.12390,28.81010,-16.08240,-16.08240,-8.08250,-16.08240,4.28030,-0.99080,-1.03020
2019-12-31,12.28400,12.28400,34.78900,16.91800,-39.42300,1.65300,-37.77000,-37.77000,-37.77000,-37.77000,-38.64100,-39.42300,49.98300,49.98300,-0.73000,-0.73000,7.73550,,,100.00000,-320.92960,-320.92960,-307.47310,-307.47310,0.02410,29.38760,3.06250,-14.39200,-14.39200,-7.42210,-14.39200,4.82810,0.8261,0.7939
2019-09-30,3.84800,3.84800,22.70200,15.73400,-34.58800,1.64700,-32.94100,-32.94100,-32.94100,-32.94100,-33.86100,-34.58800,49.82000,49.82000,-0.66000,-0.66000,5.07900,,,100.00000,-898.85660,-898.85660,-856.05520,-856.05520,0.01030,12.37300,7.27390,-15.68690,-15.68690,-8.84660,-15.68690,4.11130,-0.5229,-0.5672
2019-06-30,2.33000,2.33000,23.56500,14.41400,-35.64900,1.86300,-33.78600,-33.78600,-33.78600,-33.78600,-34.95600,-35.64900,49.07100,49.07100,-0.69000,-0.69000,4.44980,,,100.00000,-1530.00000,-1530.00000,-1450.04300,-1450.04300,0.00660,194.16670,0.46350,-17.50010,-17.50010,-9.50050,-17.50010,3.92080,-0.523,-0.5539
2019-03-31,2.06900,2.06900,15.84200,17.48900,-31.26200,2.01300,-29.24900,-29.24900,-29.24900,-29.24900,-30.63400,-31.26200,48.83800,48.83800,-0.60000,-0.60000,8.45910,,,100.00000,-1510.97200,-1510.97200,-1413.67800,-1413.67800,0.00550,,,-13.46880,-13.46880,-7.71910,-13.46880,4.43890,-0.59390,-0.60780
2018-12-31,6.11900,6.11900,19.19300,13.17900,-26.25300,1.19900,-25.05400,-25.05400,-25.05400,-25.05400,-25.37300,-26.25300,47.09800,47.09800,-0.52000,-0.52000,10.43940,0.12070,0.13730,100.00000,-429.04080,-429.04090,-409.44610,-409.44610,0.01460,203.96670,0.44120,-10.60880,-10.60880,-5.95980,-9.32840,4.84350,0.0215,-0.0086
2018-09-30,14.51900,14.51900,17.44300,13.33400,-16.25800,1.02000,-15.23800,-15.23800,-15.23800,-15.23800,-15.41900,-16.25800,47.41400,47.41400,-0.32000,-0.32000,13.13170,0.12710,0.14570,100.00000,-111.97740,-111.97740,-104.95210,-104.95210,0.03750,337.65120,0.26650,-6.78910,-6.78910,-3.93110,-5.92590,4.72480,-0.1573,-0.1762
2018-06-30,7.37200,7.37200,32.71800,14.31100,-39.65700,0.93400,-38.72300,-38.72300,-38.72300,-38.72300,-38.87300,-39.65700,46.95200,46.95200,-0.82000,-0.82000,14.49780,0.12470,0.14240,100.00000,-537.94080,-537.94080,-525.27130,-525.27130,0.01870,20.36460,4.41940,-16.73920,-16.73920,-9.83990,-14.65250,4.88530,-0.3464,-0.3756
2018-03-31,3.92700,3.92700,21.30000,14.18600,-31.55900,0.62000,-30.93900,-30.93900,-30.93900,-30.93900,-30.80800,-31.55900,45.99200,45.99200,-0.67000,-0.67000,11.70590,0.11820,0.13410,100.00000,-803.64140,-803.64140,-787.85330,-787.85330,0.00970,4.21800,21.33690,-12.49990,-12.49990,-7.65850,-11.02190,5.29870,-0.48830,-0.51020
2017-12-31,3.66700,3.66700,26.42400,13.68500,-36.44200,0.25300,-36.18900,-36.18900,-36.18900,-36.18900,-35.72500,-36.44200,40.32400,40.32400,-0.84000,-0.84000,9.05000,0.13840,0.19670,100.00000,-993.78240,-993.78240,-986.88290,-986.88290,0.00980,5.40060,16.66490,-17.39190,-17.39190,-9.69540,-14.98440,4.67510,-0.6124,-0.6206
2017-09-30,6.28200,6.28200,20.39600,12.63500,-26.74900,0.15000,-26.59900,-26.59900,-26.59900,-26.59900,-26.06500,-26.74900,41.30700,41.30700,-0.64000,-0.64000,10.11720,0.15920,0.18940,100.00000,-425.80390,-425.80390,-423.41610,-423.41610,0.01850,9.03880,9.95700,-14.96110,-14.96110,-7.84340,-12.57900,4.24920,-0.6897,-0.7072
2017-06-30,3.09700,3.09700,17.31800,11.89400,-26.11500,-0.32400,-26.43900,-26.43900,-26.43900,-26.43900,-25.46400,-26.11500,40.83000,40.83000,-0.65000,-0.65000,6.73440,0.15480,0.26420,100.00000,-843.23550,-843.23550,-853.69720,-853.69710,0.00840,3.77680,23.82950,-14.29100,-14.29100,-7.16800,-12.07910,4.52190,-0.8443,-0.8513
2017-03-31,0.68200,0.68200,19.02100,12.28800,-30.62700,-0.47000,-31.09700,-31.09700,-31.09700,-31.09700,-29.99600,-30.62700,36.48500,36.48500,-0.85000,-0.85000,7.03530,0.14110,0.23700,100.00000,-4490.76300,-4490.76300,-4559.67800,-4559.67800,0.00170,0.72170,124.70670,-15.06190,-15.06190,-7.87180,-12.93610,5.07130,1.91290,1.89490
2016-12-31,0.89800,0.89800,26.83500,13.04700,-38.98400,-0.39200,-39.37600,-39.37600,-39.37600,-39.37600,-38.49600,-38.98400,32.22000,32.22000,-1.09000,-1.09000,5.65800,0.20680,0.33500,100.00000,-4341.20200,-4341.20200,-4384.85400,-4384.85500,0.00390,10.20460,8.81960,-29.25260,-29.25260,-17.18110,-23.20290,3.75810,-0.5295,-0.558
2016-09-30,0.96200,0.96200,10.83200,11.29500,-21.16500,0.14500,-21.02000,-21.02000,-21.02000,-21.02000,-20.88400,-21.16500,35.50500,35.50500,-0.59000,-0.59000,14.78880,0.15850,0.18830,100.00000,-2200.10400,-2200.10400,-2185.03100,-2185.03100,0.00400,0.85740,104.96880,-12.35190,-12.35190,-8.68050,-10.39440,4.77900,-0.4766,-0.4963
2016-06-30,3.38800,3.38800,10.43000,12.15800,-19.20000,0.15800,-19.04200,-19.04200,-19.04200,-19.04200,-18.95400,-19.20000,35.28700,35.28700,-0.54000,-0.54000,16.12260,0.10800,0.12100,100.00000,-566.70610,-566.70610,-562.04250,-562.04250,0.01360,2.83510,31.74440,-10.16500,-10.16500,-7.62890,-9.06740,5.29570,-0.1212,-0.1385
2016-03-31,0.80500,0.80500,8.88200,9.76200,-17.83900,0.09400,-17.74500,-17.74500,-17.74500,-17.79200,-17.65200,-17.83900,22.28100,22.28100,-0.80000,-0.80000,22.71430,0.05470,0.05790,100.00000,-2216.02500,-2216.02500,-2204.34800,-2210.18600,0.00320,0.72650,123.87580,-8.81240,-8.81240,-7.13200,-8.33050,5.72540,-0.43220,-0.47450
2015-12-31,0.79200,0.79200,5.83000,7.34000,-12.37800,-0.27000,-12.64000,-12.64000,-12.63300,-12.63300,-12.23100,-12.37800,3.14500,3.14500,-4.05000,-4.05000,20.93650,0.00250,0.00250,99.74750,-1562.87900,-1562.87900,-1595.96000,-1595.07600,0.00530,0.77720,115.79550,15.19960,-10.81580,-8.45790,-10.78910,36.11660,-2.5936,-2.6963
2015-09-30,0.67000,0.67000,3.85000,4.20200,-7.38200,-0.02300,-7.40500,-7.40500,-7.40500,-7.50900,-7.25000,-7.38200,2.92600,2.92600,-2.57000,-2.57000,,,,100.00000,-1101.79100,-1101.79100,-1105.22400,-1120.74600,,,,,,,,,-5.6513,-5.6253
2015-06-30,0.16700,0.16700,7.28200,3.28100,-10.39600,-37.17500,-47.57100,-47.57100,-47.57100,-47.66700,-10.28800,-10.39600,2.22200,2.22200,-21.45000,-21.45000,,,,100.00000,-6225.15000,-6225.15000,-28485.63000,-28543.12000,,,,,,,,,9.5647,9.3425
2015-03-31,,,1.88800,3.27300,-5.16100,-0.13000,-5.29100,-5.29100,-5.29100,-5.38600,-5.07800,-5.16100,1.95700,1.95700,-2.75000,-2.75000,,,,,,,,,,,,,,,,,-3.03680,-3.19260
2014-12-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
