,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-25,2024-09-30,$1.22,$1.41
1,2024-07-29,2024-06-30,$1.47,$1.63
2,2024-04-29,2024-03-31,$1.28,$1.62
3,2024-01-29,2023-12-31,$1.10,$1.45
4,2023-11-16,2023-09-30,$1.27,$1.33
5,2023-07-31,2023-06-30,$0.97,$1.37
6,2023-05-01,2023-03-31,$0.77,$1.01
7,2023-01-30,2022-12-31,$0.60,$0.49
8,2022-11-17,2022-09-30,$0.72,$0.84
9,2022-08-01,2022-06-30,$0.91,$0.64
10,2022-05-02,2022-03-31,$0.86,$0.72
11,2022-01-31,2021-12-31,$0.81,$0.56
12,2021-11-18,2021-09-30,$0.85,$0.82
13,2021-08-02,2021-06-30,$0.99,$0.74
14,2021-05-03,2021-03-31,$0.82,$1.04
15,2021-02-01,2020-12-31,$0.68,$0.64
16,2020-11-19,2020-09-30,$0.54,$0.75
17,2020-08-06,2020-06-30,$0.34,$0.48
18,2020-05-04,2020-03-31,$0.98,$1.61
19,2020-02-03,2019-12-31,$1.03,$1.10
20,2019-11-18,2019-09-30,$1.29,$1.22
21,2019-08-05,2019-06-30,$1.17,$1.30
22,2019-04-29,2019-03-31,$1.05,$1.40
23,2019-01-28,2018-12-31,$0.74,$0.96
24,2018-11-07,2018-09-30,$1.31,$1.39
25,2018-07-30,2018-06-30,$1.03,$1.12
26,2018-04-23,2018-03-31,$0.79,$0.82
27,2018-01-22,2017-12-31,$0.60,$0.53
28,2017-11-08,2017-09-30,$0.90,$0.98
29,2017-07-24,2017-06-30,$0.76,$0.85
30,2017-04-19,2017-03-31,$0.66,$0.60
31,2017-01-23,2016-12-31,$0.50,$0.73
32,2016-11-14,2016-09-30,$0.93,$0.99
33,2016-07-20,2016-06-30,$0.76,$0.81
34,2016-04-19,2016-03-31,$0.68,$0.65
35,2016-01-19,2015-12-31,$0.54,$0.56
36,2015-11-09,2015-09-30,$0.75,$0.77
37,2015-07-20,2015-06-30,$0.71,$0.66
38,2015-04-20,2015-03-31,$0.64,$0.66
39,2015-01-20,2014-12-31,$0.47,$0.58
