,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-12,2024-09-30,$0.18,$0.18
1,2024-08-08,2024-06-30,$0.16,$0.17
2,2024-05-09,2024-03-31,$0.18,$0.18
3,2024-02-29,2023-12-31,$0.18,$0.21
4,2023-11-09,2023-09-30,$0.18,$0.16
5,2023-08-09,2023-06-30,$0.16,$0.14
6,2023-05-10,2023-03-31,$0.15,$0.16
7,2023-03-01,2022-12-31,$0.16,$0.18
8,2022-11-09,2022-09-30,$0.13,$0.20
9,2022-08-09,2022-06-30,$0.16,$0.10
10,2022-05-10,2022-03-31,$0.17,$0.16
11,2022-03-01,2021-12-31,$0.13,$0.23
12,2021-11-09,2021-09-30,$0.13,$0.16
13,2021-08-09,2021-06-30,$0.12,$0.11
14,2021-05-10,2021-03-31,$0.13,$0.13
15,2021-03-01,2020-12-31,$0.04,$0.13
16,2020-11-09,2020-09-30,$0.04,$0.04
17,2020-08-10,2020-06-30,$0.03,$0.08
18,2020-05-11,2020-03-31,$0.15,$0.17
19,2020-03-16,2019-12-31,$-0.20,$-0.13
20,2019-05-15,2019-03-31,--,$-0.12
21,2019-03-25,2018-12-31,--,$-0.12
22,2018-11-13,2018-09-30,--,$-0.01
23,2018-08-10,2018-06-30,--,$-0.01
