Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-03-31,1538.00000,221.00000,1317.00000,182.00000,-163.00000,869.00000,448.00000,-66.00000,382.00000,85.00000,297.00000,297.00000,,297.00000,972.00000,448.00000,576.00000,576.00000,0.52000,0.52000,0.54650,0.29120,0.48710,85.63070,29.12870,29.12870,24.83750,19.31080,0.07820,1.23460,1.20530,74.66840,2.66510,2.66510,1.51010,1.88910,19.61970,1.31420,0.47050
2023-12-31,1585.00000,221.00000,1364.00000,184.00000,-111.00000,844.00000,520.00000,-80.00000,440.00000,43.00000,397.00000,397.00000,,397.00000,1069.00000,520.00000,607.00000,608.00000,0.68000,0.68000,0.40010,0.23160,0.48440,86.05680,32.80760,32.80760,27.76030,25.04730,0.08100,1.18820,1.37590,65.41330,3.54310,3.54310,2.02810,2.72230,19.41940,1.7435,1.1219
2023-09-30,1771.00000,192.00000,1579.00000,185.00000,-142.00000,910.00000,669.00000,-89.00000,580.00000,127.00000,453.00000,453.00000,,453.00000,1252.00000,669.00000,603.00000,604.00000,0.75000,0.75000,0.63590,0.30280,0.51010,89.15870,37.77530,37.77530,32.74990,25.57880,0.08890,1.10340,1.23500,72.87410,4.03530,4.03530,2.27420,2.81330,19.02710,1.8224,0.9617
2023-06-30,1484.00000,214.00000,1270.00000,114.00000,-143.00000,816.00000,454.00000,-89.00000,365.00000,78.00000,287.00000,287.00000,,287.00000,1013.00000,454.00000,614.00000,615.00000,0.47000,0.47000,0.80140,0.33730,0.52070,85.57950,30.59300,30.59300,24.59570,19.33960,0.07450,1.57350,1.14680,78.47710,2.55250,2.55250,1.44080,1.69140,18.55450,1.7809,0.7307
2023-03-31,1567.00000,201.00000,1366.00000,177.00000,-64.00000,761.00000,605.00000,-79.00000,526.00000,109.00000,417.00000,417.00000,,417.00000,1125.00000,605.00000,628.00000,629.00000,0.66000,0.66000,0.74840,0.33450,0.51400,87.17290,38.60880,38.60880,33.56730,26.61140,0.07830,1.47790,1.28970,69.78300,3.66170,3.66170,2.08380,2.43700,18.30870,1.37520,0.52780
2022-12-31,1603.00000,181.00000,1422.00000,191.00000,-49.00000,674.00000,748.00000,-58.00000,690.00000,165.00000,525.00000,525.00000,,525.00000,1182.00000,748.00000,685.00000,687.00000,0.89000,0.89000,0.72460,0.32630,0.51970,88.70870,46.66250,46.66250,43.04430,32.75110,0.08040,1.44800,1.39880,64.34190,4.60650,4.60650,2.63290,3.10320,18.00470,1.5007,1.0564
2022-09-30,2008.00000,193.00000,1815.00000,216.00000,-35.00000,711.00000,1104.00000,-47.00000,1057.00000,240.00000,817.00000,817.00000,,817.00000,1564.00000,1104.00000,670.00000,672.00000,1.22000,1.22000,1.08430,0.24240,0.35590,90.38850,54.98010,54.98010,52.63940,40.68730,0.11240,1.87380,1.47860,60.86650,7.30310,7.30310,4.57500,5.53300,17.39810,2.5067,1.8252
2022-06-30,2168.00000,164.00000,2004.00000,208.00000,-66.00000,710.00000,1294.00000,-49.00000,1245.00000,279.00000,966.00000,966.00000,,966.00000,1730.00000,1294.00000,703.00000,705.00000,1.37000,1.37000,1.18130,0.24340,0.34530,92.43540,59.68630,59.68630,57.42620,44.55720,0.11860,1.76340,1.43390,62.76750,8.37670,8.37670,5.28270,6.33820,16.73730,2.4359,1.918
2022-03-31,1761.00000,152.00000,1609.00000,177.00000,-204.00000,804.00000,805.00000,-18.00000,787.00000,-517.00000,1304.00000,1304.00000,,1304.00000,1228.00000,805.00000,730.00000,732.00000,1.79000,1.78000,1.10340,0.25590,0.35320,91.36850,45.71270,45.71270,44.69050,74.04880,0.09790,1.94870,1.22040,73.74790,11.47280,11.47280,7.25210,8.53740,15.85220,1.45770,1.00680
2021-12-31,1732.00000,156.00000,1576.00000,173.00000,-148.00000,837.00000,739.00000,-56.00000,683.00000,34.00000,649.00000,649.00000,,649.00000,1195.00000,739.00000,787.00000,788.00000,0.83000,0.83000,1.11240,0.27130,0.37560,90.99310,42.66740,42.66740,39.43420,37.47110,0.10190,2.02600,1.51660,59.34180,6.07340,6.07340,3.81900,4.42580,14.38220,1.4577,1.0999
