Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,6.95300,1.78100,5.17200,0.67100,3.62600,,5.01600,0.15600,-0.60800,-0.45200,0.01400,-0.46600,-0.46600,-0.46600,0.93800,0.15600,3.83300,3.83500,-0.12000,-0.12000,0.79670,0.26820,0.47050,74.38520,2.24360,2.24360,-6.50080,-6.70210,0.11260,1.50240,59.90510,-1.32150,3.30310,-0.75500,-0.96700,9.19780,0.39,0.3538
2024-06-30,7.68700,1.78500,5.90200,0.71900,4.13400,,5.56800,0.33400,-0.28000,0.05400,0.04700,0.00700,0.00700,0.00700,1.11200,0.33400,3.82100,3.82300,0.00000,0.00000,0.81530,0.28200,0.50570,76.77900,4.34500,4.34500,0.70250,0.09110,0.12240,1.57260,57.22910,0.01980,-0.04790,0.01110,0.01420,9.24940,-0.0498,-0.0903
2024-03-31,6.96200,1.72100,5.24100,0.65400,3.91500,,5.29300,-0.05200,-0.07100,-0.12300,0.01600,-0.13900,-0.13900,-0.13900,0.71800,-0.05200,3.81600,3.82100,-0.04000,-0.04000,0.83990,0.29780,0.53770,75.28010,-0.74690,-0.74690,-1.76670,-1.99660,0.10820,1.57730,57.06120,-0.39510,0.89380,-0.21590,-0.27750,9.21570,0.25800,0.18970
2023-12-31,7.53900,1.96700,5.57200,0.66400,4.28900,,5.67700,-0.10500,-0.69900,-0.80400,-0.07800,-0.72600,-0.72600,-0.72600,0.63900,-0.10500,3.80200,3.81600,-0.19000,-0.19000,0.90940,0.31000,0.56220,73.90900,-1.39280,-1.39280,-10.66460,-9.62990,0.11570,1.63890,54.91450,-2.04970,4.53840,-1.11430,-1.41430,9.28390,0.2029,0.1613
2023-09-30,7.56900,1.79700,5.77200,0.58100,3.87100,,5.17900,0.59300,-0.13300,0.46000,0.18700,0.27300,0.27300,0.27300,1.34200,0.59300,3.81000,3.82300,0.07000,0.07000,0.92570,0.32090,0.55630,76.25840,7.83460,7.83460,6.07740,3.60680,0.11550,1.77220,50.78480,0.76280,-1.67340,0.41670,0.51810,9.38940,0.073,0.0295
2023-06-30,9.65100,2.33600,7.31500,0.53200,4.31300,,5.56800,1.74700,0.09800,1.84500,0.48200,1.36300,1.36300,1.36300,2.48700,1.74700,3.79500,3.80800,0.36000,0.36000,0.89950,0.33730,0.56580,75.79530,18.10180,18.10180,19.11720,14.12290,0.14490,2.23870,40.20210,3.87460,-7.49720,2.04610,2.56770,9.23550,0.4546,0.4092
2023-03-31,8.61900,1.82900,6.79000,0.77400,4.71300,,6.20900,0.58100,-0.77300,-0.19200,-0.04800,-0.14400,-0.14400,-0.14400,1.31700,0.58100,3.79100,3.81000,-0.04000,-0.04000,0.82520,0.36150,0.59610,78.77940,6.74090,6.74090,-2.22760,-1.67070,0.13340,2.33890,38.47890,-0.43090,0.69810,-0.22290,-0.27510,8.81480,0.07140,0.07010
2022-12-31,7.13900,1.87600,5.26300,0.57200,4.11600,,5.21900,0.04400,-0.11000,-0.06600,0.04300,-0.10900,-0.10900,-0.10900,0.59000,0.04400,3.72000,3.74000,-0.03000,-0.02000,0.30200,,0.66220,73.72180,0.61630,0.61630,-0.92450,-1.52680,0.10760,2.35690,38.18600,-0.32810,0.50680,-0.16430,-0.32810,8.76360,0.2426,0.2393
2022-09-30,5.28000,1.21200,4.06800,0.24500,2.88800,0.00000,3.27900,0.78900,0.07700,0.86600,0.18000,0.68600,0.68600,0.68600,0.95200,0.78900,3.61800,3.63600,0.19000,0.19000,4.35960,,,77.04550,14.94320,14.94320,16.40150,12.99240,0.14380,1.57750,57.05110,2.34580,3.30680,1.86830,2.34580,8.09860,0.3962,0.3919
2022-06-30,5.80700,1.36400,4.44300,0.21400,2.93400,,3.29500,1.14800,0.02000,1.16800,0.32700,0.84100,0.84100,0.84100,1.31000,1.14800,3.74100,3.77200,0.22000,0.22000,4.30970,,,76.51110,19.76930,19.76930,20.11370,14.48250,0.15690,1.54440,58.27450,2.86540,4.05440,2.27220,2.86540,8.04770,0.2929,0.2883
2022-03-31,5.28800,1.23200,4.05600,0.27500,2.94700,,3.36800,0.68800,0.00200,0.69000,0.17400,0.51600,0.51600,0.51600,0.85000,0.68800,3.79400,3.83400,0.14000,0.13000,4.60150,,,76.70200,13.01060,13.01060,13.04840,9.75790,0.13140,1.33870,67.22770,1.60230,2.19690,1.28210,1.60230,8.48560,0.14290,0.13750
2021-12-31,5.71800,1.51900,4.19900,0.19700,3.15800,,3.50100,0.69800,0.00100,0.69900,0.08300,0.61600,0.61600,0.61600,0.98700,0.69800,3.78000,3.82000,0.16000,0.16000,4.80750,,,73.43480,12.20710,12.20700,12.22460,10.77300,0.14570,1.73750,51.79960,1.94810,2.70210,1.56910,1.94810,8.33420,0.3699,0.3665
2021-09-30,5.46500,1.35500,4.11000,0.37300,2.60700,,3.13300,0.97700,0.36600,1.34300,0.31900,1.02400,1.02400,1.02400,1.26600,0.97700,3.78800,3.82100,0.27000,0.27000,5.16760,,,75.20590,17.87740,17.87740,24.57460,18.73740,0.14400,1.78300,50.47580,3.31650,4.66660,2.69800,3.31650,8.14460,0.3238,0.3074
2021-06-30,5.72000,1.48000,4.24000,0.25600,2.47100,,2.87900,1.36100,0.00100,1.36200,0.25600,1.10600,1.10600,1.10600,1.64100,1.36100,3.77000,3.82000,0.29000,0.29000,4.59830,,,74.12590,23.79370,23.79370,23.81120,19.33570,0.15350,1.54300,58.32690,3.72520,5.35830,2.96880,3.72520,7.84100,0.2123,0.1638
2021-03-31,4.98000,1.39400,3.58600,0.24900,2.47800,,2.87900,0.70700,0.00100,0.70800,0.16300,0.54500,0.54500,0.54500,0.99200,0.70700,3.76900,3.81700,0.15000,0.14000,4.40250,,,72.00800,14.19680,14.19680,14.21690,10.94380,0.13800,1.67900,53.60240,1.91230,2.81870,1.51050,1.91230,7.56770,0.33250,0.32830
2020-12-31,4.74400,1.41300,3.33100,0.25400,2.55700,,2.96200,0.36900,0.08100,0.45000,0.13100,0.31900,0.31900,0.31900,0.66500,0.36900,3.75500,3.78400,0.08000,0.08000,4.88490,,,70.21500,7.77820,7.77830,9.48570,6.72430,0.13600,1.88700,47.69390,1.13350,1.69140,0.91430,1.13350,7.46270,0.2568,0.2536
