Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,416.96700,293.08100,123.88600,95.04900,96.14200,27.74400,-1.43300,26.31100,7.13000,19.18100,19.18100,,19.18100,28.83700,27.74400,20.31900,20.73000,0.94000,0.93000,2.21320,0.33530,0.50450,29.71120,6.65380,6.65380,6.31010,4.60010,0.78750,1.48220,60.71860,9.67740,11.07670,3.62250,6.43220,9.27930,1.86890,1.76170
2021-12-31,410.35800,290.37090,119.98710,94.10400,95.18420,24.80290,-1.53100,23.27200,2.71200,20.56000,20.56000,,20.56000,25.88290,24.80290,20.57900,21.21200,1.01000,0.96000,2.31940,0.34670,0.53080,29.23960,6.04420,6.04420,5.67110,5.01030,0.81520,1.52930,58.85080,10.91260,12.58520,4.08420,7.12880,8.76140,0.5954,0.524
2021-09-30,402.72500,283.46100,119.26400,88.97200,89.99800,29.26600,-1.44800,27.81800,7.65000,20.16800,20.16800,,20.16800,30.29200,29.26600,20.42900,21.09800,0.99000,0.96000,2.43590,0.34490,0.52640,29.61430,7.26700,7.26700,6.90740,5.00790,0.77060,1.49210,60.31880,10.61650,12.22830,3.85900,6.95520,8.86340,1.1227,1.0313
2021-06-30,403.61400,284.68300,118.93100,84.61600,85.80800,33.12300,-3.11200,30.01100,8.82300,21.18800,21.18800,,21.18800,34.31500,33.12300,20.67300,21.28200,1.02000,1.00000,1.63140,,0.53680,29.46650,8.20660,8.20660,7.43560,5.24960,0.77900,1.51210,59.51900,11.37430,13.14070,4.08930,11.37430,8.58670,0.6686,1.7103
2021-03-31,363.22500,264.54300,98.68200,78.02900,79.23100,19.45100,-1.28500,18.16600,4.90500,13.26100,13.26100,,13.26100,20.65300,19.45100,20.93200,21.36100,0.63000,0.62000,2.80690,0.36150,0.56610,27.16830,5.35510,5.35510,5.00130,3.65090,0.73620,1.48720,60.51440,7.50670,8.74640,2.68790,4.79330,8.07570,1.04990,0.98670
2020-12-31,354.04790,253.58710,100.46080,75.09900,76.27290,24.18780,-1.29800,22.89000,4.60500,18.28500,18.28500,,18.28500,25.36180,24.18790,20.98300,21.39500,0.87000,0.84000,3.13310,0.35720,0.55580,28.37500,6.83180,6.83180,6.46520,5.16460,0.73910,1.55000,58.06430,10.16200,11.80480,3.81690,6.53190,8.11500,0.67,0.6158
2020-09-30,365.42400,261.54600,103.87800,75.85200,77.16000,26.71800,-0.93800,25.78000,7.01700,18.76300,18.76300,,18.76300,28.02600,26.71800,20.78200,21.18000,0.90000,0.89000,2.65060,0.37010,0.58750,28.42670,7.31150,7.31150,7.05480,5.13460,0.76410,1.58880,56.64700,11.02370,12.92520,3.92350,6.94400,7.75210,2.5834,2.5125
2020-06-30,343.02000,245.65900,97.36100,80.54600,81.92600,15.43500,-1.42700,14.00800,4.12300,9.88500,9.88500,,9.88500,16.81500,15.43500,20.79000,21.07800,0.48000,0.47000,2.75550,0.39610,0.65580,28.38350,4.49970,4.49970,4.08370,2.88180,0.78170,1.41520,63.59740,6.48300,7.75680,2.25260,3.91520,6.94900,1.7112,1.7897
2020-03-31,335.20800,240.68400,94.52400,79.21600,80.60900,13.91500,-1.38100,12.53400,3.42800,9.10600,9.10600,,9.10600,15.30800,13.91500,21.55300,21.86000,0.42000,0.42000,2.94510,0.39460,0.65190,28.19860,4.15110,4.15110,3.73920,2.71650,0.82670,1.42290,63.25280,5.93620,7.09420,2.24570,3.59350,6.89740,0.13750,0.04730
2019-12-31,336.23000,238.20500,98.02500,77.11400,78.54490,19.48010,-1.21900,18.26100,3.65200,14.60900,14.60900,-0.40100,14.20800,20.91010,19.48000,23.18600,23.77200,0.75000,0.73000,2.88630,0.27990,0.38860,29.15420,5.79370,5.79370,5.43110,4.22570,0.88220,1.54280,58.33390,8.73420,10.27190,3.83310,6.28990,7.29610,0.8098,0.5797
2019-09-30,345.55800,242.74700,102.81100,79.22300,80.65000,22.16100,-0.88000,21.28100,5.37400,15.90700,15.90700,-0.96700,14.94000,23.58900,22.16100,22.77000,23.34200,0.66000,0.64000,2.86880,0.25870,0.34890,29.75220,6.41310,6.41310,6.15840,4.32340,0.84430,1.51530,59.39470,8.46450,9.76580,3.88630,6.27520,8.02550,1.0795,1.1833
2019-06-30,338.86100,237.83500,101.02600,78.01700,79.55900,21.46700,-0.40300,21.06400,4.98800,16.07600,16.07600,58.78300,74.85900,23.11800,21.46700,23.90100,24.45800,3.13000,3.06000,3.33780,0.23470,0.30680,29.81340,6.33500,6.33500,6.21610,22.09140,0.79510,1.49920,60.03210,7.48220,8.46930,3.77210,5.72580,8.74390,0.4418,5.3471
2019-03-31,326.73800,233.56200,93.17600,79.81300,81.46300,11.71300,-0.92300,10.79000,2.81600,7.97400,7.97400,18.88100,26.85500,13.68500,11.71300,24.51600,25.01900,1.10000,1.07000,2.43050,0.31890,0.46810,28.51700,3.58480,3.58480,3.30230,8.21910,0.76950,1.48090,60.77340,4.46540,5.19370,1.87800,3.04160,6.97250,0.47120,0.41140
2018-12-31,330.37700,232.69200,97.68500,77.15400,78.84700,18.83800,-0.86700,17.97100,4.40900,13.56200,13.56200,2.79400,16.35600,20.85700,18.83800,24.73800,25.25100,0.66000,0.64000,2.74980,0.29900,0.42650,29.56770,5.70200,5.70200,5.43950,4.95070,0.86960,1.56900,57.35970,8.05670,9.46470,3.56980,5.64780,6.46580,0.9243,0.8777
2018-09-30,326.58400,230.53900,96.04500,74.39800,76.09800,19.94700,-1.05200,18.89500,4.73900,14.15600,14.15600,2.02100,16.17700,22.02100,19.94700,24.73000,25.36600,0.65000,0.64000,2.65710,0.33080,0.49440,29.40900,6.10780,6.10780,5.78560,4.95340,0.83390,1.37270,65.56540,8.63450,12.31590,3.61440,5.77800,6.29090,1.0302,1.0354
2018-06-30,329.53500,229.31500,100.22000,76.90100,78.59300,21.62700,-1.25800,20.36900,5.19600,15.17300,15.17300,1.09900,16.27200,23.68400,21.62700,24.70500,25.17800,0.66000,0.65000,2.77300,0.40600,0.68340,30.41260,6.56290,6.56290,6.18110,4.93790,0.83590,1.37290,65.55480,10.09470,14.99120,3.84890,5.99680,5.75510,1.111,1.0459
2018-03-31,317.44100,224.90400,92.53700,78.79700,80.54800,11.98900,-1.34400,10.64500,2.66000,7.98500,7.98500,1.19000,9.17500,14.10400,11.98900,24.80400,25.09400,0.37000,0.37000,3.06490,0.48250,0.93240,29.15090,3.77680,3.77680,3.35340,2.89030,0.81550,1.33030,67.65320,5.93710,9.35940,2.05130,3.07240,5.15680,0.40850,0.34990
2017-12-31,238.29210,168.12400,70.16800,59.20800,60.26100,9.90710,-1.19400,8.71300,6.26400,2.44900,2.44900,,6.14000,12.04210,9.90700,25.22200,25.58600,0.25000,0.23000,2.93180,0.47010,0.88710,29.44620,4.15750,4.15750,3.65640,2.57670,0.62010,1.02280,87.99410,1.82380,2.88080,0.63730,0.96650,5.10040,0.9255,0.9485
2017-09-30,341.05300,236.67800,104.37500,81.92100,84.03100,20.34400,-1.36400,18.98000,8.88100,10.09900,10.09900,,10.09900,22.50900,20.34400,25.29600,25.53500,0.40000,0.40000,2.94510,0.47530,0.90580,30.60380,5.96510,5.96510,5.56510,2.96110,0.83960,1.38790,64.84690,7.09800,10.86770,2.48620,3.72450,5.34740,0.0038,-0.0381
2017-06-30,340.30900,236.39000,103.91900,82.50600,84.55900,19.36000,-1.35700,18.00300,6.85900,11.14400,11.14400,,11.14400,21.46500,19.36000,25.27300,25.48200,0.44000,0.44000,2.98130,0.48530,0.94300,30.53670,5.68900,5.68900,5.29020,3.27470,0.87290,1.49830,60.06670,8.24950,13.01130,2.85850,4.24580,5.05550,0.6295,0.5481
2017-03-31,333.99200,236.85700,97.13500,84.67800,86.72800,10.40700,-1.18500,9.22200,3.32000,5.90200,5.90200,,5.90200,12.51000,10.40700,25.22300,25.50900,0.23000,0.23000,2.93030,0.52010,1.08380,29.08300,3.11590,3.11590,2.76110,1.76710,0.85860,1.46150,61.58200,4.71380,7.79830,1.51730,2.26210,4.68330,-0.41210,-0.50120
2016-12-31,325.99810,226.34990,99.64820,82.01000,84.05700,15.59120,-0.82400,14.76700,5.52800,9.23900,9.23900,,9.23900,17.68520,15.59120,26.09900,26.27400,0.36000,0.36000,2.62390,0.48690,0.94900,30.56700,4.78260,4.78260,4.52980,2.83410,0.89210,1.57840,57.01860,7.58940,12.80950,2.52830,3.89390,4.54260,0.3823,0.2691
2016-09-30,336.46000,231.08000,105.38000,87.80300,89.87800,15.50200,-0.77800,14.72400,5.70400,9.02000,9.02000,,9.02000,17.60400,15.50200,25.99600,26.17300,0.35000,0.34000,2.49050,0.44870,0.81390,31.32020,4.60740,4.60740,4.37620,2.68090,0.91290,1.60090,56.21830,6.99280,11.37550,2.44730,3.85510,4.75770,0.5277,0.289
2016-06-30,335.04700,228.76500,106.28200,85.47400,87.72600,18.55600,-0.83100,17.72500,6.86100,10.86400,10.86400,,10.86400,20.81900,18.55600,26.18000,26.33500,0.41000,0.41000,2.41210,0.43180,0.75990,31.72150,5.53830,5.53830,5.29030,3.24250,0.90590,1.54670,58.18910,8.28260,13.35500,2.93740,4.70620,4.72280,0.4812,0.4086
2016-03-31,322.20100,225.01200,97.18900,85.45500,87.78200,9.40700,-0.66800,8.73900,5.08900,3.65000,3.65000,,3.65000,11.74400,9.40700,26.69300,26.84200,0.14000,0.14000,2.53060,0.46810,0.88000,30.16410,2.91960,2.91960,2.71230,1.13280,0.89480,1.53060,58.80180,3.00200,5.09950,1.01360,1.59680,4.38480,0.12450,0.07630
2015-12-31,327.69910,224.18400,103.51510,80.32000,82.74900,20.76610,-0.67000,20.09600,8.19500,11.90100,11.90100,,11.90100,23.20410,20.76600,27.91000,28.19000,0.43000,0.43000,2.44490,0.37510,0.60030,31.58840,6.33690,6.33690,6.13250,3.63170,0.93140,1.64290,54.77990,8.52340,13.30850,3.38270,5.32600,4.91160,0.5485,0.5279
2015-09-30,341.57500,231.75400,109.82100,84.16700,86.74600,23.07500,-0.46300,22.61200,9.06700,13.54500,13.54500,,13.54500,25.65800,23.07500,27.81100,28.13200,0.49000,0.48000,2.14460,0.36420,0.57290,32.15140,6.75550,6.75550,6.61990,3.96550,0.91680,1.56480,57.51670,9.53410,14.77660,3.63570,6.06150,4.91330,1.043,0.8953
2015-06-30,337.35300,231.31500,106.03800,83.19500,85.62100,20.41700,-0.99100,19.42600,7.83300,11.59300,11.59300,,11.59300,22.84500,20.41700,28.13400,28.33700,0.41000,0.41000,2.31810,0.40510,0.68110,31.43240,6.05210,6.05210,5.75840,3.43650,0.90590,1.55260,57.96580,8.38650,13.22830,3.11300,4.98880,4.72890,0.517,0.4373
2015-03-31,312.61100,217.87100,94.74000,82.35200,84.74900,9.99100,-0.45300,9.53800,3.75300,5.78500,5.78500,,5.78500,12.39100,9.99100,28.27600,28.47500,0.20000,0.20000,2.44760,0.40910,0.69240,30.30600,3.19600,3.19600,3.05110,1.85050,0.86830,1.53090,58.79050,4.22560,6.71750,1.60680,2.49680,4.62950,0.40060,0.35190
2014-12-31,318.73910,220.36100,98.37810,81.12000,83.62290,14.75510,-0.36700,14.38800,5.32700,9.06100,9.06100,-0.11600,8.94500,17.19310,14.75510,31.47500,31.69100,0.30000,0.29000,2.38270,0.40250,0.67360,30.86470,4.62920,4.62920,4.51400,2.80640,0.87580,1.53220,58.73740,6.50060,10.24900,2.48980,3.88410,4.73900,-0.9247,-0.9609
2014-09-30,313.81000,215.51900,98.29100,82.09000,84.73200,13.55900,-0.21800,13.34100,5.34600,7.99500,7.99500,57.02300,65.01800,16.55100,13.55900,31.34700,31.55300,2.07000,2.06000,1.66290,0.07120,0.07670,31.32180,4.32080,4.32080,4.25130,20.71890,0.88490,1.55000,58.06480,4.56170,6.30860,2.25450,4.23690,5.59480,-0.2536,-0.3042
2014-06-30,302.75800,208.37200,94.38600,78.39100,80.78400,13.60200,-0.47000,13.13200,5.17900,7.95300,7.95300,2.75000,10.70300,15.84500,13.60200,32.48100,32.71000,0.33000,0.33000,2.31760,0.35780,0.55700,31.17540,4.49270,4.49270,4.33750,3.53520,0.82700,1.47340,61.08390,5.36230,8.39490,2.17240,3.44390,4.49400,0.192,0.1278
2014-03-31,282.02400,198.49800,83.52600,73.73700,76.09300,7.43300,-0.33700,7.09600,2.70700,4.38900,4.38900,1.86000,6.24900,9.81800,7.43300,32.96900,33.16800,0.19000,0.19000,2.28440,0.27870,0.38630,29.61660,2.63560,2.63560,2.51610,2.21580,0.80050,1.46040,61.62820,2.71930,4.07640,1.24580,1.96150,4.75810,0.17910,0.14770
2013-12-31,244.45600,167.31800,77.13800,78.46400,95.42500,-18.28690,-0.30000,-18.58700,-6.20300,-12.38400,-12.38400,4.15000,-8.23400,-1.23590,-18.28690,33.51100,33.64300,-0.25000,-0.25000,2.25500,0.28930,0.40710,31.55500,-7.48070,-7.48070,-7.60340,-3.36830,0.70290,1.30850,68.77860,-7.87620,-11.98370,-3.56100,-5.59760,4.66170,-0.1001,-0.149
2013-09-30,279.95600,188.90100,91.05500,75.28400,77.82000,13.23500,-0.38600,12.84900,5.21300,7.63600,7.63600,1.34300,8.97900,15.77100,13.23500,32.98500,33.13000,0.27000,0.27000,1.99690,0.25120,0.33550,32.52480,4.72750,4.72750,4.58970,3.20730,0.77270,1.50420,59.83180,4.64940,7.98180,2.10760,3.48130,4.94840,0.1507,0.0775
2013-06-30,283.68900,190.84200,92.84700,78.50300,80.96500,11.88200,-0.20500,11.67700,4.72900,6.94800,6.94800,,6.94800,14.34400,11.88200,33.75400,33.85900,0.21000,0.21000,1.99080,0.24380,0.32230,32.72850,4.18840,4.18840,4.11610,2.44920,0.82190,1.66960,53.90380,4.33100,7.58010,2.01290,3.27530,4.78600,0.2072,0.1348
2013-03-31,265.62700,182.29100,83.33600,75.69300,78.09000,5.24600,-0.25600,4.99000,1.89600,3.09400,3.09400,,3.09400,7.64300,5.24600,34.39100,34.48500,0.09000,0.09000,1.93930,0.19640,0.24440,31.37330,1.97500,1.97500,1.87860,1.16480,0.77900,1.59380,56.46930,1.84560,3.13500,0.90740,1.48310,4.86130,-0.24400,-0.30400
2012-12-31,192.84700,131.61400,61.23300,56.04400,62.27310,-1.04010,-0.11200,-1.15200,-0.65500,-0.49700,-0.49700,6.61700,6.12000,5.28090,-1.04010,35.79100,35.79100,0.14000,0.14000,1.73510,0.11530,0.13040,31.75210,-0.53930,-0.53930,-0.59740,3.17350,0.59310,1.25780,71.55310,-0.29260,-0.49350,-0.15290,-0.25890,4.91580,0.7958,0.8248
2012-09-30,270.16100,181.39900,88.76200,70.36700,73.02600,15.73600,-0.28800,15.44800,6.17300,9.27500,9.27500,-0.00700,9.26800,18.39500,15.73600,36.20400,36.24300,0.26000,0.26000,2.09800,0.00540,0.00550,32.85520,5.82470,5.82470,5.71810,3.43050,0.76590,1.59640,56.37740,4.27940,6.46220,2.62960,4.25610,6.03000,0.5583,0.532
2012-06-30,274.12900,184.36300,89.76600,71.41400,139.59100,-49.82500,-0.26500,-50.09000,-16.90800,-33.18200,-33.18200,0.01500,-33.16700,18.35200,-49.82500,36.71200,36.71200,-0.90000,-0.90000,2.08700,0.05340,0.05640,32.74590,-18.17580,-18.17580,-18.27240,-12.09910,0.74200,1.52710,58.93640,-15.33800,-23.21770,-8.98100,-14.51910,5.89080,0.1386,0.0785
2012-03-31,268.35000,187.52500,80.82500,108.11500,110.99700,-30.17200,-0.39200,-30.56400,-12.83700,-17.72700,-17.72700,21.80300,4.07600,-27.21700,-30.17200,34.70300,34.70300,0.12000,0.12000,1.73220,0.00520,0.00520,30.11930,-11.24350,-11.24350,-11.38960,1.51890,0.65550,1.52060,59.18870,-7.09360,-15.97930,-4.32990,-7.05700,6.79950,0.07130,0.04360
2011-12-31,259.34100,177.09100,82.25000,70.84900,73.86200,8.38800,-0.34900,8.03900,2.95200,5.08700,5.08700,1.99800,7.08500,11.60200,8.38800,37.83500,38.83100,0.20000,0.19000,2.23940,0.17990,0.21940,31.71500,3.23430,3.23440,3.09980,2.73190,0.63300,1.48180,60.73570,2.18220,5.75440,1.24170,1.78960,6.14720,0.4404,0.298
2011-09-30,261.02400,176.52000,84.50400,71.24400,74.25400,10.25000,-0.28600,9.96400,3.63800,6.32600,6.32600,2.12000,8.44600,13.32200,10.25000,37.41700,38.22800,0.23000,0.22000,2.02970,0.21240,0.26980,32.37400,3.92680,3.92680,3.81730,3.23570,0.62090,1.39670,64.43790,2.79110,7.74310,1.50480,2.19810,5.96130,0.0953,0.0537
2011-06-30,248.02300,168.46400,79.55900,68.40200,71.58100,7.97800,-0.32100,7.65700,2.81700,4.84000,4.84000,1.94500,6.78500,11.18900,7.97800,39.53100,40.46500,0.17000,0.17000,1.65770,0.00600,0.07940,32.07730,3.21660,3.21660,3.08720,2.73560,0.61250,1.46290,61.52310,1.87700,4.29750,1.19530,1.86570,6.05810,0.3575,0.3245
2011-03-31,236.35900,164.92500,71.43400,63.57700,66.88000,4.55400,-0.30000,4.25400,1.45100,2.80300,2.80300,2.03700,4.84000,7.89000,4.55400,39.83600,40.89700,0.12000,0.12000,1.57810,0.00720,0.10720,30.22270,1.92670,1.92670,1.79980,2.04770,0.58680,1.43470,62.73260,1.10530,2.59310,0.69590,1.09730,5.90110,-0.08870,-0.12750
2010-12-31,154.34490,100.50400,53.84100,54.67300,57.91290,-4.07200,-0.20600,-4.27800,-1.97800,-2.30000,-2.30000,,6.33800,-0.65900,-4.07200,39.48000,40.50300,0.16000,0.15000,1.64670,0.00820,0.05090,34.88360,-2.63820,-2.63820,-2.77170,4.10640,0.39470,1.00110,89.90500,-0.90620,-2.13060,-0.58820,-0.89870,6.08400,0.3874,0.3132
2010-09-30,259.51900,176.05400,83.46500,69.32100,72.55700,10.90800,-0.38700,10.52100,4.07700,6.44400,6.44400,,6.44400,14.14400,10.90800,39.52300,40.38400,0.16000,0.16000,1.83770,0.08260,0.09000,32.16140,4.20320,4.20320,4.05400,2.48310,0.66040,1.65630,54.33870,2.60190,6.35370,1.63990,2.38700,6.26280,0.3883,0.3347
2010-06-30,246.13700,167.74200,78.39500,66.22200,69.35900,9.03600,-0.26900,8.76700,3.62300,5.14400,5.14400,,5.14400,12.17300,9.03600,39.50000,40.53200,0.13000,0.13000,2.00940,0.14220,0.16570,31.85010,3.67110,3.67110,3.56180,2.08990,0.63750,1.69240,53.18010,2.14890,5.55520,1.33240,1.84350,6.05920,0.3253,-0.4376
2010-03-31,226.65600,158.51100,68.14500,60.94000,63.91600,4.22900,-0.37400,3.85500,1.14700,2.70800,2.70800,,2.70800,7.20500,4.22900,39.25700,40.38700,0.07000,0.07000,2.04520,0.08240,0.08980,30.06540,1.86580,1.86580,1.70080,1.19480,0.62900,1.58510,56.77810,1.16430,3.17690,0.75150,1.06840,5.89070,-0.39510,-0.43640
2009-12-31,224.60200,154.78100,69.82100,60.64500,63.56400,6.25700,-0.24900,6.00800,2.47500,3.53300,3.53300,,3.53300,10.19700,6.25700,38.48500,39.33000,0.09000,0.09000,1.73120,0.02070,0.02110,31.08660,2.78580,2.78580,2.67500,1.57300,0.66090,1.82030,49.44350,1.55830,4.48700,1.03970,1.52610,5.79790,0.2861,0.2616
2009-09-30,228.27300,155.95700,72.31600,65.12900,67.95800,4.35800,-0.27200,4.08600,1.81400,2.27200,2.27200,,2.27200,7.18700,4.35800,38.52500,39.40300,0.06000,0.06000,1.67750,0.06210,0.06620,31.67960,1.90910,1.90910,1.79000,0.99530,0.65990,1.74240,51.65260,1.02660,3.12910,0.65680,0.96290,5.69100,0.3676,0.3425
2009-06-30,225.95200,154.33100,71.62100,62.08400,64.96900,6.65200,-0.27500,6.37700,2.47000,3.90700,3.90700,,3.90700,9.53700,6.65200,38.31400,38.98800,0.10000,0.10000,1.74610,0.11040,0.12400,31.69740,2.94400,2.94400,2.82230,1.72910,0.65700,1.76320,51.04440,1.82000,5.95910,1.13610,1.61910,5.60020,0.517,0.4871
2009-03-31,231.30900,159.08800,72.22100,63.41000,66.45000,5.77100,-0.34900,5.42200,2.26100,3.16100,3.16100,,3.16100,8.81100,5.77100,38.14300,38.54200,0.08000,0.08000,1.96220,0.17990,0.21940,31.22270,2.49490,2.49490,2.34410,1.36660,0.66250,1.76060,51.11790,1.50740,5.31620,0.90540,1.23620,5.34320,-0.08510,-0.10340
