Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,385.34100,,385.34100,13.47200,-23.89600,,271.44400,-80.82900,190.61500,0.51500,190.10000,190.10000,184.69400,342.29400,271.44400,273.78800,274.79800,0.67000,0.67000,0.61770,1.61600,70.44250,70.44250,49.46660,47.93000,0.03040,4.11050,5.00340,1.49910,1.57130,16.85450,0.9653,0.9354
2024-06-30,380.62600,,380.62600,13.85100,3.78600,,293.42900,-78.60500,214.82400,0.41200,214.41200,214.41200,208.25000,364.65200,293.42900,271.50100,272.06500,0.77000,0.77000,0.59770,1.48580,77.09120,77.09120,56.43970,54.71250,0.03230,4.75950,5.83140,1.82060,1.91470,16.59270,0.9264,0.8988
2024-03-31,375.96400,,375.96400,17.88600,-23.29400,,257.60600,-77.44300,180.16300,0.63700,179.52600,179.52600,174.46400,328.92600,257.60600,271.49000,272.02600,0.64000,0.64000,0.59780,1.48620,68.51880,68.51880,47.92030,46.40450,0.03190,3.99140,4.89720,1.52350,1.60540,16.56650,0.94800,0.94760
2023-12-31,369.02910,,369.02910,13.76100,17.55100,,295.27610,-77.06300,218.21300,0.95700,217.25600,217.25600,211.29200,366.83610,295.27600,264.05300,264.99300,0.79000,0.78000,0.59710,1.48190,80.01430,80.01430,59.13170,57.25620,0.03130,4.81830,5.91430,1.84010,1.94140,16.64290,0.9841,0.9547
2023-09-30,359.56000,,359.56000,13.60000,0.59600,,268.30400,-78.51500,189.78900,0.48200,189.30700,189.30700,184.01000,340.25500,268.30400,263.23800,264.20700,0.70000,0.70000,0.59380,1.46170,74.62010,74.62010,52.78370,51.17640,0.03200,4.39210,5.45410,1.68490,1.78410,16.14210,0.9529,0.9052
2023-06-30,356.58900,,356.58900,12.63900,-28.05200,,238.27500,-78.09800,160.17700,0.04000,160.13700,160.13700,155.63000,309.70000,238.27500,262.49000,263.40000,0.59000,0.59000,0.60570,1.53620,66.82060,66.82060,44.91920,43.64410,0.03230,3.90300,4.91480,1.45160,1.53890,15.62170,0.9539,0.889
2023-03-31,355.21400,,355.21400,16.45000,5.65300,,266.84900,-77.66100,189.18800,0.51800,188.67000,188.67000,183.35100,338.19400,266.84900,261.79100,262.67200,0.70000,0.70000,0.60640,1.54080,75.12340,75.12340,53.26030,51.61710,0.03200,4.58140,5.80350,1.69730,1.80310,15.69700,0.91820,0.88110
2022-12-31,336.38810,,336.38810,11.31500,21.96100,,275.45610,-75.24500,200.21110,0.62400,199.58710,199.58710,194.11700,340.83000,275.45610,252.71600,253.84600,0.76000,0.76000,0.60020,1.50120,81.88640,81.88640,59.51790,57.70630,0.03080,4.84660,6.07750,1.82600,1.93770,15.79470,0.9086,0.8865
2022-09-30,333.81800,,333.81800,12.06000,67.44900,,317.56600,-76.08600,241.48000,15.26100,226.21900,226.21900,219.95400,383.09100,317.56600,256.55800,257.53000,0.86000,0.85000,0.61020,1.56560,95.13150,95.13150,72.33880,65.89040,0.03100,5.73090,7.27490,2.09930,2.23380,15.32850,0.8701,1.4233
2022-06-30,326.51300,,326.51300,12.21200,-5.52000,,237.09700,-80.34400,156.75300,0.96600,155.78700,155.78700,151.31400,302.83000,237.09700,247.54400,248.36100,0.61000,0.61000,0.65600,1.90680,72.61490,72.61490,48.00820,46.34240,0.03060,4.51730,5.97540,1.46170,1.55410,13.93150,0.9059,0.8756
2022-03-31,314.96600,,314.96600,15.73200,-26.60500,,199.79600,-77.90000,121.89600,0.20400,121.69200,121.69200,119.26800,267.68600,199.79600,247.53100,248.04100,0.48000,0.48000,0.65580,1.90530,63.43420,63.43420,38.70130,37.86690,0.02940,3.50850,4.63910,1.13510,1.20760,14.01160,0.94010,0.93050
2021-12-31,298.33490,4.96500,293.36990,15.27600,-1.19700,88.92600,204.44390,-68.26600,136.17800,16.55100,119.62700,119.62700,119.58800,272.80900,204.44400,235.47200,236.23100,0.50000,0.50000,0.66080,1.94850,68.52830,68.52830,45.64600,40.08510,0.02790,3.52870,4.71280,1.11900,1.19680,13.71380,0.7941,0.7393
2021-09-30,298.71200,5.76600,292.94600,13.06600,14.81500,67.84700,225.09900,-70.42600,154.67300,5.61400,149.05900,149.05900,149.05900,291.07200,225.09900,235.26700,236.15300,0.63000,0.63000,0.66690,2.00230,75.35650,75.35650,51.78000,49.90060,0.03220,5.17970,7.38940,1.60540,1.72530,12.09260,0.8884,0.8936
2021-06-30,317.76100,22.38200,295.37900,16.82100,-0.09300,83.25500,212.12400,-70.35900,141.76500,3.54900,138.21600,138.21600,138.21600,275.75000,212.12400,233.25000,234.05000,0.59000,0.59000,0.68070,2.13180,66.75580,66.75580,44.61370,43.49690,0.03490,5.11580,7.52670,1.51900,1.63350,11.53160,0.841,0.8354
2021-03-31,301.54300,19.92600,281.61700,16.08200,,81.51600,200.10100,-70.28900,129.81200,2.62800,127.18400,127.18400,127.18400,264.11500,200.10100,232.77500,233.46500,0.55000,0.54000,0.68510,2.17530,66.35900,66.35900,43.04930,42.17770,0.03350,4.80550,6.76250,1.41100,1.51340,11.36960,0.87900,0.87450
2020-12-31,300.16110,17.16200,282.99910,16.84400,41.38800,41.49400,241.50510,-70.40700,171.10000,1.75900,169.34100,169.34100,169.79800,305.87710,241.50510,218.81700,219.77300,0.76000,0.75000,0.68270,2.15130,80.45850,80.45850,57.00270,56.56900,0.03320,6.33050,8.88550,1.87440,2.00890,11.50780,0.5289,0.5199
2020-09-30,307.55400,18.17500,289.37900,22.51000,-0.00400,88.67800,200.70100,-70.93600,129.76500,2.63900,127.12600,127.12600,126.97400,264.47100,200.70100,218.04200,218.84700,0.58000,0.58000,0.72250,2.60370,65.25720,65.25720,42.19260,41.28510,0.03560,5.75420,9.37850,1.47190,1.59680,10.01050,0.3551,0.353
2020-06-30,261.96800,4.85800,257.11000,13.23100,0.00800,76.39400,180.71600,-69.20600,111.51000,-0.84000,112.35000,112.35000,112.18900,243.71900,180.71600,215.26700,215.93200,0.52000,0.52000,0.73280,2.74320,68.98400,68.98400,42.56630,42.82550,0.03020,5.34300,9.02000,1.29650,1.42740,9.65360,0.1411,0.1389
