Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,89.42700,46.31400,43.11300,4.97600,4.97600,38.13700,3.06100,41.19800,7.84500,33.35300,33.35300,33.35300,44.24500,38.13700,28.59400,28.72700,1.17000,1.16000,18.10140,,,48.21030,42.64600,42.64600,46.06890,37.29630,0.17140,1.66700,1.69030,53.24400,7.03330,7.03330,6.39240,7.03330,16.58440,1.3576,1.1805
2024-06-30,76.54500,41.72300,34.82200,4.88200,4.88200,29.94000,2.78600,32.72600,6.66900,26.05700,26.05700,26.05700,35.90300,29.94000,28.59000,28.69800,0.91000,0.91000,21.29160,,,45.49220,39.11430,39.11430,42.75390,34.04140,0.15810,1.52830,1.65380,54.41980,5.90740,5.90740,5.38200,5.90740,15.42590,0.7362,0.5884
2024-03-31,71.68700,41.08000,30.60700,4.84800,4.84800,25.75900,2.54000,28.29900,5.86000,22.43900,22.43900,22.43900,31.81500,25.75900,28.53500,28.62500,0.78600,0.78400,14.49000,,,42.69530,35.93260,35.93260,39.47580,31.30140,0.15450,1.59700,1.70060,52.92380,5.40290,5.40290,4.83600,5.40290,14.54950,0.94910,0.71610
2023-12-31,65.69200,42.10300,23.58900,4.61900,4.61900,18.97000,2.41100,21.38100,4.38100,17.00000,17.00000,17.00000,25.02200,18.97000,28.46000,28.53500,0.59800,0.59200,14.57720,,,35.90850,28.87720,28.87720,32.54730,25.87840,0.14910,1.73170,1.72640,52.13240,4.32460,4.32460,3.85840,4.32460,13.78200,0.9684,0.4911
2023-09-30,74.87800,46.72300,28.15500,4.35500,4.35500,23.80000,2.19700,25.99700,5.26400,20.73300,20.73300,20.73300,29.77700,23.80000,28.48000,28.56000,0.73000,0.73000,15.39770,,,37.60120,31.78500,31.78500,34.71910,27.68900,0.17660,1.96500,1.69940,52.95940,5.49030,5.49030,4.88920,5.49030,13.25720,0.8532,0.743
2023-06-30,73.98300,46.85200,27.13100,4.31900,4.31900,22.81200,1.82500,24.63700,4.92500,19.71200,19.71200,19.71200,28.79700,22.81200,28.46000,28.53000,0.69000,0.69000,15.25040,,,36.67190,30.83410,30.83410,33.30090,26.64400,0.18390,2.09630,1.81620,49.55400,5.51770,5.51770,4.89890,5.51770,12.55050,0.687,0.3414
2023-03-31,66.77700,42.78500,23.99200,4.15200,4.15200,19.84000,1.50700,21.34700,4.24300,17.10400,17.10400,17.10400,25.67000,19.84000,28.42500,28.49000,0.60200,0.60000,11.26570,,,35.92850,29.71080,29.71080,31.96760,25.61360,0.17220,1.94070,1.74100,51.69500,5.06210,5.06210,4.41110,5.06210,11.87630,0.72460,0.53750
2022-12-31,58.29200,41.48800,16.80400,4.53300,4.53300,12.27100,1.15400,13.42500,2.62800,10.79700,10.79700,10.79700,17.95900,12.27100,28.36000,28.40000,0.38200,0.38000,12.22820,,,28.82730,21.05090,21.05090,23.03060,18.52230,0.15850,2.11900,1.73530,51.86440,3.36260,3.36260,2.93580,3.36260,11.30190,0.7199,0.4416
2022-09-30,66.45700,43.86700,22.59000,3.54300,3.54300,19.04700,0.51400,19.56100,3.83500,15.72600,15.72600,15.72600,24.76200,19.04700,28.37000,28.40000,0.55400,0.55400,12.39410,,,33.99190,28.66060,28.66060,29.43410,23.66340,0.18670,2.48510,1.67990,53.57310,5.05010,5.05010,4.41890,5.05010,10.97650,0.7593,0.5356
2022-06-30,60.49200,44.01100,16.48100,3.84800,3.84800,12.63300,0.11400,12.74700,2.50900,10.23800,10.23800,10.23800,18.17900,12.63300,28.36000,28.40000,0.36000,0.36000,13.25870,,,27.24490,20.88380,20.88380,21.07220,16.92460,0.17960,2.63240,1.62950,55.23160,3.45680,3.45680,3.04040,3.45680,10.43960,0.5032,0.2983
2022-03-31,50.90900,36.44200,14.46700,3.63500,3.63500,10.83200,-0.00300,10.82900,2.16100,8.66800,8.66800,8.66800,16.08400,10.83200,28.33500,28.38500,0.30600,0.30600,13.96780,,,28.41740,21.27720,21.27720,21.27130,17.02650,0.15680,2.20330,1.54880,58.11130,3.02750,3.02750,2.66920,3.02750,10.10250,0.28390,0.09220
2021-12-31,46.10800,32.78900,13.31900,3.67400,3.67400,9.64500,0.01600,9.66100,2.04800,7.61300,7.61300,7.61300,14.91100,9.64500,28.28000,28.34000,0.27000,0.27000,13.44570,,,28.88650,20.91830,20.91830,20.95300,16.51120,0.14580,2.16920,1.72590,52.14610,2.73650,2.73650,2.40770,2.73650,9.82020,0.4088,0.1942
2021-09-30,52.31100,34.97000,17.34100,3.14500,3.14500,14.19600,0.08400,14.28000,2.97200,11.30800,11.30800,11.30800,19.25700,14.19600,28.29000,28.35500,0.40000,0.39800,12.38030,,,33.14980,27.13770,27.13770,27.29830,21.61690,0.16830,2.36920,1.78890,50.31030,4.16390,4.16390,3.63710,4.16390,9.59970,0.5905,0.3864
2021-06-30,49.16200,32.36700,16.79500,2.95700,2.95700,13.83800,0.02900,13.86700,2.77400,11.09300,11.09300,11.09300,19.07200,13.83800,28.28500,28.34500,0.39200,0.39200,12.75970,,,34.16260,28.14780,28.14780,28.20680,22.56420,0.16550,2.21340,1.78470,50.42980,4.25650,4.25650,3.73360,4.25650,9.21220,0.5553,0.0886
2021-03-31,41.67400,29.86900,11.80500,3.06700,3.06700,8.73800,-0.02800,8.71000,1.67900,7.03100,7.03100,7.03100,14.08100,8.73800,28.25500,28.32000,0.24800,0.24800,12.23540,,,28.32700,20.96750,20.96750,20.90030,16.87140,0.14600,1.93840,1.73950,51.73800,2.81500,2.81500,2.46350,2.81500,8.83670,0.41040,0.25030
2020-12-31,40.99000,27.81900,13.17100,3.15900,4.70900,8.46200,-0.01100,8.45100,1.19700,7.25400,7.25400,7.25400,13.68200,8.46200,28.14500,28.20000,0.25600,0.25800,10.70040,,,32.13220,20.64410,20.64410,20.61720,17.69700,0.14690,1.82900,1.78380,50.45400,2.98280,2.98280,2.59910,2.98280,8.61160,0.5913,0.4764
2020-09-30,43.72700,29.54500,14.18200,2.90900,2.90900,11.27300,-0.01300,11.26000,1.93600,9.32400,9.32400,9.32400,16.21400,11.27300,28.15000,28.20500,0.33200,0.33000,10.21210,,,32.43310,25.78040,25.78040,25.75070,21.32320,0.16090,1.96160,1.75990,51.13870,3.94180,3.94180,3.43160,3.94180,8.40150,0.5233,0.4168
2020-06-30,37.54700,27.19000,10.35700,2.88100,2.88100,7.47600,0.04200,7.51800,1.41700,6.10100,6.10100,6.10100,12.27400,7.47600,28.14500,28.18500,0.21600,0.21600,11.45840,,,27.58410,19.91100,19.91100,20.02290,16.24900,0.14480,1.88530,1.77180,50.79710,2.68040,2.68040,2.35310,2.68040,8.08880,0.554,0.3958
2020-03-31,38.44000,28.56300,9.87700,3.21900,3.21900,6.65800,0.18500,6.84300,1.29900,5.54400,5.54400,5.54400,11.31500,6.65800,28.12000,28.17000,0.19800,0.19600,11.36810,,,25.69460,17.32050,17.32050,17.80180,14.42250,0.15260,2.11050,1.66060,54.19670,2.49540,2.49540,2.20120,2.49540,7.89650,0.40850,0.19230
