Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,42.17400,-2.10400,44.27800,7.29800,,7.29800,36.98000,-265.40200,-228.42200,-228.42200,-228.42200,-236.81600,36.73500,36.98000,32.98500,32.98500,-7.18000,-7.18000,,5.17530,87.68440,87.68440,-541.61800,-561.52130,0.00600,-32.63270,-20.25110,-3.22510,-20.25110,34.18870,1.21680,1.21680
2021-12-31,42.85600,-3.18100,46.03700,7.18300,,7.18300,38.85400,-103.50100,-64.64710,-64.64710,-64.64710,-73.04100,42.33800,38.85400,27.51300,27.51300,-2.18000,-2.18000,,4.98370,90.66170,90.66180,-150.84710,-170.43350,0.00510,-6.63610,-4.61060,-0.76560,-4.61060,42.50570,1.8189,1.8189
2021-09-30,43.18200,-3.27200,46.45400,7.57100,,7.57100,38.88300,18.79700,57.68000,57.68000,57.68000,49.28600,41.45100,38.88300,29.72000,29.72100,1.66000,1.66000,,5.40650,90.04450,90.04450,133.57420,114.13550,0.00460,5.60870,3.96050,0.61500,3.96050,46.71730,0.8919,0.8919
2021-06-30,43.15400,-3.17700,46.33100,7.60200,0.83000,6.77200,39.55900,-113.31700,-73.75800,-73.75800,-73.75800,-88.34000,43.13500,39.55900,26.01400,26.01400,-3.40000,-3.40000,,5.71670,91.66940,91.66940,-170.91810,-204.70870,0.00470,-7.80170,-5.37050,-0.79510,-5.37050,47.41010,1.2838,1.2838
2021-03-31,40.01000,-1.66000,41.67000,6.87700,0.93800,5.93900,35.73100,-45.00600,-9.27500,-9.27500,-9.27500,-20.38200,42.11700,35.73100,22.39550,22.39550,-0.90000,-0.90000,,5.56090,89.30520,89.30520,-23.18170,-50.94230,0.00410,-1.00970,-0.62590,-0.09500,-0.62590,60.14380,1.54070,1.54070
2020-12-31,35.85800,-2.45200,38.31000,6.36200,,8.13000,30.18000,92.53310,122.71310,122.71310,122.71310,111.60710,30.48700,30.18000,17.37300,17.37300,17.57000,17.57000,,5.28740,84.16530,84.16530,342.21990,311.24750,0.00420,15.26600,8.97580,1.42150,8.97580,67.27410,1.8876,1.8876
2020-09-30,27.43600,-1.41600,28.85200,5.93900,,5.93900,22.91300,85.05300,107.96600,107.96600,107.96600,96.85900,19.65400,22.91300,18.13500,18.13610,5.30000,5.30000,,4.32920,83.51440,83.51440,393.51950,353.03610,0.00420,16.66620,8.91440,1.66720,8.91440,66.77550,0.1003,0.1003
2020-06-30,30.17300,0.44200,29.73100,13.87300,,13.87300,15.85800,-304.69700,-288.83900,-288.83900,-288.83900,-299.94500,10.79200,15.85800,16.69430,16.69430,-18.00000,-18.00000,0.38990,0.63910,52.55690,52.55690,-957.27640,-994.08420,0.01550,-48.58780,-24.94740,-14.81630,-15.21970,63.85110,0.8048,0.8048
2020-03-31,186.69900,85.68800,101.01100,14.05600,,14.05600,86.95500,-1703.14700,-1616.19200,-1616.19200,-1616.19200,-1627.29900,87.67700,86.95500,15.67710,15.67710,-103.80000,-103.80000,0.48910,5.41540,46.57500,46.57500,-865.66720,-871.61630,0.01910,-190.80090,-114.59260,-16.53010,-58.54960,85.49530,7.01900,7.01900
2019-12-31,192.78100,106.80100,85.98000,12.41100,,12.41100,73.56900,44.40310,117.97210,117.97210,117.97210,106.86600,85.49000,73.56900,13.23060,13.23180,7.40000,7.40000,0.36010,6.54260,38.16200,38.16200,61.19490,55.43390,0.00860,4.98070,4.02370,0.52790,2.57470,203.24280,9.9063,9.9063
2019-09-30,196.29100,123.26400,73.02700,10.60200,,10.60200,62.42500,26.57800,89.00300,89.00300,89.00300,77.89600,71.24500,62.42500,13.57990,13.58120,5.70000,5.70000,0.36180,6.77490,31.80230,31.80230,45.34240,39.68390,0.00820,3.79110,3.05740,0.36990,1.95140,203.85090,3.8415,3.8415
2019-06-30,202.22100,129.23600,72.98500,11.36900,,11.36900,61.61600,-43.28000,18.33600,18.33600,18.33600,7.23000,66.44500,61.61600,12.86590,12.86720,0.60000,0.60000,0.38190,7.01290,30.46960,30.46960,9.06730,3.57530,0.00920,0.87030,0.68670,0.08320,0.42440,207.31240,6.5572,6.5572
2019-03-31,187.07400,113.01900,74.05500,11.79200,,11.79200,62.26300,76.52700,138.79000,138.79000,138.79000,127.68300,59.72900,62.26300,12.10980,12.11100,10.50000,10.50000,0.38180,6.91480,33.28260,33.28260,74.18990,68.25270,0.00870,6.58270,5.19480,0.64560,3.21150,208.29320,5.64450,5.64450
2018-12-31,176.10400,101.62200,74.48200,12.41000,,12.41000,62.07200,-224.08000,-162.00800,-162.00800,-162.00800,-172.21500,61.56500,62.07200,11.16370,11.16370,-15.40000,-15.40000,0.41910,6.67010,35.24730,35.24730,-91.99570,-97.79170,0.00990,-9.40060,-7.08480,-0.90950,-4.11530,204.92870,7.6462,7.6462
2018-09-30,162.08800,91.25300,70.83500,11.77800,,11.77800,59.05700,-113.11100,-54.05400,-54.05400,-54.05400,-64.48000,64.38300,59.05700,11.16470,11.30720,-5.80000,-5.80000,0.39900,6.44900,36.43520,36.43520,-33.34860,-39.78090,0.00840,-2.81220,-2.17480,-0.28120,-1.30710,222.60240,6.5417,6.5417
2018-06-30,151.59900,77.86000,73.73900,11.62700,,11.62700,62.11200,30.16500,92.27700,92.27700,92.27700,80.00800,68.31900,62.11200,11.16410,11.30850,7.20000,7.20000,0.39650,6.11230,40.97120,40.97120,60.86910,52.77610,0.00840,4.73600,3.67390,0.51220,2.21730,224.97810,6.5537,6.5537
2018-03-31,153.22500,68.13300,85.09200,11.97700,,11.97700,73.11500,-19.86600,53.24900,53.24900,53.24900,41.47100,79.51300,73.11500,11.16290,11.78770,3.70000,3.70000,0.39550,6.16930,47.71740,47.71740,34.75220,27.06540,0.00840,2.71810,2.11110,0.29060,1.27620,225.94260,6.51320,6.51320
2017-12-31,152.98100,59.93700,93.04400,11.97200,,11.97200,81.07200,61.24400,142.31600,142.31600,142.31600,137.43600,88.42600,81.07200,11.16100,12.30410,12.30000,11.80000,0.40300,5.97470,52.99480,52.99480,93.02860,89.83860,0.00820,6.79780,5.35650,0.76280,3.19800,238.02030,6.7756,6.7756
2017-09-30,140.38900,54.17500,86.21400,11.25400,,11.25400,74.96000,-11.47100,63.48900,63.48900,63.48900,49.12700,84.99200,74.96000,11.16140,12.12250,4.40000,4.30000,0.40500,5.98640,53.39450,53.39450,45.22360,34.99350,0.00750,3.03470,2.39090,0.33770,1.42260,237.90230,5.6017,5.6017
2017-06-30,127.04800,44.11100,82.93700,10.63500,,10.63500,72.30200,-19.08200,53.22000,53.22000,53.22000,46.83400,85.02800,72.30200,11.16080,12.35600,4.20000,4.10000,0.44180,5.92640,56.90920,56.90920,41.88970,36.86320,0.00760,2.56500,2.25500,0.31920,1.25880,211.45900,6.3418,6.3418
2017-03-31,124.63700,38.36800,86.26900,10.88500,,10.88500,75.38400,18.64800,94.03200,94.03200,94.03200,87.13000,88.53600,75.38400,11.15980,12.81250,7.80000,7.30000,0.44970,6.10610,60.48280,60.48280,75.44470,69.90700,0.00750,4.61300,4.04680,0.56280,2.22710,208.20120,4.89910,4.89910
2016-12-31,114.58900,34.40600,80.18300,10.74500,,10.74500,69.43800,209.90500,279.34300,279.34300,279.34300,270.10500,62.62100,69.43800,11.19730,13.02540,23.90000,24.10000,0.47420,5.81790,60.59740,60.59750,243.77820,235.71640,0.00730,14.07290,12.30490,1.77850,6.47040,203.43060,3.3474,3.3474
2016-09-30,118.14700,33.25800,84.88900,8.55500,,8.55500,76.33400,60.32400,136.65800,136.65800,136.65800,129.21900,104.06100,76.33400,11.15870,12.98930,11.60000,10.50000,0.46670,6.03300,64.60930,64.60930,115.66780,109.37140,0.00700,6.65620,5.84430,0.80800,3.11670,209.54540,5.043,5.043
2016-06-30,118.80700,39.56200,79.24500,10.95700,,10.95700,68.28800,-74.26400,-5.97600,-5.97600,-5.97600,-11.61700,101.82300,68.28800,11.15810,11.30060,-1.00000,-1.00000,0.47900,6.20750,57.47810,57.47810,-5.03000,-9.77800,0.00710,-0.30800,-0.26850,-0.03590,-0.13990,199.44350,7.4357,7.4357
2016-03-31,127.13900,50.12800,77.01100,11.54900,,11.54900,65.46200,-217.78900,-152.32700,-152.32700,-152.32700,-156.16000,103.10600,65.46200,11.31420,11.45670,-13.80000,-13.80000,0.48600,6.11870,51.48850,51.48850,-119.81140,-122.82620,0.00800,-8.11380,-7.04370,-0.95840,-3.62010,193.82190,6.88310,6.88310
2015-12-31,158.72100,66.03700,92.68410,11.39900,,11.39900,81.28510,35.31800,116.60300,116.60300,116.60300,109.49100,124.08110,81.28510,12.13780,12.28440,9.00000,10.00000,0.47420,6.25110,51.21250,51.21250,73.46410,68.98330,0.00950,5.88400,5.14370,0.69540,2.70450,199.51840,6.834,6.834
2015-09-30,160.42800,69.23100,91.19700,12.56500,0.08100,12.48400,78.71300,-219.14000,-140.42700,-140.42700,-140.42700,-144.51500,126.76000,78.71300,12.20470,12.34720,-11.80000,-11.80000,0.67010,7.34620,49.06440,49.06440,-87.53270,-90.08090,0.00770,-6.54930,-5.78040,-0.67570,-1.90700,203.37260,9.103,9.103
2015-06-30,163.22900,70.42600,92.80300,11.29500,0.07000,11.22500,81.57800,68.16100,149.73900,149.73900,149.73900,142.31100,128.22200,81.57800,12.31370,14.14430,11.60000,10.60000,0.65460,6.93420,49.97760,49.97760,91.73550,87.18490,0.00770,6.42800,5.72680,0.70570,1.97790,212.33340,6.2339,6.2339
2015-03-31,167.75400,72.27900,95.47500,11.14200,0.06200,11.08000,84.39500,-96.25500,-11.86000,-11.86000,-11.86000,-17.44000,133.90900,84.39500,12.31180,12.45430,-1.40000,-1.40000,0.65250,6.80180,50.30880,50.30880,-7.06990,-10.39620,0.00780,-0.48960,-0.43800,-0.05500,-0.15220,219.89520,7.01940,7.01940
2014-12-31,183.84400,73.58600,110.25800,12.00700,0.09000,11.91700,98.34100,-187.85600,-89.51500,-89.51500,-89.51500,-97.06800,135.20100,98.34100,12.31050,12.45300,-8.00000,-8.00000,0.63440,6.89790,53.49160,53.49150,-48.69070,-52.79910,0.00870,-3.80330,-3.39220,-0.42160,-1.24000,214.34900,8.141,8.141
2014-09-30,164.78100,70.25900,94.52200,11.73300,0.20900,11.52400,82.99800,-82.45400,0.54400,0.54400,0.54400,-2.83600,138.64900,82.99800,12.30980,12.45230,-0.20000,-0.20000,0.62120,6.70340,50.36870,50.36870,0.33010,-1.72110,0.00780,0.02270,0.02030,0.00260,0.00770,217.74000,7.3606,7.3606
2014-06-30,170.72700,69.43700,101.29000,11.70300,0.05000,11.65300,89.63700,-153.42700,-63.79000,-63.79000,-63.79000,-65.77300,147.04200,89.63700,12.30910,12.45160,-5.30000,-5.30000,0.53860,6.81800,52.50310,52.50310,-37.36370,-38.52530,0.00800,-2.58230,-2.44820,-0.29770,-1.12950,211.67650,7.8365,7.8365
2014-03-31,167.72800,68.61300,99.11500,11.34700,-0.20700,11.55400,87.56100,-152.34000,-64.77900,-64.77900,-64.77900,-66.75900,143.05000,87.56100,12.31250,12.45500,-5.40000,-5.40000,0.48160,6.99790,52.20420,52.20420,-38.62150,-39.80190,0.00820,-2.80200,-2.64700,-0.31620,-1.37220,198.82250,7.14950,7.14950
2013-12-31,174.86600,95.64100,79.22500,12.05600,-0.13400,12.19000,67.03500,-131.89700,-64.86200,-64.86200,-64.86200,-66.84900,103.75600,67.03500,13.27140,13.41740,-5.10000,-4.20000,0.45960,7.27990,38.33510,38.33510,-37.09240,-38.22870,0.00860,-2.86000,-2.69890,-0.31870,-1.45860,193.01540,8.6561,8.6561
2013-09-30,171.32800,89.58200,81.74600,13.20400,-0.08700,13.29100,68.45500,-74.49100,-6.03600,-6.03600,-6.03600,-8.68600,117.00900,68.45500,13.52200,13.66450,-0.60000,-0.60000,0.41530,6.94190,39.95550,39.95550,-3.52310,-5.06980,0.00820,-0.24990,-0.23660,-0.02890,-0.13830,188.65890,10.9809,10.9809
2013-06-30,175.68500,79.46200,96.22300,13.85000,-0.66300,14.51300,81.71000,61.34300,143.05300,143.05300,143.05300,138.84700,133.88300,81.71000,13.51050,15.34040,10.30000,9.50000,0.41490,7.62950,46.50940,46.50940,81.42580,79.03180,0.00770,5.84330,5.53720,0.62640,3.23980,191.06430,7.8463,7.8463
2013-03-31,160.48100,67.56700,92.91400,11.89700,0.00000,11.89700,81.01700,6.65000,87.66700,87.66700,87.66700,83.99200,127.42100,81.01700,12.88880,13.40800,6.50000,6.40000,0.20980,6.39610,50.48390,50.48390,54.62760,52.33770,0.00730,3.15340,3.00700,0.39660,2.37600,216.79970,9.06940,9.06940
2012-12-31,145.38900,65.09300,80.29600,10.17700,,10.17700,70.11900,21.98500,92.10400,92.10400,92.10400,88.30800,115.10000,70.11900,11.55590,11.70130,7.60000,7.60000,,6.07080,48.22860,48.22860,63.35000,60.73910,0.00770,3.75300,3.55680,0.48690,3.55680,222.85790,10.0849,10.0849
2012-09-30,140.47700,60.32700,80.15000,10.01200,0.00000,10.01200,70.13800,16.63800,86.77600,86.77600,86.77600,83.06800,109.04700,70.13800,11.54120,11.68680,7.20000,7.20000,,5.75400,49.92850,49.92850,61.77240,59.13280,0.00750,3.54180,3.35630,0.46510,3.35630,224.01360,9.0169,9.0169
2012-06-30,139.00400,56.70000,82.30400,9.72600,,9.72600,72.57800,7.21600,79.79400,79.79400,79.79400,78.82100,103.16900,72.57800,11.54090,11.68680,6.80000,6.80000,,6.29850,52.21290,52.21290,57.40410,56.70410,0.00850,3.71150,3.71150,0.48770,3.71150,186.28480,8.7603,8.7603
2012-03-31,141.96000,55.28500,86.67500,9.76900,,9.76900,76.90600,7.20200,84.10800,84.10800,84.10800,83.08200,102.38500,76.90600,11.53980,11.68460,7.20000,7.20000,,6.04420,54.17440,54.17440,59.24770,58.52490,0.00890,3.90860,3.90860,0.52910,3.90860,186.46520,8.66800,8.66800
2011-12-31,137.54400,55.00400,82.54000,9.65200,,9.65200,72.88800,3.63000,76.51800,76.51800,76.51800,75.58500,97.85700,72.88800,8.63650,8.78040,4.80000,4.80000,,6.39040,52.99250,52.99250,55.63170,54.95330,0.00930,3.99070,3.99070,0.51800,3.99070,166.15940,15.3995,15.3995
2011-09-30,138.29100,50.45200,87.83900,8.71300,,8.71300,79.12600,3.04900,82.17500,82.17500,82.17500,81.08400,93.21700,79.12600,10.30280,10.44720,7.90000,7.90000,,6.33220,57.21700,57.21700,59.42180,58.63290,0.00910,4.27150,4.27150,0.53890,4.27150,166.72300,3.9179,3.9179
2011-06-30,108.98100,34.20700,74.77400,6.91000,,6.91000,67.86400,6.54000,74.40400,74.40400,74.40400,72.99800,73.90300,67.86400,7.34860,7.49290,9.90000,9.90000,,5.23770,62.27140,62.27140,68.27250,66.98230,0.00870,4.07610,4.07610,0.59400,4.07610,196.39000,6.209,6.209
2011-03-31,68.53600,15.57800,52.95800,4.84300,,4.84300,48.11500,5.58500,53.70000,53.70000,53.70000,52.24800,53.31800,48.11500,5.18570,5.32870,10.10000,10.10000,,3.67960,70.20400,70.20400,78.35300,76.23440,0.00690,3.43570,3.43570,0.54320,3.43570,216.61870,9.25140,9.25140
2010-12-31,50.94500,10.65200,40.29300,4.16000,,4.16000,36.13300,4.74700,40.88000,40.88000,40.88000,39.41400,38.60500,36.13300,2.60390,2.74680,10.90000,10.90000,,4.13460,70.92550,70.92550,80.24340,77.36580,0.00870,3.89030,3.89030,0.69730,3.89030,210.77830,10.5518,10.5518
2010-09-30,36.06700,8.87300,27.19400,2.92400,,2.92400,24.27000,3.34900,27.61900,27.61900,27.61900,26.18600,19.89000,24.27000,2.60470,2.74780,10.10000,10.10000,0.21410,3.41200,67.29140,67.29140,76.57690,72.60380,0.01390,4.95780,4.95780,1.06500,3.89640,213.86590,5.9842,5.9842
2010-06-30,29.20700,6.37900,22.82800,2.78800,,2.78800,20.04000,2.01900,22.05900,22.05900,22.05900,20.75000,16.58200,20.04000,2.28080,2.42390,9.10000,9.10000,0.21730,3.34340,68.61370,68.61370,75.52640,71.04460,0.01200,4.03440,4.03440,0.90450,3.15790,209.91980,3.9184,3.9184
2010-03-31,18.01000,3.65200,14.35800,2.22100,,2.22100,12.13700,1.03000,13.16700,13.16700,13.16700,12.04900,10.23300,12.13700,1.56850,1.71110,7.70000,7.70000,0.28980,2.99210,67.39030,67.39030,73.10940,66.90170,0.01180,3.53970,3.53970,0.86400,2.51380,219.61040,5.58650,5.58650
2009-12-31,12.54600,2.55700,9.98900,1.97400,,1.60500,8.38400,2.08600,10.47000,10.47000,10.47000,9.02300,7.24800,8.38400,0.44800,0.51980,26.70000,26.70000,0.27650,2.97820,66.82610,66.82610,83.45290,71.91930,0.01470,4.97840,4.97840,1.22690,3.60180,236.64900,19.0935,19.0935
2009-09-30,10.98300,2.07000,8.91300,1.37300,-0.35400,1.72700,7.18600,-0.01300,7.17300,7.17300,7.17300,6.20300,7.18600,7.18600,0.88860,1.03110,7.00000,7.00000,0.23120,3.15410,65.42840,65.42840,65.31000,56.47820,0.01210,3.32820,3.32820,0.79160,2.55880,242.53880,2.9881,2.9881
2009-06-30,,,,0.06900,-0.01500,,-0.08400,,-0.08400,-0.08400,-0.08400,-0.08400,-0.08400,-0.08400,,,,0.00000,,,,,,,,-0.04920,-0.04920,-0.02340,-0.04920,199.12890,0,0
2009-03-31,,,,0.04800,,,-0.04800,,-0.04800,-0.04800,-0.04800,-0.04800,-0.04800,-0.04800,,,,0.00000,,,,,,,,,,,,,0.00000,
