Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,33.25100,3.82800,29.42300,37.93100,35.37700,73.30800,-43.88500,-0.10000,-43.98500,-0.34400,-43.64100,-43.64100,-44.97000,-43.50000,-43.88500,61.22000,61.22000,-0.73000,-0.73000,3.48690,88.48760,-131.98100,-131.98100,-132.28170,-135.24410,0.09150,0.27550,1.72230,52.25530,-389.13170,-29.82820,-12.00340,-28.58030,2.48540,-0.408,-0.4139
2024-06-30,29.07800,2.94700,26.13100,30.19400,36.41500,66.60900,-40.47800,8.69600,-31.78200,0.47900,-32.26100,-32.26100,-33.56300,-44.09700,-40.47800,61.01200,61.01200,-0.55000,-0.55000,6.53060,89.86520,-139.20490,-139.20490,-109.29910,-115.42400,0.07620,0.24570,1.65230,54.46800,-81.99920,-18.65940,-8.44870,-17.97320,2.93790,-0.4669,-0.4575
2024-03-31,25.96700,2.80700,23.16000,128.66500,34.38200,163.04700,-139.88700,-1.18500,-141.07200,0.30000,-141.37200,-141.37200,-141.37200,-135.47300,-139.88700,60.14400,60.14400,-2.35000,-2.35000,4.35290,89.19010,-538.71080,-538.71080,-543.27420,-544.42940,0.10040,0.33000,1.76710,50.93200,-229.57050,-258.13830,-54.65740,-229.57080,1.01010,-0.67740,-1.34250
2023-12-31,24.23400,3.23300,21.00100,29.89300,32.37700,62.27000,-41.26900,-0.16800,-41.43700,0.19600,-41.63300,-41.63300,-41.63300,-27.49200,-41.26900,57.67300,57.67300,-0.70000,-0.70000,5.58430,86.65920,-170.29380,-170.29380,-170.98700,-171.79580,0.07280,0.37490,1.63010,55.21290,-24.52480,-25.58390,-12.51200,-24.52480,2.85660,-0.5159,-0.5162
2023-09-30,22.50400,2.41200,20.09200,33.57000,30.47500,64.04500,-43.95300,0.15800,-43.79500,0.36800,-44.16300,-44.16300,-44.16300,-43.51100,-43.95300,57.87500,57.87500,-0.76000,-0.76000,6.56510,89.28190,-195.31200,-195.31200,-194.60980,-196.24510,0.06350,0.31070,1.54760,58.15370,-22.36400,-23.21530,-12.46840,-22.36400,3.34200,-0.4817,-0.4848
2023-06-30,19.22100,2.23600,16.98500,33.54300,30.04600,63.58900,-46.60400,-0.09900,-46.70300,,-46.70300,-46.70300,-46.70300,-49.22300,-46.60400,56.86800,56.86800,-0.82000,-0.82000,6.15750,88.36690,-242.46390,-242.46390,-242.97900,-242.97900,0.06200,0.36190,1.38970,64.76200,-25.62090,-26.71350,-15.06830,-25.62090,3.20380,-0.7207,-0.7359
2023-03-31,11.46900,1.42100,10.04800,37.94500,24.63400,62.57900,-52.53100,0.35200,-52.17900,,-52.17900,-52.17900,-52.17900,-49.01300,-52.53100,56.70900,56.70900,-0.92000,-0.92000,6.90520,87.61010,-458.02600,-458.02600,-454.95690,-454.95690,0.03320,0.25900,1.41300,63.69600,-23.74330,-24.60180,-15.09470,-23.74330,3.86550,-0.64250,-0.72300
2022-12-31,8.79000,1.02800,7.76200,23.54800,26.31700,49.86500,-42.10300,-0.39000,-42.49300,,-42.49300,-42.49300,-42.49300,-38.46200,-42.10300,52.12100,52.12100,-0.74000,-0.74000,8.89840,88.30490,-478.98750,-478.98750,-483.42430,-483.42430,0.02300,0.35240,1.41230,63.72700,-16.07990,-16.57430,-11.10980,-16.07990,4.66800,-0.6148,-0.6148
2022-09-30,4.28400,0.49700,3.78700,21.11600,21.93800,43.05400,-39.26700,-1.59400,-40.86100,,-40.86100,-40.86100,-40.86100,-36.63500,-39.26700,51.40100,51.40100,-0.79000,-0.79000,10.93340,88.39870,-916.59660,-916.59660,-953.80490,-953.80490,0.01100,,1.28730,69.91600,-14.53120,-14.96200,-10.48760,-14.53120,5.04330,-0.8784,-0.8801
2022-06-30,9.06600,0.37800,8.68800,31.45600,22.32800,53.78400,-45.09600,0.09500,-45.00100,,-45.00100,-45.00100,-45.00100,-44.65800,-45.09600,50.39800,50.39800,-0.89000,-0.89000,5.59420,95.83060,-497.41890,-497.41890,-496.37100,-496.37100,0.03260,,5.31110,16.94570,-23.00340,-24.02400,-16.20640,-23.00340,3.87740,-0.7685,-0.7697
